freeze_id,task_id,source_id,glds_prefix,payload_filename,algorithm,expected_checksum,local_path,local_exists,observed_checksum,checksum_match,release_scope,payload_role,verification_status,action,checksum_manifest_url,source_checksum_audit_csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_dark_Rep1_GSM2493774_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,b447f0abfcf45c9063265733a22869fe,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,ea210cbf0dbbedb3f72de6b9ecd25474,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,a8e98df1cfe56afb09d5111af47f2288,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_dark_Rep1_GSM2493774_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,b82080de95ba86ae2560dfa89a7a607c,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,e8e0fcad8cabe8d89b1c42a5b073eb6b,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_GC_dark_Rep2_GSM2493772_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,8179fcddbcac034a130c4a4e6ee27e6b,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,edb85a0930e144ec20d84c6395270e3c,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,5a9c383a52a3a35c63b8bf0413bafec4,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,04f8352a76b03c3ad611345085de9f81,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_FLT_dark_Rep2_GSM2493790_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,67c4602eb35c5b0354bfee3de02275ca,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,9a2dbdbbb3ad77d673cb74439f401f69,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_FLT_dark_Rep2_GSM2493787_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,d39eea5fa5bb48f9355f27f683ff1853,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep3_GSM2493785_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,7a794f74b0f455be9aaa76ea9e4a7359,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep3_GSM2493770_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,83fb42299cb88fe67cb32032a8a122a5,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,bcc424a3eee92359d530a9c89be8a7bd,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_dark_Rep3_GSM2493776_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,dc1e08e55e797fae5eb906f92e97bd0b,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,db5e6aa151a71a1eeb27618d94b17216,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,7f12ab12be08b42957c23f23005130ed,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_FLT_dark_Rep3_GSM2493788_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,1ea9e5b0386152f6dc9672adaa80c8fe,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,21481e14ca269df99cd39d5cf7a5db7f,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_dark_Rep2_GSM2493793_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,c897c683a3fbcc134f85f730d629909c,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_dark_Rep2_GSM2493793_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,7fa4e86d8b9937e83cc6fa7488ef4796,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,50c4225e12add0985f63a51d61b38aa9,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,e915c3d64d81dd419f354c1f68d1291e,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_FLT_dark_Rep3_GSM2493788_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,26779af53e7b9d629c241e7b2a825c2f,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,0485157413620be62a9f51c45727c224,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_dark_Rep3_GSM2493776_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,aacbc468bc9094178653b6d182269533,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,79da4d04b823cab389f54b797918dd7e,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep3_GSM2493785_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,ae83a70284ecf6132561a40c59ee96e7,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep3_GSM2493770_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,e74f42ffa91988cd4a9919e129803ecf,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep2_GSM2493769_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,3ebc292505de9eba74a7a1477d196c23,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,5f1f47925e029aa78ff99cc8cc8ea5ef,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,92d947c4a418efc5a7104f8813979059,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_GC_dark_Rep1_GSM2493771_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,665b2cf697eb304d6b05837340f9359a,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,e113ae2b27fa58542fdfd2ab3796203d,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,4e24dec82c878ae847ad92d0f5129c82,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_dark_Rep1_GSM2493792_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,6f546776114260d6ce797584e097946d,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,6a0d1d4f33cf16647f0dbac137dd50b8,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,f93faa951f801d602f6b3123f86b04b1,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_dark_Rep1_GSM2493792_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,30cf5a0ab30d3106ed16227ba0e7b53e,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,3d65215d72da6211a8818bd640b7f909,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13_GLbulkRNAseq_R2_trimmed.fastq.gz,md5,46f01a77b95fd4bdca3eeb90105c6f62,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
osd120_diagnostic_payload_freeze,draft_osd120_arabidopsis_root_light_interaction_spaceflight,OSD-120,GLDS-120,Atha_Ws_root_GC_dark_Rep1_GSM2493771_Day13_GLbulkRNAseq_R1_trimmed.fastq.gz,md5,8a4ec680467a31b5d2f61c7e410ee5ad,,False,,,osdr_processed_payload_not_required_for_diagnostic,out_of_scope_processed_payload,out_of_scope_not_downloaded,do_not_download_for_current_diagnostic_freeze,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,v9/multispecies/source_checksum_audit.draft.csv
