"","GSM8115892","GSM8115893","GSM8115894","GSM8115895","GSM8115896","GSM8115897","GSM8115898","GSM8115899","GSM8115900","GSM8115901","GSM8115902","GSM8115903","GSM8115904","GSM8115905","GSM8115906","GSM8115907","GSM8115908","GSM8115909","GSM8115910"
"ENSG00000002586",2201.55268995599,2985.27311942687,2045.65726881213,3606.47710315062,2265.96152423808,2106.15123509093,1397.67453650077,2268.09454168567,2331.8130967728,2428.29651011311,1736.25157669961,1868.55721966894,1960.78607093894,2556.83914026279,2183.71830099226,1736.31223430388,1412.80859894077,2292.60659051483,2359.51497479169
"ENSG00000002587",195.105216733431,207.340161600988,174.976565028127,125.954020018035,47.1980522887907,140.722969095668,102.473886007703,99.6483439437981,82.190523108103,65.2053514692924,96.1612810881633,181.795936015659,176.558588376989,391.838960908254,107.514705015922,40.697955899965,150.579357843471,32.2623105033475,57.2660822485801
"ENSG00000002745",14.6634914373084,9.69396852741027,1.65360254603453,0,5.8768431021586,3.68108398841891,65.0777066605415,7.36055984327018,12.3971594124422,16.0793994975541,5.54802953329637,1.50718055434296,8.37112076443587,4.71386865251533,4.54130588728579,32.6173742312972,37.1345435105195,9.32750381845713,11.3361081568195
"ENSG00000002746",2426.38477496842,1940.35716898259,4033.9735191742,1807.84026302888,3654.11650792769,4946.73241113369,229.485248230431,247.834789868596,216.715963658915,113.299041461769,2516.64704447141,2759.93622811953,3321.82020261841,1652.76967782951,2636.46626960873,106.763992142975,144.889496137106,207.692210650001,136.913513650285
"ENSG00000002822",460.853586930992,531.713198845998,422.937789244145,555.037338074182,449.494784505174,431.010506416086,459.03250555997,455.543915739016,351.765656227892,396.069691908228,537.250009016268,356.548852676623,430.562061193907,626.881853429982,469.304882652737,300.322785581215,313.826261413961,372.729683589426,435.546836794255
"ENSG00000002834",1307.34514471886,1648.26430241489,1101.10277904686,1241.89347869707,1152.82811646285,1005.24617530288,1555.67830321974,1488.97040153474,1636.65446532733,1469.81864882556,1234.93574355747,936.5194977777,1025.75647681505,1119.89969327273,1246.32729322398,1316.87644042498,1054.35820178215,1165.00155277766,1014.38159693558
"ENSG00000002919",818.609515809885,876.971505945965,689.803526753297,794.991492229762,684.566075061383,512.10627738347,514.934751920203,618.648813949892,536.566207051861,633.179339520687,928.163924772164,673.133967530595,627.316297324879,629.332067912424,848.434413006255,579.221561455831,595.335771297313,594.505775764993,625.844451032274
"ENSG00000002933",150.064865450677,64.334514505828,434.019771289489,171.459549615374,180.110062507353,158.176881077314,31.725641720506,10.1578387825321,17.5146060723062,19.770512692935,242.672773663148,79.3808399174304,198.301442046555,49.4876614416086,123.984183700056,30.5000876993524,36.2209433460779,15.0290716436134,9.76060787338109
"ENSG00000003056",2315.60364185422,3045.07976155831,2126.91512556065,2517.54070942252,1750.13614704393,2492.43712190848,1304.89805554686,1949.57569395027,1578.55085221476,1893.82907160798,2780.43248121563,3829.46047145304,3168.68022625522,3282.10250075456,2874.74927572321,2007.42317795378,2154.33998582144,2252.80722975051,2293.81185206292
"ENSG00000003096",537.817268295356,703.284160356752,836.106396629485,709.565423634688,639.467637057994,742.879785203839,463.593264285569,238.288319590896,379.18773522573,246.993003057066,558.446406438643,389.018138951384,651.776507317054,645.55515086411,722.211478158148,262.385931024724,308.539032742819,183.87296285947,198.945622470955
