gene,module_color,kME_assigned,kMEblue,kMEbrown,kMEgreen,kMEturquoise,kMEyellow
ENSMUSG00000111442,blue,0.24934831539772126,0.24934831539772126,0.06403580631064759,-0.04009498295899773,-0.03354345243321675,-0.02490795710254223
Rab26,blue,0.14880120227553942,0.14880120227553942,0.08174860192869499,0.09259498283574695,-0.02581194369028844,0.13279241858184582
A930033H14Rik,grey,,0.3274402492530941,0.012186942659900403,-0.1353248358364123,-0.044028052098004644,-0.09628241708853502
Gpr85,turquoise,0.16946413184578446,-0.019294542334867285,0.09167640541073313,0.005623544529906161,0.16946413184578446,0.11287153926651902
ENSMUSG00000104061,blue,0.600330493097616,0.600330493097616,-0.15995662545859582,-0.3601207820117501,-0.07150262170811518,-0.12462058472468295
Cd209d,turquoise,0.29679601356407265,-0.08963858200375018,0.10928982952535511,0.08200352137104852,0.29679601356407265,0.12073410119384308
ENSMUSG00000108886,blue,0.6191958489804369,0.6191958489804369,-0.42876920202972385,-0.37643547915174486,-0.1147204403148382,-0.025800005661981054
Hbb-b1|Hbb-bs,brown,0.47758911931795534,-0.1612501467992428,0.47758911931795534,0.37945382806036376,0.3387828015558982,0.32505345455340773
ENSMUSG00000089908,blue,0.26786050986475735,0.26786050986475735,-0.09954599897332131,-0.12926822491284942,0.09285248987240695,-0.12105409565262912
Bcl2a1a,brown,0.4348140304751873,0.029002652333757897,0.4348140304751873,0.11234937429878392,0.12599554653817258,0.3931582134286344
Rgs8,blue,0.09099825533821781,0.09099825533821781,0.07934652934505357,-0.083332609826603,0.04648066468826204,0.12180679413543362
Rhag,turquoise,0.1274922985022016,0.16278573249072012,0.045015836967026386,-0.11520310061618662,0.1274922985022016,0.04868255863211866
ENSMUSG00000112254,blue,0.8123056492683758,0.8123056492683758,-0.34501225488049403,-0.38512468498586344,-0.09144650683571352,-0.15072191684196573
Gm15374,blue,0.8298361200678657,0.8298361200678657,-0.31921039570567433,-0.41710832722852453,-0.10615829754344415,-0.15587280053641944
Limch1,turquoise,0.7696827932516597,-0.07392450095313186,0.024688625158213764,0.020470459097675642,0.7696827932516597,-0.05947200470578257
ENSMUSG00000088185,brown,0.7826215889225018,-0.2873459299524964,0.7826215889225018,0.7432605083339691,0.016783183321263405,0.751630869133382
ENSMUSG00000090397,blue,0.3443352160083972,0.3443352160083972,0.057912609174202455,-0.051391942724072194,-0.053654875642151344,0.02289796234130233
Srms,grey,,-0.3733911898246612,0.18388305645933664,0.4699309893816635,0.020015534638030366,0.19976018810371907
Atp5me,brown,0.8824757765710636,-0.4209360156919957,0.8824757765710636,0.505419880181263,0.10958855283274091,0.6953879617061803
Osgin1,green,0.46176387393727986,-0.4136238415852285,0.1315123061986265,0.46176387393727986,-0.006780335648740593,-0.09416689827842631
ENSMUSG00000082491,turquoise,0.12039708152430248,-0.13589446272343647,-0.1189960714143565,-0.29322054687016036,0.12039708152430248,-0.5193323411162188
Gm8013,turquoise,0.2971498131942192,-0.00022297853155288746,0.2600949636712353,0.16218339036884857,0.2971498131942192,0.17227555940458023
ENSMUSG00000113656,blue,0.4915945392880436,0.4915945392880436,-0.04097718266844727,-0.33108949952034955,0.006378685194614831,-0.023153296004365307
Rpl9,brown,0.8984740234360676,-0.2422930258651307,0.8984740234360676,0.3608971352631981,0.035103448947046166,0.6836189202357328
Omd,turquoise,0.15757543335416116,0.07159192799100349,0.25473158942047514,-0.24373516352430788,0.15757543335416116,0.15819744886836273
ENSMUSG00000104332,blue,0.4076448410020557,0.4076448410020557,0.06620707730329012,-0.1538001841996676,-0.06253733683942461,-0.004670533780509642
ENSMUSG00000094257,blue,0.2657811870806822,0.2657811870806822,-0.0546237790402657,-0.31016863180589027,-0.013604441639844428,-0.08984303327832582
Fgf13,turquoise,0.7716879258186216,-0.04358872027608555,-0.09174022675100307,-0.043842195827216844,0.7716879258186216,-0.11986939675059173
ENSMUSG00000104852,blue,0.8609169327733528,0.8609169327733528,-0.2936272327618438,-0.4077612937521343,-0.15029418259388844,-0.13787264932301796
Wfdc3,brown,0.30750407771916494,-0.14387607684908416,0.30750407771916494,0.25225695078047206,0.1276849164200269,0.1658131557800516
Saxo4,blue,0.15246021380617644,0.15246021380617644,0.05460159021440195,0.20016132442769322,0.021634383275246163,0.016900643041326463
Ephb6,turquoise,0.27782570179366683,-0.33261463185464224,0.18967223780202952,0.4963017748926471,0.27782570179366683,0.020581173878736817
ENSMUSG00000113766,blue,0.8101608916790798,0.8101608916790798,-0.5089115949332028,-0.4707672961462743,-0.13331829476875667,-0.22054048480364025
1700009J07Rik,brown,0.22560626909007395,-0.01182668979851242,0.22560626909007395,0.18208288951610266,-0.021113627611522058,0.10133185017559977
A930001A20Rik,brown,0.2335242916421467,0.0014526244246618792,0.2335242916421467,0.044145839477403206,-0.02553680981855992,0.14999370309783058
Tnk1,turquoise,0.2689243501481431,0.05472844503310564,0.16369384486700025,0.16123765393223344,0.2689243501481431,0.07394849248436242
Fam228a,blue,0.6250819466359713,0.6250819466359713,-0.1452944914419134,-0.35652846238807734,-0.10085077367975684,-0.1591404747510401
ENSMUSG00000111421,blue,0.679386578748039,0.679386578748039,-0.2897000417093225,-0.37621750039127955,-0.11139406023238327,-0.049116177155007046
Igkv2-109,yellow,0.2721878287349138,0.0397318504029887,0.0741073059901713,0.012139158066758986,0.015358074364954885,0.2721878287349138
ENSMUSG00000064949,yellow,0.6960555475970767,-0.21119087243739393,0.41258995423689676,0.4747792542215628,-0.022210284887853333,0.6960555475970767
Gm32633,brown,0.1844098138684169,0.014109475169802424,0.1844098138684169,0.10022534158227732,0.02228759790960943,0.05794792701194124
Abca13,yellow,0.2150051515577346,0.14323858162414146,0.2121043269325389,0.0729650184963167,-0.004154108101765029,0.2150051515577346
ENSMUSG00000085786,turquoise,0.267555999565317,0.37248795829384906,0.13907891778210196,-0.14466580686579059,0.267555999565317,0.12310162237845278
Cyp2c52-ps,brown,0.26580823857488095,-0.12700825621873596,0.26580823857488095,0.02874872274901118,-0.05795590027108686,0.28239730580686423
Slc15a2,blue,0.2159209574349465,0.2159209574349465,0.13573962564056188,-0.0907436859016785,-0.0287822486701089,0.2502115969728742
ENSMUSG00000085087,grey,,-0.07747500608324394,0.09204256769487817,0.14427469977577956,-0.09930354039135608,-0.011972455716558125
Panct2,turquoise,0.0698253386922038,0.13038425887461785,0.1252123390281787,-0.005245614025721068,0.0698253386922038,0.028542650280603644
Trib3,grey,,-0.1226949075911967,-0.24161499691982694,0.18266887681159497,-0.05806065778915333,-0.07237548785066006
Espnl,blue,0.13240645938408985,0.13240645938408985,0.11037843498900908,0.14364192499184797,-0.05644985637707021,0.02948976457001958
ENSMUSG00000109612,grey,,0.11266507610054191,-0.38724823114668017,-0.23506817079374048,-0.1516750761129456,-0.21644722566350738
Caskin1,turquoise,0.05722747511998271,-0.11000161179595926,-0.016485380571855248,0.37757080295712486,0.05722747511998271,-0.04028545337206801
Rpsa-ps7,brown,0.5560680858873023,-0.2382259724083823,0.5560680858873023,0.33744889643831455,0.03535930851187687,0.4465514770316705
Gm17767,blue,0.2567144909197745,0.2567144909197745,-0.3067842382605464,-0.2339019035598402,-0.09244636948633168,-0.13680592791519708
Galnt3,blue,0.11824950252672096,0.11824950252672096,0.1298579976132192,-0.04051240493022752,0.015766864257553904,0.16611106470886725
Kcnj16,yellow,0.19905649009915974,0.061577498733944684,0.08758408305556314,-0.11410017575085862,-0.10542357820463381,0.19905649009915974
ENSMUSG00000086929,grey,,-0.0680473209930688,0.07880030028629399,0.25441060926086456,-0.07522037667759313,0.04115640990999168
ENSMUSG00000103002,blue,0.45939641694121175,0.45939641694121175,-0.20902904195907918,-0.368088633215768,0.06742176698209247,-0.2041441056161801
Styk1,turquoise,0.19811394333417684,0.16996382060348286,0.01014610025298913,-0.0697110288030584,0.19811394333417684,0.013329279580980659
ENSMUSG00000107997,blue,0.5752922937095091,0.5752922937095091,-0.11040505253850634,-0.23930511797657755,-0.044727337044013125,0.029935410830690172
Gm21992,yellow,0.6568845562736261,-0.17037918917616748,0.3906123892183758,0.30384772437405205,-0.01429869192940306,0.6568845562736261
Zmynd12,grey,,-0.07947073809141296,-0.0007105924890942191,0.10606680804542017,-0.08539180300244774,-0.04147674903528515
Lypd6,turquoise,0.5005149555704927,-0.04105736630156663,-0.0022269229356592043,-0.06881850127501624,0.5005149555704927,0.04791588378854597
ENSMUSG00000084038,turquoise,0.04394761459977507,-0.08079189711467084,-0.13255416121966848,-0.17761523670235768,0.04394761459977507,-0.1009930120658684
ENSMUSG00000105558,green,0.25920966582981353,-0.2068689630016183,-0.028766041401416698,0.25920966582981353,-0.006284611455878435,0.012581060832798594
Vpreb1,brown,0.31537552924129497,-0.2850484627460328,0.31537552924129497,0.333502049325941,-0.015499906843822025,0.22303797354852853
Sox6os,green,0.6920884256438482,-0.44498922613242275,0.4327332614894153,0.6920884256438482,0.06617044084595755,0.1624835082814086
ENSMUSG00000105382,blue,0.5704943861945779,0.5704943861945779,-0.16202237439801032,-0.2816506341765916,-0.08021948455752828,-0.086425540121852
ENSMUSG00000107792,blue,0.5432084168640385,0.5432084168640385,-0.09273157919298894,-0.2734858475917546,-0.13204008574438694,0.04248586794786129
Rhbdl3,turquoise,0.6077864868536171,-0.1805622264613512,0.20261700550384742,0.21538978779050574,0.6077864868536171,0.16614444030747005
Gm15464,blue,0.26141773150943864,0.26141773150943864,-0.05141227216471664,-0.06248048367221757,-0.060613272315089506,-0.0953641534922489
ENSMUSG00000107118,blue,0.8304244090873272,0.8304244090873272,-0.26617405967663266,-0.35979513756074927,-0.1250100698166017,0.005672834076507808
ENSMUSG00000104181,blue,0.5320729841327494,0.5320729841327494,-0.12201228866932434,-0.31082444756854766,-0.06917052091170528,-0.1203054418008731
AA986860,brown,0.3355008915852195,-0.08434877783151816,0.3355008915852195,0.186917121526546,0.028723174038161506,0.08284566994578026
Serpina3a,turquoise,0.051647527539159424,-0.24365008202935037,0.17037632755361426,-0.033659422906330484,0.051647527539159424,0.0029294323032559673
ENSMUSG00000103364,blue,0.3789381610441852,0.3789381610441852,0.033011526776367484,-0.06513183252524782,0.07766323944906615,0.1133804325550599
Gabrp,blue,0.11943838277061362,0.11943838277061362,-0.03907427008265899,0.009102184010359712,0.026010341608198782,0.12775247568288037
Etv4,turquoise,0.2208601066229199,-0.09024322645916787,0.24557758160662357,0.20028623719764038,0.2208601066229199,0.11349424488155321
ENSMUSG00000111218,blue,0.7033645156642501,0.7033645156642501,-0.33252764773726756,-0.42486956131841974,-0.06417609995511502,-0.2706460611571545
Snhg11,blue,0.5244331600523584,0.5244331600523584,-0.10435902642533301,-0.21815206199266346,-0.013817946402199842,0.00953031905875362
Nudt11,turquoise,0.28267372791153833,-0.01912435843471878,0.017554426952425255,-0.06791245603246575,0.28267372791153833,0.12049368033517768
Or2k2,blue,0.37741189021792165,0.37741189021792165,-0.08824086641926669,-0.244812447213187,-0.04977895624058902,0.0175620474062722
ENSMUSG00000105033,blue,0.4815735809270838,0.4815735809270838,0.00415845664762581,-0.07761225315304868,0.054271536793251175,0.07874370205969895
ENSMUSG00000103432,blue,0.8881468126477948,0.8881468126477948,-0.38593580164907965,-0.48820854457468993,-0.1376404475433057,-0.18753510197672993
ENSMUSG00000104634,blue,0.4714443446660359,0.4714443446660359,-0.09674977005208253,-0.25157143028175283,0.03543489098499278,-0.17292019415554297
ENSMUSG00000097322,blue,0.3558838113547338,0.3558838113547338,-0.030256883187677917,-0.11910659151160777,-0.12400575924276964,-0.046666425308861545
ENSMUSG00000087339,green,0.6161762038559687,-0.2668015572882397,0.009438393520794626,0.6161762038559687,-0.09767385858267535,0.04777320406969167
Zkscan16,turquoise,0.14082213181867742,0.09119925653487915,-0.22390485450948808,-0.1703324419957866,0.14082213181867742,-0.11600193813192619
Gm6192,blue,0.6216504741148027,0.6216504741148027,-0.2837258025688798,-0.18222705668896683,-0.18632671944421286,-0.10011773543572931
Trp63,turquoise,0.8458948288456588,-0.05401178493474458,-0.019576146113689345,-0.02471143133150303,0.8458948288456588,-0.11190052010083516
Ogdhl,turquoise,0.46129174696935904,-0.17142053468597174,0.11819737799789358,0.24298946436796073,0.46129174696935904,0.1446632822332912
Aldh1l2,turquoise,0.34773032633736695,-0.0552128786066335,-0.1613157332885927,-0.15247199653756496,0.34773032633736695,-0.19209057109691244
Rps12,brown,0.9429187360957383,-0.21388333779663976,0.9429187360957383,0.4617968540624094,0.01770416755838471,0.6215477712654829
ENSMUSG00000086342,blue,0.09689613000126411,0.09689613000126411,0.12436362389555518,0.11471415355866196,-0.055280856439537555,0.023766380105847404
Aldh3b2,turquoise,0.5149232141133399,-0.014172246999155442,0.2368218168635112,0.2085919214405414,0.5149232141133399,0.067452449358182
Gm13521,blue,0.4362569915410458,0.4362569915410458,-0.2072150957767496,-0.2666631672031072,-0.022179826837248187,-0.008374715550326444
Cdh24,brown,0.20331265082248076,-0.010873919126293569,0.20331265082248076,0.3381245920195631,-0.06552480494046813,0.08667084161311549
Fcor,brown,0.6438621886728225,-0.2669717229058498,0.6438621886728225,0.25899795881846155,0.14249058019937164,0.4779164747707804
Asb16,turquoise,0.7233225927756932,-0.10141757674590643,-0.29058979043089656,-0.09889036303765475,0.7233225927756932,-0.20958191196225973
ENSMUSG00000104951,blue,0.3805295180011089,0.3805295180011089,-0.08846394383155463,-0.16522437362033388,-0.013385636921108302,-0.16360382270115678
ENSMUSG00000103839,blue,0.7425311104000639,0.7425311104000639,-0.2069509590350158,-0.4813955280173566,-0.11003287520605133,-0.1882411539649495
ENSMUSG00000086329,brown,0.421065455215899,-0.12263409011934104,0.421065455215899,0.29458860285945004,-0.016711993092481735,0.22590743317524442
ENSMUSG00000109708,blue,0.8622828889843152,0.8622828889843152,-0.3128956273639888,-0.4221537713996495,-0.11461164437019153,-0.18632019959878499
Cbr2,turquoise,0.6999123653182547,-0.1624109176883402,0.11954588594560418,0.15892836626361595,0.6999123653182547,0.05601202767652053
Gp6,turquoise,0.1689203668114605,0.06862018134160225,-0.10292736355295486,-0.0760355018265496,0.1689203668114605,-0.029679629188652717
Zfp968-ps,blue,0.15295624031018631,0.15295624031018631,-0.09056692055406301,-0.12902807193759927,0.06836851422295015,-0.07050637279012582
Kcnma1,turquoise,0.6992423680908493,-0.017648556269360374,0.02411026133545426,-0.07717077421643717,0.6992423680908493,-0.06424260783582708
Evpl,turquoise,0.4469487172901719,-0.33422273379545964,0.11622443671195053,0.5490691706755697,0.4469487172901719,0.0021121139190847563
ENSMUSG00000085787,turquoise,0.1121631571493189,-0.11649697988408092,0.026403759776091926,0.03614721661298915,0.1121631571493189,-0.19705528160423733
Tedc1,turquoise,0.10635453592604949,-0.2023856117864116,0.03802267836863442,0.4324951456340739,0.10635453592604949,-0.008023127345677693
Gm12315,grey,,0.06644183786914629,-0.07179650750439874,-0.06013910007161236,-0.08318571198808347,0.015154199952634508
Casz1,turquoise,0.5446381439859598,-0.12831962427136465,0.03345519478230118,0.21745665320206448,0.5446381439859598,-0.0859813353795409
Fbxw10,blue,0.13377476480298287,0.13377476480298287,-0.12574932681331788,-0.12226443964394933,0.06463879862425345,-0.07699781628162064
Sptbn4,brown,0.41669167917108973,-0.2232995148098765,0.41669167917108973,0.4917387561795797,-0.08891301207512016,0.2512458838937412
Podxl2,turquoise,0.664733893461055,-0.2286351524863475,0.09338560737454674,0.35327010700487427,0.664733893461055,0.03473199503307542
ENSMUSG00000102652,blue,0.3729557138854416,0.3729557138854416,-0.031041759465166015,-0.18625370512645453,-0.1414248148298869,0.0670813582146473
Nat8l,turquoise,0.4369188184958751,-0.21253929789014744,0.20458149727129157,0.3116579419617737,0.4369188184958751,0.21944121822963936
Gm15222,turquoise,0.0860311526400154,0.03686607814471901,0.04501809151026528,0.2070507375230342,0.0860311526400154,0.0758936720309989
Zbtb16,brown,0.21136841817261617,0.010757635554461919,0.21136841817261617,0.23965995057245254,0.12034332687479006,0.04780373121602153
ENSMUSG00000097111,blue,0.25210733923477435,0.25210733923477435,0.12136474442902034,-0.17624217752146348,-0.0033737561642324335,0.049136305571913924
ENSMUSG00000086184,brown,0.2170609753943701,-0.018233315535395873,0.2170609753943701,0.2556882894809933,-0.019660714087956464,0.15403855831184568
ENSMUSG00000052368,blue,0.20942506199806835,0.20942506199806835,-0.017712278676494237,-0.11392950083003685,-0.06000522740112078,0.021308235937881965
Corin,grey,,0.2040742499831863,-0.4613545235158222,-0.28233971940455604,0.02728124421694264,-0.24957209096139066
Acsm2,grey,,-0.10112755843736534,-0.13967162548995923,-0.01865802013938848,-0.11100099548373826,-0.16152667216879601
Gm36278,blue,0.21288326678948014,0.21288326678948014,-0.07766661501143925,-0.21027086052536922,-0.09949335780006278,0.020679815045912504
ENSMUSG00000103625,blue,0.44897553075709157,0.44897553075709157,-0.09512289976375683,-0.27353776789651985,-0.1001832879771453,0.04401798252166449
Ryr3,turquoise,0.7966532044569965,0.050443505927342154,-0.07305404168304708,-0.09144256098197764,0.7966532044569965,-0.08530163455842443
ENSMUSG00000087532,brown,0.24757477910782946,0.194631430343779,0.24757477910782946,0.03477848983536464,0.04454822876755167,0.23673277428964157
ENSMUSG00000081738,turquoise,0.0831357088586353,-0.12565976106618354,0.006260458384152627,0.04054483576723717,0.0831357088586353,-0.0193643056365163
Ccdc169,blue,0.2558972618885945,0.2558972618885945,0.08950718684151732,-0.13208362056336614,0.013333303763695114,-0.06741599435672697
ENSMUSG00000114193,blue,0.8899130393826516,0.8899130393826516,-0.33738405106269687,-0.4898866891166296,-0.0776434466216864,-0.12137403203769499
Lrfn4,turquoise,0.33355809018209326,-0.2563765601248031,0.19229742838643338,0.593708779121361,0.33355809018209326,0.055521863626405064
ENSMUSG00000105304,blue,0.8276939717663869,0.8276939717663869,-0.3535162392549291,-0.44293519054048835,-0.10852630710229073,-0.10879688073742641
ENSMUSG00000113691,blue,0.11855214431569187,0.11855214431569187,-0.14860955716150948,-0.09116787191239298,-0.047037113591243844,0.00017006149514041936
Ugt1a2,blue,0.7144235134489868,0.7144235134489868,-0.07065942735966291,-0.1810317605733126,-0.07935089792041407,0.04849777694452888
ENSMUSG00000105852,blue,0.24200695411096898,0.24200695411096898,0.026566510095456866,-0.05757914276391618,0.06441600940358067,-0.11708169311606084
ENSMUSG00000113183,blue,0.4993843694905185,0.4993843694905185,0.008462453359868604,-0.3646715028436421,0.00882262461482395,-0.03380412373796193
Scd3,turquoise,0.024246257126404068,-0.18536754266171,-0.07941510493600154,0.0819473110079195,0.024246257126404068,-0.144612341152544
ENSMUSG00000086813,yellow,0.4738874626934637,-0.008341736558805147,0.3488009028145758,0.019439190111151302,-0.05539125797700342,0.4738874626934637
Sidt1,blue,0.1357426785855588,0.1357426785855588,-0.04427572255054233,0.004744813194079325,0.014677840467572588,0.020646208629834475
Pgpep1l,turquoise,0.18420567953227487,-0.03583423690530918,0.12510501038710617,0.14859710167322038,0.18420567953227487,0.10073004625578617
ENSMUSG00000105264,blue,0.32129605473327005,0.32129605473327005,0.024317582436832467,-0.03162962624896284,0.02255529550946486,-0.055452339481422835
Fndc3c1,turquoise,0.5556761556655436,0.06688949642660041,-0.06342972692358781,-0.09137815779646706,0.5556761556655436,-0.06241685864298563
ENSMUSG00000103570,brown,0.31391112302627544,-0.004396217015630674,0.31391112302627544,0.06680334331749326,0.017420440761405614,0.2914725359344439
ENSMUSG00000102600,blue,0.25958817170346304,0.25958817170346304,0.08613718700151278,-0.08521186334696479,-0.0875239940571502,0.22710334806942323
Rasd2,turquoise,0.6174703468161223,-0.1387029491825479,0.05196403509635591,0.18912933025286444,0.6174703468161223,0.04644353875663683
ENSMUSG00000114432,turquoise,0.23588348427361244,0.007137920369702341,0.40421125490097504,-0.04130954241193923,0.23588348427361244,0.08363620148304439
ENSMUSG00000114267,blue,0.7404195987986386,0.7404195987986386,-0.34942718946979,-0.2733817127667241,-0.060544020212401184,-0.18595208132773075
Dusp9,brown,0.10140782303593045,-0.21776860022260983,0.10140782303593045,0.2879852357385706,-0.044540046251332954,0.11328513807480309
ENSMUSG00000106133,yellow,0.33684723800277644,-0.19568070846757252,0.1441795364328008,0.20785698001962463,0.07528319907486736,0.33684723800277644
Cyp2c69,blue,0.19805886936503372,0.19805886936503372,-0.27063092486550333,-0.24841492454660402,-0.031527109937000225,-0.1797086915303421
Mcf2,blue,0.11543469843244761,0.11543469843244761,0.01877233833483175,-0.12687435386195034,-0.020158087853235872,0.042374666497630026
Gpm6a,turquoise,0.49910493630056546,0.08870883656027254,0.21440522802755677,-0.14369020864305282,0.49910493630056546,0.14261609686492585
ENSMUSG00000105392,blue,0.5888773267394937,0.5888773267394937,-0.20519977761704372,-0.32619849985879595,-0.09726808618407227,-0.09449745160142538
Cpa3,turquoise,0.6201110249247569,0.008585221948888777,0.005197603581888241,-0.09607038117070525,0.6201110249247569,0.020278952219929307
ENSMUSG00000106458,blue,0.5803467304792973,0.5803467304792973,-0.16606935434069914,-0.036108024470120265,-0.10904627557901787,-0.08756608555949402
Gm13387,turquoise,0.12893522998345947,-0.028119566185433802,0.028771993823605305,0.05869180156079609,0.12893522998345947,-0.09710842797703888
ENSMUSG00000109693,blue,0.6045097363683771,0.6045097363683771,-0.04026700013722836,-0.22941430783108782,-0.08625023983194077,0.01258364511292125
ENSMUSG00000114429,grey,,-0.0031452229687852283,0.11949127049021041,0.02456913983567653,-0.07611021809164299,-0.0070775711257879395
Gm14634,blue,0.223926637115945,0.223926637115945,-0.05761077544140227,-0.07566508646525137,0.1140386038341592,-0.006840076145432049
BC049987,brown,0.3101833300833288,-0.09994882032655894,0.3101833300833288,-0.01147618645917595,-0.04663846252323549,0.12490653759880237
Gxylt2,turquoise,0.5606571517257954,-0.004287758873097697,0.051684599334026006,-0.01569444659882164,0.5606571517257954,0.021210003819715478
Efnb3,turquoise,0.17708506016552406,0.06218924406270649,0.0494250310733936,0.05691371367437481,0.17708506016552406,-0.002181370282171483
ENSMUSG00000105637,blue,0.4768332250807999,0.4768332250807999,-0.10830458588677808,-0.3526931433003643,0.1832575964884162,-0.062460311979243816
Dpm3,green,0.9562241677310596,-0.5400405472356865,0.6379849318677635,0.9562241677310596,0.022763308812478462,0.3958968567363031
Acacb,green,0.3168407022957954,-0.34701270104252346,0.14661704387624475,0.3168407022957954,0.1947740234083696,0.05564369499362228
ENSMUSG00000114253,blue,0.8902055441836996,0.8902055441836996,-0.34655265653644657,-0.4472379707471536,-0.17633151319668514,-0.13703835692257876
ENSMUSG00000108812,blue,0.7714286974642576,0.7714286974642576,-0.2553882061444985,-0.3832737557176037,-0.0833345614584125,0.02620284087303948
ENSMUSG00000096056,turquoise,0.1236102281273761,0.004110395673045452,0.23763459997795622,0.18419799483833266,0.1236102281273761,0.0838915772918017
Bicd1,turquoise,0.42074795921120917,0.2034754003513657,0.11156250931244638,-0.11498871872843636,0.42074795921120917,0.010532221719031551
ENSMUSG00000100706,grey,,-0.042852634573966916,0.17230184114119979,-0.07680521815705231,-0.034258013389446,0.01004305576761964
Mmp12,turquoise,0.13826854999249516,0.09600200082168113,-0.06773533440323579,-0.17978589555531707,0.13826854999249516,-0.0011605004333158201
4930511M06Rik,turquoise,0.20862519870106677,0.030105070757637655,0.01914307197773214,-0.004153986152077057,0.20862519870106677,0.02288274835253547
Hspe1,brown,0.8267694755375657,-0.2010684791631897,0.8267694755375657,0.09375716029298636,0.012409111622644917,0.5315544120644526
Klra3,blue,0.34113115235376573,0.34113115235376573,0.2426154808441972,-0.07249309364436095,-0.14227426664894227,0.2719705793713327
Mab21l2,grey,,-0.0758094213117208,-0.35034090250865657,-0.05811595691573536,-0.08761269401183903,-0.3613502606255834
Gm11653,blue,0.374930003297656,0.374930003297656,0.010943571653636555,-0.21238642202587837,-0.03749230827464685,0.0004658410458189158
ENSMUSG00000086108,turquoise,0.12081963887381884,-0.07024603256748477,0.028737126322335448,0.003944245711186132,0.12081963887381884,-0.0554900504321475
ENSMUSG00000094509,yellow,0.12132761416251928,0.053405661922081,0.06227075026453108,0.06654482109470504,-0.06683460364981642,0.12132761416251928
ENSMUSG00000075268,green,0.46076721947823046,-0.4336628233008848,0.21427327886941208,0.46076721947823046,0.03360518038669737,-0.05242350693400856
4933405D12Rik,blue,0.1306073149052791,0.1306073149052791,0.08862178678453603,0.034729760645878495,-0.1119177470050468,0.03897226064441109
Mrgprb11-ps,grey,,0.12020184017041967,-0.17543572971058105,-0.24316882125700764,-0.0815573025266803,-0.12505633622050244
Snord21,yellow,0.27516397963772354,0.02573461364395397,0.12414799003360989,0.07385441988079877,-0.03153406264246311,0.27516397963772354
Scube1,green,0.5976425431272707,-0.2972567581228498,0.23090438155477652,0.5976425431272707,0.14946558762016254,0.1418835320587248
Gm44851,blue,0.4555526341305124,0.4555526341305124,-0.1646720151042411,-0.17735918149168356,-0.13931778077207277,-0.085231855838777
Clic6,turquoise,0.21971932310099712,-0.019842501948846725,-0.08002977506428398,0.08506793330115661,0.21971932310099712,-0.053279630983481145
Lsm5,brown,0.7634071375984823,-0.08580377914124553,0.7634071375984823,0.08508103004259567,-0.04333226875917171,0.6434524920297928
ENSMUSG00000097305,turquoise,0.12187015554556045,0.0002272035737939567,0.13421183340386578,0.2719661969035903,0.12187015554556045,0.18547985968771427
ENSMUSG00000104217,turquoise,0.04774413862554401,-0.1721492142503452,-0.22524130905691622,-0.1761642500704417,0.04774413862554401,-0.3201960827042403
ENSMUSG00000109157,blue,0.766865027534691,0.766865027534691,-0.1808524976155607,-0.4517409775704335,-0.12676898395552197,-0.10629358783091285
Foxp3,grey,,-0.014069940028280102,-0.1117533827511875,0.10440238390716297,-0.0219961021478162,-0.148806532032004
ENSMUSG00000105353,blue,0.09488302051135387,0.09488302051135387,-0.0760543391690581,-0.37557703483593724,-0.09873086011286596,-0.35222690984100985
Gm34333,grey,,0.04998467827111319,-0.23237723587911782,-0.03298888983974142,-0.10502479919916363,-0.10602463119400904
Per1,green,0.3250541405800512,-0.04691054824091284,0.08633012905023638,0.3250541405800512,-0.02968702965452791,0.03236106105957568
Gata1,turquoise,0.06853695262212205,-0.11852976053256277,0.012918669869926798,0.1711219083686981,0.06853695262212205,-0.09311526413485526
Ckap2,grey,,0.07668573290051223,-0.11824116163708959,-0.06246825798989889,-0.06230300716421111,-0.018665248210769432
Tmem45a2,turquoise,0.20577823355936092,0.11109465394757989,-0.006778900538978903,-0.04599948204586731,0.20577823355936092,-0.006468202050147012
ENSMUSG00000101724,blue,0.6972264049661625,0.6972264049661625,-0.4328947987266498,-0.33072800595822754,-0.10043239130279409,-0.08817892469797488
Sox8,turquoise,0.21524285481000033,-0.08257349118957806,0.10456048365909631,0.15551484432544072,0.21524285481000033,0.12281294914176068
Cdnf,turquoise,0.7059167213250063,-0.05774341220628014,-0.23842418871353907,-0.22433226793468883,0.7059167213250063,-0.27823317761664046
ENSMUSG00000106115,blue,0.4331774480602857,0.4331774480602857,0.005264109460621032,-0.027168552942820334,-0.059770648844755685,0.14741069983404528
Dhrs9,grey,,-0.03586355523267117,-0.33885167015268064,-0.11555492948205258,0.11858411290164182,-0.23603676883726982
Sh2d1a,brown,0.4133466503224696,0.013155768116133334,0.4133466503224696,0.17468897415889303,-0.03539462310682898,0.36087456126962647
ENSMUSG00000104178,blue,0.49705031185867243,0.49705031185867243,-0.304406739595914,-0.3088501864881091,-0.045795414674162524,-0.19599208174531046
Cyp2d36-ps,blue,0.5751284606004526,0.5751284606004526,-0.0216564227594474,-0.11738671128124632,-0.22444554906932127,0.10649430781797918
Trhde,blue,0.27557074624400096,0.27557074624400096,-0.22715530720784613,-0.4514442817654062,0.02142399282348065,-0.26310093461133566
Pam16l,brown,0.4927511773694272,-0.3745503098002055,0.4927511773694272,0.2575484826093925,0.0738800394893965,0.3649361520457051
