"","Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day13","Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day13","Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day13","Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day13","Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day13","Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day13","Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13","Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13","Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13","Atha_Col-0_root_GC_dark_Rep2_GSM2493769_Day13","Atha_Col-0_root_GC_dark_Rep3_GSM2493770_Day13","Atha_Ws_root_GC_dark_Rep1_GSM2493771_Day13","Atha_Ws_root_GC_dark_Rep2_GSM2493772_Day13","Atha_Ws_root_GC_dark_Rep3_GSM2493773_Day13","Atha_Col-0-PhyD_root_GC_dark_Rep1_GSM2493774_Day13","Atha_Col-0-PhyD_root_GC_dark_Rep2_GSM2493775_Day13","Atha_Col-0-PhyD_root_GC_dark_Rep3_GSM2493776_Day13","Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day13","Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day13","Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day13","Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day13","Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day13","Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13","Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day13","Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day13","Atha_Col-0-PhyD_root_FLT_Alight_Rep3_GSM2493785_Day13","Atha_Col-0_root_FLT_dark_Rep1_GSM2493786_Day13","Atha_Col-0_root_FLT_dark_Rep2_GSM2493787_Day13","Atha_Col-0_root_FLT_dark_Rep3_GSM2493788_Day13","Atha_Ws_root_FLT_dark_Rep1_GSM2493789_Day13","Atha_Ws_root_FLT_dark_Rep2_GSM2493790_Day13","Atha_Ws_root_FLT_dark_Rep3_GSM2493791_Day13","Atha_Col-0-PhyD_root_FLT_dark_Rep1_GSM2493792_Day13","Atha_Col-0-PhyD_root_FLT_dark_Rep2_GSM2493793_Day13","Atha_Col-0-PhyD_root_FLT_dark_Rep3_GSM2493794_Day13","Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day13"
"AT1G73890",0.907597875208985,1.26316628147136,0,0,0,0,3.72947085694615,0,1.62608482591023,0,0,0.816390428590513,0,0,0,0,0,0,0,3.24062310137482,0,0,0,0,0,0,0,0,0,0.856215826474924,0,0,0,0,4.27852421760604,0
"AT1G73910",28.1956110969125,29.571402078042,81.0215659454884,44.7670225602907,28.9538916999011,41.3903295996316,39.9891243946699,47.9340087222738,51.5309683945984,42.1236076636832,56.7221160140912,61.5343494023392,50.3546611783987,68.067116680122,39.8548736854566,20.7606576281713,50.3323480020239,38.7251763360484,21.2669494455886,19.3097234339367,34.2204892772263,54.1111638287082,28.7139871005045,26.1082044417539,31.1413466615953,39.1514887570823,38.2046512910052,60.7085653409226,42.618570244651,80.0711097890107,37.5329691524399,51.2854214691638,63.1212689429393,32.5355168456762,89.8552890466535,38.6185284241638
"AT1G73920",487.634135734063,508.561927333798,344.304824238533,430.946033836652,503.608728326687,506.538345334373,541.407998987701,508.651847361905,267.115629816682,364.490132869929,541.063992451594,167.553591580633,297.803914051534,553.660965527134,443.871604767996,356.479588528224,383.300043901357,339.459185857535,312.280253262444,546.622499631298,383.461496231425,408.800814408861,318.177088278787,490.837751939715,580.990470408215,649.751549433938,284.052058881815,276.526729713439,345.450425250947,255.242512015146,274.295848847707,592.963779780716,462.822820055527,471.077444255766,452.064518126059,459.875012036431
"AT1G73930",366.580378097028,238.816642085501,448.892809341169,265.876143273179,205.021212755639,422.860693751257,215.997065721186,221.430700973085,528.108729685657,303.784349254048,342.485169470842,448.298326911769,347.801876504807,297.450661176329,354.297652527815,353.653170163404,497.433189093509,358.076607907688,448.520730083526,274.769723245729,302.155628221668,197.927695198745,191.111161743419,279.641783111289,243.312736720607,259.97915259582,334.017695741589,460.598144455771,212.452678618871,552.588017588313,297.291410970403,318.053420897171,313.323616631441,304.197527832219,408.781834201335,311.127091133378
"AT1G73940",2525.11054636493,3407.78282895652,2740.30942745704,2689.98065139205,2388.49209608966,2659.33903429835,1590.66049978351,2026.71432580904,2497.74141689092,2630.58627912423,2131.71620204067,4189.1340503308,3485.95593609668,3288.01694993693,2409.42899309052,3203.25844459492,3047.88291843593,2203.23942275875,2379.39274233278,1845.78848491509,2580.20248811788,2680.70744247619,2626.37060431037,2348.60608109098,2385.03556616646,1788.54612411617,2211.65417084527,2991.57035193097,2872.19377792076,3465.26026208834,2961.57130184927,2048.18210231045,2682.14431152755,2867.87077531123,1957.02532420022,2617.78796150889
"AT1G73950",199.371085221846,220.205742984547,216.465523064907,212.183028591207,225.45720733714,254.126859545852,326.337172464834,274.868161894882,147.829264421797,260.759850457123,202.129152572371,210.581727846577,146.40883258935,255.911536209591,248.707162679245,195.669149400104,204.57847488073,151.560008575028,205.128956945264,249.321701271855,168.438945418722,180.485926276718,151.205564687487,281.730443284114,265.076368295536,261.885450279183,146.9997479381,216.569570841317,81.8266819697973,145.370083098329,138.599915101293,272.48127151598,179.161535830323,188.360101824506,282.157476040174,275.940940802627
"AT1G73960",174.919646099623,153.713918513625,266.533794699211,164.474220293867,278.24407593629,184.080969416349,316.395819811137,242.866179712634,182.141348409956,215.249621658062,264.730667356407,244.358016008046,267.341411881819,512.96079471941,113.526651783069,169.763119565065,196.913516293688,166.751146759244,177.042715336228,236.148441075282,129.806892377687,283.311883981603,133.437991042853,193.585735709504,174.768726416603,137.466287052274,123.377600107876,161.037018293976,127.134398301,241.996539843988,191.184086969193,277.550029095671,144.462269917927,262.513954826976,260.27047098529,150.443295243587
"AT1G73965",104.722809733718,52.8444135424881,26.3003412776998,238.698454006252,158.387819641635,32.8810316568819,317.337689255262,120.640775622085,164.542117307821,62.3052639915186,68.6903914287757,43.5138915744648,86.2857533011164,157.12089617227,156.633203434779,139.506907562814,124.264022151911,140.845052716801,104.004952478997,207.665541340694,159.687977864605,115.688296909385,186.482540610773,61.3402179759416,62.2845831417989,119.064821584387,131.426755742768,111.028261160161,237.968296160931,104.144050507781,97.8243668801518,36.0278453195525,287.404378094981,14.0171077578729,4.25356352141868,79.786995129292
"AT1G73970",167.746869229162,147.029731446091,250.877908384076,226.979346991348,149.039683618231,157.91207131255,158.73517301407,146.513770562426,146.772185496144,168.184105280742,106.622444408184,253.567806705593,175.55482690787,179.770557358762,218.337301233736,226.887690920925,194.869669100141,156.357626417411,147.267750137102,155.81037856192,146.190101428602,64.0319208111264,179.225212534525,178.976091043374,145.266768930655,175.809512364383,145.464367977708,192.779637202117,111.656616490901,149.704510432104,91.1551603953698,60.2134620611772,153.771426347244,148.247936374232,79.081627889129,193.275358807951
"AT1G73980",343.865835648872,304.783489608934,330.002665857237,326.052652935917,535.452729602093,219.930060581448,408.901840709621,306.187293832162,307.116636112041,402.296947364166,334.778063815841,304.302781842978,204.774751404226,341.479398027275,322.136980344679,193.759143211071,346.160548328412,297.391719203296,284.100652884211,390.9828936119,182.822815277016,240.20619056719,221.938679523114,396.387700550439,352.897446467747,402.405331708746,403.930295746027,261.155338696392,283.791675999417,248.660193486119,256.232281366466,310.809768149402,279.096688411937,262.979155343319,281.163552411776,253.046313603905
"AT1G73990",233.949350238979,234.628887035515,235.385401024883,232.239507432642,227.030865525958,216.227849429128,289.878605672885,342.837254428716,236.276919948032,336.505280318568,235.359225469076,316.641116610676,217.395625151557,246.629140409786,235.459985097367,119.056114846937,139.651125246621,215.430995882175,230.413700813489,222.312332216901,164.630589355961,246.254322008317,119.602696397133,177.551605012821,210.842987334143,166.166330942272,203.619440452119,225.14952196018,149.849664162159,251.731656427634,316.078550811713,344.002055863523,186.83301984601,115.8387039635,143.566428838452,171.838795771404
"AT1G74000",0,14.725052916363,2.7975646944527,32.8571629768937,12.6781210591362,1.43373620687938,47.3195455478023,22.9706108730584,14.5578789739893,0,17.4387567246881,0,0,84.2740146308944,6.75502861519293,24.4446448197143,23.3617688472568,46.3353111010324,2.17707175342419,0,60.5369033860045,0,68.3330546343201,2.22966206813198,5.69358147694321,1.01047416669648,9.09638656076345,1.3454369522331,0.995779418387994,11.2290748782534,36.0341846298036,0,6.39395624100711,2.36793566318215,0,24.2599072619384
"AT1G74010",3.54041050954032,24.9918888074787,0,52.7801233180011,50.376582841814,31.5573258303501,58.5326249929379,23.9760704739272,21.8286084432101,1.78478267479727,21.5439360160145,18.9695320225365,5.26563277054756,39.5350080334811,16.3995974221746,23.0525608292708,10.0015092334081,60.6456117281551,18.5198734690267,54.4006733991756,43.3804005151203,45.3478090248073,110.343006546452,12.6467322577349,52.1040109410097,36.3856165288187,32.1919681570084,0,31.8877360345543,19.014435143641,6.75803163617298,12.4655855385924,41.0454414595656,23.7336136198776,2.11662067556473,34.8351442193551
"AT1G74020",523.054797594545,570.435745586062,197.694571741324,742.771017598871,425.622635556715,305.385812065308,1180.49813629781,547.299772105913,404.385527055259,223.015501708138,469.82062234748,173.911417579513,295.897453834546,355.823617330443,847.27358916277,523.813817565306,547.33287013573,649.53681561629,558.418904753305,849.189464475952,762.584275489371,429.909137146054,551.920825892585,358.232372279872,448.979567896093,672.975795019857,780.889800139385,209.215446072248,531.746209419189,190.030497939673,365.972187646443,388.334548812509,589.157396492798,537.521395542348,316.654664097656,956.684168981658
"AT1G74030",903.651693886712,1240.83132594943,1467.34239115969,953.342586493274,993.594222833749,951.860252813259,739.884838324971,879.574205401081,1482.50222027279,1130.53152828194,1051.71908103713,1871.15219722929,2241.99565277279,1463.76390345984,847.430468163593,1763.13498676787,1758.46673370068,1424.66611605002,1005.90556629027,938.023421820729,1673.60845612391,888.379959875703,1453.41984346299,1143.91987489544,932.138781637532,918.119415422789,1383.92507038933,1376.16861708184,1250.2471115879,1801.43827341554,1273.32013655353,1610.84480910533,1350.03479461832,977.201607970422,485.141068713701,1108.94246650291
"AT1G74035",3.82945553699474,0,0,0,0,0,0,0,0,3.51518275095552,0,0.80027148750543,1.25586392022203,0,0,0,0.887965894862222,0.849074609475475,0,0,0,0,0,0,0,0.995961308005062,0,0,0,0.842716805891905,0,0,0,0,0,0
"AT1G74040",250.708394507053,131.326121314019,332.864919986797,168.674358861444,151.50088982933,282.586323823618,130.007681936166,249.77594251353,254.174341211716,305.439193298687,181.898903548542,309.350708275243,362.759589432743,256.93680384003,179.863538526864,222.179793304061,295.094885637526,215.867517339568,227.21307737743,284.980356122308,224.019484089406,174.022080402374,279.159612537433,191.115543530293,219.502907401669,163.19610672647,255.447193138181,209.895005560548,159.305263836764,341.374371855507,162.745612811162,191.189659221877,221.006487571176,206.852518785167,212.515479831161,141.827523306342
"AT1G74050",7386.83325132991,6587.46260577525,8414.6897308514,6948.91666152229,6288.23137105247,7291.00160976054,4970.69725770092,6230.81443094067,7368.99593311967,8402.86415190039,5792.37889863535,10214.9676603496,10004.9973641329,8017.60001510706,6192.88235254812,7571.8680143498,6093.55071366701,6818.9151772125,6419.91966590196,6508.77955421399,7798.89502921294,7919.12548184916,7712.04349353413,6256.06068568383,6612.51803518519,5464.76514683801,6556.42159598102,7651.09746576134,6913.27388452942,8589.28336488147,7812.48833949947,7201.60176022258,7026.54564556872,8137.61721241839,7214.48595642636,6916.64207258124
"AT1G74060",6929.34391072993,6504.83756862958,7436.10780140889,5794.61287031989,5119.29870719225,7026.80154696461,4037.79126337398,5401.70098199306,6474.05414136575,7082.11428238006,4743.04730616116,9560.19042173602,9374.28999685028,6700.01957911831,5041.17295473681,7380.00658204755,6019.5963729501,6727.36251384608,5916.69120208906,5781.62409633131,7835.16259724684,6609.14143765096,7040.08058540807,5394.91828752982,5475.40874188719,5335.43548300522,6345.28711844245,6692.25923064642,7132.58114210258,7746.54180372379,6783.98033791308,5817.44142697144,6622.4687253756,6247.53158009708,6063.18551410887,7513.88647321567
"AT1G74070",32.7692280145195,36.499886869624,42.8328257700299,22.9477103764825,35.6748874189989,22.9988210756885,0,23.0219552462966,20.0741160087173,48.2862566850223,25.694207888928,17.3188564664258,26.3928087489272,19.6480749833672,16.3394768197712,18.8393687673671,16.6575286644955,30.372012143865,29.3988556645012,11.3883073647661,11.7282782733547,36.9629261054483,15.7868424802273,12.6773692390569,13.8734780414652,32.2719157978476,12.6202858302203,33.6919643451082,1.99748522690264,16.457308847371,12.413572081893,40.895059056955,9.12810978093521,35.7203199813291,29.6702853588682,33.8575753341464
"AT1G74080",7.96218110599807,17.3067748574303,0.931051491569561,35.8525212948656,16.1613167735963,21.519354790408,51.061834734631,24.9771078565468,11.3172956232568,12.4948167718056,24.6222787790299,9.07410386699729,5.26715589971212,4.16154928232017,68.4857651277199,48.2036851384133,29.1620085734132,5.05351988235003,10.8965692641927,30.8552721201533,17.1726330894282,6.97806517473916,18.913885240843,11.1619575295068,39.0885727484,57.6144787493079,25.8946437190904,16.1441363745709,7.9735911198626,12.9666438595762,32.6660904460835,21.5373505086112,8.20568336672134,28.4993292509402,0,19.0053429378772
"AT1G74088",122.937623806372,155.152507536909,102.890411018531,100.22312537813,143.476619858705,109.889086156809,115.459937718926,88.5453735178783,157.10451123056,97.7112002455573,93.0717213439743,163.935217810674,99.2412210599928,152.230629773488,150.385335389445,114.138829213127,101.584777251202,121.519029675158,104.935711619121,48.557286622646,148.535271750272,113.199521097189,170.161950871427,146.148673313962,168.842489033435,123.836096954989,111.594078039773,172.488504624012,113.849918929127,119.430960232204,117.805744960508,106.822672257549,138.477571176427,91.1607327096442,311.449904205213,78.6229764891529
"AT1G74090",442.189355212929,413.685115331271,367.293588718187,455.04394969471,518.878831592854,372.819227545433,540.453469134299,438.472043934392,607.326151087281,239.096231725322,422.643653435566,300.894466219095,565.643196121917,192.476487469421,557.72275035168,428.852608494457,429.567247222564,439.741984700253,612.976343126023,466.015102664325,357.823799288707,439.29010546854,356.347718401158,534.511035884927,382.378298386551,357.73036546584,347.075888087214,315.500567632545,310.742573052591,342.109679028763,385.140110833392,370.312794200195,302.227650587307,395.686968599306,335.655243760983,547.545443135052
"AT1G74100",633.801383214374,886.120711533381,546.411929690973,1040.4897473578,619.134194680159,698.252490440579,1287.5985772034,802.98815241149,797.427773845806,813.581152079023,819.626672902171,551.430978460738,599.726347784737,561.825873388329,696.717077443445,780.842864110916,760.036333990424,906.475439480454,865.433301884289,1033.48746544995,1106.8501597528,732.044029838235,907.229596666759,1048.75246761482,834.569500782692,1445.00137841059,955.830030272512,717.115342926254,1095.41102996991,501.873871171675,736.460792111555,1004.30003969942,876.799837333187,1056.26467376843,667.16709395115,930.364949470886
"AT1G74120",87.2941453060126,133.581685458356,73.3686006060875,50.8095709798339,104.526435206198,80.4176138888609,194.322417224319,39.9861879324624,69.4664228636161,71.4526534595674,129.29003158965,89.2101148156044,80.4881004916827,66.5810530320651,125.309780880883,59.4061112451021,68.1726818603613,89.2434279612295,81.8578789991081,81.2192611098885,91.3316742565419,83.8619105581656,82.946862192545,87.2326132032796,88.9329392184376,103.148671520342,63.7057215143962,64.5690992499939,46.9134718478382,100.398265247305,95.7920243139878,47.70068514198,83.6351134424912,119.308249505701,145.808381822281,102.583188773104
"AT1G74130",0,0,1.82114460024112,0,0,2.91548838127276,2.42777737960335,0,0,0,2.08721828149999,1.67556504870246,2.67192010311216,7.10063247810782,0,0,4.07274361166034,0,2.21233936295123,0,0.919027769549252,1.18087489713827,9.22877116724523,0.755069117072442,2.47908286921001,0,0,0,0,0.878061905485681,1.14538758230544,3.45070651995724,0,0,0,0
"AT1G74150",44.6394959387552,50.8287060425381,82.0707849235466,77.035850400106,17.2624232114914,47.4656874766437,4.26202851850442,98.8412816762211,65.4549014644599,211.392144940389,48.3406810858227,55.1025023781722,71.9389601655353,77.5657249509391,40.293904022506,35.0281192806909,51.613875539434,65.7837305243005,38.8405306271884,44.5095207855509,53.4779781316189,66.9377964968137,76.8734334080491,55.0442589943758,43.6172567506954,15.3110722544605,92.794083757608,87.3459549033817,0,42.6272310829887,152.302130667943,117.783099050988,15.5919607006421,87.2099723238611,73.3557866141923,31.3089414849368
"AT1G74160",533.550226603949,667.385526959195,616.167217338291,716.987674210151,617.488721163623,511.551030289538,696.960292130969,600.221635619164,612.090116930869,709.128955142883,717.265779639197,521.73482814043,530.546398454245,674.929852893191,603.984468011417,608.925224290786,488.567107877306,668.328504217686,626.225518591145,589.864233220684,483.829113540767,833.945553121935,596.705527785826,528.128165477411,564.702208921055,475.901463722382,559.141953812436,603.392688959986,505.358562384313,442.745558149862,579.201605842924,623.339659313331,563.961021545501,776.622620294757,697.169437053675,491.171619890126
"AT1G74170",46.1833682605443,62.4867114420578,149.138773879506,119.925716856719,169.721458661392,46.991458909657,20.8195791339985,87.51676933477,95.4547464431233,72.916287585205,57.2678797166239,203.185907113522,150.150992960249,179.38586196093,48.0577695550686,67.9783831832414,75.7748702165113,37.8221770484542,47.7212634658107,101.008935426998,74.1216512690205,92.4279143959111,137.874395719378,68.4428793511169,55.0190726213985,52.6919380120714,49.7637367875602,36.8818478355272,39.2666541942783,201.492850695389,92.4430551028442,141.645904212484,51.1585198293323,92.9796840334328,57.2811242839816,21.8800090033985
"AT1G74180",53.464427629352,23.6870693800923,65.5934215063034,40.7451382267741,23.1552169682675,55.8986551495306,81.9539735955931,31.9155916527056,41.0474689743886,24.9554274622157,78.7996406190725,34.6387097761997,29.0029438071779,42.5300246044366,52.8299632624515,20.9156838044232,35.5725930150047,23.4978060440369,56.6826467387886,15.391680347767,20.749175788323,45.3613157067935,16.7392205183409,27.559543243348,21.1919537821754,26.2301090032207,27.2326584251463,42.9190248048995,36.8788980099966,25.0577820337407,21.361498278544,37.3702091931925,25.6237821540382,11.951209785238,61.0237791554609,39.0792162123287
"AT1G74200",0.910931533809492,25.4138941437404,40.4288723435763,38.918157900087,12.3910309122432,28.7709143366317,85.0046786163925,74.2096364673055,17.5288555284448,36.045515597566,26.7217939122292,13.2403257610108,23.7967725470444,26.8783920625746,32.8208767146151,30.5698011633355,51.6060211811689,26.1387481436645,20.7761315066748,15.8156529474483,14.0187942431374,28.8942098682614,6.51001830844664,41.0858120216269,17.2872817436149,18.4287656156333,49.7958334871755,57.9636944926552,20.9999159015531,21.6764428071473,19.214197453847,8.21791443394054,21.8407196971179,14.351778771724,35.971129222343,32.8455497978988
"AT1G74205",0,0,2.01008393766047,0,0,0,2.23361301999884,4.12573931050347,0,1.83893182389928,1.06501731591193,2.52894734828455,1.33240947015587,6.50772454651077,2.83275825410922,0.723183129351309,0,3.5258890685752,4.43363485726517,0,1.86923098953568,2.37226370375733,0,7.37270100613658,0,0,1.45115392970895,3.92219600553417,0,2.65484128959547,2.32983741396231,0,0,0,3.37452954800993,2.1494112209386
"AT1G74210",554.522631842618,689.197571327722,89.4674822777963,282.796284570712,194.956451043198,478.982630066764,930.24901924211,408.534783241839,473.850983036653,321.20156641463,449.32476299317,88.2207671616763,148.680076188814,230.970509332022,636.796779349733,596.510861086933,420.287961330185,972.107097095653,618.534651288549,754.252847801628,299.107195651559,218.519895599202,339.499582470073,608.242287034643,511.032714769015,808.474311494396,981.082853241071,376.039793784894,597.681057472608,131.33308295766,171.182925263018,129.128028096658,736.607361561512,320.036597053522,225.498572030256,629.950753993401
"AT1G74220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89899333198274,0,0,0,0,0,2.96836905556498,0,2.0201808333315,1.39910789287771,0,0,0,0,0,0,0,0,0
"AT1G74230",1328.91462896436,986.837591417435,1646.73200948384,1093.16526136246,1262.23460982366,1212.69985476291,852.961563915435,953.668426239799,1155.10402986129,1145.23229991604,898.574905084642,2008.09359363579,2132.21471333295,1737.51760563637,1027.8705727861,1337.35658793667,1420.68798760297,1645.45312451581,1194.81803491831,1475.85326801322,1708.41157807179,1088.38724814778,1545.61579581934,1233.2627546178,1198.44468511228,1289.23916876253,1581.27443898835,1140.95484902856,1234.40106740447,1906.74221968808,1225.04008155696,1214.34705382474,1589.37793883919,1010.1534156016,904.684386687368,1256.88596970956
"AT1G74240",183.164250166668,139.125781301459,101.257860136546,91.171309526037,177.863211089865,111.338651763567,42.4847980891895,115.767628910532,102.854145538631,153.69419784912,140.361572293014,218.758326887587,228.512866738372,220.22959206003,81.0429298835521,163.135509322958,220.057597350511,130.720247544732,99.2389813816659,165.422203655163,169.493804334237,119.262238082337,159.2686097359,163.123008720455,138.648711300499,92.8397728923069,145.917549759132,172.487516694613,160.971668198645,270.997495467373,179.183388716445,94.534372738773,176.657668139161,229.313320301451,80.7929546126905,136.204277329014
"AT1G74250",985.34106243414,598.069481430514,1172.54887817168,687.458883765821,1096.31764662147,1128.87560828389,1099.94499682219,944.750010646742,890.04019340559,975.432722013453,994.326595656676,1368.97413121885,1189.19422954772,1247.34366785249,1145.98886481107,1048.40482224833,1029.75017333086,958.049181074277,1124.44295812486,948.675661363053,909.763842291231,1134.706352546,1218.86898054459,968.027971145639,1023.41444425507,1134.71170237977,866.713966832597,1013.58304923356,1018.33422813549,1179.8850530828,1173.25122819659,1075.83200693296,1139.50729974981,1105.53846400268,964.462478206248,763.732846525822
"AT1G74260",529.383820889226,393.38571048215,771.986919221571,347.859977900331,593.626239975651,842.59174847534,414.906906734969,613.243058921068,702.81988290125,987.014418523659,640.436862209577,1058.33007157902,1161.61524895421,758.334961907757,366.915247999644,636.337484274999,696.333339229909,482.161775901054,592.83116928225,465.541151740016,304.937622105984,400.293191145488,367.108091105917,664.515947794461,584.014102353119,377.43317081961,521.745009463074,737.715783779922,437.034894866428,1241.39159151002,454.453321691848,485.049352602441,552.400853442799,497.027850338194,551.545548412969,397.427038184594
"AT1G74270",5426.83705700751,8765.38474112529,5748.92811531525,7810.23025909137,4869.24955251486,5516.67283350715,4861.49850364003,5805.43590716428,5275.44108673669,6333.41710711173,4757.46027562252,8224.778363121,7971.81808157637,8284.21557242503,5261.75678972353,6777.73176189655,6343.77101342912,4626.01163442903,4651.5850489663,5019.82711433511,6544.43056999317,9232.4299614357,7678.10387284775,5241.2078475321,5263.90073204741,4813.68074494725,4440.86127237562,6081.58332743717,7286.38184636224,6605.15318733391,6782.24633889472,5576.48243772577,6336.19664129565,6964.46766569956,4778.07035376775,7020.8079688266
"AT1G74280",296.59557911877,194.775853994329,209.607207251482,283.808459864986,273.799309256508,212.276441191836,353.680219344718,328.655384396028,257.918453440762,235.575692501082,284.170201880548,216.062381596495,214.536149928506,295.473482254628,265.30356802362,259.157085347934,262.590052581205,266.175987762201,251.616303678113,408.401507679489,347.931591090907,212.757964179553,300.57354325379,262.560903463248,311.757804539513,333.520760659232,289.720050894595,223.332885307135,278.981810270501,239.383244151157,286.077684041656,236.806090888966,392.312645900757,260.962169204344,207.454779442497,293.418092210608
"AT1G74290",0,0.639079591129796,0,0,0,0,0,0,0,3.56572126322428,0,0,1.31260605470871,0,0,0,0,3.37104460032252,0,1.62327794676608,1.80621491313687,1.1602980010348,2.10404090408724,6.67689422229409,1.62385320416225,0,0,0,9.94419220959895,2.5883572393489,1.12554753082496,3.39042436128351,0,0,0,1.05319104156217
"AT1G74300",87.6236590583885,57.5715767466496,45.6246288311867,98.4659043459678,81.241253535821,68.7520362029186,156.353440070783,102.761423322466,66.2366809872198,26.7347673637307,58.4068469366606,60.9362600017221,44.6768406485772,25.9809786059647,79.9967066682996,84.4187838290511,45.822184369222,98.4508771961445,66.3423322615505,111.91279396757,65.8888175834922,94.0305315088973,60.8982767728682,67.5768109649543,118.652363160068,77.724487347603,118.125147918475,79.43509151164,13.9283018966478,60.4073689587042,44.9953188070448,70.1360026882854,93.0226121169043,111.246874463263,61.3420958530763,74.8232489706645
"AT1G74310",88.3057756511592,35.8188965311965,19.7365457587858,44.5919663102296,27.8690139908979,35.7271676694185,38.4031934736788,44.7514813826226,27.2900011290175,46.2107874702428,35.7160055729911,39.4691654853596,81.4855241945631,73.4417483858873,71.8427642303832,21.5507345477943,32.5969025278087,51.8860522464057,103.242817461557,67.8529897705623,35.0819024400278,47.5446113808271,33.3866883118935,60.8917252984543,78.0090308547266,72.4279016065294,48.7392644984475,74.8968739748163,39.0581040982365,43.9364020278784,52.6892609201162,74.0275113101926,109.105285261392,50.0262032079074,113.327513105786,43.1736111038148
"AT1G74320",266.090478680511,252.660475503678,265.198595651366,190.233382472868,361.617625327184,285.553682691731,236.638770408361,209.835006169966,206.908413513172,315.994451344579,232.895301985172,199.690800596239,118.565881165866,197.671207187279,205.425194164045,118.77401174326,127.416236120775,237.494208600483,248.53396837096,227.3682366776,202.479359982798,221.047030262675,287.861110144524,207.704017250242,220.783061645437,272.940330629767,226.768505483103,233.411354853952,310.076453936712,196.283174528434,223.055305811524,112.270022853275,204.094738060492,171.178693996581,101.544299789425,191.179380226512
"AT1G74330",130.397840100554,72.2248518872354,129.178763981943,111.459207071462,116.67407040165,130.409298494384,159.610515172569,81.2794178272445,216.391844240015,173.804374213416,120.64971905024,114.012018198013,155.199752822745,147.793264308102,134.230367035429,105.056944037476,139.842491460702,96.5583094885824,152.59361326486,110.501588326532,61.8711989583083,99.9817150452221,83.8703836314154,142.515813368573,77.9552344276542,81.4840148687352,67.8423560830062,115.384841830101,97.993265195529,59.7939973413777,210.153946466266,165.761440827647,113.528986569476,78.6987726126111,204.533454845164,91.2607756407269
"AT1G74340",779.514329044752,1703.32472388396,1097.87332427,1445.83554855009,1429.11881833666,825.277809955539,1214.94289022862,1107.64292302261,932.861671921053,942.743292461525,812.31948028214,1448.75627029327,1465.85348002539,1638.96326669705,962.522667043124,1236.79451673102,1144.17323771573,706.028418908987,726.768389478501,723.276043864842,1346.13426188878,1624.29780910795,1517.62015152813,1099.94273016774,1272.85943241769,1089.01682059966,723.55282460305,1071.15782707843,1539.43710548473,1147.57944252397,1444.78660443042,1378.57433267222,1182.00414019557,1686.46311557066,1015.09427300295,1378.41298809932
"AT1G74350",32.598554942353,32.7685796230539,35.2694633305845,4.98177029098671,8.82910315924712,24.4183348760089,4.98286192750621,10.9977307828798,6.46075053842849,16.07979827653,2.0523102830487,3.30515782253822,18.48192237514,22.886895165586,14.4563498932062,11.1834589796418,14.956668099194,5.05101679794202,19.6537586670612,2.43673106979955,0,1.16517497299691,15.7464010737601,8.95119983340141,3.26511966299083,6.06827124235962,10.5016960623334,22.1949736832261,0,54.5429950273767,7.88968850958049,3.40880202575591,6.35896901184662,0,1.05621020085083,11.6377499422827
"AT1G74360",22.8482161680491,28.3129232939638,1.85266591422338,18.9359626034052,27.9625939573957,10.0622040474893,31.1474609279493,45.010394237163,13.7207049699005,1.78767766045905,36.9464646626169,15.7157050894224,7.93336563116045,31.2078343657943,16.3749567238088,20.2764569752407,22.3967206563326,15.1482784612906,22.95841900429,25.9968957194665,2.71418677934099,53.6600411010984,48.2596921434034,55.2823179143007,40.8743514714568,44.5168334477184,33.6129561522735,14.1227146095569,29.9894714145859,17.3316355455307,33.8255204434959,13.6555946976314,18.1272032965218,9.59093483298108,6.33018267604439,21.1860267057911
"AT1G74370",207.055198926524,269.800583142598,188.708958322237,164.241544088377,243.275284319776,207.744196135512,119.526193505315,261.555967285194,167.507941425562,345.930657110879,193.851520062654,205.034231338627,132.630260595114,179.998417527737,187.302315874904,177.343770360336,124.513568198893,135.673646629445,165.262643015722,167.207321492906,119.22306024165,154.368437349746,120.963065640981,178.865740901503,199.002064422001,132.325841297881,159.501357367598,207.885510573759,214.861162111095,155.341826433147,144.085262687625,170.720775022083,236.158993586206,217.117486903066,205.664887939102,210.710172453019
