"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY",0.0527306967984934,0.367464114832536,0.271288554688953,-0.461138756623527,-1.4632309519951,23,"kegg","Itgav; Fn1; Itga4; Itga2; Itgb1; Itga8; Rhoa; Itgb7","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY",0.0742877917739816,0.373166581934419,0.287805130535564,-0.437716092147351,-1.4656327621288,28,"kegg","Itgav; Fn1; Itga4; Elmo3; Itga2; Itgb1; Itga8; Itgb7","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY",0.227777777777778,0.572093023255814,0.122107920287081,-0.345432999469336,-1.17255251062738,30,"kegg","Itgav; Fn1; Itga4; Itga2; Itgb1; Vcl; Actn1; Itga8; Itgb7; Actg1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY",0.225609756097561,0.572093023255814,0.129442887745046,0.383462540343463,1.18799435501719,20,"kegg","Gstm2; Gstm1; Gstm7; Gstp2","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION",0.634730538922156,0.785198190289689,0.0668966276500666,0.285162839544179,0.876449281982155,19,"kegg","Aurka; Cltb; Tuba8; Clta; Tubb4a; Tacc3","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT",0.587628865979381,0.780722891566265,0.0723570851036907,-0.318606345961972,-0.899953916153969,16,"kegg","Cenpe; Cenpf; Tuba1b; Tubb2a; Tubb3; Tuba4a; Tubb2b; Tubb1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY",0.16,0.51362721785257,0.155241966228839,-0.467297900996669,-1.31045643862753,15,"kegg","Sos2; Kitl; Mapk1; Kit; Grb2; Kras; Map2k1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER",0.80276134122288,0.898656362518662,0.0551351763385257,0.25387484157234,0.760367730799208,17,"kegg","Pold2; Polb; Rfc1; Pold4; Rfc4; Pole2; Rfc3","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY",0.390243902439024,0.690923630547781,0.0937465422491719,0.335777168366829,1.04026166468871,20,"kegg","Gng2; Gng7; Lpar2; Gnb2; Gng11; Gng12; Gngt2; Gng10; Gng4","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY",0.383697813121272,0.684948162266073,0.0934449219410994,-0.355926093416032,-1.05539902606565,18,"kegg","Slc25a5; Vdac1; Slc25a4; Cycs; Itpr3; Vdac2; Chrm3; Chrm1; Gnaq; Plcb2; Itpr2; Plcb4","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
