gene,mean_z,n
HABP2,0.6939194476401193,3
CSE1L,0.6937073739695481,3
IGKV1-117,0.6936575452926892,3
NEXN,0.6934420911742366,3
RYR2,0.6933679884818842,3
MRPS18C,0.6933486127108065,3
PPTC7,0.6932666481550362,3
XPO1,0.6932313058215107,3
MAP2K3OS,0.6928481299244887,3
DUSP13,0.6926504775074337,3
GM3693,0.6925185789243984,2
MMADHC,0.6924729792151747,3
NUDC,0.6921309686897171,3
LRRC69,0.6920088734591568,3
PGP,0.6917951804679787,3
1700012D14RIK,0.6916266369227942,3
PFDN1,0.6914838410305496,3
C030013C21RIK,0.691192017531946,3
STRIT1,0.6910182988251405,2
SERPINB9B,0.6906576015723895,3
AMOTL1,0.6904475751044209,3
MAST2,0.6903065067724614,3
NDUFB2,0.6900164524426606,3
WARS,0.6895440510560565,3
GM22489,0.6894395157731259,2
TRIM23,0.6887198029064109,3
STRBP,0.6886873567573396,3
ECI1,0.6883403056726524,3
THOC7,0.6882841286865543,3
GRID1,0.6881829762120595,3
FUT4,0.6880193115178455,3
TRUB1,0.6880026291779653,3
DET1,0.6879000471197211,3
JRK,0.6878240819809123,3
GM26130,0.6876483446120885,2
PPAT,0.6876419430227448,3
ZFP689,0.6876387591975727,3
UBD,0.687151568361815,3
LBX2,0.6870917724896201,3
PARP6,0.6866382095753258,3
SNORD32A,0.6864380660927368,3
AKIRIN2,0.6862676137159672,3
UTS2R,0.6859556204749037,3
TMEM232,0.6858373770416447,3
GM21811,0.6856043007580336,3
C230024C17RIK,0.6855834894018723,3
NR3C2,0.6851103939684243,3
TAS1R1,0.6845258254728014,3
ANKRD23,0.6844124912816518,3
RAPGEF2,0.6843256587083978,3
ITGAD,0.6842415229464652,3
SERPINA3G,0.6842140905416493,3
MRPL13,0.6841507621105073,3
CCDC85B,0.6835066165769819,3
MUC13,0.6833827996075957,3
D030028A08RIK,0.6832908997259816,3
ZFP292,0.6831892640924346,3
GM22620,0.6829805731865473,2
GM5113,0.682908731329968,3
TUBA8,0.6828854725944327,3
2900040C04RIK,0.6823666110326774,2
DCP2,0.6823465732956997,3
CHRNE,0.6821009882288678,3
BC025920,0.6815966698277292,3
GM10277,0.6815270159924123,3
CRPPA,0.6811130836173347,3
ZFP14,0.6810035805659421,3
WDR47,0.6807884245988053,3
CD3D,0.6805981209025198,3
A230107N01RIK,0.6805711492524112,3
MIR684-1,0.6802474679434004,3
COX10,0.6802332680425934,3
ARHGAP5,0.680208131483606,3
ERMP1,0.6801418840375403,3
ZFP992,0.6801414581479043,3
ADH4,0.6800994658218579,2
ZFP442,0.6797838643674301,3
RYR1,0.6796663756639463,3
PCBD2,0.6796384023071668,3
IGKV10-96,0.6793425952075457,3
GM16982,0.6792496225284371,3
ZNHIT6,0.6789302750253089,3
MTLN,0.6789077205345583,3
ZFP458,0.6788796897144622,3
DECR1,0.6786672580539049,3
PKIG,0.6783767545350474,3
GM8038,0.6781978224189196,3
GM18303,0.6780010401674993,3
AW146154,0.677926216034917,3
GM14718,0.6778758249063933,3
ZPR1,0.6775219057506545,3
PUS3,0.6774942213980911,3
MED31,0.6774675448408174,3
GHITM,0.6774272605074657,3
PDE6H,0.6769684046543093,3
ACTR10,0.6767158905984593,3
9530026P05RIK,0.6767060253650196,3
CERS6,0.6766790067342198,3
TIMM8B,0.6765553831684908,3
PTPRCAP,0.6765079892779288,3
LRRC14B,0.6761976524092984,3
PKN2,0.6760499129609778,3
GM13490,0.6753404221514415,3
HCFC2,0.6753199710993124,3
E2F6,0.6751873155426145,3
MRPL35,0.6749112108026125,3
BACH2OS,0.6748846681736769,3
FBXL4,0.6748755684373595,3
SEPTIN7,0.6747376169211637,3
SNORA3,0.6746232645588779,3
ZBTB11,0.6739589761280452,3
GM15740,0.6739495085471304,3
GRIN2B,0.6736700350117468,3
USH1C,0.6724479881323414,3
RPL24,0.6722714996862541,3
1110004F10RIK,0.6722399426967044,3
SMIM20,0.6721808299891214,3
GM30539,0.6720323660132205,3
RLF,0.6719134401588883,3
CDK5RAP1,0.671612752208099,3
TAF2,0.6716119689088464,3
9330111N05RIK,0.6713359431913432,3
ALDH1A2,0.6712969877950764,3
RPL37RT,0.671163010399649,3
CD6,0.6709493499335019,3
GM3222,0.6708945257434017,3
RPS20,0.6708942956142518,3
TMEM62,0.670884804433106,3
MED13,0.6704878416680997,3
PRPS2,0.6704692405454558,3
DMXL2,0.6704235773849626,3
MAP3K21,0.6702009759155404,3
GM36738,0.6698554639388675,3
ZFP81,0.6698078836486401,3
GM19688,0.6695156098075433,3
SNORA75,0.6694846010399091,3
ZFP433,0.669456700483637,3
THOC1,0.6691499154227252,3
KDM6A,0.6690071402707889,3
USP34,0.6687604942838249,3
COL6A5,0.6686377943943964,3
NIPSNAP1,0.6685512196074592,3
GM19056,0.6685358540257673,3
IGKV10-94,0.6683685952915805,3
KRT7,0.6683555402035163,3
GM4779,0.6683362932942662,3
PKNOX1,0.668310023009842,3
PDRG1,0.6681896013198959,3
MTX2,0.6681658953178049,3
PRKAB2,0.6680787013512018,3
FCRLA,0.6679079624900531,3
RNF114,0.6669817052354671,3
KCNC1,0.6667861678680421,3
CTTNBP2,0.6667561209174989,3
PRPF31,0.6665732229183036,3
IL4,0.6663868235638937,3
FGF18,0.6663124081299915,3
IFNG,0.666254667667254,3
STAU2,0.6659461820465206,3
GM47475,0.6658945554313931,2
SMCHD1,0.6655233136955598,3
ANKFN1,0.6649388245496011,3
ZFP455,0.6649249252088022,3
H2AC11,0.6648051835884043,3
ZFP462,0.6645887128709587,3
DPH7,0.6643343684045048,3
ZFP3,0.6641701144345821,3
TNNT3,0.6641622101772829,3
FN3K,0.6640056993682252,3
PPP2R3A,0.6635427634164335,3
ZBTB37,0.6634157318972316,3
GM8013,0.663367140503322,3
ANG4,0.6633619463199468,2
IPO5,0.6631688687081544,3
H1F2,0.663124140354452,3
KCNC2,0.6630427350323129,3
MAGOHB,0.6629831396262121,3
3300002P13RIK,0.6626764529994499,3
PUF60,0.6626124139974081,3
BOP1,0.662432493709534,3
SPEG,0.6623982298760834,3
PROZ,0.6620917372345669,3
PFDN4,0.6619400087664016,3
ARHGAP10,0.661819799309724,3
SRPR,0.6617884469618052,3
SPRYD7,0.6613143286341168,3
ARHGAP8,0.6612554113797638,3
EYA2,0.6611396565370083,3
EMG1,0.661123014653025,3
DCAF12L1,0.6610076821943535,3
ACTR6,0.6607086473786975,3
CASP16,0.6605601999610197,3
5033403F01RIK,0.6605151756830038,3
TAFA3,0.6603282859430093,3
ZFP667,0.6599685151027596,3
OIP5OS1,0.6599589056139215,3
BMP6,0.6597455592665352,3
INSYN2B,0.6596505905889214,3
PSME4,0.659572958272805,3
PCDH15,0.6594508316534259,3
KRT90,0.6592759600981243,3
NR2C1,0.6592347829107293,3
RNY3,0.659186933518228,3
IFI47,0.6591843167005264,3
MYH4,0.6591141307691423,3
FBXO40,0.6590124576036014,3
ZFP955B,0.6588037580105276,3
PAPPA2,0.6584370773017497,3
TIGD4,0.6583183834932447,3
PANTR1,0.6583095164399855,3
SNORA31,0.6579688617253313,3
CYB5R4,0.6576881728844813,3
KHDRBS2,0.6576300275227445,3
LHFPL5,0.6575729182633612,2
ADAD2,0.6574805725530954,3
HOXB8,0.6574776320911071,3
ACSL3,0.6574028793803172,3
NOX1,0.6573815786536209,3
WDR82,0.6573142464580587,3
GM25128,0.6572369525769172,3
TMX4,0.6572304980730729,3
KATNAL2,0.6572210443893188,3
TRIM16,0.6570969258904751,3
LONRF3,0.657025832561961,3
MTPAP,0.6566581751321009,3
NXPE3,0.656525821782551,3
PDE1C,0.65624369913903,3
TMC1,0.656199789438355,3
SNAP29,0.6555532817424159,3
RPS13,0.655454616564215,3
SHISA3,0.6553299793879798,3
IGF2BP2,0.6551900676614543,3
PIBF1,0.654994140806383,3
CWC15,0.6549194418460421,3
GM9958,0.6546999473947247,3
AKP-PS1,0.6545095582695205,3
B430319G15RIK,0.6542539484669563,3
SNRPF,0.6540427622587437,3
EEF1D,0.6540222237214403,3
GM13446,0.6539768962343175,3
GM4924,0.6537574972260821,3
SOX6,0.6536886932451828,3
C330018D20RIK,0.6536436844449972,3
ZFP593,0.6536300711135322,3
ZFP566,0.653572980473318,3
IMMP2L,0.6532928337279927,3
COL19A1,0.6531188543264104,3
SKINT4,0.6531011922435339,3
SPPL2A,0.6530706080275489,3
RSRC2,0.652961431022911,3
TRPC3,0.6529240718434973,3
VEZF1,0.6525795338584126,3
KIR3DL2,0.6523664347245786,3
ST7,0.6522561698989487,3
TAFA5,0.6522260857262204,3
PDZD3,0.6521177488095522,3
PPP3CC,0.6518146041723983,3
CCDC146,0.651629085410916,3
AGL,0.6515418347949716,3
MMACHC,0.6514235594289945,3
GAS2L2,0.6513994537224725,3
SPNS3,0.6511898848143137,3
GEMIN4,0.6508498689576538,3
PINK1,0.6507567894530717,3
MZB1,0.6507144939258932,3
GBP5,0.650689675777557,3
CCL5,0.6505940464988581,3
SHC4,0.6504913695862595,3
SNORD15B,0.65014726162733,3
EMD,0.6500077380342957,3
VAMP5,0.6498597951606687,3
3830406C13RIK,0.6495061872396849,3
HNRNPR,0.6494564862611064,3
KLHL34,0.6494131748277886,3
SLC18A3,0.6493136041600397,3
NDUFC2,0.6492533971601753,3
CBFB,0.6492295552612374,3
ENO3,0.6490623988654848,3
SLC25A43,0.6489960574896125,3
D3ERTD751E,0.648622508680417,3
1700013H16RIK,0.6485643689254478,3
TMEM60,0.648374479746432,3
PLET1,0.6483472348656819,3
SUCO,0.648320342064494,3
DYNLL1,0.6482636017492641,3
TNNI2,0.6480754266179375,3
SNHG6,0.6478906286991566,3
SOCS7,0.6477129940288546,3
DCAF13,0.6476949098514767,3
LRCH3,0.6476725635127178,3
CBX1,0.6476709507653409,3
CACNG6,0.6474645608437473,3
ANK1,0.6474066276145868,3
KCNJ11,0.6467889615828771,3
CDK13,0.6465360478234173,3
GM31520,0.6463432375103426,3
SNAPC5,0.6463377755558214,3
PAK1IP1,0.6463254391078809,3
GM5786,0.6458849051280495,3
NR2F6,0.6458365992942604,3
CRCP,0.6457703413385669,3
KMT5B,0.6457579033543716,3
FASTKD2,0.6456127740741401,3
PAIP1,0.6450138469504817,3
PATJ,0.6449396893330585,3
OCLN,0.6447758030671144,3
HFM1,0.6445795202413849,3
IGKV8-24,0.6442530487766741,3
TEFM,0.6441812296669593,3
AR,0.6438108655077858,3
ZGPAT,0.6436216004615316,3
SERTAD2,0.6435045125789949,3
OTOS,0.6433854006564631,3
CDC42,0.6433830426713377,3
MUC15,0.6433171837853494,3
SCRN3,0.643284146301835,3
GM2106,0.6432320672195382,3
CHRAC1,0.6431263752624914,3
SCN4A,0.6431186605997634,3
RASGRP3,0.6429815093198096,3
KIF19B,0.6429394792250577,3
MLF2,0.6429039458587534,3
H2AC8,0.6424623415141465,3
PKD2L2,0.6424440743471965,3
SLC22A5,0.6423776714249516,3
GM18212,0.6423719794705224,3
AKIRIN1,0.6422557999844062,3
PSMB2,0.6421778831692456,3
MRPS34,0.6421700774394759,3
GM26175,0.6420089276849795,3
GM6222,0.6419337535417518,3
RSPRY1,0.6417391822005379,3
UNC45B,0.6415958577884735,3
LRP2BP,0.6415891755285315,3
SLC25A51,0.6415608966658669,3
GM15500,0.6413339625674923,3
MKRN2OS,0.6411092503672166,3
SNORA17,0.6410001591541851,3
H4C9,0.6408061731509821,3
RAMAC,0.6407220726788402,3
VWA7,0.6405490221475005,3
MEX3D,0.6402166306550027,3
GLCE,0.6402031971420028,3
KLK10,0.6398767869071059,3
ATP8B1,0.6396459812413106,3
FST,0.6396339006477885,3
ATP13A3,0.639544513446197,3
RC3H2,0.6395068807071996,3
TCP11L2,0.6394911592441267,3
IRGM1,0.6394227281580055,3
SF3B6,0.639230667868308,3
FAM122A,0.6390604105345128,3
SAMD4,0.6389943661602485,3
ACTN1,0.6389391680904649,3
DYSF,0.6384548759779297,3
NUDT21,0.638298470459563,3
SLX4IP,0.638222624474354,3
BC003965,0.6382098488399377,3
RHEB,0.638198906248824,3
PPP1R1A,0.6379991338901009,3
ALOX12,0.6379809106862266,3
SLAMF6,0.6379758912030233,3
XPO4,0.637942334529534,3
MED21,0.6378643475871296,3
FOXQ1,0.6372718524827329,3
F830016B08RIK,0.63712320339684,3
NR1H5,0.6370308388690408,2
ABCC9,0.6368461536873363,3
CEMIP2,0.6368207198754711,3
NAT10,0.6367078125208311,3
SMTNL2,0.6365455190278876,3
GALNT17,0.6364800001321305,3
METAP1,0.6363481576549739,3
UBE3C,0.6363455903841759,3
GM7988,0.6361816298436075,3
FFAR1,0.6360541236550808,3
PSMC6,0.6357645426137805,3
GMPR,0.6356791678740799,3
A930003A15RIK,0.63566628771897,3
ATP5PB,0.6356315397086697,3
VPS4A,0.635599148118413,3
DNAJB5,0.6355793419198347,3
PALLD,0.6355788413367794,3
9430037G07RIK,0.635570981495572,3
RAD51AP2,0.6355502670261918,3
TMA16,0.6355451459940971,3
IDI2,0.6352403381989219,3
NDUFS3,0.63497789275542,3
NUDT16,0.6346993018687836,3
CRBN,0.6345188722375308,3
HES1,0.6344695187731145,3
BB218582,0.6340709995554143,3
GM22229,0.6339139964590262,2
GM9517,0.6337690574833982,3
GM10925,0.6336611930233212,3
CCT5,0.633630139994059,3
ZFP763,0.6336098610827106,3
DGCR8,0.633577452412851,3
CD27,0.6335352651806981,3
MBD5,0.6334410271196419,3
IGKV6-23,0.6334031276592526,3
SBK2,0.6332570369323652,3
ZFP281,0.6332480887334239,3
GM20121,0.6332100645936156,2
PFKM,0.6330252056544009,3
ARGLU1,0.6330204159025906,3
TCEAL1,0.6326953694462311,3
ATP8,0.6325306514858983,3
ZFP541,0.6325069425066155,3
GM9949,0.6324655517705616,3
CLEC4A4,0.6322286684283552,3
FKRP,0.6321967796499622,3
ZMYM2,0.6320248976397389,3
ABCA13,0.6319485275202615,3
JMJD1C,0.6317347529976115,3
IGKV5-43,0.6316533775409532,3
LARGE1,0.6314139698177107,3
STMND1,0.6310893666514311,3
JAKMIP2,0.6310137065681255,3
TRAPPC2L,0.630870160675764,3
UQCC2,0.6307756176406345,3
TNIK,0.6307492757499639,3
STAMOS,0.6306530088801878,3
GM23297,0.630605830890722,3
GM18180,0.6305306486914259,3
FGFR1OP2,0.630495587328915,3
H2AC22,0.6302446203240623,3
HINT1,0.630162705043294,3
5730596B20RIK,0.6300779167387552,3
PHF6,0.6298238003360922,3
VWC2,0.629640035869567,3
ACSS1,0.6295407285799745,3
SLC33A1,0.6294141948078634,3
BC024063,0.6293814442758551,3
FAM167A,0.6293313777329718,3
BIN1,0.6292830979876533,3
GADD45GIP1,0.629146273727906,3
MRPL16,0.6290489543297594,3
GBP4,0.629035234391041,3
CAMK4,0.6289468790162703,3
NWD1,0.6286131143650021,3
ARL4C,0.6285291407620701,3
RPL9-PS4,0.6282244108463959,3
HILPDA,0.6281427942506618,3
POLR1H,0.6279539791215838,2
FHDC1,0.6279052632571352,3
SCN3B,0.6278585622340301,3
RPS25,0.6278240844574209,3
GDF11,0.6276277242969127,3
ECD,0.6275847362035719,3
HOXB7,0.6275475465908369,3
TBX15,0.6273933839074413,3
SAMD8,0.6272256087348587,3
WTAP,0.6272024194150436,3
SIAH1A,0.6269841921289345,3
PITX1,0.626568372026596,3
ST3GAL5,0.6263502107341309,3
NRF1,0.6262987032009987,3
GM22067,0.6262519879444852,3
WASF3,0.6260528059156488,3
PECR,0.6260167486061968,3
CATSPERD,0.6259418433940864,3
SF3B5,0.6259295457051558,3
GM11747,0.6257813601053862,3
PLCD4,0.6257506852062459,3
BNIP2,0.6256522885175325,3
GABRR2,0.6255046901002314,3
RPS11-PS1,0.6253875251472402,3
GM6649,0.6252401585233937,3
TMEM33,0.6251755011743584,3
NDUFB11,0.6251463216405854,3
RAB28,0.6250541755255621,3
LOXHD1,0.6250307924417341,3
4833419F23RIK,0.6249687834983549,3
SLC25A3,0.624775961924055,3
ABCE1,0.624681516632539,3
PARVG,0.6243118559769881,3
GM25852,0.6242177097516902,3
GM13861,0.6241149817145244,2
CLPX,0.6240331302186072,3
ZFP768,0.6240295252480171,3
TG,0.6238824325623266,3
GM24046,0.6237442287464807,2
PERM1,0.6236402655909681,3
STK16,0.6234906084181621,3
C130026L21RIK,0.623472919147347,3
CD2,0.6234514230601506,3
ZFP939,0.6233949418630625,3
TFB1M,0.6233165124343397,3
RPS12L1,0.6228181496866837,3
CES5A,0.6228138594864195,3
A230004M16RIK,0.6226641078016365,2
HECTD2,0.6226342390648177,3
1810030O07RIK,0.6225856385235693,3
TGM2,0.6223497551674403,3
CHRND,0.6222896888140828,3
OLFR1247,0.622190556709107,3
GM22357,0.622085316901244,2
GM23442,0.6219147620203279,3
4930519F16RIK,0.6218590125030127,3
CEP83,0.6218132719931382,3
TTLL8,0.6215295581838116,3
CFAP54,0.6215038605809494,3
COL6A4,0.6213928007423575,3
POLR1E,0.621347746695604,3
A630072M18RIK,0.6212387579746143,3
GZMM,0.6211468814624869,3
GM25135,0.6210539845546804,3
VAPB,0.6210491980717165,3
CALR3,0.6208803131792946,3
GM15816,0.6206331399104412,3
FDX1,0.6204557337873878,3
CSTF1,0.6204413086885127,3
WDR75,0.6201049234068675,3
ITGB1BP2,0.6200189481033478,3
PPARA,0.6198686261058787,3
SNORA64,0.619406571340061,3
TMEM163,0.6193516613082911,3
MRPL57,0.6193235744375419,3
TCP1,0.6192829086258677,3
KRT84,0.6192097713682978,3
EFNB2,0.619114159080201,3
PPP1R12B,0.6190641662921553,3
AMZ2,0.6190499655549977,3
NXN,0.6187817130612886,3
SENP6,0.6185116190578651,3
H2-Q7|H2-Q9,0.6179212810311269,2
SELENOT,0.617730085704736,3
PIERCE2,0.6176303158681591,2
A730049H05RIK,0.617515882790451,2
GZF1,0.617464293215927,3
TLE4,0.6171267325780593,3
TOB1,0.6171106879404027,3
ALKBH2,0.6170956809411446,3
SMIM19,0.6167639149043106,3
AUP1,0.6167385018307275,3
SYPL2,0.6166817047457308,3
GTDC1,0.6160189295945637,3
PGAM5,0.6159748138995597,3
ORMDL1,0.6159668198219282,3
JHY,0.6159180739775207,3
SCGB1A1,0.6157328961867032,3
MYBPC2,0.6157035022375307,3
SLITRK5,0.6155365041503961,3
D830026I12RIK,0.6154812604014767,3
MAMDC4,0.615416492847478,3
FIBIN,0.6152435995930378,3
ACCS,0.6152066682073362,3
NAPB,0.6151509384097014,3
SLC15A1,0.6150373203670866,3
EYA4,0.6149719041069637,3
CEP78,0.6149621416888423,3
2700049A03RIK,0.6146133282468499,3
GM34639,0.6145721243458734,3
PALD1,0.6144689381228615,3
SELENOW,0.6144638987442446,3
SRP19,0.6143773302632556,3
SBNO1,0.6143598409372589,3
ADGRB3,0.6143162750284413,3
RPL35,0.6141383263350597,3
CLU,0.6140719182496389,3
SWT1,0.6139789697733341,3
TMEM88,0.6137498473857854,3
IRF4,0.6136349632916313,3
BOLA2,0.6136320287535938,3
PLD5,0.6135219744007353,3
SCML1,0.6131853340030521,2
PCMTD2,0.6130448155186459,3
ZMYM5,0.6130083808822336,3
POLR2B,0.6125087872240002,3
SLC26A6,0.6123844935851691,3
AKTIP,0.6123119495791106,3
GM11520,0.6123099060740811,3
DTYMK,0.6123085417640078,3
SLCO1A4,0.6122801890587367,3
GM6145,0.6122372938685557,2
CCDC117,0.6118547174105565,3
ZFP808,0.6118338387487888,3
GM10327,0.611722928313165,3
DHRS9,0.6116475336730226,3
PNKP,0.6115484264894728,3
PPP2R2D,0.6112411270862587,3
SLC5A2,0.6110082692454745,3
KIDINS220,0.6110037359106893,3
NAPEPLD,0.610959019995371,3
ZFP827,0.6108617231464724,3
DNAH7A,0.6106099421272301,3
SNORD34,0.6104660276025057,3
PTPRQ,0.6102213686914785,3
GM10782,0.6101966516412344,3
MRPL11,0.6101591024557678,3
KCNMA1,0.610139090416517,3
NDUFAF2,0.6099115000303873,3
SLC12A1,0.6096814266258589,3
TMEM9B,0.6096063910152972,3
FAM107B,0.6095126158106439,3
NQO2,0.6094610100898271,3
2410018L13RIK|GM38699,0.6094202982620831,2
NDUFAF6,0.6091174574103082,3
HSF3,0.6090108304100356,3
OTOGL,0.6089935011682676,3
SLC25A27,0.6087010793090963,3
COX16,0.6086943651486277,3
FIRRE,0.6083040144635804,3
ZBTB26,0.6082833806759413,3
PNPLA8,0.6081666839585665,3
FBH1,0.6080982796926573,3
STK26,0.6080037577838439,3
RAD1,0.6078340282903884,3
SAP30,0.6077399265740516,3
ATP23,0.607684528531199,3
XPR1,0.6076487221574897,3
E030025P04RIK,0.6075635580342185,3
MYO5C,0.6074872995694497,3
PPP3CA,0.607430719214081,3
CACNG1,0.6074296365067638,3
H2AW,0.6073515573537601,3
GM3435,0.6071156544771786,3
TMEM170,0.6071043678541737,3
MSX3,0.6069805549257131,3
OCIAD2,0.6069782654554929,3
SNORD8,0.6067381986546807,3
CMSS1,0.6064787990313187,3
STPG2,0.6064341818422657,3
G6PC,0.6064237254752195,2
TANK,0.6062988892208977,3
TNFAIP8L3,0.6061199342413525,3
1810012K16RIK,0.6060845948789607,3
ZSCAN21,0.6060681995406162,3
SLC12A2,0.6056889122739878,3
DENND6B,0.6054688714327824,3
OLFR1564,0.6054098039067582,3
C1QBP,0.6053850559074013,3
LAMTOR5,0.6051708460895674,3
FBXL15,0.6049685484816064,3
1700125H03RIK,0.6048056526520919,3
GLRX3,0.604733375477026,3
ANAPC16,0.6046590435176548,3
UNC13C,0.6046015172253806,3
ZBTB32,0.6045573358659558,3
CWC27,0.6044273523317268,3
RPL10,0.6043969661283223,3
RGS4,0.6043062376643512,3
DTWD2,0.6041211674604335,3
GM10382,0.6038456335955966,2
TMEM42,0.6033694628914555,3
ART5,0.6032424613388551,3
SNORA28,0.6031454646749753,3
4921504E06RIK,0.6031329544691196,3
GRIK1,0.6029621139333692,3
NDUFA11,0.602950315219725,3
ADPRHL1,0.6028605089459199,3
CLNS1A,0.6027012074270369,3
ADGRF3,0.6026941596483568,3
NT5C3B,0.6026209198797338,3
MRPL54,0.6025101955574227,3
OLFR1402,0.60245233699431,2
GM22786,0.6022491064566627,3
DLG1,0.6021241689764391,3
YAF2,0.6019308928959988,3
GM14139,0.6018271291125269,2
D030047H15RIK,0.6016803706271819,3
CORO6,0.6015484519821466,3
SNORA21,0.6015465003752333,3
BCL2L14,0.6013742944410724,3
IL20,0.6013513110899861,3
CFHR4,0.601298134801575,2
TOMM7,0.6011640558928756,3
ZFP322A,0.6011069417097256,3
KIN,0.6010300196594788,3
GM7059,0.6009799125911311,3
SYT9,0.6008287520179422,3
IPO8,0.6007207649175476,3
ZBTB9,0.6006010832461203,3
CYSLTR2,0.6004111020513629,3
GM15446,0.6002874642159756,3
OLFR1307,0.6002239464928355,3
RTN2,0.6000052758804565,3
GM8349,0.5999402062719021,3
ICAM2,0.5998939892399702,3
NAP1L2,0.5998323253797838,3
ZFP53,0.5998273703228771,3
ATAD2B,0.5997190958802183,3
VMN1R58,0.5995096840450375,3
NUDT8,0.5994341746272192,3
GM29811,0.599399129602214,3
GM5134,0.5993799558124452,3
RAB10,0.5992840693784008,3
ELOB,0.5991120648633218,3
2310065F04RIK,0.5989256523042815,3
FAM169B,0.5987827275830591,3
TACC2,0.5987391179516663,3
COQ3,0.5987106114074344,3
ZIK1,0.5986251355143456,3
BUB3,0.5983339210468588,3
ANKRD40,0.5982384946238074,3
PPID,0.5981978933194042,3
PHF3,0.5981019699352687,3
FHL3,0.5980479229255807,3
SIAH2,0.5973428155541985,3
TOR1AIP2,0.597320713984559,3
GM20878,0.597078329812118,3
FMC1,0.5970131338157315,3
RAB6A,0.596703928766726,3
PRPF38A,0.5966293055429198,3
GM15569,0.5965681272745934,3
ZFYVE19,0.5965561535861199,3
GM13306,0.5962653752442789,3
GM7432,0.5959809227601439,3
RHD,0.595961388915276,3
HOXC6,0.5959197033176599,3
GM14461,0.5958743770985978,3
SERPINA3A,0.5957573476275868,2
APOOL,0.5956661397808682,3
C1S2,0.595658023877624,3
ZFP418,0.5956166848903311,3
GM22270,0.5954592856091753,3
MAD2L1BP,0.5953382742690393,3
GM32688,0.5951783735484514,3
CARF,0.5948902564502024,3
PCDHA8,0.5944121531013208,3
GM9359,0.5943822067302398,3
GHRL,0.594346595949598,3
ABCF3,0.5943267966939101,3
TOX2,0.5940998633478802,3
ZFP846,0.5937861750576018,3
PHACTR1,0.5935409878871719,3
CHP1,0.5935364107470112,3
SH3GLB1,0.5935333564765913,3
IWS1,0.5933863761731579,3
BCOR,0.5932224105383481,3
LHFPL3,0.5932140614172738,3
IGKV6-25,0.5931871316594183,3
MYLK2,0.5930638453305325,3
RPL39,0.5930157500173335,3
ST8SIA2,0.5926725744656839,3
DDX59,0.5923588277986858,3
PUM2,0.5921612461738882,3
PREPL,0.5919842868476215,3
GM7538,0.5919627611959906,3
GM2115,0.5918422337818233,2
SARAF,0.5918205426365439,3
FAM185A,0.5916197535054164,3
ACOT3,0.5914965239547539,3
GNL3L,0.5914023307774965,3
PDPR,0.5912509848282282,3
SON,0.5910823008285833,3
GDF1|CERS1,0.5901237882105599,2
INTS8,0.5900454613453241,3
CLEC2D,0.5897984861533678,3
SERPINA3L-PS,0.5897682124749369,2
IGKV3-4,0.5896942282399434,3
A230020J21RIK,0.5895419143661909,3
CCDC91,0.5892449544761714,3
GUCA2B,0.5891551566987919,3
BMP5,0.5891424969812337,3
CYTH1,0.5890593674052921,3
TPM2,0.588855022322485,3
AOC1,0.588735570901317,3
ACTR3B,0.5886207809586864,3
1700024G13RIK,0.5886136962685452,3
VPS54,0.5886028772058289,3
GOLGA4,0.5885413596773396,3
NDUFV2,0.588162671618175,3
COQ10A,0.5881334332990944,3
OXNAD1,0.5877249340362006,3
2810004N23RIK,0.5877063379951443,3
PRAMEL13,0.5874369665687957,3
BORCS5,0.5873273823888504,3
FBXL17,0.5873137184021434,3
TBC1D19,0.5873008650090791,3
TOMM22,0.5871755984853597,3
QRSL1,0.5869061423923017,3
ABHD10,0.5865405718406932,3
IGSF9B,0.5864946928129956,3
FZD3,0.5863603307527324,3
HMGCS2,0.5861534140915454,3
ASB10,0.5859746103514631,3
CARD19,0.5856461169203945,3
GM8188,0.5854963273789157,3
1700019C18RIK,0.5853809128101155,3
GM30381,0.5853719990985375,2
SACM1L,0.5851587327992308,3
GM15559,0.5847776435711854,3
ATP2B3,0.5846877883930411,3
PIK3R4,0.5846778122644913,3
MYO9A,0.5845200801686198,3
HSPA9,0.5844225772413206,3
PEX12,0.5844068757637318,3
R3HDM1,0.584084380949369,3
OTUD6B,0.5840835072290458,3
BNIP3,0.5835787888963645,3
GM21992,0.5835269968338651,3
NLK,0.5834784327758841,3
MTERF2,0.5833916322240054,3
RPL7,0.5833139706955301,3
2310030G06RIK,0.5832613599295029,3
RSC1A1,0.5829810626977902,3
PMS2,0.5825040108406032,3
STBD1,0.5823843039613191,3
EME2,0.5823377727100362,3
5430431A17RIK,0.582313251673199,3
PSMD1,0.5822802693013934,3
SAXO2,0.5822461415631147,3
ZNRF2,0.5821288381851423,3
2210417A02RIK,0.5818617756100213,3
EOMES,0.5817769987703143,3
PHF20L1,0.5817112037475419,3
HNRNPH3,0.5816725098163987,3
ZCCHC18,0.581517975969147,3
PTBP2,0.5813300808137187,3
TSPAN15,0.5812742738585266,3
NXPH1,0.581117673354928,3
GM11264,0.5809449545104365,3
NMNAT1,0.580813048732027,3
STK36,0.5807855064464961,3
GM2199,0.5807440243821084,3
PAM16,0.5802250692462709,3
GM10636,0.5802182216954324,2
DDIT3,0.5802069522588504,3
KCNJ12,0.5799007759738127,3
SH2D4B,0.5797647658946183,3
DIXDC1,0.5794453240286058,3
ZFP709,0.5794242747444873,3
FEM1A,0.5792645983660677,3
