gene,mean_z,n
KRCC1,0.008906395504424609,7
CDH16,0.008870244064478866,4
FBXL12,0.008867029304572283,7
CYP2J13,0.00881844786729661,2
FAAH,0.008776009063131125,7
G630064G18RIK,0.00865046751083883,3
RPL5-PS1,0.008642501483020962,6
GM5851,0.008625114698630781,2
BTNL4,0.00861507662765737,3
CBX4,0.008580593148921309,7
KIF15,0.008578211560153624,7
IRAG2,0.008568513573316153,6
KCNJ2,0.008535091757587645,7
BMP6,0.008437176176238894,7
CARF,0.008398460265355265,7
UTP3,0.008389301938874882,7
GM8288,0.008382180564586866,2
ZC2HC1C,0.008366071948436114,7
SEPHS2,0.008362469016361094,7
TADA3,0.008257332418462857,7
GM12419,0.00824145922553681,3
ACTBL2,0.008187590968833133,2
DAG1,0.008167837717776849,7
FADS2B,0.008051465854627793,4
TESK2,0.008023985353769874,7
PDXK-PS,0.008017016379572636,4
GDF1,0.007952791242590188,5
SPDYA,0.007951704267232101,6
TTK,0.007910030571719387,6
BEGAIN,0.007849188960793896,4
HOXA9,0.007800011167930131,3
GM8579,0.007747808874958406,3
SMIM5,0.007742692712918672,7
NUDT3,0.007740429805300773,7
RPP25,0.0076899100537666685,5
TMEM154,0.0076830946900513985,7
SPNS2,0.007622558461608586,7
BBS12,0.007607352426310827,7
KIF16BOS,0.0075612299656355325,2
GM12354,0.00751410425687988,7
VAMP1|E130112N10RIK,0.007467308057047567,6
POLD2,0.007436770377364661,7
RMI2,0.007425212479445387,7
SCNN1G,0.007407819065799355,2
5830432E09RIK,0.007404606851772779,7
GM25581,0.007325190575877949,5
BLTP3B,0.007256855020622122,3
SEC24B,0.007216598978413599,7
NCAPD3,0.007201502321911349,7
IGKV3-7,0.0071455436775536285,4
TWIST2,0.006948298808885145,7
PLXDC1,0.00689367143910502,7
GM8616,0.006825846496030276,2
TRAF5,0.0066900732807474595,7
PATE4,0.006628466883377551,2
MYNN,0.006627243053771064,7
CCDC134,0.006570001511421604,7
CNTN5,0.006514005148336256,2
A330015K06RIK,0.006384422237637348,4
SCAI,0.006274722494504178,7
NANS,0.006229971421754426,7
TRBV29,0.006125049199857508,5
ZFP345,0.006114559285868566,5
FBXW9,0.00608394565332619,7
PABPC4L,0.006012328173720309,7
CYP2R1,0.00598565532790036,7
PTCH1,0.00598419012706792,7
ZKSCAN2,0.00595350483559165,6
GM10433,0.005937081706321996,7
CCDC47,0.005894461239771046,7
WWP1,0.0058842793622322365,7
CDH12,0.005862509640967385,2
9330151L19RIK,0.005855041896751377,7
FASN,0.0057500040758170345,7
GM18652,0.005736049785131886,5
SHPRH,0.005640689215796809,7
TKTL1,0.005498180501171013,3
C1GALT1C1,0.005473653538727451,7
WDSUB1,0.0053331448619543375,7
CCR9,0.005331174271130759,7
DPP10,0.005289506709490857,5
OACYL,0.005272610660111143,4
FGFBP1,0.005247530510714933,6
PDCD2,0.005232874343945474,7
DUSP15,0.005214213099722691,2
WBP2,0.005080140147998458,7
FZD6,0.005076856326102767,7
NAPSA,0.005052169527573607,7
GM29642,0.004958535212712112,6
CYB5D2,0.004932189726803886,7
ANAPC2,0.004835682200448673,7
GM4383,0.004827371461186847,3
KCTD11,0.0048161557126450635,7
GM29681,0.004771190787766756,2
AKNAD1,0.004696561649946899,3
GM33318,0.004669862583697364,3
TOMM34,0.004642049585031042,7
KRT86,0.0044899862223423265,2
GM29773,0.004390154980017158,4
CHAD,0.004350293408596734,5
AQP4,0.004303737743143251,7
1110002L01RIK,0.004219530450915039,7
LMO2,0.004213920074440436,7
DDX39B,0.004200223715355873,7
CHIT1,0.004199741168044835,3
GM12470,0.0041735569420733865,5
2310016D03RIK,0.004173049684093039,2
KLK1B26,0.004173049684093039,2
TBKBP1,0.004158705843848325,7
RCVRN,0.004089292050949822,3
IGLC1,0.004058866458055162,6
BAX,0.00405716221448709,7
RNF149,0.004032541314786618,7
LACTB2,0.004020353272634407,7
MORN1,0.003999423786675826,7
DSG3,0.003899052738811526,4
SMIM27,0.0038742919248698294,7
WNT7A,0.0038581098226266874,2
REEP6,0.0038228339245997478,7
FAP,0.0037748069749134394,7
CLDN13,0.0037657774649578315,5
PCDHGA8,0.0037248510807464147,7
VMN2R114,0.0037068068584288406,5
A630019I02RIK,0.0036088854918108018,6
EMILIN2,0.003581151199099329,7
GM20498,0.0035052553429076316,4
GM24924,0.0034755845340773027,5
PDXDC1,0.0034261261004596977,7
GALNT6,0.0033423791931271396,7
ZFP558,0.0032587425889632243,7
BPNT2,0.0030668492592157348,7
CCDC102A,0.003019502865911334,7
CISD2,0.0029924143257282023,7
GM5860,0.0028549935492873067,4
CHIL4,0.0028413946979183383,2
OLFR49,0.0026873032854363987,2
CYP4A12A,0.002686011465376995,7
CXCL13,0.002683362882285497,7
LRRTM4,0.002538416914119934,2
RPS26-PS1,0.0025218220723415286,7
PFDN5,0.002501184511018471,7
1700109H08RIK,0.0024570188561506357,7
DNTTIP2,0.0024366675683552158,7
ELAVL2,0.0023993804062110826,5
DENND2D,0.002373377400941869,7
3010001F23RIK,0.0022371144948002478,4
AKT1S1,0.0021435867090469074,7
C2CD2L,0.002139787853460949,7
FAM205A4|FAM205A3,0.002090840364325256,2
EBF1,0.0020624105808612347,6
LIG1,0.0019923557647412,7
H6PD,0.0019472520618348651,7
GLB1L3,0.0019227212392736333,3
GM1673,0.0018739090807657344,4
KMT2D,0.0018663906911060885,7
NUDT17,0.0018110335686289207,6
ACSL3,0.0017478794794940791,7
NRBP1,0.0016959553487317053,7
SERPINA3N,0.0016927520695341996,7
LYSMD4,0.0016812842209181936,7
IER3,0.0016300202204421585,7
KIT,0.001589435464670005,7
AP1M2,0.0015673603654301957,7
PSG22,0.0015163865073544308,2
RBL2,0.0014636941957167598,7
GM5406,0.0014146838794334886,3
ETV1,0.0013625315565310991,7
SLC6A13,0.0013476863168322417,7
METTL21E,0.0012651299064085075,4
MADD,0.0012620492464045746,7
DCP2,0.001202228011049847,7
DDX18,0.0011503478326728156,7
CENPS,0.0011138289572486507,7
OBP2A,0.001054591152262807,6
IGKV4-62,0.001004632400847378,2
MYF5,0.00097852494648606,3
RHEB,0.0008991688470665338,7
OMD,0.0008588069252427293,7
GM3646,0.0008235186292148127,2
NPTXR,0.0006887994356091141,7
TTLL13,0.0006620523160634693,7
GM13864,0.0006426024335902392,6
TFAP4,0.0006280337515412539,7
1500015A07RIK,0.0006216940906233481,7
FSTL4,0.0006104391209262094,5
A930003A15RIK,0.00047847419194208836,3
CLCA1,0.00046366207092944184,3
GCN1,0.0004556139212644988,7
GMPS,0.0003510281245767212,7
DNHD1,0.00033465122386473664,7
CERKL,0.0002680417170201383,7
RTL5,0.00020982555148843903,7
OGDHL,0.00020686173441432563,7
KIF5C,8.364197905226985e-05,6
GPR65,7.136900021993091e-05,7
EIF4A3L1,3.685625566397267e-05,2
YAE1D1,9.409872923875946e-07,7
UGT2B34,-7.998006936807808e-05,7
PDE1B,-0.00016657765771643795,7
DUOXA2,-0.00022466762111882088,2
FAT1,-0.00023505706359412088,7
NAPRT,-0.0002413910909801396,7
VMN2R1,-0.00027465545258562594,5
TPO,-0.00029878659166135066,4
TMEM250-PS,-0.0003724644199878113,4
DCC,-0.0003981096267540729,6
GM3325,-0.0005000826294282168,2
TGM5,-0.0006094163219147013,2
KIF2C,-0.000617933946612729,6
KLHL3,-0.0006216891039865542,7
GM46522,-0.0006657376893291674,3
LTC4S,-0.0006853610816569386,7
SMC4,-0.0008194806949537289,7
EREG,-0.0010248077341537543,7
SLC13A5,-0.0010789436143164774,7
TSC22D1,-0.0011152825937851116,7
CN725425,-0.001262826869083725,2
MRFAP1,-0.0013760008381145106,7
MYCN,-0.001404443198212313,7
TBX10,-0.0014209344425078624,2
1810064F22RIK,-0.0014890348880712498,7
RPS4X-PS,-0.0015411158808514892,6
GM12411,-0.0016578505777119594,6
SPNS1,-0.0017030172201966756,7
CYB5D1,-0.0017411201464677514,7
GM3086,-0.0018648835769237567,3
GM7901,-0.0019648339988812547,3
EPS8L1,-0.001972357555755057,7
PRIMA1,-0.0019938541377666446,2
DYRK1B,-0.0019973971884799735,7
ANKEF1,-0.002042377087126438,6
GPR149,-0.0020495457454163257,2
GJB4,-0.002143763933684241,2
GATB,-0.0021446246297439154,7
PRTN3,-0.0021868773906538025,7
CYP4F13,-0.002277177137758197,7
GM3411,-0.0023187928572849306,4
TM6SF2,-0.0023414988740091403,7
ITPKC,-0.0024484477997874627,7
JAZF1,-0.0024827193349273064,7
ABRAXAS1,-0.002500336269593149,7
5330416C01RIK,-0.002521416106177075,3
1700019A02RIK,-0.0026842256995308345,4
XPA,-0.0026844447173743936,7
6030442K20RIK,-0.0026972949183014425,6
RAC3,-0.002724960466253788,7
FADS6,-0.002758230168583469,7
ZFP808,-0.0028477988072480387,7
GM13717,-0.0028659787789970803,5
9330158H04RIK,-0.002871424824676257,2
ZFP946,-0.003012963419760365,7
SNORA15,-0.0030619628835201807,5
GATA3,-0.0031237777751397444,7
GM4926,-0.0031309620912207126,2
PNMA8B,-0.0032062444121192892,6
BCL11A,-0.003211559950281392,7
AU015836,-0.0032164911913914636,2
KLRG2,-0.003220017810068976,6
GSTM2,-0.003253168819166089,7
SMOK3C,-0.003322709493182289,3
ZBTB3,-0.003328280794997331,7
DVL2,-0.003366219873905182,7
GM31814,-0.0034110992296239357,7
QPCTL,-0.0034894431174382783,7
MB21D2,-0.003502669406144584,7
TYK2,-0.003545741965763068,7
CALU,-0.003570375692344054,7
RNF215,-0.003574088195487879,7
GM20275,-0.0035871782580615083,3
REXO5,-0.0035881783902685133,7
SPARCL1,-0.003696979725110167,7
TRAV14D-3-DV8,-0.0037220009843388128,3
RETNLA,-0.0037255642120102017,5
FAM217A,-0.0037608314469323675,6
MAP6D1,-0.0037755200837662,4
CEMIP,-0.003822155791031271,6
SNORD110,-0.0038526783922191083,3
PCDHGA12,-0.0039053557022905227,7
RPL21-PS15,-0.003912706824389556,5
NDRG2,-0.003977780072833352,7
SCGN,-0.0039805594091347285,2
PCSK1N,-0.0039805594091347285,2
CCDC106,-0.004012764190227986,7
RAD54L,-0.004033453970307553,7
4930598N05RIK,-0.004046466871497997,2
NUSAP1,-0.004082001578929161,7
CDH6,-0.0040914002023633095,7
GK,-0.004201409910555208,7
HACD2,-0.004264305690755167,7
VPS35L,-0.00445639869664178,7
GCNT1,-0.004487362335447268,7
SLC22A29,-0.004493553850392613,7
CLEC2E,-0.0045568596831124355,5
GM14418,-0.004602198075512804,7
ALDOART1,-0.004608846377298408,4
RBP2,-0.004665248226985837,4
POLE4,-0.004703490181074267,7
VMN1R172,-0.00470702198046077,2
GM10566,-0.004738674347298429,3
TMEM44,-0.004755036505435755,7
LTB4R1,-0.004806773513954939,7
GRM1,-0.00501762755743948,4
PCDHAC2,-0.005090557280179509,5
KL,-0.005092031974681932,5
PKHD1,-0.005132316866266291,7
H4C1,-0.005141752303229413,5
RFTN2,-0.005158480028180439,7
DAZAP1,-0.005216948581511197,7
LRRC25,-0.005245259496402611,7
SOWAHC,-0.005252701869725548,7
JPH1,-0.005370861301560186,7
MYBL2,-0.005415697404673395,7
NEK11,-0.0054250533936884395,5
APBA1,-0.005434692376099282,7
KLHL7,-0.005468645146159238,7
PACC1,-0.005487694813163421,7
OAS3,-0.005600304273622443,7
DDX28,-0.0056241242947510095,7
EVI2B|EVI2,-0.005624397277063468,3
DCLK2,-0.005637815739214513,7
RGS18,-0.005676643264616051,6
PTPRH,-0.005797291003050473,4
DNASE1,-0.005865896399659022,7
VAPA,-0.005885497167416106,7
GM18025,-0.005900931499133721,5
SELENOK-PS1,-0.005920531881025828,6
PANK4,-0.0059461521318439625,7
PUSL1,-0.005975633341842558,7
KISS1R,-0.005980830907318518,7
SFTPA1,-0.005990850641962174,7
TRPC4,-0.006008737825906958,3
DCAF8,-0.006089057236890064,7
GM14706,-0.006095122525039709,5
WDR53,-0.006126443144126137,7
DGKK,-0.006144100530273644,4
CCRL2,-0.006192745558185102,7
SPAST,-0.006195355298410714,7
MCCC1,-0.006196194652104379,7
COMTD1,-0.006263932348306943,7
SRD5A1,-0.006372176673495592,7
SHE,-0.006481810100425779,7
GM14173,-0.006499165876086686,3
OTUD1,-0.006548204155170767,7
POLR3GL,-0.006600824195398972,7
B430319F04RIK,-0.006623295536284657,4
CCDC180,-0.006699157936834325,6
EMC8,-0.006740958432412799,7
GM38416,-0.006865335323591079,7
E330017L17RIK,-0.006888939615190312,4
6230400D17RIK,-0.006980772185821882,7
ARMC3,-0.0070013696189362195,6
IFI47,-0.007170958191923831,7
SURF4,-0.007178737243594048,7
UPK1B,-0.007258374662691937,7
DCST1,-0.007338442742638282,6
GM12712,-0.007364228630289271,5
GNB1L,-0.007511481639089815,7
GM15543,-0.007542596778940962,3
GM8163,-0.007558073951061117,2
PHLDA3,-0.007568530131997272,7
MUCL1,-0.007599623813587114,4
GM13370,-0.007669848992644046,5
GM10240,-0.007669848992644046,5
FCAMR,-0.007705105416019383,7
ERDR1,-0.007734726300732048,4
ZFP449,-0.007852779086763264,7
TXN2,-0.007919087273813805,7
P4HA2,-0.007938738525674196,7
GM5591|GM1988,-0.008001509185039404,2
GM4865,-0.008046256845803464,2
CEACAM10,-0.008272342187247159,3
EFCAB8,-0.008280889675758083,4
SFN,-0.008328992933222026,7
MARVELD3,-0.008459067357803931,7
DVL1,-0.008465945944870792,7
4930509G22RIK,-0.008562118898790485,7
BCDIN3D,-0.00856791206490445,7
HINFP,-0.00857525930696666,7
MRPS21,-0.008596215436713168,7
D6WSU163E,-0.008657267089192995,7
GM8176,-0.008714302801345334,2
GM7935,-0.008842505221667412,6
FLG,-0.008867492055131952,2
IRS2,-0.008870700087181204,7
SLC6A9,-0.008886104547770533,7
SLC25A30,-0.009034579785206942,7
MAFF,-0.0090891875008399,7
ZFP598,-0.009124716921524547,7
4930486L24RIK,-0.009161791394440824,6
BB218582,-0.009206046980957172,6
NUBP1,-0.009316958132287088,7
PHLDB1,-0.009378381979430719,7
CACNB2,-0.009482838236628611,7
ZFP442,-0.009533852692449187,7
GM7979,-0.009595123880120146,3
TTLL3,-0.009616407932476565,7
4933421O10RIK,-0.009655568624886321,7
GOLGA5,-0.009665887388553309,7
VRK1,-0.009696043311295763,7
GM8925,-0.009700886159412576,4
GULP1,-0.009801613759641234,7
ZFP58,-0.00980231357542615,7
CX3CR1,-0.00983770883320227,7
PDE6D,-0.009953734480565583,7
CRYAB,-0.010070838208888513,7
EIF2B1,-0.01007640812328403,7
ADAM11,-0.010083731499262782,7
LCTL,-0.010160617047699189,4
PCDHB19,-0.01021519947563408,7
MYO1F,-0.010244350174515368,7
GM14276,-0.010257330930035141,6
CADM4,-0.010272336676408962,7
ZFP385B,-0.010334615722596687,7
ZDHHC5,-0.010346646379046634,7
GM9067,-0.01037667455058558,3
TMEM237,-0.010412928265739394,7
TRY10,-0.010420402884556968,2
CDK17,-0.010425218258112243,7
IFT122,-0.010550214179271147,7
STYX,-0.01065989592241023,7
OLFR750,-0.010677178500215587,2
ANXA5,-0.010744287007261313,7
PPP1R15B,-0.010820854444985548,7
ATP10A,-0.010894580113357089,7
GM11960,-0.010916751983859774,3
AURKC,-0.010918646444289396,6
MTERF2,-0.011015170899763957,7
LMNB1,-0.011214027798971682,7
CCDC87,-0.011237931788893688,6
RAB12,-0.011363894620658042,7
TCF25,-0.01149885860351608,7
GM14322,-0.011504553087081806,7
AGO4,-0.011509240973616006,7
ABCD3,-0.01154885191150179,7
SCN2B,-0.011558952607081249,6
GM3558,-0.011568049578122816,3
VCF2,-0.011633380828344789,3
ABCC10,-0.011702350425719685,7
LZTS2,-0.011783168354140148,7
RGMB,-0.011786221878060206,7
OTOP1,-0.011789597176867663,4
RANBP6,-0.01180701394511823,7
GM10259,-0.011851339743264225,6
GPR87,-0.011872997877871924,2
BMERB1,-0.011884190776716458,6
IQCD,-0.011968724776876263,7
MAST1,-0.011970764935244635,7
IGKV9-120,-0.01201505613048868,6
REM1,-0.012015694508155,7
GM7072,-0.012095480732935418,7
4921507G05RIK,-0.012104934391770973,3
CD8A,-0.012119152276138329,6
GM26685,-0.012247757563790207,3
BCAM,-0.01225682309785706,7
EIF3J1,-0.012298409799387455,7
C130060C02RIK,-0.012331818197366768,3
MXD1,-0.012458822989167959,7
IFT25,-0.012462961565291116,3
TSNAX,-0.012476074387768607,7
USP16,-0.012478101209699635,7
SLC66A3,-0.01254497559873211,3
LRP6,-0.012577458638054049,7
ASB8,-0.012587094713986209,7
NLGN2,-0.012597315705409775,7
TMEM41A,-0.012668157305603207,7
BTBD17,-0.012679056100353029,2
COPS3,-0.012767401806359475,7
WFIKKN1,-0.012768718287015535,7
SPAG6,-0.012815679645808209,3
CHRNA10,-0.012849036418334243,2
GM5425,-0.012863704130731604,6
L3HYPDH,-0.012870770906396656,7
SLC1A3,-0.013016386359550174,7
4732491K20RIK,-0.0131399912387888,7
DFFA,-0.01318571458867294,7
GATA2,-0.013186460110212572,7
SP7,-0.01326311233031701,2
EPX,-0.013549326957337564,2
CTDSP1,-0.013684857857853481,7
CYTH4,-0.013781541108762094,7
GM3435,-0.013849634206349326,4
KCNQ1,-0.01395633096267425,7
KPLCE,-0.01397803572876605,2
ZMPSTE24,-0.014038559048297159,7
SIRT5,-0.01406769714525882,7
DOK5,-0.014085798657534376,5
GSDMC3,-0.01413191642792827,2
RPAP3,-0.014181125375072063,7
4931428L18RIK|GM29669,-0.014222288568521516,3
TPR,-0.014270695759607013,7
CLBA1,-0.01432235497872482,7
BLOC1S3,-0.014354696695278208,7
SMARCA1,-0.014417831390124092,7
SGO2A,-0.014430922522690879,7
OR6C6C,-0.014495947006342555,2
NKPD1,-0.014526475442033004,4
THRA,-0.014558618368718431,7
GM11166,-0.014602474381871969,2
SPDYE4B,-0.01462841595587631,3
A930018P22RIK,-0.014672355017267455,6
TCF7,-0.014745236211259005,7
DNMT3L,-0.014749542525273667,3
2210408I21RIK,-0.014793002212528439,7
TGFB1I1,-0.014800059660614364,7
FGD3,-0.014867303687805231,7
LRRK2,-0.014890230509604896,7
OTOS,-0.014965649526370521,4
FAM83B,-0.015043066509869788,6
GM14021,-0.015092130098247544,2
GAA,-0.015150925312475623,7
BMP15,-0.015200169609295952,3
LY75,-0.015205439582546007,7
SYT8,-0.015208395235385783,2
UBAP1L,-0.015227483304779205,7
KLF15,-0.015254959916676978,7
RNU2-10,-0.01527254805705649,3
VWA5B2,-0.015298292262487636,2
STXBP5L,-0.01529836649142651,7
GM8637,-0.015305156908196005,4
MYH13,-0.015310495089131848,3
VMN1R6,-0.015351237538774959,4
TOX4,-0.015415966210749825,7
NLRX1,-0.015535233760220797,7
VDR,-0.015724477290273375,6
FOXO6OS,-0.015817343458248163,3
BSG,-0.015884489552104863,7
GM5881,-0.01589784004960114,4
RPS4L,-0.015915903864125502,4
TNFRSF23,-0.015982344638792112,7
TMEM116,-0.016022021405900873,7
ZIM1,-0.01605572829022977,7
GM47113,-0.01605980236089004,5
DPH2,-0.016092774982238607,7
DCUN1D1,-0.016096640886879614,7
GM8325,-0.016177800988729008,3
AQP3,-0.016385648826175565,6
TROAP,-0.01641742276520179,6
TMED3,-0.01656523239160203,7
GM26698,-0.016606160144524543,3
GM8817,-0.016666051097131606,2
TTC39AOS1,-0.01667717117750493,3
GM5741,-0.016778289171519217,4
MEI4,-0.016839402899412898,3
PIN1RT1,-0.01691898645482075,3
PLEC,-0.01711506778650437,7
ACAP2,-0.017175081188574408,7
CFAP161,-0.01719575650368981,2
BNIPL,-0.017300769032837816,5
RASL12,-0.017372131461387674,6
RAN,-0.017421603077560768,7
MRPL38,-0.01752760508190898,7
CAMKV,-0.01757114842348706,4
PLA2G4A,-0.01757159968364614,7
UBXN7,-0.017578977849857742,7
WBP1L,-0.01764036236451113,7
MFAP3L,-0.01779619684757407,7
IGKV2-109,-0.017804207808209835,4
GM9732,-0.01789314474675202,2
CSNK2A1,-0.017926287095537483,7
GM4610,-0.017926312989994253,4
NTNG2,-0.018013888043474365,7
A630023P12RIK,-0.018080449231667354,6
A230103J11RIK,-0.01810060681070063,7
IGKV6-29,-0.018147913831422627,2
H60C,-0.018287160911989273,2
PHF23,-0.018365300055751814,7
NR4A1,-0.018482397841510352,7
AK157302,-0.018526697941998287,7
SIPA1,-0.01856138678196546,7
MKNK1,-0.01858219333554873,7
RPL19-PS9,-0.01858296381561432,2
CFAP68,-0.018702440129733766,3
GBA2,-0.01873486943988984,7
DHCR7,-0.018856768132136898,7
ERCC2,-0.018877685461943537,7
DMAP1,-0.01890335551474826,7
KIFC5B,-0.018916560737260942,7
MMUT,-0.01892375679573055,7
GM4294,-0.01895044200850255,7
2410017I17RIK,-0.01897374303041815,2
CHIL6,-0.019388947656821268,4
P2RY4,-0.019391598019980912,7
KDM4C,-0.0194195301055908,7
RNF212B,-0.01950368922853134,2
SLC26A3,-0.019547984530895336,6
DHRS1,-0.019575129815121946,7
STK11IP,-0.019588414561887313,7
GM7607,-0.01960710394287712,2
SEMA4B,-0.019644416730014398,7
IQCM,-0.01968742419729494,2
GIPC2,-0.019927081118220252,6
GM8717,-0.019929340035965026,3
KCNN2,-0.020035581434210994,7
GM8707,-0.020167381591606623,4
TCTN2,-0.020171353721502153,4
SEPTIN3,-0.020183037161569457,6
CRLF1,-0.020188367350715736,4
SLC25A34,-0.02027709640843367,7
FGF6,-0.020291202479320578,4
GM5778,-0.02030340851696192,4
GM7860,-0.020382889398137725,5
ST6GALNAC2,-0.020391798377977065,7
ABCC2|GM10768,-0.020484339952582822,6
SHISA9,-0.020500808855798542,7
SNRPF,-0.02064174765722102,7
NLRP9C,-0.02065295185903024,2
GM46142,-0.0206719467319802,2
SMARCA2,-0.02069322567865973,7
4931415C17RIK,-0.020734872409233683,5
SPCS2,-0.02074284845531151,7
PPP3R1,-0.020786553814014112,7
ZFP219,-0.020829489531525143,7
FDPS,-0.020836284157819383,7
FABP4,-0.020885711126711035,7
GGT1,-0.02103997948846989,6
DENND2A,-0.02106463709857574,7
RNU1A1|GM22634|GM23804,-0.02119275793108988,2
SMCO2,-0.021220933163174787,3
PRSS27,-0.02125308285373334,3
KRT6B,-0.02125308285373334,3
TMEM176A,-0.02128862678204419,7
ATP5D,-0.02132084347663704,4
GM4767,-0.021376326496412794,7
GM5091,-0.021394943359015962,2
GSDMC2,-0.021394943359015962,2
A230009B12RIK,-0.021394943359015962,2
MIAT,-0.02141576938484173,4
WNT10A,-0.021427302253004557,4
CD55B,-0.02157008825049138,4
IFRD2,-0.02162819476545749,7
ACSF3,-0.021630559175003356,7
GM24046,-0.021632633249168254,4
FAM120AOS,-0.02164132262783793,3
ECI2,-0.02169024474436679,7
GOLGA7B,-0.021690537124606862,4
TPP1,-0.021741810733242946,7
TNFRSF1B,-0.021763086260711943,7
ATG2A,-0.021778946122364435,7
TMEM88B,-0.02182097432487424,7
GM10051,-0.02184518464507657,5
LRRCC1,-0.021955607352558495,7
JAGN1,-0.022145220930653835,7
MARK1,-0.02224584460491284,7
DLX4OS,-0.02228413771075251,3
SLC14A1,-0.02228971312802872,7
VMN2R88,-0.02230972255375538,2
TCP11,-0.02240352337393937,3
PTCD2,-0.022428066123759662,7
SENP7,-0.02251205070730223,7
ZFP963,-0.022526675193166184,7
MANEAL,-0.022710932437501868,6
TLL2,-0.022727595268295733,2
FAM25A,-0.022754528423937753,3
GM7232,-0.022758753723162512,6
GM25091,-0.02280472964419514,2
UBE2U,-0.022821159055023705,7
LMBR1L,-0.02288460644116584,7
CSDE1,-0.02289191031869702,7
AURKAIP1,-0.022958751417613246,7
GNAZ,-0.023043256999300637,7
1810013L24RIK,-0.023046491105783162,4
PSMB5,-0.02312919182876965,7
SYNJ2,-0.023262882093753524,7
ZFP943,-0.02327528724938694,7
EPB41L4B,-0.023362910304022877,7
GM5878,-0.023383287886185117,3
GM12267,-0.023410487809507222,2
PEX11G,-0.023464022654399303,7
GM8848,-0.023543900646036876,2
FAM78B,-0.02356013889600685,7
GM16712,-0.023580607877629566,6
PRRC2A,-0.023672973714183327,7
CBY3,-0.023674493843425386,3
TMEM14A,-0.02368418164855706,7
TENM2,-0.023742353082393888,6
WDTC1,-0.023776280953998783,7
FILIP1,-0.023787111619048666,7
INSM2,-0.023797489053204696,2
GM31728,-0.023803710164480574,3
RGS1,-0.024001347453074633,7
GM13464,-0.024017551395093335,6
GM23123,-0.024067567973859783,5
ZFP606,-0.024069279587672545,7
SLITRK2,-0.024118658112673552,5
RUBIE,-0.024261717561579382,4
GM14326,-0.0244014566497984,7
B4GALT3,-0.02441073036393585,7
AGR2,-0.024410876372180538,2
WIPI1,-0.02453121816519697,7
CCDC160,-0.02453720228315751,7
LRRD1,-0.024587445912881766,6
LRRC14,-0.024592771255202362,7
MFSD14B,-0.024625903109092535,7
NEK3,-0.02464240130976893,7
B230219D22RIK,-0.024645300552022718,7
4921511C10RIK,-0.024666829411484802,2
GSTO1,-0.024667372942744015,7
PDCD1LG2,-0.0247623257144922,6
EPHX2,-0.02482334228506259,7
VMN1R3,-0.024826375155432567,3
METTL2,-0.024830795644523007,7
GM15850,-0.024894135656513123,3
A730049H05RIK,-0.024900780478509788,5
MGAM,-0.024965651481492594,7
INCENP,-0.025016391989331904,7
CAMK2N1,-0.025056389784771156,7
GM6218,-0.025066969937017503,6
4931431B13RIK,-0.02509667446031964,2
GM3756,-0.025139028347449677,6
ZFP958,-0.025276345654927184,7
AK5,-0.025278866352480518,6
DDX41,-0.025332581450368763,7
KCNJ13,-0.025407176914587715,3
ZFP831,-0.025507738316772048,7
SLC44A4,-0.025533557447052213,7
RPH3A,-0.025625538362951016,2
ITPRID1,-0.02563707734313592,2
CBY1,-0.025697557107748317,7
TNNC1,-0.025707760305460674,7
PDIA2,-0.02572503154469156,5
GPX1,-0.025728926899611402,7
GNPTAB,-0.025758369630202584,7
STXBP1,-0.0257648809235754,7
MESP1,-0.025855817870035974,6
RILP,-0.025892238621991057,7
GRK3,-0.026025955312369935,7
MANBAL,-0.0260615453920854,7
2610206C17RIK,-0.026251029017436894,6
C87436,-0.026267000271965966,7
2210016L21RIK,-0.026292515259339216,7
TCHHL1,-0.026298569190074127,3
GM2792,-0.02638137600920918,5
ZFP637,-0.0264993837522076,7
TTLL9,-0.026550203197581945,6
MFSD10,-0.026555619792665963,7
KCNQ4,-0.026562371189511942,7
AI987944,-0.026632862537096864,7
CAMK4,-0.02663615573239557,6
ZFP85,-0.026739990158727904,7
PEX5,-0.026800092066864956,7
CLDN22,-0.026806780383188258,2
GM4804,-0.02682706854986089,5
KCNIP2,-0.026925089585998114,6
ATP6V1D,-0.026936843868649838,7
PITX1,-0.027063981053889297,3
GM13546,-0.027166908458528222,2
TBC1D9B,-0.027216503062020805,7
TMEM161A,-0.02738417797586095,7
TSSK6,-0.027408105645538212,6
CSRNP1,-0.027589661715492264,7
ARV1,-0.027633017294218166,7
UBXN11,-0.027658231775531433,6
LIPM,-0.027711268095399005,4
ZFP94,-0.027738735246028306,7
TMEM158,-0.027776728912877136,7
GM18189,-0.02778806752721628,3
TTC16,-0.027919535074585413,7
ASIC1,-0.02792729134018816,6
ZFP738,-0.0279701969600127,7
CAMK2B,-0.02802345134544293,7
DYNLRB1,-0.028070477629302593,7
PLCH2,-0.028101060966714702,7
SLC18A1,-0.028124706119028873,7
GM22068|GM22634|GM23804,-0.028201694751591122,2
RFLNA,-0.02823486787723452,6
RAB33A,-0.02828333836222714,5
AKR1C19,-0.028288032267167345,7
TMEM117,-0.028295850722817928,6
GM24056,-0.02835462180698432,3
4631405J19RIK,-0.028451477952642523,4
PIAS3,-0.028491518600440333,7
TMEM30A,-0.02859475223297553,7
CDK5RAP2,-0.028601578664033487,7
LRRC45,-0.028621358296596868,7
