"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C3H-HeJ_KDN_FLT_25days_Rep2_F6",-0.469863440724277,-0.391530357763096,-0.445106623218824,-0.437630748871606,-0.512391453690842,-0.34557643787145,-0.584966470418224,-0.1143632637221,-0.412815302523087,-0.200263782195618,-0.617792711493982,-0.491468634849017,-0.016332733975174,-0.546311425012774,-0.189345716758842,-0.411631535891498,-0.463585774946596,-0.438980862477107,-0.523176469931298,-0.606458703014853,-0.564821579660964,-0.336981245920133,-0.501338637085955,-0.370793807811342,-0.375350315020551,-0.471059231394093,-0.736575416720602,-0.593800422908642,-0.495860660087163,-0.524005782685949,-0.584730012819963,-0.557269388482616,-0.494870350466581,-0.55006673262065,-0.163993350768046
"Mmus_C3H-HeJ_KDN_FLT_25days_Rep3_F10",-0.192000034382736,-0.316137328613174,-0.402090428529687,-0.261198472650471,-0.496542674901642,-0.417099515950509,-0.496145584978466,-0.114734947194964,-0.222429302011079,0.0302102451554518,-0.534238439267634,-0.396790503833845,-0.149146336913583,-0.476520019127455,-0.284289633014795,-0.402541205172246,-0.495724581724245,-0.233894201910701,-0.399679071113111,-0.551537250881058,-0.337966625915195,-0.163572972434131,-0.325761695135835,-0.165170353694469,-0.465911142889919,-0.464913193093,-0.66286376680375,-0.534336027835106,-0.40578011095777,-0.366096742705718,-0.537514333299155,-0.453202631836926,-0.479565686374006,-0.376556626512023,-0.220353089182366
"Mmus_C3H-HeJ_KDN_FLT_25days_Rep4_F14",0.0229794501742764,-0.277531762113712,0.00357141192647475,-0.254067003941334,-0.455679667364643,-0.244553347572836,-0.0237507388741079,-0.299569737102597,0.0204812347285457,-0.0312462711274093,-0.421977938903125,-0.397417684442762,-0.502317994402884,-0.323752115524219,-0.22587213352826,0.180536429427032,-0.0872224649162961,0.118536172854808,0.319409580049822,-0.354753210962368,-0.00874167613447757,-0.030199703888258,0.14856150052448,-0.184143141865159,-0.107090138503566,-0.137582552245659,-0.161249742342194,-0.513894581617169,-0.367361559246515,-0.573723401442278,-0.325908289811573,-0.467833210552226,-0.325613728307178,-0.160268906803699,-0.291824296560031
"Mmus_C3H-HeJ_KDN_FLT_25days_Rep5_F18",-0.426857803121248,-0.3640388831726,-0.327577557461681,-0.436376270002259,-0.539977778327251,-0.459554051117116,-0.228599038701896,-0.375233756228859,-0.24201120024074,-0.175677428427346,-0.555269385556657,-0.553450921458732,-0.458553735318766,-0.539141956308946,-0.30597879657136,-0.242601149014264,-0.465652433979526,-0.292227405009009,0.103679513461937,-0.631683211426409,-0.123645059649273,-0.269105592905737,-0.388563120418082,-0.30890600193459,-0.0391670039072667,-0.144768417337397,-0.455955467561249,-0.678464021149167,-0.508916612632852,-0.694775526191868,-0.527971455780576,-0.631385828404046,-0.382053398521029,-0.308552442250452,-0.223582268536222
"Mmus_C3H-HeJ_KDN_FLT_75days_Rep1_F4",-0.266671110514324,-0.243735824511793,-0.367017984153807,-0.0779794810203548,-0.306267929916296,0.126452656970224,-0.0828990173065218,0.336903862238565,0.272489648122616,0.213863589807901,-0.327764398766033,-0.164043084782838,0.101176549830488,-0.153451694570684,-0.0913791219532001,0.419862174766514,-0.219976031332132,0.208596199987567,-0.326691886803624,-0.310805280469081,0.0358399882289343,0.073406323317703,-0.132464497388601,0.136896613707772,-0.313096564936649,-0.393255183491328,-0.541461330404672,-0.301914498697717,-0.147003135089353,-0.32168461310235,-0.368537695118941,-0.264268402895733,-0.233425762139377,-0.167249173882123,0.0716079727830046
"Mmus_C3H-HeJ_KDN_FLT_75days_Rep2_F8",-0.494451760356271,-0.436603244936944,-0.595628579771465,-0.450664254037387,-0.390634870213882,-0.418058499007535,-0.432990644979068,0.293995160776697,-0.343650448534059,-0.00582629868518447,-0.38190949747516,-0.285936467866472,-0.0918174867473263,-0.211157657934663,-0.125205039435436,-0.0415610546224638,-0.118989496327571,-0.0519085331523474,-0.395516259418046,-0.307570762359753,-0.295965863340694,-0.239429205105835,-0.490260173303378,-0.103520092452333,-0.496466795663218,-0.227892605181643,-0.484247711208836,-0.437505955723839,-0.284991391000205,-0.315710930223222,-0.346344955169705,-0.399952516113129,-0.299528195792187,-0.347378124834064,-0.271509244816486
"Mmus_C3H-HeJ_KDN_FLT_75days_Rep3_F12",-0.00674139226298914,-0.207306053005945,0.160891960348376,-0.222958323478642,-0.360344193313008,-0.241372499787308,-0.117228956090051,-0.499803968571044,-0.405046433046911,-0.115324470040508,-0.391781198414352,-0.355109111924883,-0.412672230427371,-0.293275645467214,-0.273997653952676,-0.263651905249498,-0.230406945067768,-0.117524775512448,0.390976485230856,-0.369045478538265,-0.0548575169944614,-0.12162685821477,-0.0389428428524248,-0.183616670789903,-0.09736889750007,-0.0790566461710295,0.00971680117363516,-0.420901374361369,-0.290971610651841,-0.518534624894692,-0.21983863430893,-0.391007119078436,-0.227157403886788,-0.177168891590452,-0.0548345546066737
"Mmus_C3H-HeJ_KDN_FLT_75days_Rep4_F16",-0.00263793796933945,0.079117036812052,-0.266619027610546,-0.0400553902179197,-0.195139784325759,-0.121702017821829,0.225110865963521,-0.083970744903153,0.0509060929809437,-0.0419271135745901,-0.434817173710652,-0.468076809093347,-0.339882822398962,-0.378042438683557,0.0303160921815916,-0.382805015843406,-0.109041629623587,-0.265850164716626,0.0183780708009696,-0.526091261583574,-0.299467565612278,-0.200869310025701,0.0718291518145795,-0.346993332727555,-0.167081932897323,-0.264261781517562,-0.392337161442884,-0.59449191952115,-0.435286036586665,-0.638979005463625,-0.451501721149879,-0.586903407214802,-0.516391050779226,0.274006227137346,-0.31899930211308
"Mmus_C3H-HeJ_KDN_FLT_75days_Rep5_F20",0.300016369757426,0.359343299291085,0.189237700297951,0.177383205720381,0.0277357893609926,0.265827822813868,0.282479450595623,0.321435038435419,0.434754775501321,0.318091415907296,-0.422267734263141,-0.339146235765361,0.224978415049388,-0.327575592302623,0.222956730539905,-0.0117956853174033,-0.307151120560292,-0.00953260581811333,-0.273792860042535,-0.581976961628111,-0.101358554112168,0.0794767106606759,-0.0438940163917922,-0.0401774192640431,-0.0437112339416872,-0.210736306442118,-0.449572443065059,-0.568796684300416,-0.383560366819434,-0.653243160886778,-0.431482493299846,-0.568841298829592,-0.329230105739152,0.106434427270378,0.18329091383792
"Mmus_C3H-HeJ_KDN_GC_25days_Rep1_G2",-0.322426034146269,-0.564131175780087,-0.403683250963194,-0.232543274540174,-0.342557183581042,-0.134181802759619,-0.230511366187122,0.233970446933476,0.186289139293145,-0.0392154469514832,-0.550398453046744,-0.541170314792118,-0.334343166209294,-0.405432005448294,-0.37764029481329,0.0580726171740654,-0.309844684102572,-0.295402996837348,-0.558692262356228,-0.532982901438435,-0.267832575409203,-0.293428170797442,-0.523258024991402,0.0689269408017358,-0.424482366455882,-0.272169543611246,-0.652833098957706,-0.591913690818422,-0.565627774104147,-0.381270930025466,-0.559267716740586,-0.517437268621234,-0.391871824244915,-0.438641681635722,-0.138355455865904
"Mmus_C3H-HeJ_KDN_GC_25days_Rep2_G6",-0.541596550699412,-0.469787760835145,-0.635280762389595,-0.53180958601969,-0.491572544308083,-0.259431480881741,-0.452446658524853,0.071527527033706,-0.360541004666537,0.100939459751567,-0.423309852837447,-0.36236369060978,-0.0652744499721105,-0.47288033243506,-0.187841553327787,-0.247188850051994,-0.352488332954175,-0.313132738944931,-0.333135333460365,-0.527293140785825,-0.310001377671687,-0.207407785250465,-0.386217297783725,-0.201230218717163,-0.39258879115843,-0.243384280027934,-0.594854567888508,-0.451054959571933,-0.332068027841209,-0.275000495372854,-0.512328492254057,-0.471487178053581,-0.235449942341973,-0.490906633928611,0.203631766912839
"Mmus_C3H-HeJ_KDN_GC_25days_Rep3_G10",0.32465948244618,-0.178503696355657,-0.178950942420477,-0.036818211080079,-0.12652497325379,-0.0272188511812856,0.0167872862733594,0.284727601162308,0.319285053024602,0.332035285153581,0.0659751750304256,0.160098252548278,0.30425539350367,-0.157842778588841,0.141886243673998,0.53907380504925,0.300217961640492,0.406584145808581,-0.0804662314087639,-0.0899893879616298,0.406483122456916,0.294417187298997,0.320429663733229,0.200890932801746,-0.10420903247782,-0.00370870177820351,-0.245179655162067,-0.265713178625744,0.129022179684867,-0.0978281669624421,-0.137756491180956,-0.127618300086581,-0.00761355175698036,0.0459983556552071,-0.0813642820231533
"Mmus_C3H-HeJ_KDN_GC_25days_Rep4_G14",-0.10408590760174,-0.40803331432372,0.161597103596686,-0.413648831690921,-0.317400397622106,-0.272772476545051,-0.173682181520545,-0.00747794731524357,-0.205755360254444,0.094721521803239,-0.139476873486195,-0.226509376540579,-0.328679690797758,-0.217365560204796,-0.429065476307086,-0.156567486177726,-0.133618649080312,-0.158593230733267,0.258735111154706,-0.310902076737533,-0.30235658066259,-0.370996554643193,-0.0899279777529121,-0.0155986604858792,-0.036853043401308,0.00196575498556623,-0.0282966793596235,-0.503155928727129,-0.116901642093334,-0.461726355515056,-0.145598898427516,-0.393039830471214,-0.395086413839043,-0.143546592334181,-0.0167085436677502
"Mmus_C3H-HeJ_KDN_GC_25days_Rep5_G18",-0.0702235185798746,-0.455168346887172,-0.1845722861049,-0.384900716759689,-0.487233790178012,-0.386858340366271,-0.0947020852228102,-0.321298799134087,-0.447379893944988,-0.0493944811598277,-0.340845492405437,-0.384752569336745,-0.44971457735213,-0.449711650257505,-0.402888383237302,-0.23333375037754,-0.257722361716433,-0.171072669593054,0.323810288211521,-0.438934688140217,-0.114279493577197,-0.329318423671799,-0.22016923270364,-0.111465210153373,-0.33076416429526,-0.0394486477511956,-0.173673842576325,-0.572437532938814,-0.292048419318408,-0.513273602849987,-0.333074025979744,-0.489513971580818,-0.414614910113665,-0.188492647576346,-0.152702258627877
"Mmus_C3H-HeJ_KDN_GC_75days_Rep1_G4",0.249596908541678,-0.212566299565386,-0.0069060283147151,0.112070152192413,0.129665880305649,0.289213420460976,-0.0201397286314404,0.438845951698906,0.144656931348226,0.359017410480307,0.187661380576992,0.354237565370922,0.0688379863872941,0.250342585603381,0.165688173501576,0.48488706940855,0.145422961298653,0.234098264896762,-0.0225216615342305,0.20634104807066,0.254890502437992,-0.0998739745402333,0.0784146349835645,0.173419363074386,-0.0589221955763869,-0.120913619170723,-0.254469838070168,0.239837389512299,0.297962862633088,0.198409216043233,0.0710243912183267,0.221470898028695,0.235688769648262,-0.137474958826072,0.1557081338919
"Mmus_C3H-HeJ_KDN_GC_75days_Rep2_G8",0.214373185128206,0.0166793194066739,-0.0956308491513253,-0.267846343428025,0.0534986582815998,0.0937539106465206,0.170864513135656,0.456281521597049,0.260317563251278,0.559883518099494,0.310182088309961,0.402952317597079,0.365900648719143,-0.162656541510288,-0.0318288597913269,0.638364034821757,0.316942331088604,0.466852478895346,0.180326395441674,0.0655603430749081,0.428857637337114,0.350658814834072,0.286762000705257,0.000838009173154658,-0.0218833861144535,0.294866618764344,-0.0534622969472636,-0.166203998456441,0.300559880927733,-0.233466070086013,0.165685592502082,-0.135812422955406,0.168600049244129,0.159988631761467,0.308127037778862
"Mmus_C3H-HeJ_KDN_GC_75days_Rep3_G12",0.174333519409288,0.00828472920305834,0.380014874028643,-0.111981915085305,-0.175289952338094,0.158393870230813,0.0569588397102243,-0.226873047008419,0.0216757846486269,0.0511087090747507,-0.045260215207729,-0.0520322026216339,-0.301434900094418,0.00431201078442681,-0.10136101636169,-0.20278789769944,-0.327049846441113,0.00109681585153845,0.344844250015568,-0.247786864564951,0.0973248145733961,-0.0958081267913373,0.250670421369219,-0.106124941808833,0.0648085800210275,0.109402393102887,0.204985591763204,-0.28170927102164,-0.0730979837156912,-0.322455047743177,0.00150256859601419,-0.218832987456697,-0.121088063845078,0.127918839209393,0.00254997625093506
"Mmus_C3H-HeJ_KDN_GC_75days_Rep4_G16",0.102639790476188,-0.0285317186807614,0.273171652881771,-0.383243481423878,-0.205017172999653,0.0453798793647761,0.132380172052667,-0.131425036338616,-0.139429306065814,0.225177527422754,-0.138650115145969,-0.293890406932324,-0.313788634313721,-0.263456823248662,-0.152309086466474,-0.26820945780856,-0.00819195168329137,0.0103903195860571,0.357005284543464,-0.349014739196298,-0.00820051302898256,-0.0856805231883342,-0.117704519179393,-0.0899053425796158,0.0793221876841917,0.180074503981196,0.0135741382402874,-0.389498692872584,-0.186392628284124,-0.381764105716247,-0.164590512939418,-0.340245551743351,-0.058253813798534,-0.091151102894448,0.140051209892511
"Mmus_C3H-HeJ_KDN_GC_75days_Rep5_G20",0.365683813278972,-0.0331684112945173,0.382988866599942,-0.0212098962213231,0.0958927442480291,-0.00214465292211122,0.270725875564226,-0.148836836392747,0.306519870682567,0.107516088569347,0.0122384965280295,-0.119480913958627,-0.253719020123793,0.0198694052593879,-0.235033445882111,0.196016405551128,0.156404414008469,0.227510971832447,0.250555079462342,-0.0138547707223207,0.114658236767143,0.106237926490323,0.401945040605406,-0.113244973711091,0.336003702521981,0.335171793228749,0.308428925793918,0.0672405928566647,-0.0281628961727228,-0.236665624465314,0.126335866863859,0.0212758874617036,-0.0739677512040637,0.101337689796972,-0.0767960853307596
"Mmus_C3H-HeJ_KDN_VIV_25days_Rep1_V2",-0.634368393227824,-0.565556936700194,-0.578778526639882,-0.577274731935312,-0.590880503021721,-0.421362697303519,-0.53328728040805,0.0702130595265835,-0.483741208155556,-0.0500714043848179,-0.646927854577075,-0.628717745507828,-0.415893716774459,-0.61455817293487,-0.263755075759871,-0.328854863940551,-0.593676834801761,-0.585553149097808,-0.657536651185924,-0.625708290712823,-0.531387992257113,-0.493017025564315,-0.555738193382575,-0.221636154265147,-0.528613282144646,-0.452365271139517,-0.682209645677961,-0.649540121066532,-0.575889858387981,-0.542832732972469,-0.60423689339196,-0.601683302112912,-0.437470456757762,-0.54750541566519,-0.307698759646599
