"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6J_LVR_FLT_C1_Rep1_F1",0.678165843552141,0.806923166881128,0.698530726655519,0.605554825477269,0.706490191546668,0.352551295605536,0.482949799746844,0.564754996405798,0.408770020248609,0.531544971104571,0.548098179352783,0.39239836753689,0.645309986389761,0.424159952828529,0.477016060880259,0.418326624277957,0.436056986530151,0.363125323271605,0.606346134903055,0.441188747674986,0.350586670165797,0.632828236439271,0.335702236936761,0.524360037721068,0.100274471011549,0.560652962916356,0.599727749382673,0.522877448618859,0.294595604349126,0.518662212830927,0.550580235510726,0.520526650000972,0.231150929207729
"Mmus_C57-6J_LVR_FLT_C1_Rep2_F2",0.56391257565399,0.602343540600783,0.554579485870252,0.461793988918499,0.435817194915606,0.23379555495213,0.316205593122388,0.541386887883853,0.283021315181447,0.349196195154206,0.459389320604218,-0.0309897642947882,0.271327926373565,0.097967949646787,0.571759628770473,0.286521657393667,0.566408686955461,0.208836944782764,0.441242884353786,0.619543140560032,0.562885742341496,0.456988812516236,0.213598011497848,0.50902808901285,0.191659293727959,0.393041895314702,0.39233292548062,0.44388953582799,0.317197058964016,0.419498764785729,0.417549465419157,0.231681785030146,0.33885423474121
"Mmus_C57-6J_LVR_FLT_C1_Rep3_F3",0.39589205133763,0.51397298253713,0.533538608657302,0.277798599442337,0.363299584140047,0.265816095027169,0.128138997495029,0.480446198732384,0.371340843177589,0.224169460669413,0.252225416613707,-0.0466858663235938,-0.108663422608585,0.134779860502088,0.241906886765535,0.173242119770951,0.247066898066858,-0.324054727381718,-0.0657379844811991,-0.0511538004077372,0.145718889991467,0.112081227598795,0.175459864564303,0.41209595753319,-0.113143425348884,0.180608178097713,-0.332677070013641,0.12238901025902,-0.109281678560257,0.159958512648145,-0.188418190555788,0.0902892703481114,0.0747332230930468
"Mmus_C57-6J_LVR_FLT_C1_Rep4_F4",-0.0428261528034953,0.379761127087837,-0.0163733115022625,0.223363772101307,0.136815847046873,-0.216334220375666,-0.305329069728397,-0.357786724280461,-0.0282909294010798,-0.455994716800438,-0.146999468204049,-0.215228932976111,-0.0804240945225316,0.25602789379707,-0.0164666361797481,-0.100513403156485,0.476375668331263,0.232259194966064,-0.11704256178,0.018332026193143,0.33005940441948,0.111201737978593,-0.296494261129336,-0.0835430920590871,-0.0756051176281627,-0.320298646342724,-0.32142108258544,0.019857405535236,-0.418020486512941,-0.0614378306480903,-0.339369112812782,0.0111797788428182,-0.161084303635892
"Mmus_C57-6J_LVR_FLT_C1_Rep5_F5",0.27514340383536,0.459135581258882,0.508046568226456,0.281883926456938,0.0962788265078381,0.118462381599213,-0.0928152691153988,0.441820132108765,0.24124001096012,-0.212418857885707,0.0757256858963206,0.133219497283352,0.0177841956354467,0.263544166133297,0.00837010839881835,-0.073032841821208,0.406198462187578,0.24927382323405,-0.290284170786273,0.34816066965466,0.240507104517768,0.239003996445913,0.181802969719876,0.250350430109778,0.286881123996942,-0.137172048618937,-0.506495439883048,-0.213163894048447,-0.549269893456426,-0.182501150071078,-0.50442837415968,0.357089476624085,0.12394606524837
"Mmus_C57-6J_LVR_GC_C2_Rep1_G1",-0.26488185051246,-0.1705055759719,0.129130019820263,0.0666783646253695,-0.324425109826404,0.0627497349972547,0.216792921835298,0.342720993903261,-0.136770889243352,-0.266467635174033,-0.170904947761696,-0.252816888155419,-0.0986411588470724,-0.0909236955689652,0.373573034605638,0.2881835777866,0.221496612746685,0.160696955012382,-0.256936554874515,0.206291377748896,0.0681390720469814,-0.282137341724868,0.153257234691996,-0.168167289154976,0.364627232131623,-0.324123520998054,-0.185782934657276,-0.132622736093795,0.100360512833828,-0.294647937504462,-0.0857700130324149,-0.0970652759643338,0.106698779685428
"Mmus_C57-6J_LVR_GC_C2_Rep2_G3",-0.345894596954586,0.00550290000123094,-0.203553737386315,0.185753166921331,-0.33610836530924,-0.194636285240711,0.125387017866224,-0.178688516766598,-0.227187033179501,-0.628753930267313,-0.429213638144582,-0.298051614883601,-0.391032007209581,0.122517382614106,-0.559281688033389,-0.543545983141991,-0.20955222980838,-0.168321246268866,-0.64114468387661,-0.470976064101853,-0.446559149088369,-0.574842762796166,-0.285415469515797,-0.246960110208852,-0.227829463567483,-0.778318683754626,-0.666640544263909,-0.529766820492337,-0.566990764747608,-0.647454411161088,-0.607703902821732,-0.33199943993545,0.0319390556856146
"Mmus_C57-6J_LVR_GC_C2_Rep3_G4",-0.436314063702403,-0.18961264791166,-0.466569382796715,-0.000692353539201163,-0.35962057136543,-0.269492203551372,0.204212859190822,-0.174345584320692,-0.302413304828729,-0.450504483186941,-0.437656698661925,-0.308434581678121,-0.153311135496861,-0.236098150970689,-0.630155040870595,-0.532753840770676,-0.402233232222928,-0.179188068812232,-0.37313455315108,-0.452037115650957,-0.35989829912428,-0.440196255779475,-0.171837391774736,-0.130288655079592,-0.221210077257864,-0.459038642768,-0.225262364557036,-0.190827330014945,-0.0791243803525213,-0.238070526075357,-0.279741865742848,-0.392939377043497,-0.36232550156738
"Mmus_C57-6J_LVR_GC_C2_Rep4_G5",-0.613874022201145,-0.471068692519378,-0.487980664355627,-0.589428030164866,-0.471505187765092,-0.480367084828262,-0.203099989734056,-0.303400896943288,-0.171271422021743,-0.0237397476147717,-0.181581586984012,-0.179086691321945,-0.195230328340578,-0.114428927384587,-0.0182369549079374,-0.136209174824726,-0.113335481461132,-0.0740658442882696,0.20077388239626,-0.256741450074432,0.0519079354468381,-0.0994620385579012,-0.0104945626843773,-0.326001530402968,0.00437040442826372,-0.0527749859256161,0.379715961627964,0.217895118639925,0.2281161014176,0.142445327887802,0.325636198441642,-0.515814125895236,-0.249183034392544
"Mmus_C57-6J_LVR_VIV_C2_Rep1_V3",-0.477236354718597,-0.349933824994444,-0.24533656800701,-0.225145703139313,-0.378759053781205,-0.0221286652035171,0.275677833037211,-0.137858833261998,-0.232846401704184,-0.39733879013551,-0.418489232076533,-0.467755174320906,-0.275186260492396,-0.313860347891283,-0.442192233607234,-0.41638431174015,-0.46213019208279,-0.348349322588261,-0.596500022030427,-0.591504413817014,-0.411148442713237,-0.598211139890822,-0.0695759380927639,-0.214098929607812,-0.23227458822447,-0.612128991171094,-0.421301938933711,-0.414220558310467,-0.403959930391732,-0.49401556062405,-0.4662670666196,-0.459758630840348,-0.220144144504455
