,MEblack,MEblue,MEbrown,MEgreenyellow,MEmagenta,MEpink,MEpurple,MEred,MEturquoise,MEyellow
RR7_KDN_GCrerun_25days_White_Rep3_GR19,-11.346795134217375,33.36018484469902,17.389368941315517,-10.87850288062555,15.382762711716458,-9.561837526485174,-9.130469276214292,10.194405478103036,-48.88586743709174,-27.555584875240843
RR7_KDN_GCrerun_25days_White_Rep3_GR20,-8.841737814676181,-39.63104023314746,17.95426860876211,-3.721888592912476,13.550062644103393,-16.787786545108496,-8.631137193141088,12.020912637657464,38.022785191228415,-27.15979946552794
RR7_KDN_GCrerun_25days_White_Rep4_GR27,-10.664592017097593,34.555555316435075,3.5079702557220993,-14.19660784560582,11.52523705660331,-10.253583173467122,-8.78451695589662,4.460987260833632,-48.0529911112878,-32.49907028853859
RR7_KDN_GCrerun_25days_White_Rep4_GR28,-5.587623886255697,-38.87860917722932,14.30275201798514,-2.4529975267026116,14.05784726868044,-6.457781364302772,-9.014286125168635,7.873819979822534,39.57461323627908,-32.17879970770503
RR7_KDN_GCrerun_25days_White_Rep5_GR35,-14.76955386180575,34.3605473135879,12.849264275648062,-7.179740324152772,16.781928752254537,-10.872729785884486,-8.375639543088154,8.768248916176423,-50.121236489815495,-30.09530904156143
RR7_KDN_GCrerun_25days_White_Rep5_GR36,-7.59797202056073,-37.14028832272018,20.399229307725747,-4.540699168423529,18.32070856780913,-9.91150189587658,-8.54632323621406,11.509657965201967,39.12416714744602,-28.286457747298776
RR7_KDN_GCrerun_75days_Blue_Rep1_GR05,-12.619215133819264,39.74199077429264,10.090712748452695,4.818560842734753,17.13836331313215,0.9916428088510232,-8.652016562340302,12.42459554776685,-46.17323308059529,-27.4836225529044
RR7_KDN_GCrerun_75days_Blue_Rep1_GR06,0.8757700440102247,-34.575994464731224,16.008675845470265,0.6315096603794289,16.801658413490873,13.322089047893297,-7.9740511903898375,12.969400960016468,39.231432832158205,-26.169757112464684
RR7_KDN_GCrerun_75days_Blue_Rep2_GR14,-6.256827370216962,-36.935407110844885,23.26726402575443,1.7037968295755175,17.444510437779652,21.22911355457594,-8.234171455198453,15.140486150971528,39.70085587118366,-26.89373519060424
RR7_KDN_GCrerun_75days_Blue_Rep3_GR21,-11.18268469552136,38.75641140912742,16.85088624919547,1.628350776554164,13.777093619416913,11.61967872263676,-7.190049689035155,4.7565883414546795,-44.73284244043238,-24.868143590594823
RR7_KDN_GCrerun_75days_Blue_Rep3_GR22,-5.602357336838356,-37.687077676707695,25.005739202905755,-3.7889074796785764,17.168826002594553,-2.131068771608148,-8.660002522651554,14.070651366495724,39.13066482512073,-22.14000934093303
RR7_KDN_GCrerun_75days_Blue_Rep4_GR29,-11.69441531734166,39.513034746874,16.83589944804564,-5.785624847173394,18.42686586387068,-8.397205527081987,-10.303573159410336,18.559312865322205,-50.325664873430746,-20.870003943707466
RR7_KDN_GCrerun_75days_Blue_Rep4_GR30,-7.655200708993243,-38.74411553658917,16.186918242080555,-0.8942542114492352,16.43414237158606,-13.328092944745466,-8.319286626674941,12.160780522100598,39.57164035476524,-31.38474815925652
RR7_KDN_GCrerun_75days_Blue_Rep5_GR38,-2.2888762127145554,-38.098444847487706,24.13702227892137,-2.997492278832727,19.356047083012463,-2.9278451572427096,-9.284312249966309,18.531359064842174,37.821998257063065,-23.12742901642314
RR7_KDN_GCrerun_75days_White_Rep1_GR07,-9.150254002797816,41.22194008355697,11.220611503868419,-7.627934339830862,14.888670220484071,-14.846768222762854,-8.578133852151003,6.25343693245661,-45.57557783899336,-28.190258283487296
RR7_KDN_GCrerun_75days_White_Rep1_GR08,3.2774270374280303,-32.74373841287228,21.655587371718,7.724963261433788,13.5931917022949,27.722848581363117,-8.4313841085617,5.449037280529458,43.61515395188629,-27.210056144488316
RR7_KDN_GCrerun_75days_White_Rep2_GR15,-12.675328674779793,41.23713748195277,20.516308741955545,6.264105108698544,17.939741037068504,29.904681121883158,-7.043271941280593,13.003779912901075,-43.63719855208325,-23.18792475256761
RR7_KDN_GCrerun_75days_White_Rep2_GR16,-9.980681614665041,-39.72960921698384,22.5940954077093,-6.355464063806654,17.083371426981756,-9.71320843182481,-9.174779866395596,15.693221614138684,36.89907112667252,-24.682412745884903
RR7_KDN_GCrerun_75days_White_Rep3_GR23,-13.107975165244875,36.243953448939564,16.26611832968163,-7.628755593378209,14.023094309454903,-6.456040253126179,-9.009568705838031,3.5061435136799073,-47.418030716560665,-30.926042435284796
RR7_KDN_GCrerun_75days_White_Rep3_GR24,-4.39595135653528,-39.3770510699098,22.373708615779112,-6.918260505864063,15.411026835622982,-12.292860072154099,-9.113645072386634,8.271653723998789,39.567934562520584,-32.654382513843274
RR7_KDN_GCrerun_75days_White_Rep4_GR31,-9.999314655334597,36.566322934738736,7.7526500963516005,-13.588131312620252,15.04382844021891,-10.962678567030506,-9.152586906885697,6.949951866345663,-47.769478888135836,-29.160608321033745
RR7_KDN_GCrerun_75days_White_Rep4_GR32,-6.859135803973683,-38.38857551631368,16.31953973201727,-5.9129658240056395,16.777948743634656,-10.053695283581684,-8.972339490817392,14.001860169496277,36.19242229351232,-29.393298869763697
RR7_KDN_GCrerun_75days_White_Rep5_GR39,-14.334903953325394,38.84554065233249,19.393694629881676,-6.2763419851603555,20.05854051528764,-10.27414156051054,-12.000590300889522,17.193526124585617,-47.633847424406966,-25.967275586921488
RR7_KDN_GCrerun_75days_White_Rep5_GR40,-4.879197728748807,-35.59994758616185,14.46560126848465,-8.092427772647298,17.402155619848877,-11.664141891605306,-6.77568644598062,7.221721091729062,40.99031077109908,-29.289082559155197
