gene,mars_delta,mars_delta_lo,mars_delta_hi,mars_se,iss_delta,iss_delta_lo,iss_delta_hi,iss_se,mars_over_iss,mars_over_iss_lo,mars_over_iss_hi
MEIS3,17.282719271361298,-16.685003405333358,48.869293464817225,16.663327039190897,0.8771575249853486,-0.033879582857436814,1.7803414951230412,0.4712735222320484,19.70309639839204,-9.371799427828446,-1442.440825510048
PAQR6,-2.4446770404348745,-145.50572398615898,140.7311723626094,72.74596099810954,-1.1590593301753984,-5.472199654825422,2.8767777034478588,2.092716861003333,2.1091905968824958,-50.579411753563136,-25.71747765791252
HIBCH,28.178369674970796,-53.665499917674005,104.25032212757938,40.07911298904652,0.42209786038227076,-1.7357794028783913,2.6610011286211046,1.1259635621408532,66.75790692104243,-20.16740967918445,-60.059660781032534
NTHL1,-25.176173291833848,-146.16450190649323,93.22315405317921,59.00287658624305,0.5216736182292848,-2.693872070845387,3.878409083789033,1.6442558223670334,-48.260391961719776,-37.68671606031229,-34.6056351606645
CCNB1,107.00851324926425,-88.31885767882467,301.5161571331648,100.97421568888754,0.7276448975339354,-4.976153239169806,6.30056058511293,2.871503155054705,147.06144935795922,-14.017618985762306,-60.59221704825717
UTP4,-13.434783733174914,-70.37517757428824,42.52822867791373,29.84575509660675,-0.5761195692162783,-2.2705442550650754,1.0492181151392947,0.8321840134965033,23.319436538930386,-67.07392539152376,-18.73041169888796
MFSD6,-12.302789908203383,-51.13110135053999,28.30936139483855,20.681123074517487,-0.24168524461659882,-1.3763917904753864,0.8661258313822541,0.574337361158547,50.90418294968775,-59.03426441968558,-20.567807502732123
GK5,26.451151917069684,-54.4343190640352,109.70684081005936,42.36981275106926,-0.6530365303955483,-3.1148945325851933,1.7467163456543238,1.2316047748842853,-40.50485797639537,-31.163800120988725,-35.22008198428749
ARHGAP32,-16.505148255636733,-78.98242265919656,47.39231349352921,32.432747660583246,-0.13634879067181757,-1.8049560038894945,1.5609367696791037,0.8767380300302184,121.05093249681636,-50.59937352583072,-26.256769356928174
MMRN2,-40.674209434077476,-140.2966098757742,57.659861946054754,48.65013072719834,-0.5465757005315284,-3.401802711537165,2.231111286433814,1.457055990007389,74.41642464991223,-62.881941716149406,-16.949795986258156
RPL21,25.529627961085886,-26.435618615297614,73.98863551403134,24.821581517178245,0.26893920033084856,-1.1016439644326326,1.8098248794430336,0.7132099805292994,94.92713568598174,-14.60672737764168,-67.16202139966055
TARDBP,6.14121211472547,-33.698088597389265,44.27258749280076,20.28736556375791,0.3684108318464783,-0.7941287477027716,1.5176972288658597,0.589755874571157,16.669466757927992,-22.203432909059913,-55.74988642694397
CACNA2D4,121.23694168680653,-80.87607345411027,321.02764960542015,104.69169504184322,0.22956186581889246,-5.32376752412169,5.903059813721238,2.9728040576638195,528.1231760960403,-13.700703703885848,-60.300839236661254
GPR12,37.64453687871131,-33.7361860297235,110.47937489153128,35.825420713044934,0.38142875445888025,-1.6098480891041715,2.5566767934083456,1.0323299133068384,98.69349502010226,-13.195326885550232,-68.62720503833967
SHLD2,-5.134189733054776,-63.890514262882974,52.2302332866598,30.9755118083839,-0.696081244108085,-2.40009448839885,0.9797463876859774,0.8655616050265568,7.375848403491184,-65.21127821025536,-21.761740439437286
SMPX,46.52801205214432,-194.64571608755463,314.4542141349704,128.69772104213766,-1.2368399721858676,-7.940656626570221,5.842971281189256,3.6531701513348005,-37.61845760039219,-33.312796986388264,-39.600530399812975
DCP1B,8.61353483826778,-43.400875510962464,61.43292886059736,26.764392413489386,0.20069508608584608,-1.373642115154983,1.6506971191941318,0.7731051085235944,42.9185138822153,-26.292452447091396,-44.722659696311155
SYT15,143.82244390306937,-7.071755768698025,291.90694770655756,77.4844789437681,-0.475920242244129,-4.863293212930691,3.840604591649193,2.243162398207007,-302.1986272844724,-1.8413131578487605,-60.02248577783164
SERPINA3G,-108.3523238423173,-359.68989492452783,159.81484951092023,135.51810599919085,-0.9756274596383918,-8.642380821358582,6.90629315116683,3.8874964601691624,111.05911664527892,-52.08146932826876,-18.491993446523146
PIEZO2,45.87483780221651,-136.67522522927018,244.10890980689913,97.47133705708733,0.4642956977464492,-4.715130902712567,6.206326890555507,2.7696164613624377,98.80521836596611,-22.021918542069713,-51.771396138008754
ZFP281,-10.956766251733669,-60.91638034206871,38.96628687965052,25.764673128850518,-0.23562812607949876,-1.5985766772887058,1.12084044141552,0.6951157342006654,46.50024780164384,-54.348842253708156,-24.375613277268613
STX3,-6.29633869722413,-70.82506666054137,59.95539660378687,34.10678103949964,-0.6301557145986717,-2.5250501554421803,1.324867146893568,0.9880519075245634,9.991718794828497,-53.45824056895498,-23.74423988155896
CEP78,0.6579752453835256,-42.91530150545847,45.08369910311373,22.853930698609414,0.08738342459630266,-1.0897998626461447,1.4023845287413235,0.6482485034406053,7.529748901731251,-30.60166496843492,-41.36878765395137
KIF14,166.10123081057782,-110.24138180258143,449.572622368691,141.9380864397794,1.6109302325741093,-6.765110332587866,9.194142751758681,4.0290363576978985,103.10889165272184,-11.990392664013635,-66.45458836097289
RRP9,17.836689196241252,-80.05383945883497,113.31420032437097,50.44990943496532,0.8767844870712281,-1.941412646453919,3.628124919459693,1.4377308069791976,20.343299247711528,-22.064796895349662,-58.3668806996517
IRF8,11.551981482648113,-76.42076068615312,98.77195980014042,44.73450554563786,0.8768576603429911,-1.5851206427553943,3.3894189617821087,1.2493015922786688,13.174294991195547,-22.54686173289482,-62.31195098717939
UPK2,0.5649566441195077,-124.54722118030851,115.79813077634809,61.0799475141052,-0.16997685709021765,-3.4486398402071097,3.2143749009929605,1.7271627450139249,-3.3237268519422556,-38.74694925655197,-33.577913653457585
RNF123,3.889944072963437,-40.64570477636351,46.52584274636237,22.17504641028022,0.20547307356512756,-1.1011566081750197,1.472121709010581,0.6350959942875833,18.93164883101077,-27.61028828498267,-42.251794523097914
AGO1,-5.3688870829657,-50.48536488740844,38.49990731764491,22.620156610668147,-0.4727650317893952,-1.6543884952035504,0.8116139576043497,0.6306204229509043,11.356354048954708,-62.20366766045605,-23.271382404595368
RBP3,-6.9118446407527205,-416.0770172962374,432.8715646412322,220.3594369886058,0.7872206980325739,-11.74367763668371,13.51772804228667,6.4036683613192205,-8.780059591963015,-30.780099732340336,-36.859966531188824
H2-OB,-28.473920822856783,-221.75510905388225,153.4261619237181,96.60449287955893,-0.9969465787744282,-6.3774350108353275,4.263108884740623,2.7467619484201116,28.561129983374336,-52.017228517815425,-24.057659805712717
SOX5,-6.788994379790044,-115.67979291519167,96.87882334098714,52.916074977846826,0.4933492164525561,-2.451658488575634,3.477089375740293,1.5678222640066537,-13.76103205069734,-33.269145660244284,-39.51562739770981
DISP3,-35.53143550670648,-111.1407545789153,33.84207008931154,38.69872905814326,-0.7068321816624021,-2.8309415192850946,1.4028220631396446,1.0888467799215311,50.26855939572519,-79.22655160567697,-11.954351532439205
HSPB8,13.832783656226312,-80.62379600207596,113.06907053260318,49.96953385134041,0.07368539412478121,-2.710662414517032,2.7742269660958296,1.3996465415920512,187.72761984283386,-29.061715925693655,-41.71270827641925
PTCHD1,-2.834516634488173,-64.35292262570518,56.595021965831776,30.587822134527798,0.043243332027940534,-1.629172427093527,1.7211127727250135,0.8858802565603006,-65.5480625927883,-37.39029983713159,-34.7385095798597
FBXO2,-19.971171253032104,-59.77787818125047,22.528300752598383,21.888558413356566,0.07689265584149499,-1.1889173099539971,1.2354553021843917,0.6290969614666897,-259.72794195326384,-48.38530222466002,-18.948585039501253
FMOD,2.5398632370053176,-204.3669449242413,220.11715229064552,107.72335326099896,1.1618134902363253,-4.7135881589766235,6.964967549793355,3.065951765782686,2.1861195952275283,-29.342124491348805,-46.69842694497001
NOP53,17.638558122650714,-30.90341560067292,59.10569044726603,22.10503504383877,0.4762577777744347,-0.7533469981163985,1.739569274089136,0.6347465158820589,37.03573767356865,-17.764981286447703,-78.4574579775968
L3MBTL4,-43.79492466265311,-217.05495278279494,124.20149428867076,85.76380463063329,0.13509479815159267,-4.826055785724888,4.655440155573914,2.437186026513883,-324.17920794781395,-46.62393791549809,-25.73561098403576
TSSK1,50.42952458438693,-136.59205651303944,237.29952431403999,93.48049632060842,-0.19316058658401006,-5.201793286917909,5.214118971417395,2.665656531612766,-261.07564424098473,-26.19657458178568,-45.618791679175175
SERPINA12,2.97974629847773,-138.80199946902542,149.7110145784707,74.37531095162785,-0.7553431087453639,-5.095495509280814,3.351225230029174,2.1406328005601645,-3.94489108853741,-41.41828434128168,-29.381051225693486
CAMSAP2,4.213056298734583,-35.91224825650937,44.73180434736313,21.148356754912587,0.7602501357537244,-0.446660331970384,1.9396367745457912,0.6073160157741605,5.541671221877113,-18.514934717567943,-100.14725093234625
SELENOW,1.355672354607431,-69.90438957600666,67.4986732605431,35.45403272947854,-0.03522801272806483,-2.045527366460397,1.9085178051714216,1.015524094246861,-38.482793936525916,-36.627580516456284,-32.99817659117587
PRELP,16.874611477724844,-70.56106463399267,102.62585541589256,45.41915286711677,-0.6021254017631381,-3.171846313685169,1.9552948362374225,1.3190035082740776,-28.025078211802327,-36.08717382477901,-32.355242110283086
CRX,-43.942305646207,-303.03843039726826,224.21496947946898,132.19227400139644,0.10265364747446117,-7.481715384529387,7.230938589225849,3.7982847190569338,-428.06375347879623,-41.90858858195777,-29.968390663870792
SDK2,-7.708583472770098,-74.07976322511716,56.79520312606321,34.57909319419789,-0.22415834585838063,-2.1102153269860104,1.6693454594681423,0.9858799857615488,34.38900944442304,-44.376532613398766,-26.914411245028234
TMTC4,-14.906614285519142,-88.80273107014034,48.59389189453178,37.21809987024226,-0.3491906656359441,-2.4342939833351043,1.6299356028198753,1.0403999527438248,42.689039978692726,-54.48235557067831,-19.962211724302797
NLRP5-PS,10.022179945804565,-125.99336619079564,141.53194930438573,69.06144660900199,-1.3595953948591681,-5.232214734214276,2.497682150982153,1.9396792649655454,-7.3714429923048534,-50.44411521347974,-27.050103348948205
CDC42EP4,2.4326261339806723,-52.82248927137941,58.25078101089427,28.84161130587331,-0.6289963367758705,-2.235286536454724,1.0313998596946488,0.8356367088483756,-3.8674726572334346,-51.21436538397221,-26.059648309465917
INAVA,14.97113127041782,-87.86965021254689,114.34420782010896,51.28338092702209,0.23778176233232562,-2.533893268684222,2.9814164265184004,1.4387427958904118,62.96164652650715,-29.472451225191026,-45.1258974611368
MBP,42.17633338342842,-107.3958514398098,205.91759272433399,76.77361402842014,-0.9540907989593053,-5.259508813750282,3.3500110842419257,2.16902435814801,-44.205785685631966,-32.05835704394764,-39.15148733775101
ENTPD3,11.991597042786525,-66.23586865493503,92.40860477234041,40.252226637939465,0.08697461275345976,-2.233549048908663,2.34929234387951,1.1704786974731247,137.8746816243745,-28.193966079826517,-41.3729910330343
BICDL1,-33.4327555910941,-78.11325053054853,13.184971165056934,23.077137455061198,-0.35718404475589793,-1.634848084633634,0.8925512443788646,0.6401796711208192,93.60092109921169,-87.51682440923415,-8.064951899192309
NPPA,9.547403081074103,-196.2315318680482,237.98993312127337,106.94057844919764,-1.1152357843263823,-7.080869196782657,5.026561320267532,3.133354369365753,-8.560883012591697,-39.038921315219135,-33.61027107087491
CCDC74A,-16.08199676050737,-85.19749862070132,54.28601673564594,36.15480779859175,0.5503520267307608,-1.312899952135301,2.526898506336962,1.0121931395924193,-29.22129106353757,-33.71623292627022,-41.34817481511454
MTNAP1,32.930436656851434,-50.60217851888346,106.98335724468718,39.212175343084866,0.17958781189971187,-2.055933255976532,2.554232054917489,1.1316303098419245,183.36676809248584,-19.811112471735893,-52.03639609101609
GUCY1A2,5.665038237751709,-25.846311816506198,38.17265487859323,17.201271878515712,-0.23237499234255682,-1.152652660996687,0.6860662678163458,0.4800778510929945,-24.378863580124676,-37.6732001396475,-33.11722270747696
GGACT,-14.833787723318066,-72.2693121328523,46.420213590509015,31.3144716127952,-1.0498276826179302,-2.7867198859885804,0.7295517703153444,0.8910385665165483,14.129735735608918,-99.05988179785285,-16.65765325891073
VCF1,5.698832952374253,-18.7758527896301,30.41496688253281,13.120722663415526,0.2302605733465279,-0.5096556123267918,0.9576087409332905,0.38146964666920424,24.74949518951237,-19.607019012097837,-59.67748838019406
MRPS27,-6.7773335429474715,-58.69737358225531,47.88250427806514,28.295184335252866,-0.8303706474001242,-2.547502222275935,0.7846642333427293,0.8115885191357755,8.16181733322003,-74.80572082685615,-18.79586359508137
KCTD12B,-4.7931654832157395,-109.39106970754484,93.83120020144668,51.81268181380795,-1.613630562943984,-4.385497610632467,1.2915634031776881,1.457100021479236,2.9704230901965945,-84.69663156946486,-21.395793255925305
GCN1,-8.468541180301488,-36.056533010345014,19.613997232021052,15.112725668511517,-0.09432373772252925,-0.9021754504994186,0.7058562017791215,0.4202551193917639,89.78165395876562,-51.08198088996593,-21.740779159046394
KIF21B,-11.028842011246944,-55.364969118550704,33.749599197260366,22.573474709420974,-0.37825369088500166,-1.6160307010018766,0.9118886149978577,0.634241447852589,29.157262115388004,-60.71461821977103,-20.884256206479815
DDX24,9.009783384312293,-42.12984490499864,61.2410509225786,26.270068660892537,0.5411057151639934,-0.920684355899535,1.987167575828542,0.7530259830323275,16.650689748456436,-21.200952258609977,-66.51688011223384
KLF8,26.58703650200042,-88.28981326047308,145.06789921413554,59.7889228302812,-0.0050848894041523995,-3.4355362839946886,3.428239366486627,1.7345744469169448,-5228.636139124094,-25.753689816284737,-42.22569264949141
PCCA,18.493618595011853,-40.472036442430365,81.78474421807033,31.65316471146693,0.001963874823264829,-1.705354808184262,1.8504044512187097,0.9143878186627806,9416.902938990415,-21.871994749998983,-47.957612002835226
PNPLA3,-57.67780368818248,-155.30108239988655,42.37363766492858,50.74349701336608,-1.7355023103473715,-4.6020500957262795,1.1620346119162877,1.4531158976414322,33.234069090140196,-133.64583189461345,-9.20755680262566
SLC39A11,-6.9878205980618695,-68.02904009349432,58.795872179031655,32.14087711369575,-0.14692059776084426,-1.9290852609319027,1.724411491473286,0.9133983464613512,47.561885158108105,-39.45058382519379,-30.478628067806884
RRAGB,5.908388176156514,-49.9581261873187,60.162988272379714,28.859215845593162,0.11575661691998775,-1.5526408357708732,1.7163208689755114,0.8206318180210822,51.041472473581855,-29.10768440235723,-38.74881227280699
BBOX1,-58.567468619061835,-296.3974562253878,169.97029871889097,121.27235538062406,-4.016825425970878,-10.903307053123608,3.0024485121198197,3.5695609238529067,14.580536221562557,-98.71858086123257,-15.588875731991555
PRIMA1,47.59648108674597,-95.13096908326396,201.18496801214403,77.09984257456253,1.180931337156754,-3.097150877183429,5.572349927659255,2.222282769980702,40.30419008216066,-17.071966103755635,-64.95807792066722
RIMS1,-18.375495036520988,-97.89997539023261,60.547913161751985,41.031517838518624,-0.14497193473839565,-2.5248099029560978,2.0892391219776005,1.173089525727362,126.75208528933469,-46.859152865931364,-23.981176995092298
PYROXD1,-3.500646533167686,-35.597743769089355,29.24636893726711,16.57976347654471,-0.15428434538019764,-1.0290194743335235,0.7320405726415924,0.46075201813128136,22.68957699202186,-48.62810218378161,-28.421589354476925
LRRC18,-70.59969838107509,-311.46156469091335,188.72946295965488,126.83147084382166,-0.845552967372391,-7.74937944148093,6.357218700689981,3.568705937328987,83.49529965043833,-48.99336948359333,-24.354138855225305
BC006965,14.349500417791267,-139.68561070096632,170.9725066948418,80.28643269965985,-0.28057293559395236,-4.776382740517142,3.8978185308184243,2.2774283737438368,-51.143565887473876,-35.836868647560294,-35.79539496374834
FBXL9,64.07639753848106,-128.29558188321505,254.07654985698005,97.30716880452572,0.20020206232829396,-5.053323052863087,5.394571252630287,2.711701280420327,320.0586287338426,-23.782350046940362,-50.279102918826176
BIVM,2.016625244690156,-63.78378158440542,66.73179951279613,33.6968430314138,-0.8145497524485047,-2.786526820121647,0.9764564545659942,0.966691801473516,-2.4757545363291307,-65.32168565853293,-23.948019818407104
FCHO2,2.9315854297326798,-34.82461412169429,40.20255688929253,18.843007283244425,-0.13265156696474523,-1.1914040979673017,0.8382930980193132,0.5142199462467819,-22.09989295122165,-41.542288972647576,-33.74384640600413
AMOT,1.4262774094675938,-57.27581278252235,63.33850758996647,30.89216991529455,-0.4001965403159185,-2.0636364664457156,1.3265201181835546,0.8750246219278587,-3.5639423777668804,-43.177492747680226,-30.692667347101565
KCNJ2,-1.4684764213073185,-89.22955180813216,90.6459747895239,45.53233865918766,0.9190946218351449,-1.7336221658919615,3.6095539460401147,1.2894880515958107,-1.5977423721349058,-24.72038183721344,-52.28704187852021
RASL12,9.84736409598678,-103.66682957341455,119.7779774889797,57.664066105521755,-0.8752224839246578,-4.0302456642910185,2.2331507237247274,1.6018118779483588,-11.2512695650018,-46.421779090891846,-29.719770819491835
COX6A1,14.040629047946055,-77.09557560586954,99.87730354797745,43.65867493387598,1.0749518907685103,-1.362225234888308,3.507055857430879,1.263956268625723,13.061634821543553,-21.98299050256545,-73.31922870755409
LHFPL1,69.91605837466591,-177.32988402214002,331.72644327717865,126.99812306116654,0.2782175148114011,-6.834743972119739,7.434552654165058,3.639633994735059,251.2999888668433,-23.85212564508431,-48.53531377771514
BTBD7,-2.545410654113625,-40.37970202289169,35.9826675800995,19.50182233131705,-0.037195957623483766,-1.1098417535194394,1.0051113922885717,0.5650630871457347,68.43245386715284,-40.17435513386213,-32.42143978273859
ZIC5,-8.924655109934418,-174.76340201996638,154.4207071368374,84.71951934519764,-0.9132438664872494,-5.3300677191357675,3.7721135632797553,2.3918525354148987,9.772477470078933,-46.33036601051165,-28.971621989424857
TMEM273,-0.9319661823483555,-245.30649086164047,239.1276676634624,124.66361591820856,-0.5631665395094346,-7.33969297686111,6.637396692014297,3.496129459448025,1.6548678178930452,-36.958238635454464,-32.58006410040978
MPPED1,-53.86671410883933,-210.55701603377025,107.18679167158216,81.77344685402419,-0.3032122211762787,-4.811823048862069,4.128308279572647,2.326998072414548,177.65350585101515,-51.003220150886264,-22.27571350466231
TRPC5,11.821120779119388,-61.75119426383733,94.41867805959396,40.218286307439016,0.43308258117015236,-1.7316858787362561,2.575791863311371,1.1050154384560027,27.29530415926617,-23.97367393825509,-54.52413698060442
UBR7,0.4528066471708273,-46.11943029043571,47.450860215598794,24.26709393846675,0.03857485502796068,-1.3393293483912332,1.3192688746556658,0.6743519834014311,11.738388824601259,-34.958325157540806,-35.42882135196657
GM20604,19.91574481366717,-48.44001322441916,86.05498062106618,34.839269193059195,0.4777478066606409,-1.4299618790750792,2.3685162313632087,0.9799218681677487,41.68673207078467,-20.45162814718788,-60.179912402089926
ALG13,-58.02119386659869,-127.1306380575923,17.92064283974559,37.659033903800875,-0.5509281141145099,-2.5439918847756515,1.4853380241624818,1.0416001750968973,105.31536216817398,-85.59037470899985,-7.044300316754339
PI4KA,5.025773446145624,-35.8111632993644,45.43465607048093,22.0240643163792,0.7075191184394992,-0.5242710861320643,1.8534174565048245,0.6259238288570962,7.103374757180337,-19.321693110033134,-86.66252492710595
CORO2B,-4.5147417415197255,-54.13078131146648,44.095841468856634,25.249064416304826,0.2725504686455149,-1.1009849253556168,1.6645973681324702,0.7059665421308933,-16.56479170245602,-32.51884350399784,-40.05126723657341
PRRXL1,11.280852155819968,-272.71674506837246,305.9071063208538,149.43627250608765,-0.4323801725474871,-8.6089705697044,7.814012869767463,4.158657349615179,-26.090123627445067,-34.900984886205876,-35.533529107111065
PGM5,2.5599324513171546,-101.57181938359372,100.8056540197927,50.76700765670535,0.12712990436370383,-2.6010726583064034,2.931119633419572,1.4290739400982704,20.136351585646494,-34.652908132956554,-38.7554164232493
COQ5,-7.4245829834096515,-36.95623446518892,23.865029166802923,15.223635503179736,0.25449548167264835,-0.5775178790196049,1.1127746478588885,0.43936523759112145,-29.17373202310806,-33.21088823895938,-41.323446483278104
KIRREL1,23.840106222010508,-78.04055522092342,122.58632553267469,50.33877696923022,0.7191996686976304,-2.2074414768960726,3.3854036733588164,1.4187569903256332,33.148105122436434,-23.052067862706537,-55.5332165385629
TSPO,-23.03386674732817,-144.79220425604356,102.67695018061806,63.635534819409095,0.03487963241297174,-3.294611826370213,3.3978208746079996,1.7266606236014657,-660.3815795593612,-42.61325408236771,-31.165113097326792
TMEM45B,-17.63579890637992,-215.99110663636841,171.74794858565397,100.79930217575259,-0.5731704556785387,-6.304208326894682,4.572628816747544,2.76270612528248,30.768855462904245,-47.23565268304465,-27.243380878286004
RNF10,-11.388801103375311,-44.035618797641995,23.190132696895116,17.061089316233343,-0.1008386318752649,-1.0866160775862275,0.8084370070841511,0.49126068124326594,112.94085303996388,-54.47006805943791,-21.34160645626457
PDE3A,26.74150850224264,-98.87798881304505,158.48982732789062,65.74246737643904,0.023358658843890368,-3.7155468185801177,3.6630439046691086,1.8906755286434829,1144.8220842198346,-26.993394397214285,-42.65585526613198
UTP15,-7.231457629653285,-50.81314831013621,32.09422026631316,21.472456796304403,0.428656117640545,-0.7611858707403052,1.5953231689496796,0.6209473058518434,-16.870067478466073,-31.851319719496267,-42.163447194703366
TREM3,3.37067404677335,-210.32543597222514,203.8841394034614,104.52216889330381,-0.30336414776842047,-6.389202317468274,5.533364369529274,2.994194818737657,-11.110983521185325,-38.01040776031846,-31.910734591395855
PLEKHA6,-19.70725313043966,-73.7630233699023,35.1842466071834,27.95452658533401,-0.186862480748265,-1.649393759363952,1.3634766798794888,0.7817255302592387,105.46393824766045,-54.099218900041514,-21.331623457064207
GPR155,21.643343588097476,-37.74075371134837,83.36795097778284,31.12007710053102,0.27485386293963854,-1.47362107493618,2.0377036209995065,0.9103472903300347,78.74491322994662,-18.521218356983773,-56.57353331581076
TPP2,-14.922607130650423,-47.7232253199234,17.833775875265978,16.720353002989498,-0.15110377538850692,-1.1291917909694058,0.7864520905248457,0.490621896118096,98.7573413852997,-60.68166884530104,-15.793398444701555
UBAC2,-19.70863239929027,-86.95097895837804,47.553717595499,34.15948075978549,-1.3440622139894949,-3.285265566926513,0.5737718985946436,1.003518567965454,14.663482236280107,-151.54276319797054,-14.474847353051965
PPP2R2D,3.31835832462655,-24.178240088678702,30.636510732574717,13.86200926852897,0.033200397860488125,-0.7249996261538754,0.7874990447377873,0.3899244085583706,99.94935417854545,-30.702564339908886,-42.25727797281976
SLC24A4,-4.474749318186952,-163.4384659105907,158.28369442493317,82.31685541227752,1.2483462862748052,-3.5657957430631075,6.065520125002758,2.4309697187435426,-3.584541699194755,-26.945498908968897,-44.389445114139804
ENC1,-32.24361844112887,-192.84546820147153,120.39514589372126,78.17356030707438,0.44085629479451743,-4.17313016519244,4.599882471711489,2.2626731995465206,-73.13861415125666,-41.92399901246153,-28.850081624082136
YDJC,9.037944763582615,-73.44329322907092,83.0037483191487,40.24507679599232,0.5321145762787309,-1.713739998079102,2.689600763093748,1.135076954742524,16.98495994375539,-27.306392174202024,-48.43427148353076
MAPK1IP1,-9.231497540727421,-44.99917769974543,29.100950706811226,19.582563335908187,0.22469600515355187,-0.849274813921355,1.3321603663013075,0.5567045475009195,-41.084386588977566,-33.77909960246298,-34.26564667853914
CIR1,0.18391708758271225,-47.448051252428314,45.70606692549385,23.936709483979353,0.305104886714688,-0.9626670466666394,1.6101566086679318,0.6901497515860039,0.6027995472740435,-29.467972864876582,-47.47858263535361
TRAM2,-1.734779329572611,-68.74007326525724,66.69762709976632,36.18088411842327,-0.4324378030139138,-2.4671561478592157,1.5414722857302974,1.0215346414571604,4.0116273773521,-44.59377823500117,-27.0342139299293
CPSF2,-12.311686819637977,-49.531065183897184,23.921101030718518,18.755987656343407,0.11274543048285222,-0.9504694402574784,1.2301116723288008,0.5448784198296219,-109.19898719541008,-40.26550296049695,-25.167669803500875
LAD1,33.097727892545024,-44.16766108423375,110.51126204895984,40.062572834155475,-0.42840031365775655,-2.6139007683043833,2.0214036924133607,1.1890438185205807,-77.25887875746601,-21.84999525329937,-42.278292806290274
2700046A07RIK,-12.628810621450542,-264.5790878458566,239.42065409120002,129.18587523296503,0.24185075032959907,-6.892440089258182,7.391446029090941,3.545442765504478,-52.2173720951444,-35.79530809053294,-34.73670441681973
MYRIP,-2.8095460976665954,-65.01034715303798,57.333244586722316,31.027932814324625,-0.11250057364887199,-1.7873484117868568,1.6354298195040404,0.8879656725213338,24.9736157473786,-39.75123015229904,-32.07726272540497
ABCA9,-3.759024356824899,-70.00165912371911,63.63571313227464,34.50821894303694,-0.462558995103286,-2.405007520716462,1.5354309287012615,1.0070934709582862,8.126583628506753,-45.59088775353102,-26.459673237660933
GCK,1.9271987140078435,-230.47672448142265,243.2425691055246,119.9390075496253,1.2591906598970706,-5.299784936885416,7.8395873194784675,3.373025798401455,1.5305058839662753,-29.399088891933566,-45.896686752816365
PHLDA3,10.756704694484062,-89.85816315094833,108.34119415052957,50.21429407424517,-0.263489791519945,-3.340187069086689,2.580276293359978,1.4596550747346408,-40.82399030502792,-34.825015980725475,-32.43566659880323
PRAMEL1,19.4068627870106,-119.08377662282619,155.9663918007105,70.565585549635,-0.3211601179588486,-4.283636929048029,3.82250383526878,2.0386197338562826,-60.427374701292365,-31.15334392187805,-36.40980652283516
EFHC1,23.332091948364287,-145.68879526775035,205.96067220744646,88.4502629259019,-0.34846026163833926,-5.535975001840538,4.769408858024375,2.481339606880157,-66.95768360691943,-30.546509977359918,-37.204046647423624
POLDIP3,-13.546868038090052,-76.76385628193476,50.458125710164495,31.85993197904464,0.31512325295187044,-1.3835319994623712,1.950566965331181,0.8957057318454898,-42.989109534735285,-39.35463772652443,-36.4705158462342
FAM169A,-6.8943862465688746,-54.75442212170867,40.276065838875446,24.330119505890394,-0.35876952060129347,-1.663054157088213,0.940114559565216,0.6860812972491779,19.21675574617923,-58.2422871389541,-24.218132444582256
OASL1,87.69042991590298,-159.3407548889751,340.3423044214185,126.22303122319805,-0.26817769475044284,-7.2398428376356865,6.382632491409141,3.6232143923446753,-326.9862916731563,-24.9647390952626,-47.009626044943815
ABCA8A,-8.330972223841577,-113.58314601867889,95.58983208529777,55.39797166496254,-1.3223300992850795,-4.779755401634958,1.7692618155244708,1.6648543774174551,6.300221274813101,-64.19804294765096,-19.99889618883017
SYTL3,76.56298041395917,-187.13265176679263,311.1261950859528,127.93717066700593,0.015133978307403439,-7.152965084345421,6.998458632978618,3.6479571449017674,5059.012168433272,-26.739123795770297,-43.496115445448794
PTPRE,-9.409600335740334,-60.396331153688,43.46952792299309,27.21165392573038,0.1293338803911293,-1.3717578701546347,1.6100956864753737,0.7842773055544073,-72.7543340328457,-37.51101978659438,-31.688921834356147
PDCD7,-2.775630716080752,-65.25651842952955,63.832049822526855,34.11711784603132,1.1254201254054723,-0.7588716834593057,2.9573109322914792,0.9576720401532315,-2.466306273917692,-22.06616751623252,-84.11441777818007
HAUS1,-1.653810748312024,-79.10367743972964,72.52161353548858,39.04399428277127,0.36038031209979754,-1.6776866980494607,2.5821160721771332,1.0959732480817514,-4.589070747721773,-30.63521361107237,-43.22714939553663
RPL37|RPL37RT,24.142995351212797,-33.78085377029469,83.62571480009255,30.00711064158856,0.32886358253130066,-1.3858761428421018,2.052999331274565,0.8691808591815322,73.4134049303404,-16.45439102472698,-60.34140585506879
FHDC1,86.88246489502923,-65.379824484622,248.02075353244655,81.75820704828851,-0.07840404205575738,-4.732098850634332,4.729871537921767,2.3741259047497496,-1108.137573229227,-13.822748453195603,-52.41242023065508
RHOD,-72.17635502525987,-244.91677875252483,109.84364746827366,89.9609095666085,-1.0483642680359317,-6.106642240442935,4.2801107811997605,2.605004599354513,68.84663778218936,-57.222065332587505,-17.987568805128877
PPP4R3A,2.399858478262042,-31.03719972607704,38.800776048167165,17.945727174494106,0.3739936409696966,-0.598963336440734,1.3064058254462263,0.4807526652778388,6.416843003104681,-23.757701566797383,-64.77988499051713
