gene,ensembl_id,beta_intercept,beta_Sex,t_Sex,p_Sex,beta_HZE,t_HZE,p_HZE,beta_SexxHZE,t_SexxHZE,p_SexxHZE
GSKIP,ENSMUSG00000044715,5.444299768852024,-0.19560170398554366,-0.5220567182714215,0.6157735599957077,0.11148661181892514,0.29755535617261125,0.7736230708159433,0.31131777688678797,0.587535317665278,0.5730496716368199
GPR152,ENSMUSG00000044724,0.5936887637708115,0.33236071616299506,0.5389372656461512,0.6045993272957317,0.3601095301368878,0.5839331667883305,0.5753558869759776,-0.9316857340538072,-1.0682747816470783,0.3165686450100891
AIRIM,ENSMUSG00000044730,5.305915366458917,0.21121308182121912,0.5536572479336201,0.5949448558690573,0.36842910488408265,0.9657708817554694,0.3624424190179467,-0.5578533490909764,-1.0340111529167955,0.33137369079496426
SERPINB1A,ENSMUSG00000044734,7.53194753110455,0.3197494028862584,0.8794506317997447,0.4047985763214377,-0.30137718980876943,-0.8289190146873777,0.4311853148398139,0.2174889134067631,0.4229839112997784,0.6834479555484738
ABCA6,ENSMUSG00000044749,3.613029260966504,0.44477713450527767,0.8783999104875113,0.40533528449408696,-0.7817331495438506,-1.5438615776600648,0.1611993035020598,0.31593824036341095,0.44120154791442007,0.6707479423787546
TRMT10C,ENSMUSG00000044763,5.901470881251179,-0.05095388350092913,-0.20199800811834182,0.8449603701533279,0.0355602747930139,0.14097266356937696,0.8913766238553471,0.34300072655457164,0.9615012192537217,0.36445696725383847
MACIR,ENSMUSG00000044768,9.147143755090603,0.12692257619940017,0.3545725948071516,0.7320748905841423,0.4027629737533858,1.125163993453972,0.2931412255183985,-0.7248392567115189,-1.431835070459876,0.19007836037581005
SCML4,ENSMUSG00000044770,7.890031697573962,-0.3029580491225874,-0.9469208078558894,0.37139945052527645,-0.39334387806166554,-1.2294293017070803,0.25384079640782975,0.4385532431953367,0.9692559900669286,0.36080423714957877
A730008H23RIK|HJURP,ENSMUSG00000044783,7.316026407871234,-0.028821684425623034,-0.18220701660347347,0.8599526839849374,0.03130656561492789,0.1979161188693643,0.8480472580835354,0.12566180786046172,0.5617383110600445,0.5896806885992014
ZFP36,ENSMUSG00000044786,8.809959704704701,-0.32945661205175936,-1.7170102435867456,0.12430793579995525,-0.048540144716828035,-0.2529739050764089,0.8066675096148583,0.23366690788496786,0.8611065085904935,0.41424178783453236
FADS6,ENSMUSG00000044788,2.288012932894699,-0.4371717588021008,-0.7026543590670498,0.5022015750031765,-0.6332711390690476,-1.0178395959462085,0.3385449895946837,-0.07954780108966203,-0.09040716010158852,0.9301862541415575
SETD2,ENSMUSG00000044791,10.271124010650018,-0.07503626036389809,-0.3348535200729871,0.7463463433097139,-0.09141443317763866,-0.40794203477838487,0.6940157219637566,0.0853145765772858,0.269210459251307,0.7945807585328861
ISCA1,ENSMUSG00000044792,15.376087771103995,-0.09128550987605957,-0.22804654671106264,0.8253307722764487,0.2838884749320371,0.709201125646557,0.49834383904111945,-0.351727302552694,-0.6213162867349002,0.5516801603388464
CYB5D1,ENSMUSG00000044795,4.90874839224996,0.024700352943522297,0.13361917382386745,0.8970038709573571,0.10233472456097747,0.5535905248235282,0.5949884274299331,-0.3826414024817608,-1.4636680237448478,0.18143790011952854
ZFP354C,ENSMUSG00000044807,4.096348852039822,0.29762280875413394,0.36993128136703246,0.7210352243149498,-0.19874300948169374,-0.24702829889976397,0.8111075772699148,0.9987038070312166,0.8777615511896877,0.40566160657087846
CD300C2,ENSMUSG00000044811,4.976728052627788,0.292517229316053,0.903404038221452,0.3927011404351053,0.39448389298284536,1.2183157305546966,0.2578113078646116,-0.12647214641597634,-0.2761916011308392,0.7894017612313904
SHB,ENSMUSG00000044813,2.390151464604196,0.05644008618788233,0.13318599616915355,0.8973355564534469,0.3319218839716979,0.783261503534065,0.45603325010936757,-0.13088455084946407,-0.2183958010643407,0.8325889482551072
TLR1,ENSMUSG00000044827,7.801052503679984,-0.21167022581155473,-0.4053492632860777,0.6958445925212027,-0.36879635047219694,-0.7062463716535569,0.5000826141916592,-0.031946115815247964,-0.043258621797964095,0.9665556008402993
LSM11,ENSMUSG00000044847,4.55834005613751,-0.4387827520983488,-1.1471694204922334,0.2844598695740297,-0.06754074038167031,-0.17658094269368824,0.8642259688863057,0.8734153570518872,1.6146702362818774,0.14504567352159814
1700056E22RIK,ENSMUSG00000044854,1.0252342902634968,0.7972160089518017,1.092980437755355,0.3062190099329243,-0.0298040243251712,-0.04086121601675764,0.9684079053684642,-0.6606541908486933,-0.6404652547125911,0.5397772497379298
LEMD2,ENSMUSG00000044857,6.170703671688488,-0.15879147280664155,-0.5458914440297146,0.6000277628064907,-0.36760226966684345,-1.2637387277173813,0.24190340271041277,0.5890449806285022,1.4318996153990409,0.19006048004856946
ANKRD50,ENSMUSG00000044864,5.718169571345691,0.05437292218437236,0.1284778653463947,0.9009419581269391,0.5386638598599711,1.272809701479495,0.2388272424601523,0.14404573724337977,0.24067503907451868,0.81586012236462
ENSMUSG00000044867,ENSMUSG00000044867,5.958611163007978,0.15406152058700756,0.4733617711028661,0.6486026822825308,0.2626176335918165,0.8069058885450846,0.4430466117130918,-0.3541853431988888,-0.7695105682811186,0.46370272842139726
ZFP444,ENSMUSG00000044876,5.083882466719187,-0.6724572936487765,-1.6222675402600135,0.143403150459122,-0.8656839473561085,-2.088416589698674,0.07019068200458234,1.2131705704121174,2.0694962260344374,0.07228564384660152
COA4,ENSMUSG00000044881,3.4846974403138486,0.8250476857785976,1.5681133938533645,0.15549166981625984,0.27892450061246943,0.530133291473347,0.6104136322548033,-1.1659642200705977,-1.5669987118542654,0.15574994559973065
UQCRQ,ENSMUSG00000044894,5.632508238672006,-0.13823084921950557,-0.255157390935905,0.8050387843345708,0.46441500386439977,0.8572537994710346,0.4162447715323392,-0.4207662122874086,-0.5491981141398737,0.5978605917960516
4930503L19RIK,ENSMUSG00000044906,5.838203130142046,-0.10705288075350071,-0.24947440570098325,0.8092799789786378,0.3464588542198001,0.8073824463943917,0.4427874824775624,-0.5630134800904354,-0.9277510052129357,0.38067578390926027
FREY1,ENSMUSG00000044916,2.6945103557589634,-0.3568188697448254,-0.5421262725834438,0.6025006030402753,-0.1313446881248748,-0.19955616766482995,0.8468066488510724,-0.9495826815892577,-1.020165021984784,0.337506490855787
ZFP367,ENSMUSG00000044934,5.765556991159441,0.5976108373689953,0.9642433894827029,0.36316217351520996,0.3480537313493567,0.5615837074105554,0.5897811591469899,-0.7651023549415299,-0.8729165880063083,0.4081444147418405
TTC41,ENSMUSG00000044937,2.1125444962484288,0.3254572640451027,0.36527982731842196,0.7243714485206045,-0.00037537382150457094,-0.0004213041153078834,0.9996741642330109,-0.7368487599464362,-0.5847834575879612,0.5748110297304729
CFAP43,ENSMUSG00000044948,0.36556374198385605,0.6500571195144228,0.7736821561925104,0.46136700832795974,0.5940213910889737,0.7069897965666326,0.49964477079357783,-1.3269093157805132,-1.116702033096006,0.296535687359446
UBTD2,ENSMUSG00000044949,0.6261556387351263,0.9449917778520425,1.5545046905903308,0.15867154649218884,1.5449940536037299,2.541504126861524,0.03462959665037113,-0.9613134114248992,-1.1181858968974798,0.2959381804049097
PWWP2A,ENSMUSG00000044950,9.779114771938008,0.5358281275104275,1.392381870129837,0.20128779358803417,0.25721660163965854,0.6683929312995993,0.5226963216099192,-0.4368886404126632,-0.8027653288050586,0.44530241175434115
KCTD21,ENSMUSG00000044952,3.473557922661177,0.10968812929656671,0.2423806598943863,0.8145834297574344,-0.1239371048370113,-0.2738669849549061,0.7911250681082578,-0.3864348548153922,-0.6038090624832146,0.5626964724941814
FBXO48,ENSMUSG00000044966,2.8826207478447916,0.33481849218441373,0.6508574694370236,0.5333823257476766,0.25957364254026905,0.504588151670122,0.6274503441434991,-0.7573154966856118,-1.0409702140368944,0.32832403784347663
NAPEPLD,ENSMUSG00000044968,3.7689773084612885,-0.2852149775659542,-0.6660286963624644,0.5241293696496339,-0.2698877129647841,-0.6302367539187731,0.5461160690570142,0.4447468418167694,0.7343760222143714,0.4836860296842507
SFT2D3,ENSMUSG00000044982,4.9638362267523615,-0.02768690837718386,-0.027036142017654988,0.9790931660217184,-0.4711829482374784,-0.46010803847437776,0.6576857767841187,-1.6373517248846534,-1.1305694330854672,0.29098923017796086
TST,ENSMUSG00000044986,1.04076615170301,1.410618836572695,1.4782988323900843,0.1775846257313589,0.6262082400109218,0.6562530472727682,0.5300802573582115,-1.772746445213071,-1.3136636425259725,0.22537945453960484
SHLD1,ENSMUSG00000044991,5.659243788459789,0.01942876810825582,0.04074989350164617,0.9684939213903792,0.28892699906909347,0.6059954175279301,0.5613137976235654,-0.4108396999769061,-0.6093104391494332,0.5592210990433224
FZD5,ENSMUSG00000045005,5.473056444928196,-0.30862039887696285,-2.136279184707435,0.06515283212175982,0.14346429906116073,0.9930639612554735,0.3497618525079902,-0.012327789279221686,-0.06033976092707398,0.9533651808924068
TUBG2,ENSMUSG00000045007,1.1957936562791855,0.18066014053029422,0.2180943234177649,0.8328159644812627,-0.4523737301866717,-0.546109077118143,0.599884996701789,-0.3673164140761268,-0.313550397856964,0.7618819810409279
CETN4,ENSMUSG00000045031,2.1617454625830823,1.0974790513320327,1.3390491917554805,0.21735275722122238,1.401325213755732,1.7097760477420658,0.12567846179357334,-1.001348020317982,-0.8639136544334467,0.4127866826993378
PRKCE,ENSMUSG00000045038,7.686990034532597,-0.06260136128035783,-0.24890753777123173,0.8097034015583848,0.06614563146732508,0.2629998122424397,0.7991972987856253,0.01136786526274713,0.031960840460240246,0.9752862819068187
MEGF8,ENSMUSG00000045039,2.6098835890496583,0.1714315839630704,0.18936893138995645,0.8545199662170824,0.8813815703916154,0.9736028931974237,0.3587687613152244,-1.4813576479450108,-1.1570784809160162,0.2806190763398311
ENSMUSG00000045048,ENSMUSG00000045048,1.384785963831804,-0.7823274402063751,-0.8472428764221502,0.4214812611774079,0.14570241203279596,0.1577924080481535,0.8785304704766388,0.4349932858751372,0.3331094231634503,0.747613740627705
RPSA-PS2,ENSMUSG00000045055,1.7431856744425738,-0.43975681087198215,-0.4368704064129004,0.6737573140355453,-0.10137426146479094,-0.10070887752281685,0.9222597600073623,1.7356685938609921,1.2192474599442005,0.25747646464977203
E130308A19RIK,ENSMUSG00000045071,5.546502718701728,-0.5627479722142729,-1.761102303585991,0.11625148476907832,-0.09184865601136655,-0.2874375167384972,0.7810824023855654,0.5120921899188398,1.1331927854357398,0.2899494162863703
ENSMUSG00000045075,ENSMUSG00000045075,2.3023632482568126,-0.20032923526303253,-0.45844988209290444,0.6588264629607763,0.34828729659742425,0.7970492666729156,0.4484294021228763,0.3369627773512051,0.5452735901167994,0.600433171801471
RNF216,ENSMUSG00000045078,8.7423738838805,0.3645496059431769,0.7794674872816655,0.4581407742115682,-0.15802371625377287,-0.3378809002428027,0.7441483632343537,0.21751215902098675,0.3288591372540859,0.750705746441009
S1PR5,ENSMUSG00000045087,6.321359732151431,0.1538671906044877,0.42309702901853524,0.6833687607798149,0.6275543863508243,1.7256206171664548,0.12269482996950898,-0.6254493720084895,-1.2161051130212144,0.25860719978626956
S1PR1,ENSMUSG00000045092,9.361880645259665,0.03145936453365643,0.09449602867935392,0.9270390930459216,0.15362045391298346,0.4614372551348381,0.6567720646064463,-0.20128785907280392,-0.4275296055642096,0.6802687648065091
ARHGEF37,ENSMUSG00000045094,6.936529013929014,-0.4371892642610857,-1.0492888632507398,0.3247071901032108,-0.7636958546923707,-1.8329305423220785,0.1041682409051683,0.7071683187934303,1.2001440403850998,0.26441421411092847
KMT5B,ENSMUSG00000045098,8.438436811134867,0.39037406016893317,1.8494951939464641,0.10155528935942781,-0.03851513736434357,-0.1824751404299646,0.8597491518135114,-0.04807201676436796,-0.16104587303662815,0.876049907120966
SLC25A26,ENSMUSG00000045100,3.6003578031713275,-0.014626506688587579,-0.02692869079636561,0.9791762345614621,0.1515759257457347,0.279064668241295,0.7872735754607945,0.32591692688468654,0.4242936619487993,0.6825312425039123
POLN,ENSMUSG00000045102,3.7489167136961297,0.3818284834314496,0.9282123226421096,0.3804505662280675,0.1646751618502164,0.40031983232046453,0.6993982519425899,-0.5265449097301572,-0.9051059668897073,0.3918516558498353
DMD,ENSMUSG00000045103,1.5378530772340766,0.8247672460494071,1.000873964870674,0.34619583886735805,0.6596158407943457,0.8004589476966132,0.446562332623025,-1.7395705775548567,-1.4927086262798255,0.1738608614156849
CCDC73,ENSMUSG00000045106,3.154226623965151,0.6744897279433306,1.1555948090128554,0.28119146212126234,0.49444948823832446,0.8471341196989719,0.42153840234749773,-1.9241452643399684,-2.3310581135826656,0.048082201002944025
SAYSD1,ENSMUSG00000045107,3.996663411189297,-0.6692421159911278,-1.4369251916576864,0.18867282463100077,-0.6699603948441454,-1.4384674032936209,0.1882487840470981,0.295474141512073,0.4485959792797503,0.665624735443417
PRRT2,ENSMUSG00000045114,3.249343676167225,-1.1304499635901648,-1.2124634753996888,0.2599227407161979,-0.4232220355520959,-0.453926557228199,0.6619429963964134,1.402286838689361,1.0635041294863659,0.3185984661052361
RPL18A,ENSMUSG00000045128,12.166103674014753,0.060854971364092195,0.13158072420486763,0.8985649050239157,0.3655793697237947,0.7904563447218982,0.4520545635244979,-0.36663078302160274,-0.5605445552653385,0.5904567062834651
TUBB2B,ENSMUSG00000045136,5.257697439229577,0.5123099933339784,1.2913087555881297,0.2326560247708671,0.38319842367453344,0.9658751264996597,0.3623933378542712,-0.7338258570515577,-1.3079022318496136,0.22723602225010575
PIGW,ENSMUSG00000045140,4.61080661594452,0.2986476367923718,0.6379276792230265,0.5413457217772013,-0.42951155631671145,-0.9174601656435724,0.38572529117305043,-0.680942305095762,-1.028508019882903,0.33380078841287375
BOLA3,ENSMUSG00000045160,10.930978194382929,0.3004930684561496,0.6722033119996055,0.5203917878508442,0.6686103327529005,1.495682021627882,0.1731011999112766,-0.8232008139812635,-1.302137909476895,0.22910654959781684
AI467606,ENSMUSG00000045165,8.007416261651978,-0.08936499058722397,-0.23174173832702416,0.822556358996346,-0.17630735443661913,-0.4572011089410022,0.6596861523301256,0.14758306980967342,0.2706190643895018,0.7935348943141953
BORCS6,ENSMUSG00000045176,5.743414562409062,-0.4487635325875271,-1.983852586442704,0.08255497285666835,-0.1644310174858594,-0.7269015319713062,0.4880085856210512,0.5809837977865737,1.8161046202605946,0.10688754178446636
CIRBP,ENSMUSG00000045193,7.133541661652097,-0.04440144476124056,-0.13293573169744255,0.8975271945432,-0.21450064267655455,-0.6422043254923772,0.5387039060879868,0.2472036790539981,0.5233407599884005,0.6149197662534029
DPY19L4,ENSMUSG00000045205,6.133782588577091,0.18404866187525332,0.9063515529901546,0.39123079142047246,-0.16740463092429084,-0.8243876682940229,0.4336088038118393,0.3107488819846294,1.082078071179438,0.31075277127894885
VCPIP1,ENSMUSG00000045210,9.173308406604006,-0.05530820340806136,-0.5091544047813472,0.6243870638895948,-0.006696966847383946,-0.061650712894485565,0.9523534123768831,-0.042002190421914505,-0.2734115743137929,0.7914628211019967
NUDT18,ENSMUSG00000045211,4.098160850616116,0.5413516637439875,1.6308159521885748,0.14157537535982256,0.060186276161234016,0.18131049711336147,0.8606333106509245,-0.6442630400534317,-1.372377833688861,0.20718857450854333
HS6ST1,ENSMUSG00000045216,7.087359383717954,-0.11774371738923792,-0.41480057995746444,0.6891881905777821,0.004357940224292103,0.015352633435892854,0.9881268280874598,-0.35454075293333115,-0.8831872210891165,0.4028940473098588
BC106179,ENSMUSG00000045231,4.798713671201092,-0.29086001528686306,-1.1542861903960722,0.2816970999754693,-0.10275413488153583,-0.407782688118457,0.6941280594272823,0.8280984309481678,2.3237876603582195,0.048631030283608156
EOLA1,ENSMUSG00000045237,3.0965814993767413,-0.11492558518293625,-0.12899772397767767,0.900543627427866,0.21259260562792084,0.23862364691755095,0.8173964072158757,-0.9762398281109663,-0.774830750107845,0.46072527996455337
MED26,ENSMUSG00000045248,4.994589926203868,-0.24563837653230464,-0.7967927884946965,0.44857005838691966,-0.3923153185005954,-1.272578092276087,0.23890537408167156,0.20797582855195046,0.4770314821972366,0.6460986770622394
ZFP688,ENSMUSG00000045251,4.607469482845619,-0.23435527302401185,-0.6741132263740066,0.5192390245949579,-0.03234580385588733,-0.09304136371925785,0.9281585805252768,0.26363798081326845,0.5362299877696517,0.6063840963746072
ZFP574,ENSMUSG00000045252,5.498192699247133,-0.14002018866633123,-0.7408002496600933,0.47999077130638024,0.051129873293134995,0.270511154580034,0.7936149997351645,-0.12782565866696124,-0.4782043286395815,0.6452994013070108
MORN2,ENSMUSG00000045257,2.266296693325856,0.010961581063974955,0.012484249208513563,0.9903449882557092,0.30582605412384045,0.3483082095416155,0.7365969783894968,0.6497249577693124,0.5232434267156713,0.614984463913778
ZFP691,ENSMUSG00000045268,4.429216930273881,-0.22441283670706977,-0.776852426523789,0.45959720482160216,-0.12475003363062899,-0.43184858654667885,0.6772544219878363,-0.3452809258013211,-0.8451784610592491,0.42256683992385713
CENPH,ENSMUSG00000045273,5.461629592697641,0.7552802398741834,1.0401077727582582,0.3287007985310175,0.22253242591031364,0.3064527491393472,0.767084096742747,-0.1650466409389503,-0.16071703489200787,0.8763005599007894
TMEM86B,ENSMUSG00000045282,5.638242154637687,-0.15850415935180537,-0.5173537177713609,0.618906022375822,0.3131709324823096,1.022182300327135,0.33660759033749477,-0.19066083449051066,-0.44004126336688715,0.6715535166120215
RTN4RL1,ENSMUSG00000045287,4.142806586242189,-0.30376062129644515,-0.27983929724853396,0.7867001039653698,-0.11345904873556747,-0.10452408323744772,0.9193265037028073,-0.7503806707914645,-0.48881426310550696,0.638091277772151
INSIG1,ENSMUSG00000045294,6.149768266510133,-0.1532319790622417,-0.59122703944432,0.5706915657651668,-0.3099131500664578,-1.1957623684037222,0.2660270511683125,0.25170751623732973,0.6867300689647357,0.5116636514028752
PREB,ENSMUSG00000045302,7.693464258669722,-0.1919835550278728,-0.7922763584005625,0.451051840372487,-0.4149407069449542,-1.712374334368252,0.12518460410235344,0.4866370440322895,1.4200473801426245,0.1933687003722393
FAHD1,ENSMUSG00000045316,3.896655539516918,0.2627190447297092,0.4546342836983816,0.661454913767044,0.19485814958882927,0.3372012689535019,0.7446415821820498,-0.8455881900154512,-1.0347002096851767,0.3310707529271164
PROSER2,ENSMUSG00000045319,4.551403657658206,-0.34489020319124264,-0.6796719032519527,0.5158929761430759,0.12723340274424957,0.2507376788329788,0.8083366164744494,0.7537310051911364,1.050315662359027,0.3242629072494725
TLR9,ENSMUSG00000045322,7.886642672648701,0.0038197122889177234,0.013409272608302873,0.9896296444472688,-0.24375084749027184,-0.855698365550989,0.4170553604021121,-0.03217438673913625,-0.07986745542380329,0.9383044470739965
FNDC7,ENSMUSG00000045326,0.6390462993064746,2.1826876356850367,3.0947128944871483,0.014783641666854752,0.24815359279490012,0.35184334711030113,0.7340437032584353,-2.2572538865839094,-2.2630502001625126,0.05346723852449009
CENPE,ENSMUSG00000045328,7.173988175577506,0.31406183213238864,0.48856241028040026,0.6382619108206775,0.5658111343152306,0.8801898965806518,0.40442126481640894,-0.4759116138498307,-0.5234994081358243,0.6148143201318792
NYAP1,ENSMUSG00000045348,0.8909230273241102,0.5265633107763542,0.6744338491418261,0.5190456616653463,1.3756753075319361,1.761995136843468,0.1160935101278886,-2.1760557681087658,-1.970805596312754,0.08423861324521731
SH2D5,ENSMUSG00000045349,1.230540842519897,0.31462473022081133,0.44408802045570284,0.6687458588834654,0.2613627503237765,0.3689095460826774,0.721767515681512,-1.806528323064488,-1.8030425629540572,0.10904467708660093
TNFRSF26,ENSMUSG00000045362,5.87015521681844,-0.13290925048277172,-0.5163649831102877,0.6195656336847115,-0.08026100242793972,-0.31182157007566697,0.7631479253849704,0.057452856886773894,0.15783314329671888,0.8784994035092117
WDR81,ENSMUSG00000045374,7.275820741695544,-0.4180163606456381,-1.8502842059705564,0.1014323937900743,-0.27203994960259137,-1.2041423961618687,0.26294950927946625,0.5351116399022317,1.6748447721546655,0.1324958601741204
PXT1,ENSMUSG00000045378,1.273468493729173,-1.0041338328691987,-1.384851059622357,0.20349184894147987,0.4641351170806453,0.6401118931133634,0.5399954988455535,0.4627820505359658,0.45130794140706104,0.6637504154035028
CXCR4,ENSMUSG00000045382,8.661760001185051,-0.053907602009624155,-0.17529185346074577,0.8652057722571473,-0.1455089943190381,-0.4731529572552624,0.6487453086674924,-0.06046972780868243,-0.1390383917290491,0.892856201924954
EPCAM,ENSMUSG00000045394,2.264039906324141,-0.700447986764256,-1.0924207523209324,0.30645047364792943,0.17657651939380817,0.27538926201999003,0.7899964201784999,1.4408739751938342,1.5890042169704333,0.1507225245851478
KCNK13,ENSMUSG00000045404,1.5172862445834414,-0.19888259547347667,-0.20897261826741712,0.8396925101733039,-0.04051284276106998,-0.04256820364337032,0.9670890161014731,1.3047359675157888,0.9693938094631496,0.3607395692162929
TRIM39,ENSMUSG00000045409,7.356265283083786,-0.2657592545574451,-0.8574787549093126,0.4161276318069087,-0.33196070349355256,-1.0710793540736079,0.31538009606971085,0.49307804159874535,1.124956258811498,0.2932241823515782
AKR1E1,ENSMUSG00000045410,1.7796996277715738,0.49326473546045874,0.5130227254684694,0.6217980555561886,0.507011322726274,0.5273199398404157,0.6122778695684876,-0.6633900484711217,-0.4878771634823069,0.6387262891165664
2410002F23RIK,ENSMUSG00000045411,7.022989432902648,-0.4190300017772446,-1.1823977739680702,0.2709964096356541,-0.11978599488547738,-0.33800609289172623,0.7440575226847301,0.7824515856111611,1.56120869652977,0.1570977746104698
DIPK2A,ENSMUSG00000045414,5.520442755860533,-0.038188020867469294,-0.32569941066964336,0.7530075042821722,0.22139002238232686,1.8881994452738895,0.09569072508693166,-0.2778709820300757,-1.6757839230674112,0.13230817566055886
HNRNPH2,ENSMUSG00000045427,8.157570405960904,0.2696886084078258,1.5108671265444629,0.1692676649689573,0.22934159173487642,1.284832435998258,0.23480097242495002,-0.24365503097450592,-0.9652149830591746,0.3627042347933447
TMEM60,ENSMUSG00000045435,4.478194192981524,-0.046363274897481294,-0.07882902522604728,0.9391047287472372,0.18585012813276455,0.3159911475459156,0.7600960265229104,-1.0986066354769903,-1.3208067240221508,0.22309563993361614
COX19,ENSMUSG00000045438,3.871053732180636,-0.2046643506608109,-0.23614190950534955,0.819256099616847,-0.6443254072166974,-0.7434232269161735,0.4784873241603669,1.3402043823951961,1.0934197263135652,0.3060374346481023
GPRIN3,ENSMUSG00000045441,6.273726172859478,-0.34410017561862366,-1.0966592562352027,0.3047010434219266,0.16816246407157442,0.5359396357292391,0.6065756778968057,-0.12286063904341572,-0.276875537331844,0.7888949732969261
ENSMUSG00000045464,ENSMUSG00000045464,4.5031322552938144,0.41451470347446323,0.7631642421878038,0.467271193782548,-0.7522605598388115,-1.3849891337148414,0.20345125034540468,0.07215659037711278,0.09393751745237329,0.9274688942743352
ZFP956,ENSMUSG00000045466,4.776343667287224,-0.06978394995404144,-0.11296888238833101,0.9128386033883817,-0.36906917829445796,-0.5974630645494166,0.5667208689438816,0.015167167488731204,0.0173617208464291,0.9865732379424546
TTLL13,ENSMUSG00000045467,1.0152949433798777,0.5455385233265168,1.401811527069995,0.19855735345357228,-0.3492555862019366,-0.8974444254570706,0.39568628278258267,-1.2115778805044601,-2.2014080038012627,0.05886451877884791
TRRAP,ENSMUSG00000045482,9.282415923138434,-0.43603712771304504,-1.4432742926503288,0.18693248432057774,-0.3096627784278288,-1.0249776890322144,0.335365008695512,0.4762316918463093,1.1146247986180464,0.29737374683510276
HCAR2,ENSMUSG00000045502,3.1807173022559256,-0.28865954836057806,-0.3347291686580064,0.7464366796443236,0.176132503021955,0.20424297981838258,0.8432638429974402,-0.04985371238016411,-0.04087804685050821,0.9683949006577537
SYS1,ENSMUSG00000045503,6.019807604114389,-0.14575935828157882,-0.5469881252628792,0.5993085332881536,-0.5175837684880059,-1.9423258892566846,0.08802954960303921,0.4195769765527516,1.1133663773962472,0.29788237641710724
ZFP560,ENSMUSG00000045519,4.474666761509806,-0.561358063534151,-0.8573461077639224,0.41619670156044397,-0.20223709489002525,-0.3088709282233344,0.7653103009241238,1.0136748736359784,1.094712050889837,0.30550376070242713
DDX28,ENSMUSG00000045538,3.766336058982397,0.08200360374478755,0.17380739910019324,0.8663343749169403,0.41866458954179775,0.887363482586403,0.40077303009485754,-0.0810374838355953,-0.1214524478885682,0.9063279169323597
FPR1,ENSMUSG00000045551,4.436457210333025,-0.5622859013460573,-0.9753146757260771,0.3579695771631528,-0.177338559117583,-0.3076031230116998,0.7662400853034805,0.2306594310102386,0.28290705869304367,0.7844303496181475
PENK,ENSMUSG00000045573,1.2045819472245074,0.2824053425627296,0.39814118507914287,0.7009400817453346,-0.7908237483502415,-1.1149204951282303,0.2972543327554449,-0.18511057318406454,-0.1845357116879449,0.858185350453021
ST7L,ENSMUSG00000045576,6.5657119251979665,0.21308234651137486,0.558986695907539,0.59147026021296,0.10019134146316674,0.26283560247939197,0.7993194753235247,-0.22213241347616386,-0.4120509676592634,0.6911217602881043
GLB1,ENSMUSG00000045594,5.877822062369433,-0.10665128374260154,-0.40476285181046634,0.6962585255943368,-0.20483334958033322,-0.7773833357892194,0.4593012697422689,-0.16699860292494778,-0.448159286340642,0.6659267816564101
ZFP553,ENSMUSG00000045598,5.760612087737928,-0.2158676280788318,-1.0744671912618085,0.3139490429405216,-0.25440630952634147,-1.2662909917008365,0.24103452293630379,0.18851781782962188,0.6635032362058847,0.5256628011173365
ESF1,ENSMUSG00000045624,6.25975820236707,0.06251487768770593,0.17989791932979599,0.8617059737937001,-0.16857332192555413,-0.48510036315536165,0.6406098069900807,0.0004990746659975532,0.001015531225360918,0.9992145902906686
SH3TC2,ENSMUSG00000045629,6.1751190303149235,0.14541798309146933,0.3090941250395072,0.7651466544507568,0.22634681677863328,0.4811129256528226,0.643319356595774,-0.5973998634336505,-0.897889214561659,0.3954629249419568
MTUS1,ENSMUSG00000045636,6.637585470283143,0.00808827898964747,0.0119604862015604,0.9907500314977045,-0.22137776620460348,-0.32736082934471533,0.7517968854758923,0.636193628559088,0.6652226514001941,0.52461849300684
ZFP629,ENSMUSG00000045639,4.748271268898452,-0.4280190209276201,-0.7960789694254483,0.4489616846074469,-0.9228654758564689,-1.7164512814078479,0.12441333396289456,0.6416303970776707,0.8438456467490002,0.4232687442903682
PID1,ENSMUSG00000045658,6.466570994184773,0.21725782306393415,0.495337088409164,0.6336800080964853,-0.24147914791742592,-0.5505605107980132,0.5969689245278873,0.07976315498467496,0.12859164426197586,0.9008547748779772
PLEKHA7,ENSMUSG00000045659,3.6012587110833914,-0.41633832366334406,-0.4951951070563319,0.6337758626978043,-0.35373722964352533,-0.4207370192631605,0.685021888490295,0.5462537789479871,0.4594194866203698,0.6581593327701802
CDC42EP2,ENSMUSG00000045664,4.204829778656999,-0.7071008033905345,-1.2895877559530406,0.23322439139093687,0.007582782327845106,0.013829235095134495,0.9893048801705451,0.8703432229855997,1.122393452418714,0.29424916435358583
MFSD5,ENSMUSG00000045665,5.571791030601924,-0.21676652844193678,-0.7381838813142078,0.4814934974002385,-0.1452827872803304,-0.49475079281655726,0.6340758761241294,0.33738262291580207,0.8124189556081217,0.44005521201182907
SPRED2,ENSMUSG00000045671,6.0306170984700005,0.0347154021291851,0.14121323091809307,0.8911926387600504,0.34634078433158005,1.4088242726433047,0.19654777504498733,0.1274376361254398,0.3665522574952052,0.7234581799263822
COL27A1,ENSMUSG00000045672,4.334673998915242,0.7533878894851648,1.1552314366349143,0.28133179187617285,-0.6527526270061205,-1.0009191355316391,0.3461752949310415,-0.4665094061716463,-0.5058197362593394,0.6266233723561951
