gene,ensembl_id,beta_intercept,beta_HLU,t_HLU,p_HLU,beta_IR,t_IR,p_IR,beta_HLUxIR,t_HLUxIR,p_HLUxIR
TPPP3,ENSMUSG00000014846,11.02004742583995,-0.6391487555696158,-2.225351370880797,0.039881221744130446,0.2231129911877594,0.9514087340440561,0.354728826221123,0.46399910239479303,1.25138058131179,0.22774259168617927
MSH3,ENSMUSG00000014850,10.42175101192337,0.11934775988094258,1.5794175002666078,0.13266587879069736,-0.026964429569681137,-0.43703834279377185,0.6675843825538912,-0.14156985941677613,-1.4512061156272749,0.16492602448520732
ADAMTS13,ENSMUSG00000014852,2.724808178777491,0.5726779712037021,0.8224924333881305,0.42218405105516665,-0.543706259673219,-0.9563820053840144,0.35228315835260915,0.16265142699505192,0.18094847887121038,0.8585477582729979
TMEM208,ENSMUSG00000014856,9.26378539995652,0.33049883370446137,2.192997542288388,0.042505865609503646,-0.08240429548316677,-0.669674394946117,0.5120593958804056,-0.16604773449664997,-0.8534474664876119,0.40527648144708195
E2F4,ENSMUSG00000014859,9.915657788428126,0.20125781671123952,1.5595255844738505,0.13729339195442547,0.03520034474955648,0.33406601253263724,0.7424154403767815,-0.1436234712271035,-0.8620665442252547,0.40064827714674545
SURF4,ENSMUSG00000014867,12.137348541598733,0.17232052401881695,2.4758526446901006,0.024108809674200593,0.07935136773637984,1.3963292414765105,0.18058230589113067,-0.16442664513901686,-1.8299347635645966,0.08485162260119994
SURF2,ENSMUSG00000014873,9.31619592424572,0.18662931285521794,1.7261860248378422,0.10244082089997208,-0.01709301918828059,-0.19362977860409789,0.8487604966144047,-0.10528902861257111,-0.7543388638682778,0.4609680667726406
DNAJB9,ENSMUSG00000014905,9.30428682174834,0.19567805909012126,1.3502228794693,0.19464790501677598,0.09601907352400697,0.8114587946900694,0.4283181517014647,-0.2667855014368099,-1.4259397640111626,0.17199083471490662
NAF1,ENSMUSG00000014907,8.177349490954068,0.058294774588657366,0.44399379386085924,0.6626467671551999,0.0985420005810402,0.9192090188241874,0.3708455832315243,-0.09344392709796513,-0.5512822118411026,0.5886134314505347
YES1,ENSMUSG00000014932,10.67233362517208,0.20045932339206732,1.9346045034066814,0.06985890138772577,-0.05124931060541843,-0.6057586040967301,0.5526776027643567,-0.16180332242000145,-1.2095643953140798,0.24299877039844375
PPP1CB,ENSMUSG00000014956,13.314842703935826,0.1965800507552215,1.5915638780873937,0.1299054584337398,-0.13202663551746555,-1.3091572546640338,0.20790120208299578,-0.09628301490499735,-0.6038233969887775,0.553933857930546
GORASP2,ENSMUSG00000014959,11.017599451907948,0.281535857994014,3.1619149995699654,0.0056953465830389405,0.02248871296605535,0.3093333214393543,0.7608272160646701,-0.27114144292381687,-2.3587830698762366,0.030565263196653314
TSEN15,ENSMUSG00000014980,8.512893406308265,0.15946232044298764,1.8296816952875397,0.08489107754460168,0.1299013486116392,1.8254786296508774,0.08554872955987802,-0.38753863475785677,-3.444356485705546,0.0030957190104901056
