gene,ensembl_id,beta_intercept,beta_HLU,t_HLU,p_HLU,beta_IR,t_IR,p_IR,beta_T,t_T,p_T,beta_HLUxIR,t_HLUxIR,p_HLUxIR,beta_HLUxT,t_HLUxT,p_HLUxT,beta_IRxT,t_IRxT,p_IRxT,beta_HLUxIRxT,t_HLUxIRxT,p_HLUxIRxT
UBB-PS,ENSMUSG00000044285,-3.310493662402781e-16,1.0183453817344234e-16,5.961630938300176e-17,1.0,-2.7091241683748363e-15,-2.242920587844846e-15,0.9999999999999982,1.9210278579714224,1.4225372354652353,0.16454594490968155,1.9739879465235095e-16,9.435585531933966e-17,1.0,-0.5161376965758209,-0.23703303946855406,0.8141420865144982,-0.8170927055868863,-0.4509880777294573,0.655039473629293,-0.5877974558087105,-0.2075063273474502,0.83692938245268
OLFR221,ENSMUSG00000044286,0.9517767150516565,-0.9517767150516596,-1.4414010987243973,0.15918656274065857,-0.41130398250399,-0.8809021816043162,0.3849393214260566,0.5577274079117596,1.0683947654953296,0.29333620594033016,1.2739980022492916,1.5753348856486653,0.12501530727744137,-0.13422787530904198,-0.15946515752341883,0.8743046771836398,-0.7191716302241355,-1.0268477573132948,0.31219197299949597,-0.1437847631497513,-0.13130954380635984,0.8963525362838607
NRN1L,ENSMUSG00000044287,3.4809066157632587,-0.20696487001819372,-0.32555564858047287,0.7468798258870204,-1.352197146213914,-3.0080400397521805,0.005089111202084995,0.7803900959398072,1.552745718232541,0.1303192563229134,1.20463743013025,1.547174588451367,0.13165510435319905,-0.1838548993689878,-0.22687002804871875,0.8219679175538754,1.101237337610173,1.6331770427985843,0.11223427604695502,-0.49706233046165144,-0.4714906716227156,0.6404892976391143
CNR1,ENSMUSG00000044288,10.58380928726734,0.6055989993143452,1.6272667115157178,0.11348873175840102,0.5166297962210725,1.9632157946442839,0.058361860339619875,0.5975379919257258,2.030949412674241,0.05063726115255873,-0.8469854729523676,-1.858249067386631,0.07235411297959504,-0.7233603115836345,-1.5247603343006,0.13714228783431182,-0.4261759226082323,-1.0796580822883304,0.2883651663800253,0.5701653563515592,0.9238640550388703,0.36247153577782676
ZFP879,ENSMUSG00000044296,5.380927268930903,-0.16254231783176182,-0.6310402682013084,0.5324959298812586,-0.18130911331216654,-0.9954633079848811,0.3269792487043828,-0.5070312643027026,-2.4899197830562065,0.01816258852078989,0.25741006801014304,0.815963110561599,0.4205538184830755,0.2868541467119976,0.8736250427902532,0.38883166236573263,0.25622676845383685,0.9378618348145901,0.3553405776503431,-0.25085558123660234,-0.587283833797124,0.5611344017130584
CDKN2A,ENSMUSG00000044303,0.5443858656066014,0.420369840347337,0.6190166632022313,0.5402875667504321,0.1312587738621359,0.2733468861421102,0.7863430978099766,1.0981123395869854,2.045396710640325,0.04911071505636522,0.3179784330520961,0.38231630962898594,0.7047542417571022,-0.33933684113872653,-0.3919901193209623,0.6976640604658069,-0.38402296378464207,-0.5331528362837933,0.5976114924067657,-0.061007254001297265,-0.054173378442585886,0.9571338385542063
ENSMUSG00000044306,ENSMUSG00000044306,0.7624445171176444,-0.21399200933036344,-0.3552949161121093,0.7246999556503,0.8277452814181971,1.9435832523166865,0.0607845101557738,-0.02785297388241775,-0.058495573042513314,0.953717656368454,-1.1575249308195374,-1.5691922721837337,0.12643985470683927,0.37330848590188015,0.48621977292685575,0.63012462383006,-1.265269362017125,-1.9806063506819922,0.05628646609982835,1.3107230855491134,1.3123087915634029,0.19875155986781734
UBR3,ENSMUSG00000044308,11.79798713930492,0.3059563415026433,2.7662066087374027,0.00934091000966375,0.08423568054349921,1.0770509350985142,0.28951050202155915,0.23828536667724307,2.7251004751771304,0.010333386101107456,-0.3086018150445082,-2.2781273705050227,0.029537710901271996,-0.4077887193652298,-2.892235686663219,0.006825434188278523,-0.0387963880247504,-0.330704563916349,0.7430233311739936,0.10721820327930769,0.584557630171987,0.5629442343555908
APOL7C,ENSMUSG00000044309,0.6375654336365182,-0.3227016831011736,-0.6463381013262386,0.5226692938413875,-0.63756543363652,-1.805919089172073,0.080345660464745,-0.637565433636516,-1.6152631381012936,0.11607207012367393,0.32270168310117536,0.5277328498561948,0.6013252447352544,0.8529954806923947,1.3402276549386747,0.18961029844917676,0.7591089872664738,1.4334627093853785,0.16142483466024915,-0.974539034322351,-1.1770405361029415,0.247860385343035
MAB21L3,ENSMUSG00000044313,0.4998570919871446,-0.49985709198714684,-0.9526147073395691,0.34792597884113086,0.37713970770136174,1.0164562297710606,0.31703618428781644,-0.0001381364026901575,-0.00033299641453498225,0.9997363746092183,0.47283379597221714,0.7357568342016881,0.46723781832896116,0.00013813640269613175,0.00020651560948895453,0.9998365064711925,-0.8768586632858191,-1.5755230448647821,0.12497187852627278,0.5797390342373187,0.6662506101900304,0.5100260022185132
GPR4,ENSMUSG00000044317,5.952077690747879,-0.5874534947024379,-1.3612743636764908,0.1829362460742976,-0.2314887364185376,-0.7586073324817395,0.45363903815160755,-0.8773791420660134,-2.571695062347887,0.014969202230189937,0.29151871509540184,0.5515602827316228,0.5850810095609185,0.8428189879947533,1.5320742123591218,0.13533182803199972,0.4639588855220729,1.0136205558636562,0.3183670107931311,-0.1364323764255391,-0.19064405678794993,0.8500088325316253
1700001O22RIK,ENSMUSG00000044320,4.961178225211382,0.4891419306795975,0.9125311685178628,0.3683132074933133,-0.09592314170069441,-0.25307614246527027,0.8018281585981999,0.018077312189895986,0.04265860638166591,0.9662387486299224,-0.6505566025145298,-0.9909512119362253,0.3291437672347328,-0.4682349902817965,-0.685251501258158,0.4981194965152351,0.4792024520943708,0.8428602725457772,0.4055626923603448,-0.48695995395954605,-0.5478223095950032,0.5876151892798771
DSC1,ENSMUSG00000044322,1.284935897769016,-1.2849358977690204,-1.7346563570380193,0.09242599986968991,-0.7176568606937882,-1.3701364765371573,0.1801811543773688,-0.048835189200269385,-0.0833920894683042,0.9340592731263537,2.3567900191388484,2.5978091996749217,0.014063991608841642,0.9167810605082762,0.9708920384551782,0.33888394339700745,0.23272999164063798,0.2962157062292594,0.7689793093479307,-1.4218306691326736,-1.1574800664892753,0.25564323413876977
TRP53I13,ENSMUSG00000044328,4.488413774991775,-0.4280515821831242,-0.6714111728173143,0.5067768867712665,-0.26580735850719817,-0.5896230524660149,0.5595838294357978,-0.604883021895752,-1.2001177065564532,0.23890335248367234,0.41217995602391844,0.5278781626068545,0.6012255348064439,-0.22270272011228423,-0.2740257002671678,0.7858260334250944,0.2619752124533118,0.3874149692585763,0.7010139066366468,-0.2102355681504106,-0.1988530713950501,0.8436357516544888
ENSMUSG00000044330,ENSMUSG00000044330,3.4368674928609617,-1.368142739960448,-1.0014693009559879,0.32411313923190166,0.9237033092595143,0.9562109839793825,0.3461342654177071,0.13042058407614324,0.1207570132701902,0.9046385587532286,0.16583604932248305,0.09911503629396076,0.9216652424376064,0.796290333219174,0.4572471335828803,0.6505826647734332,-2.147063197568162,-1.4817495273154984,0.1481881004903849,0.18618978432627292,0.08218560049615929,0.9350110526245152
ACKR3,ENSMUSG00000044337,6.707743634059574,-0.4149998861654124,-1.2950658015295058,0.2045636254801284,-0.32756146247323403,-1.4456117080302326,0.15800937898484824,-0.7617375651370718,-3.006832407112976,0.005104840892580675,0.5702143687335143,1.452902211891397,0.1559874726035595,0.21582764241515145,0.5283530779096627,0.6008997144994401,0.32010954459710234,0.9418163378719797,0.353342921393051,-0.8439466980321839,-1.5881536938694605,0.122084673574828
APLNR,ENSMUSG00000044338,2.4581190014398215,-1.5809865865124504,-1.9115519411753739,0.06492453409473486,-1.0438201312159545,-1.7848370982020487,0.08377127173824617,-1.8181138644529644,-2.7806030062240445,0.009014896396078997,1.8412960732360566,1.8177573754416276,0.07847482804878947,0.940981449525602,0.8925083690446196,0.37878332264163417,1.7153189858297953,1.955359210271147,0.059321096073100765,-2.1591882170278174,-1.574280342616305,0.12525893290412782
ALKBH2,ENSMUSG00000044339,3.9512917711182065,0.015638341518598792,0.03398096315349308,0.9731034122040372,0.1037615657494701,0.3188574036538081,0.7519066944443142,-0.11924515056569163,-0.3277522702928069,0.7452337557382558,-0.3134813631708236,-0.5561745193409171,0.5819601177026652,0.39584307654209294,0.6747476205969475,0.5046823228705244,-0.3272843709051309,-0.6704926113345127,0.507354382824523,0.6407456273831245,0.8395842738462596,0.4073704940463667
PHLPP1,ENSMUSG00000044340,10.950807447798208,-0.1132312931301884,-0.8439363130567181,0.40496999546840984,-0.12126010083249321,-1.2781332412119266,0.21039617290310497,-0.3207850653881364,-3.0242475626210026,0.004882394190249606,0.2041794410418545,1.2425377387477694,0.22306681942262618,0.00015107153947032054,0.0008832815912878967,0.9993007269216037,0.03894571856345221,0.2736696690672388,0.7860972161845692,-0.08713512678529547,-0.3916247472781636,0.6979313540520593
MARVELD1,ENSMUSG00000044345,6.165740400526881,-0.08890213192108085,-0.3465151480486714,0.7312238745226485,-0.02454529668337107,-0.1352986093266472,0.8932232853921342,-0.04534822880775926,-0.22357867063318462,0.8245063891286013,0.2613353730314997,0.8316921781730071,0.41174622821680495,0.13986199077121197,0.42764467832439795,0.6717740520050342,0.08439750247076497,0.3101439992689871,0.7584623945954458,-0.3001295675371083,-0.7054276601274861,0.48564791914167293
SLC25A53,ENSMUSG00000044348,7.043354025639691,0.5168492495223188,1.950296488841112,0.05994645385967279,0.17693593613327802,0.944208258994162,0.35213823546667755,-0.4329564538338057,-2.066526401093642,0.046950940585680945,-0.5103835189822414,-1.5724895256966986,0.12567354387975138,-0.4351391927683569,-1.2880664487242435,0.2069595032030609,-0.05990248497260056,-0.21311073480968323,0.8325924847027135,0.6886690033485255,1.5670430874995673,0.12694139239533953
SNHG11,ENSMUSG00000044349,11.624572371315187,-0.7927987931245618,-2.7166765528337016,0.010548548712624672,-0.5098682360746719,-2.4708586922736075,0.01899167294460047,-0.09183710790352369,-0.39806422118201645,0.6932262357239696,0.7880834901516032,2.2049642576801967,0.03476240572565725,1.0501184472622072,2.822841926254939,0.008118730348732006,0.49194481800720213,1.5893336666090265,0.12181775797368166,-1.1580205052137804,-2.3929016918061503,0.02275526745583578
LACC1,ENSMUSG00000044350,5.844077922940683,-0.3196544944929613,-1.3142083090364765,0.19811909974338238,-0.02917824284998444,-0.16965143047476514,0.8663522499713112,-0.38969964013195063,-2.026624971249851,0.05110221903113654,0.026800232012926133,0.08996556624017416,0.9288753355932848,-0.04363294156704005,-0.14072498248413898,0.8889693316456948,-0.2335402061249031,-0.9052505376731967,0.37209830239823427,0.4569712694424684,1.132937475393323,0.2656580283035572
SOWAHA,ENSMUSG00000044352,9.844455852742533,0.2589224182300012,0.4361305782492534,0.6656703089508871,0.59922573597184,1.4274218424865313,0.16314471007337428,0.6557491646009219,1.3971550990036703,0.17198058876877664,-0.8939411820806973,-1.2294480941097627,0.22786740844776188,-0.6615650951601376,-0.8741637305172234,0.3885426757228909,-0.8743299077412269,-1.3885002294669027,0.17457503941243302,1.3606058935091183,1.3820154036923225,0.17653896057715435
P2RY4,ENSMUSG00000044359,0.481905221655516,-0.48190522165551924,-0.9589734703345043,0.3447621453602856,-0.30043523530727656,-0.845494572798945,0.4041126481338275,-0.04453602791198866,-0.11210279285211104,0.9114421668063564,0.3004352353072783,0.4881465192038417,0.6287743608408127,0.044536027911994056,0.06952320079061151,0.945005812454611,0.44204838751674647,0.8293512625168029,0.41304973442163506,0.22857562820705865,0.2742890913325375,0.7856254305561168
BC024139,ENSMUSG00000044361,3.5078825793800577,-0.6794673069598965,-0.943411806293034,0.35253906437708094,-0.13663950753557214,-0.26830207265689704,0.790188896846356,-0.5255655878432197,-0.9230381570026113,0.362895191065026,0.7599559758989344,0.8615401997926281,0.3953507322638319,-0.26100473998493656,-0.28428533271821677,0.7780232725587162,-0.19547941306333036,-0.25589247030422374,0.7996716906874441,0.2139664333658994,0.17914803223344503,0.8589509750181568
CCDC89,ENSMUSG00000044362,2.8600581995258745,-0.42540742739665593,-0.5517421891423456,0.584957820944807,0.1354953506359129,0.24852524836981388,0.8053161248159211,-0.9545125957569267,-1.5659315726921743,0.12720141303727117,0.3874533907033441,0.410303254558938,0.6843177709522714,1.0747941172643838,1.0935275363175248,0.282326034135427,0.09025904530978375,0.11036861682195016,0.9128063432220572,-0.6722959096302508,-0.5258056488523235,0.6026483800360214
TMEM74B,ENSMUSG00000044364,4.593288444276751,0.08834443404647016,0.243404854706502,0.8092454293410869,0.028154329025898928,0.10970090808392959,0.9133316632376196,0.2704912523528113,0.9426777554114149,0.35290875616578155,0.19604110623245874,0.4410131690218126,0.6621688090214297,-0.6695917784894444,-1.4472163921682577,0.15756256974422778,-0.37489721754372646,-0.9738363897751635,0.3374422332230025,0.38091987944120237,0.6328741168667826,0.5313127998429048
CXXC4,ENSMUSG00000044365,9.236696896659009,-0.08758380634811425,-0.3847507699801617,0.7029674017214997,-0.11944596655310172,-0.7420653772672392,0.463459986218701,0.05150673229457506,0.2862066178630869,0.7765646524418468,0.24692888395444915,0.8856904178759784,0.38239188268877466,0.05147220514113409,0.17737882509027975,0.860328862434955,-0.018610334847250054,-0.0770785627901731,0.9390409722953104,0.009174392642124133,0.024303378923204524,0.9807615420395082
SLC16A13,ENSMUSG00000044367,5.043513220471367,0.1660448368933801,0.41854193366285763,0.6783467656333635,0.3048760355552607,1.086805648202788,0.2852416208307953,-0.07594953871644021,-0.2421579505080017,0.8102030503015722,-0.4153676755672622,-0.8548711624005921,0.3989777488661712,-0.24678068402537673,-0.48797557166961886,0.6288941083302337,-0.23884546363854317,-0.5676156178411337,0.5742571369204497,0.17555921986185816,0.2668522665392558,0.7912951191999897
PCARE,ENSMUSG00000044375,1.0616296064912576,0.8394151514255751,1.3056181944105103,0.20099156387702566,0.8763917128545827,1.9277586018153086,0.06280032161261273,2.0097982167828987,3.9541381393067665,0.0003983326643002272,-1.0890395342354104,-1.3830484868151032,0.17622494269019784,-1.1656332528820477,-1.4222457193859903,0.16462987066534707,-1.4191627133491131,-2.0811113629568276,0.04550936886139456,0.8778494634129397,0.8233663059510629,0.41639399672891075
ENSMUSG00000044377,ENSMUSG00000044377,1.8244075682475474,-0.14292777054250627,-0.13988051111436745,0.8896311302823601,-0.5753170098962721,-0.7962744917631204,0.43174048576475643,-0.7546308898820744,-0.9341898857248236,0.35720216943412586,0.8393169936076994,0.670688682480703,0.507231083270943,0.4947993040938306,0.3798769903737906,0.7065463612919869,0.35478333911160764,0.3273614583237077,0.7455265274862473,-1.5179709232499579,-0.8958549483558323,0.3770201252073875
SLC15A5,ENSMUSG00000044378,0.1259587955992249,0.25265471578757787,0.343562017821081,0.7334228481260858,0.10855960180945767,0.20876657946405835,0.8359536950486899,-0.12595879559922352,-0.21665375807435275,0.8298535041380846,0.0760172989131686,0.0844004069185466,0.9332639035878418,0.0802672662321496,0.08562281960642278,0.9322997475334618,1.3761909429661776,1.7643314275521844,0.08722125556241922,-1.322385874234699,-1.0843502666098221,0.2863119304840809
ENSMUSG00000044387,ENSMUSG00000044387,0.584216517324048,1.8762012626241706,3.3704390633037566,0.001972784450305909,0.5159922817364907,1.310887007232619,0.19922596547925986,-0.02631699897105476,-0.05980030658415647,0.9526865912357585,-1.7169011293186227,-2.5182956336681857,0.01698968557712499,-1.5082524157992985,-2.125467177006188,0.04136254113989213,-0.20711338244768507,-0.35078333750907087,0.728049763044792,0.7513005693415318,0.8138688502480961,0.4217351970781076
TIGD3,ENSMUSG00000044390,4.123096160900786,-0.33599139685321006,-0.9617161437027658,0.3434034662989309,-0.26275022760219074,-1.0635963732101457,0.29547215983194786,0.2203765568080402,0.7978920422133808,0.43081466816583047,0.37568012940941864,0.8779935881246012,0.3864920457375254,0.20968046154954748,0.4708147174951764,0.6409667464043531,0.567275253205976,1.530862998490541,0.13563030612916238,-0.629388522753004,-1.0863536331957842,0.2854384427035923
DSG2,ENSMUSG00000044393,5.31246008969212,0.49314800297642075,0.9819695553168298,0.3334812880458973,0.1148896960059836,0.3235316872507056,0.7483975820531739,0.6099325529521678,1.5362523092025382,0.13430630083039108,-0.1758122553649071,-0.2858408273081249,0.776842293493403,-1.1120805581590407,-1.7371219585607702,0.09198382108541692,-0.36186334909603685,-0.6793429637712938,0.5018052892521485,0.8935038787259605,1.0728792346838902,0.29134982341302185
