gene,iss_delta,linear_mars_delta,linear_mars_over_iss,cap5_mars_delta,cap5_mars_over_iss,sqrt_after5_mars_delta,sqrt_after5_mars_over_iss,log_after5_mars_delta,log_after5_mars_over_iss,linear_extreme_gt5,min_bounded_abs_over_iss,max_bounded_abs_delta,max_abs_delta_shrink_frac,bounded_sign_stable,robust_regime_flag,saturation_sensitive_flag
FRRS1,-0.6669256121015613,65.4128765721008,-98.08121833254702,-1.412649524637004,2.1181515584407964,2.1003701591201365,-3.1493319809710445,-1.0154665732134873,1.5226084510589304,True,1.5226084510589304,2.1003701591201365,0.9678905703404586,False,False,True
ARHGAP44,-0.32091239491957313,-12.441423391762715,38.768908863369944,-1.9347718031444883,6.028971874487365,-3.0837398376887357,9.609288661042777,-2.492459543392647,7.7667911331916795,True,6.028971874487365,3.0837398376887357,0.752139305882763,True,True,False
CLASP2,-0.592495237929578,5.2031848004022745,-8.781817080225558,-2.466782950563498,4.163380214132103,-2.339205362109557,3.948057659136135,-2.674650325097335,4.5142140457426505,True,3.948057659136135,2.674650325097335,0.48595899863280856,False,False,True
SPG11,-0.08144336640044852,11.603082951028188,,0.08222484983711664,,1.3130131689192115,,0.6364313106647959,,False,,1.3130131689192115,0.8868392844849169,True,False,False
AGL,-0.6432996963891433,3.1514673687817982,-4.898910082611667,-1.2046415603644844,1.8725977442958026,-1.7864523340523217,2.7770141103434707,-1.859522581400823,2.890600744627066,False,1.8725977442958026,1.859522581400823,0.40995023466810554,False,False,False
NUDT15,-0.7016738611430227,-28.44913133014144,40.544664559397965,-4.180749704136633,5.958252025130616,-6.553913947289595,9.340399165808039,-5.231422169812619,7.455632109895989,True,5.958252025130616,6.553913947289595,0.7696269221286972,True,True,False
CTDSPL2,0.09759404452954523,-13.8452855183243,,-0.8466251311196511,,-1.1799152416164036,,-0.6292029046155574,,False,,1.1799152416164036,0.9147785547611293,True,False,False
GUCD1,0.2993856012567892,11.361795036420158,37.9503723249366,1.8669811999479147,6.236042054496022,3.0600683030266316,10.221160570784924,2.4841616681022187,8.297532204868805,True,6.236042054496022,3.0600683030266316,0.730670348020044,True,True,False
CACUL1,0.21278987408145578,-2.2225372818351143,-10.444751149128125,0.28130332919121165,1.3219770461611768,0.44957153101518477,2.1127487055285776,0.5316926775834458,2.498674713158176,True,1.3219770461611768,0.5316926775834458,0.7607722120438694,False,False,True
SNAP91,0.2030420409418795,-4.595675793841914,-22.63410952984569,-0.925239111256104,-4.556884411543876,-1.0539315939641105,-5.190706264944397,-0.8875982058973103,-4.3714996252987035,True,4.3714996252987035,1.0539315939641105,0.770668854540098,True,False,True
