"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6J_DSKN_FLT_uG_JCwFOS_Rep2_F7",0.0982947515091306,0.581636580209974,0.51800726950959,-0.0706307520971962,-0.307131870094175,-0.0951237963504444,-0.242787036319664,0.535921264376872,-0.183938567695049,0.313060066726499,0.270430660551491,0.0841957984739133,-0.0808616432931125,-0.235268964956077,0.153616934291809,0.257957885678452,0.040758853788922,-0.201817648588937,-0.251831352352508,0.028064818272604,0.146020994264735,-0.0247646558439794,0.146762024905164,-0.106952384625228,-0.0842135189292332,0.0389507258288407,0.496172567902757,0.148854175939598,0.0699979820717994,0.167850143591085,0.404051357536057,0.0945934854982176,0.120549466580675,0.102474447553291
"Mmus_C57-6J_DSKN_FLT_uG_JCwFOS_Rep3_F8",0.649330287141946,0.564433750248914,0.581767432587331,0.388392801869431,0.457969308482717,0.281748077910603,0.387896993388136,0.64529465524726,0.253323133640067,0.477772732639556,0.458656887631663,0.0960739473951965,0.0252271774991607,-0.426407035309844,0.285338067286891,-0.183874057843728,-0.0571884247057344,0.0584104740906857,0.0971744385171623,0.122976166919806,-0.236324173882699,0.0625197965556847,0.0123061666922648,0.319837558458654,-0.0214832729418449,0.159922564315949,0.56946689865215,0.211290640931997,0.567584711933873,0.262506005672508,0.576703773167598,0.240253170654328,0.223340644566622,0.179219774920256
"Mmus_C57-6J_DSKN_GC_1G_JC_Rep1_G5",0.255318027486864,0.393662306123628,0.578021996009169,0.248598371969334,0.168442835810114,0.253507592233084,-0.512426320348941,0.295049979462512,-0.317002689789308,0.261253671845681,0.395316362584135,0.298108441919931,-0.291755691333234,0.133639532788245,-0.106346661943059,0.186716765659424,0.257725830365095,0.399854348355752,0.497220597993611,0.0248983765927394,-0.129409300507832,0.572846576620988,-0.157116954973426,0.325629016697673,0.349101507292949,0.447568147429041,0.608557401937051,0.305267073639975,0.391091374385399,0.289328377267301,0.542120736812561,0.441698766944609,0.193884457413418,0.0432170891511423
"Mmus_C57-6J_DSKN_GC_1G_JC_Rep2_G6",-0.473129616895043,-0.426744720691007,-0.572178098748939,-0.317546692514038,-0.364131816133706,-0.339737247913289,-0.254504256617467,-0.385981594735581,-0.47094235187378,-0.566167233675942,-0.417367526153651,-0.39437906893915,-0.353476474364843,0.0404891701911742,-0.531306504337851,-0.0723666566794449,-0.224649719406467,-0.269415452709986,-0.356553048248821,-0.285793785164193,0.149777870725132,-0.102234738225271,-0.365146607682069,-0.432517558717362,-0.344215732936298,-0.46414073427587,-0.662223650074995,-0.276459852100625,-0.639847519930944,-0.42907737453627,-0.657053106194604,-0.00951305709094344,-0.195550416261646,-0.294345338747557
"Mmus_C57-6J_DSKN_GC_1G_JC_Rep3_G12",0.225080943518795,-0.297696204898201,-0.388216056864426,0.142985062720493,0.437107800601713,0.129560503186059,0.123406112209758,-0.0120439150835619,0.04160513525019,-0.592263100928995,-0.534677817786649,-0.0344379007130636,-0.467705260922944,0.324795174391351,-0.571197928006491,-0.58151325162168,-0.511448275025036,-0.358727877294298,-0.70152774691764,-0.493071100874474,-0.591481889623096,-0.456936934972106,0.0410295183062824,-0.528645207414433,-0.334894767996967,-0.550060773759721,-0.61013445441532,-0.46089731194212,-0.625908405558356,-0.494656003056366,-0.567366197842222,-0.690201119073071,-0.329121594858706,-0.0956107745908204
"Mmus_C57-6J_DSKN_GC_1G_JCwFOS_Rep1_G4",-0.745412443745412,-0.657048163453889,-0.605691405885869,-0.397692240079466,-0.0708408278114992,-0.291653219117369,0.142600877727938,-0.578756612208858,-0.0440940765993168,-0.534603384880586,-0.38627098821765,-0.288031302687802,-0.17494339739828,0.186540756863809,-0.404331037363931,-0.399674803362138,-0.301091760746241,-0.199507595806625,-0.386702505726083,-0.468683259631172,-0.0310681585711923,-0.563790160865819,-0.112797516003578,-0.574475673976709,-0.453815545061744,-0.0986613000057453,-0.604145921252327,-0.45912830495333,-0.368897609526965,-0.384684245397599,-0.556959573569421,-0.320140670485748,-0.445821031409138,-0.282313474711013
"Mmus_C57-6J_DSKN_GC_1G_JCwFOS_Rep2_G10",-0.223680582480631,-0.316647199630104,-0.527328940463214,-0.0697886830287885,0.0391623467659645,-0.0129759731115185,0.471605800736813,-0.425343324684857,0.466432802448058,-0.205279892664161,-0.342719003094536,-0.0148962832660174,0.0458737343643063,0.0749684682182198,-0.161264938042727,0.152416016812295,-4.17320726843751e-05,0.211039926551124,-0.340561604758225,0.153714068868139,-0.278211036585386,-0.583838735024733,-0.316277457402897,-0.109274175126141,0.0959781875682356,-0.448085355801524,-0.604115461278438,-0.297766470571836,-0.549034365519449,-0.443116646824825,-0.597569232791056,-0.432191306674063,-0.111863760943008,-0.0857924875156115
"Mmus_C57-6J_DSKN_GC_1G_JCwFOS_Rep3_G11",-0.122630611222736,-0.0797352620370425,-0.0649568369247162,0.344225288946303,0.310904076902128,0.216371988626815,-0.21691121191707,-0.146205257834643,-0.156333258161535,0.0481949183080388,-0.0382584485891954,-0.403742007925474,0.436964439578934,-0.184363302507666,0.480036063928637,0.440507214830441,0.436785215406865,0.394379561174507,0.567323540972939,0.260980258739435,-0.0170464441469177,0.431835274872714,-0.114264867043978,0.421108213700625,0.361232657336622,0.33076553735367,0.169892258579403,0.0526413267065259,0.464860936625501,0.181664507936569,0.191682759343377,0.283166359880891,0.259170381983153,-0.0241816479132777
"Mmus_C57-6J_DSKN_VIV_1G_JC_Rep1_G2",-0.241410481739233,-0.391495875744348,-0.605557260991241,0.176688815112478,0.485332547536643,0.23072689164788,-0.16703455138247,-0.20670677892922,-0.00211789038273089,-0.34662235773797,-0.241654891360732,-0.221813125669257,-0.14952317009285,0.476340421311722,-0.557797429702163,-0.559360572245749,-0.608373250822423,-0.674069213021136,-0.567509888806253,-0.538268374293018,-0.471668009050637,-0.465639639780314,0.15126430697647,-0.250269812351409,-0.419247342560361,-0.60397769328544,-0.56657530618105,-0.202719267590303,-0.61497015827614,-0.376928425346235,-0.577121876151522,-0.694209322980303,-0.481299527594668,0.116079530663167
"Mmus_C57-6J_DSKN_VIV_1G_JC_Rep2_G3",-0.328979870402628,0.0809746860672932,-0.404744112763423,0.145342499062954,-0.146730349044274,0.102655409519574,-0.229880351263081,-0.355540670317222,-0.162230837710809,-0.0130635946467559,-0.275717568269932,0.194232282776601,0.170589885424364,-0.0856846886048408,-0.0462776415917164,0.424689985555752,0.236630106642593,0.434991333953532,0.432412106796072,0.0938401746079252,0.109631255050877,0.218869502206999,-0.197451024879004,0.160973911024426,0.381428538269192,-0.163548203479841,-0.385484964981462,-0.0596405060846751,-0.0687141852199553,-0.125426968980211,-0.325938505990268,0.511824986695076,0.0879214410914783,-0.0602063586993535
"Mmus_C57-6J_DSKN_VIV_1G_JC_Rep3_G9",-0.642240928583292,-0.559782058730723,-0.780852951766168,-0.396540061971322,-0.244623940412723,-0.283530311242294,0.100381819682305,-0.579669029581035,0.099414370593443,-0.520498569431765,-0.54492278862276,-0.522216527573671,-0.113239073700097,0.127989675067821,-0.237734189768271,-0.442505975569238,-0.4485129499418,-0.482672876136668,-0.392138996973954,-0.279583555546587,-0.0169682771234843,-0.446995156136077,-0.234270137459496,-0.451880833363951,-0.302384969954317,-0.211153858091027,-0.880131510682658,-0.5336889638297,-0.616259322777888,-0.473506772800499,-0.799458188685755,-0.414583645651905,-0.239622207864595,-0.358494990233319
"Mmus_C57-6J_DSKN_VIV_1G_JCwFOS_Rep1_G1",-0.655999647277273,-0.733655958417039,-0.62617144880299,-0.230827928366677,-0.523022213999885,-0.442242651472048,-0.044487042391904,-0.526598240022696,-0.281364298397879,-0.590376894218129,-0.623541546863497,-0.431431374330613,-0.407198369151846,-0.11525616882591,-0.347670262976517,0.0406083544847525,-0.191174997524255,-0.378230782188427,-0.524460594293262,-0.441206269242228,-0.436141442642704,-0.565249670802177,-0.105246748322546,0.0156940343075341,0.118033103643716,-0.567976665341529,-0.707001691934158,-0.231023763260488,-0.534251196852275,-0.441675112239075,-0.669244390965366,-0.426282413629929,-0.301783105670979,-0.244590195705885
"Mmus_C57-6J_DSKN_VIV_1G_JCwFOS_Rep2_G7",-0.352130392678415,-0.304552457052914,-0.306901897986493,0.160143656647084,0.179161408226037,-0.0583756112156226,-0.22133197233206,-0.435234413595619,-0.33003259600518,-0.2364406813456,-0.235163911181378,-0.392378854617098,0.129718030326135,-0.0536642325956384,0.108992313205159,-0.0127980326658814,-0.398119208684779,-0.0856910136533511,0.239846519157719,-0.162756689262882,-0.272053879340978,0.165229568434613,-0.140986778967257,-0.0503876056306547,-0.0847761623674733,0.118329696813671,-0.0955254472806584,-0.185634404769387,0.216871952096472,-0.12234438009027,-0.0769314209857569,0.233152242709861,-0.207290529817128,-0.167043594658318
"Mmus_C57-6J_DSKN_VIV_1G_JCwFOS_Rep3_G8",0.181030485992991,0.198824380081645,0.289887230750654,0.0327924541939049,0.284078148738844,0.0666050192481984,-0.520904551810938,0.113003387935267,-0.366427460806715,-0.267647551165273,0.127514364603678,0.3454357811356,-0.18401210396206,0.330531299242999,0.120424381333542,0.0126267882055888,-0.181105620336373,-0.296719952335525,-0.288193019971325,-0.226518213196846,0.170413647387389,0.0389364113770755,0.3257733418323,-0.343912752250237,-0.35665143448367,-0.0538274790023757,0.192737537665426,0.0712760875636504,-0.156761326876554,0.0735692702376078,0.0948262178541248,-0.171068272674253,-0.199230869197901,0.133180949973199
