"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6J_FSKN_FLT_uG_JCwFOS_Rep3_F8",0.582883684524037,0.395443624812124,0.257287764229636,0.210502241710718,0.218799436700881,0.341732776672812,0.0451915610979295,0.583140221985985,-0.348494404641874,0.197155085720594,0.43012900112579,0.390310538155208,-0.234772742131429,-0.30103909420603,0.216137466409355,-0.422656700733978,-0.122778358568409,-0.429714306353674,-0.304958071583461,-0.157017650869735,0.193330341513252,-0.0212257366639047,0.42076487586153,0.0168806604759432,-0.338001946549111,0.135171161173178,0.302631999594029,-0.0657624054650935,0.181180561592483,0.0837199160029463,0.267311063922722,0.0585978374607405,-0.146467240935516,0.196781425046773
"Mmus_C57-6J_FSKN_GC_1G_JC_Rep1_G5",-0.501186288322595,-0.442625344548753,-0.391590054440698,-0.327150257503379,-0.402774208781943,-0.300468900265979,-0.259174298607432,-0.31299265476999,-0.159619308081381,-0.491850433690093,-0.470162745331657,-0.295415629430936,-0.360713478060823,-0.0556126812191939,-0.266606246617803,0.151491296517168,0.0664627386470349,-0.0227246929296791,-0.257660348073755,-0.122804746004092,-0.0152063951925472,-0.0894192093405817,-0.368667395591521,-0.304832634028441,0.338460948033165,-0.238980714027631,-0.5563917600985,-0.401020768085661,-0.540407847615034,-0.359243357949278,-0.573942621297652,-0.31207379027384,0.236837148344388,-0.168326186910093
"Mmus_C57-6J_FSKN_GC_1G_JC_Rep2_G6",0.528445402222874,0.610159488382055,0.786553834990025,0.399607266007188,0.130155029186577,0.113720425429678,0.294118782423536,0.424679416286553,-0.138549809181629,0.710944611652821,0.661500832591137,0.461665337892752,0.373797986873265,-0.118117316453717,0.323655011515434,-0.0562328428474128,0.424522504987457,0.454022313380168,0.706964389827961,0.321198339024536,0.109661109471753,0.785424551532992,0.0667553788823755,0.588255947458961,0.648216627376051,0.694937879447974,0.808902115215644,0.649915247211551,0.820989410344668,0.676976915634741,0.808696091004715,0.622359327333327,0.458039036373539,0.338612182661744
"Mmus_C57-6J_FSKN_GC_1G_JC_Rep3_G12",0.0225068455893102,0.174898569643893,0.106988065456515,-0.206476498262245,0.0429143350791908,-0.13862594800763,0.114611662027727,-0.1511249928329,0.287882210340945,-0.382895373075364,-0.0708982996696759,-0.00663783063306306,-0.19563055813746,0.351254825066086,-0.189496754269445,-0.0209516810364301,-0.0525621021935011,0.144306330965893,-0.487102130640236,-0.220645954902448,-0.206986568567553,-0.462249763099408,-0.231246961025738,-0.138831418894852,0.0816002608557238,-0.449018795195225,-0.0740186542970294,-0.247961489661394,-0.373045747618694,-0.350534280197858,-0.237272045965375,-0.497865572303029,-0.23413707443162,0.0945965305201023
"Mmus_C57-6J_FSKN_GC_1G_JCwFOS_Rep1_G4",-0.343186882552694,-0.618778255857433,-0.605464233474382,-0.451252049724093,-0.228704116319061,-0.0896810247980952,0.327273429193207,-0.394248005769251,0.387776648313207,-0.572630654476601,-0.581280590236079,-0.247148137789771,-0.191755502375999,0.159751203071352,-0.194521927154811,-0.322915850560384,-0.311443117790688,-0.314548627898103,-0.597518026452668,0.0306691856863761,-0.239846792569456,-0.573806640344553,-0.341695236433649,-0.559525539964326,-0.30994446954488,-0.469384386004684,-0.747829915765439,-0.385716495271063,-0.679940486320732,-0.46065601031443,-0.737889282504609,-0.544958549773582,-0.507464048386138,-0.150264465867829
"Mmus_C57-6J_FSKN_GC_1G_JCwFOS_Rep2_G10",0.601384887763109,0.579074798412003,0.589067921764632,0.482081793148274,0.546974445420275,0.436755360791121,-0.128009640343197,0.40169919194643,-0.000204874969309932,0.236359916259103,0.368003480434086,0.160668276899916,0.127420927260146,0.216696235060688,-0.24030138878901,-0.336634139134026,-0.254760513388294,-0.28215983657463,0.1038291256031,-0.0865238100033531,-0.319062338876209,0.451685994227386,0.19651536935804,-0.18911028601594,-0.343818564156874,0.420975170788735,0.532598208790847,0.332857000205046,0.374020265333956,0.420186296800037,0.535953714943378,-0.0530052018918724,0.113310447415413,0.116805473075391
"Mmus_C57-6J_FSKN_GC_1G_JCwFOS_Rep3_G11",-0.629519654131949,-0.41515229653109,-0.50007504015648,-0.315445443764734,-0.384396198644896,-0.219421296522516,-0.212899135544727,-0.498607269863385,0.0693114072070773,-0.244990858930965,-0.336477732006993,-0.426487601468276,-0.0362369491664778,-0.0936372786699045,-0.225434895069229,-0.119367081941589,0.0370208790214931,0.158714808827893,-0.19508934922355,-0.288490976125013,-0.341854168285705,-0.623933334034662,-0.333388397148707,0.0987069581419719,0.338511340958448,-0.195791706436168,-0.38526048969828,-0.642969819047013,-0.389273655183543,-0.499749908210818,-0.404347214116929,-0.254829721933723,-0.191973076938067,-0.153535095466477
"Mmus_C57-6J_FSKN_VIV_1G_JC_Rep1_G2",-0.38513972560307,-0.260181551585001,-0.550488630603157,-0.259331812157755,-0.193731653818691,0.0988063397219015,0.112597776128581,-0.445643567885626,0.350471840007891,-0.347564602102549,-0.349810260788513,0.0927193897524261,-0.0237073059066311,0.262768687471891,-0.583888917236061,-0.282338955646647,-0.54055064836413,-0.553617987720636,-0.564087756871544,-0.205381720292754,-0.149356670526491,-0.594336829752175,-0.0746897489765149,-0.148486644178405,0.00420328050489924,-0.673683277135249,-0.573567915105485,-0.284888188763778,-0.597554728492096,-0.457779804427338,-0.577992804117832,-0.441595508647648,-0.130030964885102,0.120445000040107
"Mmus_C57-6J_FSKN_VIV_1G_JC_Rep2_G3",0.67872656164161,0.590536814000511,0.579771227683253,0.376779327628434,0.654209310018397,0.497624734970202,0.051873405772338,0.581122643609009,0.218710166120985,0.33401406530039,0.430011810593676,0.108762696609094,0.362821943702192,0.172429504537435,-0.234016362210543,-0.372503272643378,-0.197267555770289,-0.206882796996378,-0.0250593641055006,-0.433693259970965,-0.338256893980351,0.28264349451939,0.407011371350723,-0.0553826571227509,-0.484526966428258,0.295349602396775,0.504401908022669,0.35701521184243,0.418121244773366,0.353218600569543,0.490411482428774,-0.252974105028314,-0.00493996951715489,0.317481728589001
"Mmus_C57-6J_FSKN_VIV_1G_JC_Rep3_G9",-0.0543591393819729,-0.358758948606133,-0.484870323959969,-0.203683314618437,0.0568675750433119,0.126973521156974,0.346535840231219,-0.364427606479621,0.581733844463291,-0.432204620263577,-0.323297829081565,0.0315462940392584,-0.00644530934089022,0.0970666939393847,-0.344501175323391,0.173624060776423,-0.307872069008561,-0.254758945130116,-0.535143290970493,-0.258873552175659,-0.295653652159175,-0.640688647411292,-0.124019409115044,0.0823375235678852,-0.101590224688057,-0.52088660775479,-0.556576662914099,-0.139203461639492,-0.563462067647329,-0.414455677016741,-0.57764485703759,-0.427575412399201,-0.133585399559342,-0.197179860687189
"Mmus_C57-6J_FSKN_VIV_1G_JCwFOS_Rep1_G1",0.00629070066526928,-0.376638806293321,-0.696508451706601,-0.0934538070074701,0.307755489377194,0.0511220488090839,0.324382756961927,0.0272603649307206,0.430386556022645,-0.341609223073275,-0.240299230805866,-0.271959270677447,-0.0598919208924274,0.298089663753488,-0.177303767998332,-0.374960750079391,-0.339634178617661,-0.482839287348889,-0.572787097753446,-0.27607217263002,-0.529350342559377,-0.285956104686237,-0.0190066524892221,-0.307814725197891,-0.0935347808202964,-0.452481919623718,-0.590346330895631,-0.15227322479758,-0.393422322498172,-0.28513872012593,-0.530903886992548,-0.529019005737374,-0.244945105556489,0.0959407448062722
"Mmus_C57-6J_FSKN_VIV_1G_JCwFOS_Rep2_G7",-0.364226618081382,-0.614642784604734,-0.692727626553817,-0.133276732615699,-0.200090326876131,0.131210924858838,0.119050199970187,-0.562795962275092,0.256786682752063,-0.57919260315542,-0.583395340628513,-0.299822334486276,-0.35707987961151,0.177851034414376,-0.479053042983994,-0.254263099313368,-0.608734979432503,-0.36427733268657,-0.597207568012897,-0.487337986041771,-0.390809269492601,-0.539248932824391,-0.26958278597638,-0.226054512362899,-0.377378396420562,-0.647427406055406,-0.684607452333293,-0.566669042054604,-0.721470687205954,-0.549909188506292,-0.707297834752094,-0.631063931917322,-0.541973491899914,-0.309779038233136
"Mmus_C57-6J_FSKN_VIV_1G_JCwFOS_Rep3_G8",-0.641496117235086,-0.459674874148158,-0.622734374873625,-0.353626371327966,-0.433236449039282,-0.382762248972076,0.039562536903838,-0.655921976802352,0.0588488538959647,-0.460101637752156,-0.519215322525813,-0.266459829533084,-0.0101150460852637,0.100382922321287,-0.49072070608393,-0.1262948388427,-0.544833751463625,-0.184713408992133,-0.358685686424312,-0.344848628289238,-0.286437227664317,-0.531933812994033,-0.34746101605779,-0.459868851288046,-0.0805055977551966,-0.422026857829422,-0.63717268612754,-0.395665837750592,-0.574958289256904,-0.416458978469447,-0.630554765016855,-0.419542495636285,-0.41684273826252,-0.332461978369195
