gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEdarkgrey,kMEdarkorange,kMEdarkred,kMEdarkturquoise,kMEgreen,kMEgreenyellow,kMElightcyan,kMElightgreen,kMEmagenta,kMEmidnightblue,kMEorange,kMEpink,kMEpurple,kMEsaddlebrown,kMEtan,kMEturquoise,kMEwhite,kMEyellow
Mapk13,darkred,0.6248404237759426,0.2447000101579773,0.09787976641084521,0.015241587037580382,0.1921554314830344,0.01649650116980712,0.27373504993005016,0.6248404237759426,0.06549133721859339,0.11968857547674737,-0.07786815786912896,0.14200118270627962,0.13371129778813717,-0.17556943885452145,0.20976449171532577,0.059901055743294726,0.4233666051153953,0.45314760808681026,0.2063316175909834,0.20406903694452105,0.36143298251662426,0.06480032593589727,0.4077180772959882
Mxd3,cyan,0.8099761216511238,0.20314961793952763,0.17866995565178245,0.3099754565055504,0.8099761216511238,0.018491519644269473,0.46585929524455577,-0.11772247491283204,-0.12566548944142672,0.6709327294585511,0.03758552495894212,0.050562285101565796,0.030315795420303496,0.31370289144971536,0.1673964216846702,0.21349219173339057,0.2597372784637123,0.2920992888001122,-0.15563950624806755,0.18621444962705222,0.1050622104403925,0.2951989074084072,0.2932882265327876
ENSMUSG00000083678,grey,,0.18505145198592976,0.07529045904978302,-0.06680055175699548,0.15088693578590673,-0.001982467802154443,0.10602010858080582,0.1220770425913241,0.006143267146425675,-0.10008643354290371,-0.3008656167972902,0.12307051503893562,-0.021098338368926516,0.07359887461882221,0.10874654910784227,-0.20051607603791846,-0.17480652760683496,-0.030152728452216445,0.3055122760468727,-0.12286532214400811,0.08250965354099629,0.06330268872904662,-0.09358746377168412
A430093F15Rik,turquoise,0.6870103297815634,0.24404309306076977,-0.20729289972150236,0.38178736547951525,0.2479454666473164,-0.29418885037647585,0.629110883381987,0.24616428089693831,-0.0817389214830655,0.2933242989868769,-0.14230298070134262,-0.006715534293302812,-0.0018159720663567076,0.10257872486418138,0.1299690657290616,-0.22561552019523484,0.2533340340920079,0.4779383352646119,0.22160892881652344,0.10016829061700802,0.6870103297815634,-0.18542983314067776,-0.05988012297299199
ENSMUSG00000121815,yellow,0.677213379377817,0.39056157199001673,0.30823160816592227,0.19424135972653503,0.04328878931712008,0.3817741951463823,0.041766646082518614,0.39447389994629,0.39713154039364107,0.43125918745009334,0.07802183295461389,0.14730187162585084,0.3436954094176583,0.06933927695373664,0.18551715131611948,0.1675805612775512,0.6326303783929389,0.4571263232539392,0.28428808008556666,0.43070061178687274,0.2345406401766684,0.16212083562897858,0.677213379377817
2410137M14Rik,blue,0.6173189805744932,0.2899868063629869,0.6173189805744932,-0.04643777517854283,0.09381077002756492,0.2958041407477148,-0.0745450126997393,0.08937938708217802,0.3702596549465262,0.1848264110168271,-0.24103103024081976,0.3487705813528238,-0.06173402874649667,0.29802126930669814,-0.3277830688566794,-0.09698843025862121,0.27143374626072453,0.025767255504208546,-0.024275503267676978,0.1294201034832277,-0.17597171373882087,0.4864712574217599,0.377869237690434
Vdr,blue,0.5928199806179929,0.2628260750985964,0.5928199806179929,-0.22220296173082688,-0.03345011737573767,0.1566041505107897,-0.24333218392328188,-0.21000456362827521,0.3811086019758939,-0.21662011911137968,-0.2628595419816119,0.3973452996332484,0.23094533659557714,0.3805477379994894,0.05857507244661763,-0.427145336807268,-0.10381706917525961,-0.4795803391719622,0.00485806703044247,-0.29238139112031447,-0.3053804766061443,0.4236264474183469,-0.22184875692798345
Gm16630,turquoise,0.6474784761599247,0.27542875884735724,-0.2773650117249794,0.47493486607329166,0.38270485698779305,-0.09408192142763111,0.653529661474006,0.07364011857002523,-0.16585750837127156,0.3948643471130894,-0.20281894143382925,-0.11872562483206313,0.07192660881231755,0.19872849847773297,-0.11163578365176423,-0.18333430700174172,0.11811450951745477,0.49565861100125486,0.11222652553827935,0.13745768394298957,0.6474784761599247,-0.10785088726400398,-0.08116083180922232
ENSMUSG00000094122,black,0.4905992900928493,0.4905992900928493,0.505829031059389,0.33982678307931785,0.2336560832495688,0.1648574673164862,-0.2597294154603138,-0.11869092808947398,0.5866376899622963,0.21556866371870645,-0.4792822990968479,0.7042523965276672,0.1559421156057419,0.6146909549833083,0.2671028656084371,-0.34648728630353126,0.10203429763057893,0.017561012233491196,-0.24595605660734923,0.5644177264990002,-0.19855996890890573,0.6956533655434133,0.3799009163129535
ENSMUSG00000099647,grey,,-0.3318014068752264,-0.6154752870488157,-0.17417856939540863,-0.5623713646536485,-0.5657086408675354,-0.09333265988933707,-0.04873436298772,-0.32339050510364836,-0.3134543529230867,0.16469003706263927,-0.4892106324095081,-0.15417664704149306,-0.45066144652782975,0.02317795075218764,0.06286583905650593,-0.24165619466747845,0.01607147815979322,0.28690218271631107,-0.16162091184513086,0.1082558606316196,-0.7079635922316938,-0.3298133514782418
Fcer2a,grey,,0.33938749596923,0.2822855017051154,0.3385782944146617,0.4486262874150766,-0.03845633391907911,0.1591987150819366,0.165901450293067,0.31633329210219574,0.41059147705434584,0.16862867175344137,0.1499865252737674,0.4134958733972138,0.26488618233423744,0.3292723846590464,0.041363404197414654,0.5382712204482126,0.22282504861812039,0.010428791094001019,0.25632201404452465,0.31740033667924533,0.06073844221882055,0.3341712309502753
ENSMUSG00000091275,yellow,0.474996854053722,0.0527950026731251,0.00036838402669960377,0.011913386318733144,-0.1519975686378824,0.12900268202988308,-0.2693716271520005,0.311123799503082,0.17227197400309197,-0.022161084967452067,-0.17435668122051484,0.18259343443761616,-0.14114975261079732,-0.136012896007978,-0.02234291940770257,0.09198822900207684,0.014101928472727211,0.2769432614422231,-0.14801174610960172,0.48088999393592047,-0.08512526433997075,0.17817790007178058,0.474996854053722
Ildr1,green,0.6015057894970256,0.266398896514685,0.1815757240256547,0.2822720402933826,0.7064759310892423,0.22047798040417707,0.42699607414977997,-0.16858630795872157,-0.06973344254245671,0.6015057894970256,0.06207292222893118,0.08363606720195159,0.3114555177879101,0.2926984282918794,0.13110216755075677,0.21733371624463446,0.29457591365529573,0.3113786793072698,-0.20577865003944787,0.19169026215680304,0.14806411406740147,0.3392304960730864,0.2796553151462122
Gm26766,green,0.6369735607594345,0.23799930077070564,0.16494977019458001,0.26032391386361486,0.49025193571617853,0.0493574498728313,0.40143082919010403,-0.1214252732426917,-0.04975708098681385,0.6369735607594345,0.05897158189790017,-0.03787463711725298,0.08933434441476076,0.2601067972341102,0.1373595499571733,0.1555639315724611,0.35108209926127254,0.3070122479306358,0.051184858186365124,0.14101416646861234,0.1309823409043991,0.17560326701445825,0.2645764959843737
Lgals12,lightcyan,0.766747812696993,0.7057252788110069,0.7247665600418987,0.17894756011735388,0.3354113542169302,0.2451603389454284,0.14914117628101128,0.0875261466530605,0.5342813769870188,0.2470141877895027,-0.6000277954115923,0.766747812696993,0.25145806250600183,0.6294263056208255,0.21958502626581528,-0.5207726671400814,0.19625818847232113,0.092089297068165,-0.13941972410225692,0.18181382985069033,0.07871831160131912,0.68854390639483,0.2152395044252351
Trank1,darkorange,0.6719092487232398,0.12951166765887476,-0.11433072346346014,0.010580887266482878,0.24071870724711758,-0.2759660867795916,0.6719092487232398,0.0759087133663713,-0.39134386106339725,0.3973951792266355,-0.11253029952292538,-0.2786257831432887,-0.1247168279391917,-0.03318497790282209,-0.2808567462654569,0.061579000062132266,0.09452106439472567,0.445273721040829,0.31482534806613527,-0.15483208335811405,0.3487927309502116,-0.19056171998437194,0.016667350377161872
ENSMUSG00000072407,grey,,0.3642996421319167,0.1589499313160265,0.11761116149168559,0.25627750995054827,-0.20384530587820807,0.6087830810921063,0.11256727737862735,-0.04231604340994214,0.31792162013220576,-0.26788461010686154,0.10844177083744587,0.1298388659753871,0.21583088046193877,-0.08904864775065752,-0.3341964931095842,0.24983414504403054,0.2957959163394153,0.168565993221789,-0.17141358981322916,0.47367644050732977,-0.03385135411885414,-0.098875977703474
Tox2,turquoise,0.6291789650405674,0.23677023160444935,-0.050433670571321455,0.020520288668638146,0.22820786886043798,-0.16221368278168447,0.5382995955536497,0.43092937313611457,-0.11070676531951779,0.05376085687957475,-0.05356953363936117,-0.10471886495012064,0.2857841978548552,-0.15157665803393341,-0.06069564312149695,-0.06092179046894023,0.2741230974102795,0.3696635829680774,0.17522349503363963,-0.13769179438254495,0.6291789650405674,-0.16984146369811262,-0.009020592500314723
Unc80,green,0.8204758052202653,0.3480740290944099,0.28271030190942037,0.4193001863740486,0.5843342033377201,0.0529655195739442,0.4754467317050482,-0.04455112474340178,0.08803385811100638,0.8204758052202653,0.13926089270463174,-0.09897900408650544,0.2457533186830321,0.38302754908873243,-0.1783675047415676,0.1787853113226889,0.5926402120704286,0.42025790878076014,0.1195323234970229,0.2404279296418004,0.2920844181535182,0.15360163723833892,0.4225140595560128
9530080O11Rik,green,0.7829522887638273,0.28560800825734733,0.27631727081713536,0.4076537063931955,0.6074882220701333,-0.03975816104331016,0.47405343319982535,-0.02700452034615381,0.07307435544704392,0.7829522887638273,0.10382507407091637,0.04709132169667964,0.08778213474675048,0.3592920376864257,0.11976976065652153,0.17528972913821872,0.5470899804152117,0.38855409130172536,0.07914443419737743,0.23819575133374996,0.25416568704441167,0.09623480797989756,0.4008832405114659
Gm16835,grey,,0.11563622322070313,0.23037089496274618,0.30147667733685785,0.2623432834971357,0.07105474783593553,0.2038347342837926,0.12705154681880054,0.24677666135848642,0.3864743646646458,0.1345917873254324,0.20054809352054764,0.0071186266701308175,0.20161369548924257,0.1915235577830522,0.08508667462315543,0.4015350423997158,0.2440815590458295,-0.10771610119248934,0.19727309798819898,0.27002322027980247,0.05771564549126842,0.28078651260917853
Bub1b,grey,,0.6262690580172453,0.34382649391207193,0.32107373004728956,0.10820872169637277,0.04535082637676489,0.1699743797433553,0.18275641200149023,0.5104091885962974,-0.026804974624700776,-0.6301917402149166,0.5548964627883021,0.28277557320884955,0.5053075157479153,0.08065496672367932,-0.7274974762615471,0.051207781742732855,0.11546167389178803,-0.03346336621457108,0.19551559845452807,0.36624795113389047,0.4368029827683092,-0.05832435971928481
Gm10136,grey,,0.5236706660403838,0.26805078569958846,0.18412412534627368,-0.06579187801427772,0.03933476959269235,0.25816727691661145,0.03346963235205888,0.3468363410237456,0.2540102999960291,-0.2808711942377275,0.06250034663844181,0.4070347258803315,0.3284548276390561,-0.005054859245346587,-0.43281228170237146,0.3013066449870965,0.22449544400802582,0.3622541998218588,0.015799636360788134,0.4127501286260069,0.1601433549064548,-0.004460467085904371
ENSMUSG00000101133,magenta,0.7338743802312674,0.6481457671978171,0.578339676702159,0.5262370290032368,0.22188916665003716,0.30946330022088164,-0.06444107295311377,-0.1900501251107111,0.6765700916659552,0.45853350407528903,-0.2486202151604829,0.41701216849956596,0.4877770430581496,0.7338743802312674,0.009853847230133028,-0.30964018983826563,0.4343215946332837,0.11733129375039317,0.0032998440077717014,0.4854124693831391,0.07510250138636801,0.6108253291422978,0.3716703420670896
ENSMUSG00000087684,grey,,0.3060048224208329,0.3535446183270931,-0.22938564861669203,-0.306672971306666,0.33232359091374286,-0.3084520320919191,0.11676357284567938,0.30671272284040385,-0.04123614792237387,-0.22868794494946154,0.07695431018023606,0.30101744342566955,0.06285284743680898,0.011805517209709713,-0.05277328066210846,0.061213891672077546,0.0409984186262501,0.05457090243281583,0.09473430988356399,-0.16850205843086657,0.2458811636871141,0.2945360645353417
H2-Ob,orange,0.6611873697100695,-0.34383250704429236,-0.18411073282039836,-0.452488536689422,0.17539348030661453,0.03907980386078011,0.16755393126962212,0.23361124659525495,-0.5738049845796289,0.012455334974104155,0.3251263872291889,-0.31049306346609856,-0.15744461431101292,-0.5418998197412223,-0.0034041148098407376,0.6611873697100695,-0.06648021931809923,0.1466227875141527,-0.17523955101571048,-0.24293501247150828,-0.14158672216490692,-0.2232097566201865,0.1827094016296613
Itih4,midnightblue,0.7503425916014397,0.5492341540205794,0.361167383095656,-0.05783755333338494,0.07568245376223792,6.895810338485074e-05,0.2766877656053357,0.3140225546689896,0.25925253019376,0.2926340670013156,-0.30676796671498324,0.3398724998650006,0.3422736264886012,0.15464728796895066,0.7503425916014397,-0.24205999489190722,0.2702809657850282,0.37726449914517096,0.12650760212117718,0.0323102387881167,0.32340093962239463,0.13293114834628766,0.23260148367614836
ENSMUSG00000037096,pink,0.761456725064842,0.26795169429636084,0.29275877962338737,0.11409618137403427,0.2608574942864379,0.037369582063299225,0.3837416165506289,0.04129125114876815,0.07628487533226101,0.7480451937808063,0.4150685376220651,-0.35431636199428607,0.4271939430926365,0.10024802059207531,-0.03631529185474184,0.35439565669851203,0.761456725064842,0.3721205515092905,0.40755612229661137,0.017443778844638026,0.27580144396254425,-0.09958282341118312,0.43762738630562514
Gm19705,black,0.5889993820292727,0.5889993820292727,0.3511855990813909,0.26575402449047925,0.32238759221500446,-0.16160379791431562,0.5263526935319249,-0.07125506825376311,0.20099412568704023,0.5091895902056508,-0.17588032384697005,0.07196398824888489,0.49985148722804096,0.46152701497869497,-0.06168485054621218,-0.2862891042557578,0.4179451632458413,0.3009973017660822,0.25707713469257815,-0.014447225783469513,0.43299476049786867,0.13943558445101042,0.04777781948156498
Ctxn1,darkturquoise,0.799637025306193,0.6998596987535526,0.6737876945601627,0.40889693140199485,0.10871396854876127,0.36715471573677905,-0.17055727598589934,0.1260177619027134,0.799637025306193,0.40996963089869337,-0.24488846276495807,0.49080510368845276,0.4935259089270629,0.5715542259257248,0.04547131600852681,-0.23722586540288806,0.5987971714858564,0.23256030153168802,0.1622857063681096,0.6124686474382276,0.07807629593204002,0.6020805770807479,0.6508665140196257
ENSMUSG00000120947,grey,,0.4487071747654378,0.3617702615854207,0.09019417720903475,0.053017158345071626,0.07215563463091586,0.10284347811443068,0.22357783526101926,0.34397090877553377,0.056677843268457075,-0.3251873498632747,0.3861598532765463,0.231454559785581,0.2326695010595538,-0.12825641298823134,-0.2109225982722403,0.25265904852068144,0.2623527529137758,0.001375762091368185,0.26889529043485066,0.16162560886464156,0.39660818451835184,0.28349182384018895
Gm31143,orange,0.6022546072973839,-0.4775227932517537,0.017532196849132067,-0.39110740755384615,0.0335732293164213,0.26387155037045007,-0.3159402174416054,-0.3888572315065634,-0.2901579957564302,0.05623955733798951,0.47686136953851127,-0.37379545352153526,-0.11272032111981244,-0.22433853862725975,0.12401003054763281,0.6022546072973839,-0.12519482700668652,-0.34607483886289814,-0.31184930888767165,-0.267746578835703,-0.6106556276511905,-0.009491395828273344,0.03249037022018311
Aldh3a1,green,0.5357266220917558,0.1953692334826111,0.1693713321599993,0.28747578980124017,0.44857291263970406,-0.06190222002694573,0.31652622564839544,-0.0637734126729194,0.07070402622568711,0.5357266220917558,0.041661834797215615,0.010307355849427892,0.15910990992778026,0.24706718567214633,0.15969751201255092,0.18063597049438637,0.3410272045111523,0.2685274294283568,-0.2095525521903979,0.1541107259905342,0.1820799935594836,0.07948603758199055,0.2522637998764037
Nptx1,pink,0.4208964890172977,0.1506776225142469,0.1665869017102242,0.19410624087540673,0.11800997624871262,0.019853685586634685,0.12415581222606582,0.07196623435924347,0.14295627089668672,0.21654437043288527,0.1293608641446223,-0.017152930027862674,0.0691074188670284,0.12975180828806115,-0.2935881567413598,0.04630227201871426,0.4208964890172977,0.1725061509521348,0.276967846809231,0.11895878860052633,0.1658580411280581,0.0008273404180871249,0.2184732397097324
ENSMUSG00000090486,yellow,0.7351872580759522,0.2070179673271268,0.23594788732276673,0.10656276711314486,0.2801888252362308,0.37458132097603486,0.051207216592719464,0.3636731651999459,0.1342636588155438,0.3214076850296499,-0.049182803317179793,0.25478928420788327,-0.015768026885631597,-0.029491233203333137,-0.09635639803369295,0.288440526743337,0.4043788876402748,0.4751301435719535,-0.22159289034971266,0.49695462714351313,0.034372093251433415,0.33660589697515614,0.7351872580759522
ENSMUSG00000107477,brown,0.46170593514961433,0.03832680538455304,-0.005372574785926975,0.46170593514961433,-0.010610525297639756,-0.14026229846606386,-0.2635007713209262,-0.2086829847300768,0.3463133307840544,-0.22492921194739307,-0.21926424715361312,0.39904225492246276,-0.14404402604257543,0.4070794853267776,0.1365113360224501,-0.4552400610627986,-0.2144255671084847,-0.31381356068689015,-0.16017978157775692,0.2488426083242132,-0.03666764693111729,0.15844243457959747,-0.2603924287976733
ENSMUSG00000105168,grey,,0.2566142428623982,-0.06231648317907948,0.17439689395633973,0.07219340022588401,-0.1418180841980712,0.3721492002025506,0.335196941642902,0.03524753320902391,-0.15014412472523564,-0.6031145073390773,0.3822457825615051,-0.2550158648747442,0.1018304661333777,-0.06370839023937949,-0.49988525538737205,-0.15169757640518736,0.27454712215426635,0.1420291650338284,0.10913057631841518,0.4128275037687938,0.17452400727236586,-0.11996705427695241
ENSMUSG00000091947,tan,0.6566377573640635,0.3571960681935249,0.18167750156278387,0.4034770517717989,0.44578093566581756,0.2655358317618904,0.12530420011574794,0.18221195279407343,0.22259406174808255,0.5685638885050374,-0.1038805089480205,0.2645870394418301,0.22558983971650878,0.23473722345768697,0.21680073577333528,0.2182413767140967,0.39317323589461195,0.5111319120180263,-0.2095380638951906,0.6566377573640635,0.13218221842535524,0.38370334182970645,0.6809579225710575
Spag4,brown,0.6505771286514442,0.08547536441949947,-0.039473741713774636,0.6505771286514442,0.39233788142783566,0.11403819982726783,0.05776193317340158,-0.11260945441736489,0.27329771827842747,0.17905506905812466,-0.051212236924343194,0.3313010633400541,0.03555141123870518,0.37274818630507084,0.10907612109753413,-0.18017699952040336,0.1714303531930554,0.008199234895831482,-0.2878696451727149,0.40421098326840166,0.21039416865163302,0.24330329655473257,0.028158277475496558
ENSMUSG00000120324,purple,0.5241307139772844,0.2949546265228779,-0.09767114824046357,0.11835688564364,-0.02378615238311584,0.18460363991324383,0.2280119078005072,0.5943241422082954,0.1390554989695126,0.018787372439489206,-0.16688728837346894,0.04554958267090569,0.22821865092806082,-0.16362030702993943,-0.16813653269905296,-0.024911657586812477,0.21195010199016703,0.5241307139772844,0.23952766331039238,0.2973036866744245,0.5052303329907806,0.030728028613584212,0.3227682900893947
AA414768,turquoise,0.4256956419826561,0.1690578725595878,-0.1771565695901009,0.4196257505872725,0.4950550302825635,0.007225663425869008,0.4491990955799285,0.06266813652780029,-0.09571661604299071,0.24910392713387308,-0.16122214974781293,0.22206088776926453,-0.017179621920020736,0.17243819428233503,0.15921708253296585,-0.13309612334197898,0.024981416181310515,0.2988935000581853,-0.055101141689130356,0.15547846709152477,0.4256956419826561,0.0019806801240888736,-0.04468248606871909
ENSMUSG00000108634,grey,,0.21547793408922067,0.26416915919905776,0.329748948152207,0.2900254778993034,0.20652485729442652,0.22780679156282496,0.194847837649035,0.22800263532259984,0.3824789045894663,0.15176107952172604,0.12202640820368003,0.16690449157625875,0.21335250571540823,0.03866491559481954,0.01871141694774043,0.5277233053608119,0.17717096313913497,0.12935505899559177,0.17742365474397642,0.2585771404469493,0.1414579134954414,0.27904674981709904
Hcn1,black,0.658584138183907,0.658584138183907,0.5023229530465722,0.13762197225467218,0.436877592302445,-0.09178512596719636,0.48009456515085036,-0.03301607716612757,0.2501691645627213,0.38429031228017124,-0.26250248544134597,0.20536095109056313,0.5982740346955994,0.5016418933507011,0.062458139039167866,-0.35453290768620566,0.2628252411202034,0.1439915493101009,0.1876010570657374,-0.1638195305087597,0.3752015140238284,0.26125741824816623,-0.03987676315607455
Gm10406,green,0.6422481398813255,0.18497924848736302,0.2587826451851551,0.39774602084948407,0.5844162189426453,0.29092237985072134,0.37604304090840796,0.10801010136048476,0.11670086026969709,0.6422481398813255,0.09686206165937741,0.1153700362221144,0.06114446675695428,0.2969511611177369,-0.016898690459326106,0.07927229067746629,0.4285143789419665,0.2610157215995372,-0.1527471084150733,0.22748170245900387,0.23964650003734642,0.28123875498338746,0.34358835728265114
ENSMUSG00000098146,grey,,0.45272193219213236,0.4583177204983457,-0.13102477697546752,-0.020484334549747494,0.1158798744109595,0.3250436604300523,0.21077977111510124,0.2877152203970914,0.03081157851056637,-0.2250499313400029,0.20596841282377648,0.38062706481807373,0.2065698710793488,-0.1364904607527823,-0.4146251443632894,0.2587375964118995,0.053468871622791625,0.16762193231508776,-0.3651402151864488,0.38275481396768507,0.10095573557593399,-0.1409809421683828
Artn,grey,,0.20010577329615042,0.21159819306040994,-0.02494604422510224,0.23588650497762276,-0.15688317774083035,0.42242755245906755,0.02362381268788684,-0.0070089685648941705,-0.05373443178312984,-0.4373689925885304,0.33990953769069127,-0.11037374960506073,0.2652982410445376,-0.017916664510714594,-0.47778199983733727,-0.17378378682521564,-0.07752412009451821,-0.013118112720663377,-0.30991292134047893,0.179461184638603,0.23425045106912284,-0.3618622543997123
Serpina1e,midnightblue,0.9044256966645946,0.05225568363452185,0.04196902233495533,0.057551509199817025,0.15527412933330478,-0.16283139871081662,-0.003712568647293611,0.04718290531771569,0.10313721789588547,0.08383338114886224,0.001085655542406788,0.21809441066899402,0.025903357009116765,0.039512829154564215,0.9044256966645946,0.01242852916821994,0.0184794416080057,0.03213709804138718,-0.07119610714966278,0.06830880445177993,0.04699944163700645,-0.0114716404136233,0.04271690176564774
Uhrf1,purple,0.6807583109046609,0.334750224155408,-0.1068954328672919,0.2733565605809692,0.5730086880491431,0.18113753785169076,0.5773775454775517,0.4890604285498641,-0.15656834997868455,0.3727557694147181,-0.2641879448610159,0.11889260294592756,0.048021452246507605,-0.02117231918709836,-0.03091457528470871,0.035033818818897756,0.17123225887956045,0.6807583109046609,0.11011079759269711,0.403306245965544,0.4980989193448681,0.2800094296964314,0.41161054490311805
Siglecg,grey,,-0.10636415741564181,0.36652603370702486,-0.06481455270600926,0.17404872437366675,-0.06055078084726188,-0.08945965873178943,-0.4299353481067067,0.1258684222149167,0.2599064817564762,0.5091962319824873,-0.16763712485588897,0.25470960632558515,0.20781723599071467,0.06553080100781757,0.24179768083560357,0.29624460179780726,-0.3544583813894238,-0.21549799494305225,-0.28394666902082377,-0.2343049411490447,-0.06737382934259699,-0.04948929971715825
Zdhhc23,darkgrey,0.6992450418427458,-0.04936604987846935,0.12356508534113561,0.23911858898420696,-0.00722069448029399,0.6992450418427458,-0.4039829079041136,-0.31988670616634146,0.3093352723704897,0.159091712148559,0.30185819042181955,-0.05600151291722227,0.21408642748468892,0.2302972472471115,-0.03149853820871703,0.11375353535871212,0.169160310454777,-0.2489942703784727,-0.12943910646281273,0.1994328683210555,-0.2574532879230143,0.32363132184470733,0.11943049427268707
ENSMUSG00000083104,yellow,0.7187414421984772,0.229873103832191,0.16374732892047453,-0.0665863717280068,0.0024738809404134788,0.2618757628281757,-0.14848716163537337,0.5403355070327562,0.1810447120239772,0.03581955832601424,-0.12505938714678044,0.27146194276630353,0.16573597818572075,-0.18685123615715155,0.08919664422679847,0.2827794963331004,0.2540376874961769,0.41342635772240094,-0.22014403445147648,0.5192227215817548,-0.07254300787558578,0.3353818481092731,0.7187414421984772
ENSMUSG00000097612,grey,,-0.02011074959048696,0.03961235312781247,0.072983664726225,0.28199574358891477,0.02623626036660877,0.04081444058217959,0.024215022692980263,-0.033199702958827904,-0.044230390244272416,-0.011365807247998554,0.20235644560405525,0.01795848753405669,0.028043535345787223,0.19766955571664993,0.05800463569978097,-0.06763902253150936,-0.04921633804595276,-0.30376700440796606,0.060075025103739896,-0.03600164312128855,0.21704392104424056,-0.003858053932670272
Pitx1,brown,0.6259963883449764,0.06798228193144301,-0.07230659651311322,0.6259963883449764,0.1508022117317228,-0.24516491711913166,-0.051463785738482794,-0.10011948143290779,0.3467388756790725,0.025795711339629084,-0.011388841508632782,0.28694474843546736,-0.0979308069499467,0.34903066245135894,0.05672588088063326,-0.2602211422796219,0.1593399723050925,-0.015420552688051595,0.1388722454261043,0.41933181513974305,0.22943370491635606,0.016218019001586797,-0.02090885219753063
ENSMUSG00000102389,grey,,0.12551564403828172,0.08035339588716632,0.15042082140513707,0.42183295594521164,0.39082233005404665,0.19530395804805992,-0.05885639481529986,-0.03927007563492872,0.2940230651270617,0.029997564676683592,0.1671281496555479,0.12555307519521344,0.15759501522992025,0.02145649653493636,0.15099557670315386,0.030727805046047916,0.14401762415120745,-0.2713471617290762,0.08776232139673942,0.0522963740544118,0.2399470073469977,0.15826229708178866
Bspry,blue,0.4596108211800452,-0.027031041290100626,0.4596108211800452,-0.177310698021329,0.22717124791933074,-0.05223850667069894,-0.0418792625678452,-0.4355290521980389,0.029241876318712244,0.07329209727163694,-0.008669771741826362,0.15737225122952353,-0.10180597958376507,0.32159347500667584,-0.09776796148831385,-0.028092031119458304,-0.14765859355402436,-0.4347926265076401,-0.20777277179756798,-0.35044695067519843,-0.41594283143664273,0.2471415795709483,-0.17537880678842754
ENSMUSG00000085636,grey,,-0.002104931702006293,0.11676763972453427,0.1851705943485479,0.3969546764416769,-7.675831767646364e-05,0.1905222489425816,0.09235315094876753,0.04129720602795865,0.12429238565953797,0.05157502531581257,0.17953874051306454,0.00143932156015948,0.11755206541352224,-0.02416490231343202,0.08241959593577605,0.13276535738065776,0.059455734883807454,-0.27850854667587716,0.13954550174631467,0.09024130346420936,0.28153337924610156,0.10918563584757761
Cbs,darkorange,0.7115318416939462,0.23390368209418302,-0.10417383515592472,0.038921356667137405,0.5027562149045158,-0.2693020297906499,0.7115318416939462,0.23993463433524367,-0.32514225112566153,0.3133279544719162,-0.12620093582739977,0.00029203363038516857,0.10326063867426541,-0.05399605879296147,0.3690539109021135,0.054196529448921685,0.04116957596577802,0.4472450600742079,0.03570476048792176,-0.12990358201716184,0.48615652037627227,-0.10015010522869787,-0.013525245485140126
ENSMUSG00000083626,grey,,0.1441294759382095,-0.2483156989400603,0.19963483251003658,0.009375220899710168,0.25708521128024125,0.046399483269937196,0.03672448531419925,-0.06633271823320921,0.09259650688069594,0.06028992377892556,-0.25389831496748444,0.4300743378981801,-0.06882004022379862,-0.11193943157875422,0.07500539606515311,0.12608001716693368,0.2822799990108553,-0.14504679333163253,0.2932505347529245,0.20288096750505058,0.07324465266987436,0.14521302779966805
Ccdc74a,grey,,-0.06939097819371247,0.23199702464584213,0.23282391726293275,0.05929992091411712,0.11916023892502511,-0.4006659812446927,-0.5139282628428227,0.31940570512432753,0.22698013651647503,0.3282992106035659,-0.011866678851512517,0.16466840042952474,0.35595974584638784,0.21775003762826875,0.09865709348243129,0.2103866892076709,-0.38634809484061194,-0.22705662949264793,0.037149093837811356,-0.32227894706323523,0.03890770201054105,-0.009107095618166198
ENSMUSG00000086165,purple,0.7557114956200361,0.42639065467421594,0.014214312950503813,0.02459734421577388,0.24414643283330792,0.0846370494556835,0.6886599473347114,0.5139943020690871,-0.13985653702903572,0.44559209344061135,-0.1119791371915165,-0.08895319392042723,0.3145479624207946,-0.16199204977759826,0.022575664921923217,0.10778344873991842,0.4007073779192762,0.7557114956200361,0.22676353971502314,0.04001243435756176,0.6559785918345455,-0.07599194150836802,0.34449406870272575
Gldn,black,0.7957511798119286,0.7957511798119286,0.23368251033973791,0.5496589748521267,0.5195582056113237,0.19783945966528055,0.43930622956771714,0.33918463739215593,0.3769546120030133,0.520302908217808,-0.39301635546193053,0.3975103761206033,0.5977795813298589,0.42264509758605984,0.24805431238811415,-0.24940106478624458,0.41394392378094313,0.6603339370706585,0.0809019387347927,0.5883666265127745,0.6088974268248214,0.43424821182719414,0.4828847547343059
Ces1e,midnightblue,0.5636289512221838,-0.2624245909346288,-0.032095564655035595,-0.29001886335536925,-0.10586869246907758,-0.2721945629148336,-0.11602305945012088,-0.15591519118249222,-0.08574776662207438,-0.15138248266218865,0.3302374481438442,-0.09884296517370271,0.0166787779684031,-0.1511018787694579,0.5636289512221838,0.10785776310106608,-0.12084807005703554,-0.3128924931855146,0.058236927768648736,-0.4112488772583568,-0.0911572908535803,-0.3563432479393729,-0.3231219125298818
