"","CS-Female_Ground_Control-13","CS-Female_Ground_Control-14","CS-Female_Ground_Control-15","CS-Female_Ground_Control-16","CS-Female_Space_Flown-29","CS-Female_Space_Flown-30","CS-Female_Space_Flown-31","CS-Female_Space_Flown-32","KCNQ370_Female_Ground_Control-01","KCNQ370_Female_Ground_Control-02","KCNQ370_Female_Ground_Control-03","KCNQ370_Female_Ground_Control-04","KCNQ370_Female_Space_Flown-17","KCNQ370_Female_Space_Flown-18","KCNQ370_Female_Space_Flown-19","KCNQ370_Female_Space_Flown-20","KCNQ97_Female_Ground_Control-05","KCNQ97_Female_Ground_Control-06","KCNQ97_Female_Ground_Control-07","KCNQ97_Female_Ground_Control-08","KCNQ97_Female_Space_Flown-21","KCNQ97_Female_Space_Flown-22","KCNQ97_Female_Space_Flown-23","KCNQ97_Female_Space_Flown-24","Sei_ts1-Female_Ground_Control-09","Sei_ts1-Female_Ground_Control-10","Sei_ts1-Female_Ground_Control-11","Sei_ts1-Female_Ground_Control-12","Sei_ts1-Female_Space_Flown-25","Sei_ts1-Female_Space_Flown-26","Sei_ts1-Female_Space_Flown-27","Sei_ts1-Female_Space_Flown-28"
"FBgn0038584",283.196081779482,268.112367461592,328.188785240349,282.292217550888,255.156391633564,327.409110301195,367.410541172429,290.073319502644,248.437899111873,309.042224139214,283.93021414363,286.417416782586,390.910183278209,345.740288090759,410.380477698136,353.048612198623,295.399621237649,315.788132690125,336.41399874276,337.746967703594,333.967373927526,374.136751787139,418.039698452517,332.012628732442,292.38837004179,295.87130092048,298.89655150968,293.911184900472,270.388734355359,297.363942344506,241.531176629641,263.661894738745
"FBgn0038585",271.526769186721,435.254649101811,244.610346419699,220.356373098799,341.359333544595,322.478979159245,357.823775032589,341.16126522314,508.096708778759,415.120760723498,481.516996574181,243.976988756612,666.448923346773,494.661918453597,541.34638156639,681.568714020535,311.129842324179,441.671236589421,340.286187460551,456.072780511336,473.034218863662,536.549278255378,557.238874302923,521.885636718811,269.023580174481,292.09728254004,337.555416610995,255.39672151435,487.847216901842,526.036875200607,472.594298476264,377.068091548701
"FBgn0038586",249.896723756386,232.039426790193,259.726621203811,236.433118739771,258.722026645617,268.081608062631,289.669642795967,260.730491273595,259.679950147259,232.232826385918,253.574918692442,232.846297367931,350.875427933606,315.092863684725,304.853641273534,273.779783908248,245.775653412039,296.917728505662,259.779947020126,281.085792595892,323.348865489057,317.51807282283,349.987449875701,362.624509102978,222.639267479019,200.745120977569,220.951839122136,227.154023123789,266.858883252242,229.443783609158,286.199348111489,231.0331590213
"FBgn0038588",275.281590957843,332.223099538053,267.419603746165,331.046568458925,333.336720019134,294.779361349246,323.73942938412,324.780303694341,295.79086091105,262.094278111085,323.545353897216,327.216549521307,234.687174594574,253.212763789491,248.148007946414,268.395781807703,320.937103611062,386.351366017034,335.207177920281,331.346278158891,303.518203062988,291.571033826743,293.271167268469,488.281954698518,273.907668656472,263.3327371796,328.689009780366,266.923183868078,389.142006945198,306.052762711107,338.537917785081,291.942065817449
"FBgn0038589",506.881717755992,544.759058167133,702.850758831799,663.803986973528,305.632202242391,380.158360136276,484.039290201316,421.806639311187,361.309187368214,504.10990002526,432.756438744688,533.579718401626,257.198452288425,269.621927608578,300.008213613541,267.210806650854,503.672782135152,426.453991168644,651.188596601676,456.214471925749,207.353867590278,269.000356050171,198.949788697454,188.958579928431,966.108195810075,862.661815604918,815.470041740179,930.55461658293,334.386970319139,388.303645789207,329.062833204511,363.27904450097
"FBgn0038590",134.85807779414,159.820604444428,139.325657249433,143.303768917934,140.307642392608,119.792679007584,149.400890420499,160.784767451223,177.695646766527,161.513056282946,157.890868292668,162.086593396091,167.538907543666,141.001396863889,157.585835425476,162.248492538449,149.073873236274,157.010362704405,155.356089562963,235.769182953087,137.642008989941,201.269071730013,200.545890986752,168.415585185804,116.312671116191,104.845866804087,125.013923260738,124.517208062225,144.902725212726,160.11843345593,145.426253078146,143.933985212602
"FBgn0038592",29.450053102901,13.9818982139983,33.1623523358814,31.7785773534515,15.5347008145628,0,19.8741832036943,21.3389588384403,8.68306568568135,17.7928731530473,32.6118549076612,39.0619323807874,15.633031166448,23.6466491806985,16.8455904722359,19.2675870641842,23.0273441293092,27.6873727640013,44.8682399601128,21.8708877065067,11.7509345954016,13.4875816624969,9.1856153072827,21.9533844741477,39.8225437528823,33.4762059318151,40.4095751654915,57.4490119751558,19.6868449672933,17.4413349330433,12.5764098878974,19.4657385375651
"FBgn0038593",420.654881142982,465.42376059312,384.033802255982,381.40845773536,481.412883670289,448.131065063384,494.468270857058,380.402830222104,402.890428435906,411.892118890731,422.146453434385,399.678928458023,343.404117980159,324.370582055337,420.589288922679,376.433576689423,403.184000072301,435.476802233345,391.129577887731,411.26853730114,494.559406238837,483.344572007697,484.591449679391,554.069403788916,366.426684201095,398.182695369833,350.823572358059,384.639597403793,509.529177445025,484.785431285803,495.119506624036,505.130128660891
"FBgn0038595",121.362598012689,13.9848388311535,17.4428659239898,2.89447468167692,47.7735949767004,7.78819425067914,101.718008040103,48.0243167447845,18.4958398057528,101.382122642941,28.4602388266953,5.58397189467566,99.7653632423064,137.960675791035,55.8189061641393,27.7181156691945,2.88438690885298,2.05269662191438,8.42547768902677,30.9190901485452,6.7247143479492,48.500432521785,7.33986825009384,76.8753482990642,5.22992842848189,60.6038803105748,34.2990213046797,48.3611610148817,1.78483521096357,34.8891015566901,5.30309183067817,22.1245801632168
"FBgn0038596",91.624999618676,63.425987285645,83.5541610949629,51.4875951660277,75.7204768792537,91.9802211064447,81.8671050289408,60.6779335373949,68.8688434972488,97.3024545953501,73.9871952072867,89.8186059810705,73.8626210239979,87.383266834204,90.1802845670089,52.6591339311802,81.2438671001424,85.8151951312227,103.36155545305,79.7727486434592,85.15555996016,70.2452929490986,78.0877547890651,63.4248991221387,89.9704093864418,74.8795934770229,91.1654606611312,90.6820816773304,62.7462838422638,55.9004097571705,88.6136869494526,60.2729521844322
"FBgn0038597",402.480810354635,579.724869662741,341.827838603238,318.685958559538,417.822145443072,475.187844422848,471.944861406837,471.81576392499,585.934172545768,464.078684010581,638.479445638395,335.54603573315,750.266731071464,590.418667412301,508.072417495807,923.335699864739,440.540208603709,655.780996609516,409.803739152969,615.180705552825,514.68259222158,572.448141461891,624.354494003973,559.557311088404,207.991638827284,208.14059276666,253.965190268358,290.840473555864,554.371145924053,413.288883072459,577.094708536842,335.279528395042
"FBgn0038598",29.4443534333123,55.9247172262909,48.8925443488336,45.4803802854413,44.0425033554879,21.3064961142929,37.1774667115854,38.2366937445412,60.7465821071663,60.024666825832,88.3256802020638,53.0041738239903,25.1933041830849,49.1361680866879,56.232129337618,28.5226909915633,63.2938066557706,78.9438258827511,42.0487928817129,86.7797449686087,58.7339427037525,59.3613464002651,53.2914792247632,120.729018911352,30.0200620512739,19.9059417068848,27.4500859795839,25.9244648687135,32.2358654675914,40.985283700826,33.0842002393217,37.1600458656217
"FBgn0038601",241.820986060089,360.300894048734,196.784349801673,193.858733859064,267.408408811769,314.194310901818,300.120974049019,271.684715826664,499.157240197819,465.525692942297,586.90043233161,248.455234601488,1334.54291915444,811.744899362302,863.388036720041,1363.06539100106,280.635181598909,448.439584362441,234.909208127096,382.377081754316,426.898573170425,442.887540731328,567.133232995269,565.528729185271,161.430720040501,174.583882245551,210.380429973832,211.377827405791,372.333637759108,354.984226626469,387.679484270132,253.09561136742
"FBgn0038602",0.869892157813428,0,0,0.729706394044858,0,0,3.41148879720514,0,6.59738747879765,17.9690903415533,8.50649139946875,0,10.3578421292378,5.39677813553989,8.15818089201861,14.5645176319718,0,1.03020532722293,2.82706952251981,4.05975765943542,0,2.68083064426587,0,0,5.2619505322284,4.51725338494046,0,1.63913073298478,0,3.4914319220576,1.33429389890428,1.77136766403646
"FBgn0038603",2040.44602603689,1611.41597970588,2102.09165197967,2391.13432571088,2377.25354420591,1853.83932013207,2184.63678139886,2138.03534727257,2045.9857037517,2180.74483509356,2202.11949664494,2496.894848941,2761.84939746754,2308.77896273246,2287.33644960872,2947.83245543117,2297.68321569074,2131.77043024651,2138.84538362383,1884.46562855055,2473.91373444388,2517.38056945075,2571.39138816033,1342.4819605075,2806.54667127436,3184.39141324646,2762.08359664513,2772.71566090459,2596.03064766928,2744.37377643168,2604.23058903889,2348.10808481582
"FBgn0038606",592.603716904375,540.414204360677,497.242231093694,596.276926544623,547.366566177048,511.811610476683,550.597014600055,517.700594631724,873.536854303268,753.165035146358,834.470009017661,980.520873924955,601.21365715061,773.001222462426,584.904474434984,690.255963972719,836.054356607063,850.320913862064,1124.799091809,924.421199434231,631.55834161969,662.691239357165,560.671775919763,555.143775829407,887.122954681397,807.410205455836,828.635286697941,858.991848657031,631.499817052272,559.176474141111,690.588690905391,686.357218223374
"FBgn0038607",3.46403846439318,13.1587538398229,13.2589674727024,12.9943668237233,7.77222902501827,5.81083555778254,12.9689183760041,7.87230946113399,11.9323325427762,7.7809595126775,6.3089632542032,7.43917677930071,8.68735707620662,7.27944874535689,19.6813756868822,10.7923812589001,12.4669332146736,7.17670449131225,22.4259852698373,17.6930879375739,6.71243959277693,12.5918164865626,11.9446574025335,16.4630387774378,18.9256618607203,6.33371044768485,12.2000424775127,12.5693349567229,7.16354736052678,12.2083798035037,9.92524389008391,6.19333956413817
"FBgn0038608",29.4328754468975,25.4722951378886,84.5696502681791,54.1727727954846,55.5176555962258,34.0591916729892,57.8137700736325,15.6709288118007,18.5009337003081,33.4392243824559,26.3034025394122,29.7640703482636,8.68938969273308,5.45659924053894,14.0033171991156,6.94044025243376,56.6876717089336,26.647377271832,32.7302085152034,9.22647904174525,25.1954464992096,61.1082829337575,17.4214548140496,16.4898466154537,88.2495665347364,137.385342204012,63.2504129759903,65.6018612695844,13.3861377082455,33.1066798014854,19.8842341805274,9.7457261777355
"FBgn0038609",130.074928179235,99.5476858912335,137.989682668561,112.974531083129,136.715103280867,94.5982034717117,143.811701449388,141.508735731784,138.313618523787,143.827378753024,133.979554718284,113.571998950805,172.55579082885,136.02919734853,155.905354119232,177.014863717604,119.324665085831,98.5650355803372,122.714693537769,107.502441082336,154.763569311335,170.568579387247,147.641956034486,178.497675042539,85.6900341738722,99.4882373577207,118.887047700271,124.857770654369,128.361342722712,121.248711500961,157.200216211609,124.792794356037
"FBgn0038610",2807.20746374214,5834.04207819425,3514.36646444779,2937.21015292571,3184.95266137737,1812.91800944319,2662.58787457582,2343.44635736285,6529.07681830862,3098.78145949728,2925.35404494961,3475.06524769076,1852.30393187027,3069.8696274747,3272.16315520833,1821.85727670699,3643.36527756409,3271.75698559721,3129.8655314986,3333.94634720889,4327.42916614874,3029.93648952918,4898.97774908072,2390.74416795732,2371.40431727725,1954.49792061625,1955.50968765688,1585.64796336136,4090.68366180913,2754.34371510758,3455.96877853643,3189.35504499891
"FBgn0038611",0,0.822268876142958,0,0,1.29825213511859,0,0.866364004554351,0,2.16509085442539,0,5.24859827918685,0.9293672487003,0,0,0,0,0,4.09792272773874,0,4.23650440978245,1.67600179569004,3.6010974814037,0.919731527974665,2.74265142013926,0,0,0,0,0.897522825202451,0.871883854088195,0.660856081617917,0
"FBgn0038612",4.34249565458721,10.6992880285001,6.67418065769316,7.2686577987504,19.2487359885757,13.7653039674622,15.4284731270712,15.432801026379,8.75321216486642,1.11888025593608,6.35402152999325,1.86417992204634,16.438954693335,10.8393740394547,24.7716847500978,6.91326199853396,4.83070168631251,1.02842211103945,4.69737047633748,9.87428540132756,5.06096087336933,15.2276952496462,4.57464188858528,8.24614618103384,0.655872422655302,0.903976272607015,0.761604067470823,0,3.54679808693536,5.23541487653991,4.65615062384503,5.31225169332309
"FBgn0038613",24.237299292065,5.75625538727684,9.93383489762353,44.710762348369,94.6998902814439,124.641982011434,6.06027756878159,15.7939173685075,4.33322970832719,5.55215794015899,10.5033108164941,2.78865109700636,0,1.82192436821256,5.64200518426616,0,0,2.04948817095836,0.933629392635453,3.38260186555871,18.4440163478236,15.2996387868393,4.59708849822567,5.48612515506749,7.82519202812797,1.80987642430001,0.762635510149594,0.782379083824777,6.2776398067333,7.84740397201507,1.32228243218274,1.76932082718775
"FBgn0038617",1294.54692208833,830.622790533112,1733.1842109133,1474.49184837442,1075.52639349942,989.236325428428,954.813170817573,1065.793254716,996.578779371698,1153.52845731656,1064.88639826837,1200.3921563629,1086.94779226585,1192.32723176768,1018.60445994019,1112.52828944839,1358.5266709902,921.588524136825,1715.24850865735,1203.33217248978,897.615183167666,955.319983306717,1018.20820893064,954.792860893513,1510.51269308209,1511.09073419007,1411.45051827099,1389.14555184633,928.906719160923,1076.0546267174,963.225024001941,1031.60557670763
"FBgn0038619",162.710874259942,174.201722096003,203.172347698609,132.948796287097,183.767880145852,191.632405412677,162.464131484798,195.343155157705,229.096524194068,170.874245837148,117.17347635062,156.360776877016,290.990644598458,189.360067891208,215.253334549486,238.741720788683,195.662318904196,193.106022737531,123.797229808045,171.22344347715,124.352200813729,215.570035284972,237.152662589382,258.864556074759,131.255814771864,160.791573105245,175.389529791171,179.449977004121,223.509107034133,202.09379558213,209.850644797655,225.507747877356
"FBgn0038621",50.2583977001082,46.885407851961,28.2141552479427,49.8816684478908,41.3722924076548,30.115337044094,26.7550418284717,29.1199282206797,54.333671764443,31.16573487024,50.5453794219794,60.4728626639822,24.3045243152398,9.08570385230099,25.1939921007235,33.1241848029938,56.6669929245837,63.6057788460316,63.6108019480479,72.9441659004109,43.6781850765096,44.0348180769836,22.0326828161581,19.2139937857464,31.357468888824,29.8534799825483,35.0669303233917,37.9128183331223,34.852287664871,25.2922681665238,25.1710807612593,37.1655781591578
"FBgn0038627",253.753454069189,254.877741834913,222.653631403639,296.335066205723,279.114361767666,232.510788139593,286.677813564986,347.116203511104,229.599524613416,180.26971644753,142.707074981077,216.342899951884,293.251400899666,237.094416960283,209.194151341375,230.052996012206,151.807898317008,169.086864957577,178.718061567226,130.21700821759,250.997165698477,205.311585764819,215.048473562684,305.248047920439,314.259460457495,287.115389467311,287.925444398904,328.842224779609,324.866943624916,343.266437722868,357.521142052462,407.340005914238
"FBgn0038629",49.3288189319748,10.2467204142408,465.890145087726,576.994073217192,6.73992450674212,0,7.19649554502358,3.51930177558301,6.74584300367861,60.3436557437229,7.38946148825796,140.868597675322,5.41765372439576,0,8.80109263550527,17.5213936567481,255.610150493161,16.0272954848648,104.58215451413,26.4792006066838,3.48114883589837,4.16803078501358,0.955035815161175,5.69635349257725,521.171631932994,559.635841754389,334.589428893374,316.433980968192,16.8407965370572,15.3920605071298,6.17685407598696,5.51176326988625
"FBgn0038631",427.027164949534,1094.96994626868,682.198707792482,805.914053796461,1629.7687855987,1268.13910624288,661.403628058635,812.076239786716,216.474383306611,197.563363741072,207.235596929918,536.5598136943,122.605532277822,134.993569755573,264.19356586325,230.028036281846,273.463020184757,328.560777805364,494.538753287216,640.111076236632,284.157376813481,204.70394162632,288.50000610093,368.645797202323,278.779868932538,198.773892739157,175.058174480917,230.648679472089,900.904627872805,253.117989685578,494.163261502653,416.2518554212
"FBgn0038632",154.17986217355,40.3007773726063,518.16309836687,543.848452220543,42.7202728256456,75.6173694817293,37.1559579939823,35.9390208117787,46.6716329671946,124.550427267396,76.7958690466754,198.099982286165,53.8470237995774,29.1034863308253,42.1136289415401,35.4523122645789,378.992791941183,112.80054342082,276.688057132006,156.459533270693,36.9315840639099,46.7568768800225,46.8465622069247,21.9533997947509,257.867790569603,332.047658999457,201.285342861336,175.496713378452,31.3198624371193,29.6502771021324,20.519447241535,23.004970207644
"FBgn0038638",145.79037274061,601.872850585498,204.764633250613,192.453964048946,249.64544957934,138.379090144415,388.926642136614,303.780191083941,558.174171297474,1107.91476687548,488.387461865351,358.785729223273,371.452559192115,359.256211205326,391.198347794077,290.030508743968,396.639992178299,492.339022183922,407.553551437877,656.247445469187,812.797522318931,388.427049007403,270.172979196593,1490.13302954331,324.084737081873,408.625006388133,301.17043946913,368.574420260328,173.776517925913,246.13745609356,214.064348696655,292.234231775963
"FBgn0038640",244.149454255896,234.373535051894,248.45207534076,248.1806176609,267.076310120663,294.977113125449,277.754829724748,309.841140897341,235.206318100885,334.379469608099,254.295158757412,237.071549871098,259.847759093558,300.478411790856,245.093112567984,263.727126476643,222.334855198761,279.81093792507,241.893335029913,251.622680421806,256.625920572212,269.024845618687,309.761450159082,362.126299494285,230.264652783209,232.556323353225,235.637656457124,251.563247315812,409.585579492503,258.975740240509,267.851917333018,236.21557335826
"FBgn0038641",3740.02433378838,3042.13914125935,3945.39712450853,3614.78409821822,2981.11237654177,2972.4647107807,2627.45265317323,2928.35208835207,2378.37155864647,2984.50929885966,2792.26834204818,3564.14969087479,2249.62629513117,3756.43662069895,2897.46918115578,2268.32912730369,2994.98439676737,2874.76769181908,4090.75426771168,3003.56379633221,2484.12828199953,2153.46025180922,2266.28770810209,2275.96136802392,4532.39433548379,3940.72816993708,3970.33511602468,4418.36779572865,2292.82523701615,1909.28372871872,2476.8392303251,2021.16208395798
"FBgn0038642",6.05891193006101,9.04604268902029,10.7586784135599,9.37218253366492,12.9804676083159,9.65516872662703,6.9299791618032,14.6833931243091,7.5803285190425,7.76303120479247,3.15005432307676,8.3656458539738,9.56508407651974,7.2912930877527,0,7.71523094228106,14.3637746098223,10.2466524076928,14.9350568877224,12.6896952900976,6.7056294320093,8.10235937825455,9.19712002387299,0,9.77972624393549,5.43038216395135,6.86478876376075,7.03200807113675,6.28159543628856,0.871983282918171,1.32202647767979,1.76942193153201
"FBgn0038643",0,0,0,0,3.70958981992558,0,15.7380302090816,8.15852172400346,6.77803168844328,32.0164967439302,3.26344979155071,0,17.0280918878397,1.76170798798642,0,6.8106163167636,0,0,0,0,0,29.9799926960915,0,0,1.33472924403998,0.89845876960614,0,0.903745992162768,0,0,0,0
"FBgn0038645",0.86801884273449,0.822910252731192,86.6512053504798,192.363627183329,0,0,1.71716645143659,1.10661334347122,6.55390605996551,43.5807960359883,4.23016186626767,26.086706162835,7.79307617135359,9.04572692952762,0,2.30605858291877,115.771093011793,2.05561657441531,20.6468096793639,3.30650486848512,3.37052519743384,18.8257340582097,0,0,106.805207387423,99.4559353837411,25.9006309788056,40.1322449022698,2.66517767160078,1.74495832839852,1.99346443161553,1.77052266247848
"FBgn0038646",1.73740617404409,6.58445270586472,0,0.727276696941886,10.2580182610687,0,12.8478528606749,9.90482557118645,17.5189233369725,21.2702404791741,12.7155179152591,5.59361399624211,19.0281278314186,16.2491857190171,10.9904521844321,12.2865924665344,1.93346757823121,4.11473133380406,0,4.92761072342109,0,188.938225435881,3.65842029111939,13.7455556833721,1.96842652802918,1.80780821612974,0.76152747658845,3.234729679174,0,3.49044692717325,1.33088331857618,0.885423279617573
"FBgn0038647",0.874552605222228,0,4.29320546089748,7.5125981432012,0,0,0,1.93870389884788,0,2.30564808989549,0,1.87306536044894,0,0,0,3.73897184961709,2.02115095068396,0,2.90052108117407,0,0,3.49677670200548,0,0,6.72015635338595,5.35256043213005,2.9905773787283,0.980700319827623,5.03669358947552,0.874669201734473,2.05545152169118,0
"FBgn0038649",285.816106394452,217.126093657622,304.208727110042,223.130570830003,253.798405300267,154.078962227779,219.531840347425,212.382943693919,238.72818240532,271.29268351894,216.668924627406,251.096043676805,276.213892863398,292.913014411362,241.594529699106,271.313594796068,277.231307030551,271.723248109637,270.104267485806,238.210664377609,199.737025798019,345.320198448731,323.370731409308,230.499136285411,311.356549483994,332.055787656307,314.13699482214,274.455635085177,212.137698973267,282.54440808717,236.931983398644,213.234054960136
"FBgn0038651",1639.85828624847,1616.3052822313,2002.08864760063,1927.52512773185,1772.73521223289,1426.94800469937,1706.18110644081,1604.11016581299,1639.43976737071,1415.42034591726,1385.88064985594,1615.43856005255,1598.60931903287,1283.38159603793,1433.10093487632,1677.75990854227,1842.07995852334,1526.53933642999,1583.87878016829,1311.81651979359,1913.65746316588,1907.38248063562,2413.46816969442,1973.97679485385,1834.39778512612,2033.88999617334,1809.54852301849,1643.53197208855,2000.78196045874,1909.13506931875,1801.59135377227,2041.33712267569
"FBgn0038652",987.026401799817,1184.91129382211,2472.11323454906,3507.44771934999,1814.29834320503,1947.60169121126,1974.75070876194,1776.22847170238,1834.68077516884,2085.19822289912,1465.07245300618,1255.78008809385,2912.0289441805,1262.98810855665,1323.81308779221,2578.78628976942,2576.34131926935,1035.91832318969,1229.92823826522,931.183035399236,2015.25186362433,1752.13354308788,2012.54326226183,984.197334716688,1823.85864930671,2441.90991620264,1335.45238813582,1071.93782957068,1677.0693192283,1788.81236259159,1852.82324235391,1372.66701468734
"FBgn0038653",1407.19062662118,1216.49500920926,1547.44816085837,1198.38844876986,1278.28829970729,1905.91498510114,1309.06227133694,1285.83161972418,732.061111019551,830.089599667974,883.224254141496,1051.43114556865,876.620270877388,1277.1031196423,936.172700939963,1013.21384502789,904.610542690928,939.697848071,1186.57874465066,785.214296174766,916.772768672137,680.603291692016,683.023385133621,600.403649592735,798.077686260002,709.583613787527,720.694066536553,723.26375622807,564.045424011802,452.604570401172,518.317587664781,465.445209077574
"FBgn0038654",604.316569051038,305.401757737747,819.679419536139,757.685955837849,459.173700734524,488.160058108607,294.558636708079,360.161150691475,265.489247809587,724.587006732444,539.313113811169,740.89175163135,600.739570715494,312.332229116962,404.934677228165,500.196792194236,548.474386320385,359.711196630281,669.516232816757,306.722808938462,215.046987531976,304.520031985327,190.800070862075,74.9247110817653,650.167335643775,542.830679123438,527.087249557015,497.002717132854,184.835170660469,303.814896100792,294.331557390441,208.668268624459
"FBgn0038655",3.47081674224164,0.822836551973707,4.16236713871396,0,0,0,0.859532073106068,2.21885359951339,637.213895687005,393.016913072192,385.653192250971,311.084776156873,33.7876009735732,126.758777459618,99.7640978274139,275.315002597913,219.757116503459,413.017299901708,321.682032195257,664.112822337906,129.678360500855,100.456491168197,62.3006555472011,406.581080299756,0.654830913457261,0.904254798055733,0.76190022587661,1.59980163951768,2.66851232958994,0,0,0
"FBgn0038658",0,1.64675911047641,0.838148645257559,0.730306079432435,1.2748656665364,0,0,5.4363826919042,1.1007131258118,0,2.12848914692752,0,0,1.79731158021493,5.42489588593539,7.66201219905573,0,1.03059423907551,2.82888415753205,2.42897359036642,0,2.6794798270569,0.912206198046169,8.25593136647695,0,0.90332489399732,0,0,0,0,0.667562668350518,2.65726642426756
"FBgn0038659",7661.40741833873,6755.88552330178,7593.74131900337,7606.07599122093,5823.80444347884,6958.73813374457,6069.64919074655,6476.76008633647,6272.95163332152,6995.55557543841,7064.62685963095,8394.99850221701,4938.93203051014,7218.53677954852,6607.25632461468,6649.87227150576,7287.87350289858,7040.36369887172,8605.86002710971,6270.76642034032,5348.01185786459,5082.04612092934,4708.13523480617,4773.7676357575,8975.69439196681,8485.20731843353,8340.23960862747,9325.00816292795,6176.15098738225,5856.48191201293,6438.54002114554,5843.64920387436
"FBgn0038660",148.978843826307,111.854434346363,206.423510268036,285.267884710836,120.403798778838,80.4535981754302,95.0576136415413,106.713529687734,309.310935861474,290.229588490949,307.163522075545,274.357845165557,211.9218775566,254.672469271486,216.225501445351,334.495564686575,297.417194598353,291.222188652281,284.152073854306,329.814165558606,401.191923500503,315.620564932148,253.532290460671,463.757906835022,141.657586441539,179.144325774775,148.678214608293,118.018675642832,187.935964040857,157.843149154461,137.672258005052,182.268932113813
"FBgn0038662",3414.02443900764,2302.98919974514,3441.59975067182,2685.78692500188,4554.35456498145,4690.64817701429,3566.30892948262,3732.72971284596,2250.03100526663,2589.75230044228,2744.43109473315,3126.83918422547,4190.9207751991,2600.35864679012,3626.60763080673,2577.85063222342,3409.39507186609,2830.62823697232,3472.34005000517,1317.19689879736,2903.95034380079,2760.40420398543,4340.80757956995,1504.21058513688,3793.86414030085,3982.896130069,3501.43030643646,3696.27420973621,3306.68377594788,3030.89922085843,2426.16350266322,3367.15882529017
"FBgn0038665",1731.44376709923,1062.91823753556,1538.50949329337,1583.2068712866,656.925072407825,795.372071908996,979.518270149036,585.920904026505,1379.93840065049,1437.0616002455,1523.53946326544,2132.68700782126,881.082527195011,792.096040075949,844.871110347269,804.705851549516,1888.70236952772,1883.24610352113,1910.98000283052,1367.17679877112,875.464983275065,957.067031265467,1097.28833011975,114.230806274043,2055.30917986221,1905.6634698278,2157.17442959391,1893.10171851425,1225.66199910536,829.216240712239,1182.09617783134,998.388322655652
"FBgn0038666",404.406682383357,375.73741653562,374.783076096091,327.877733369662,377.650864477427,282.200541377198,404.080364484571,339.852593806607,285.462410393805,281.329461830956,314.531978695227,267.781642186856,333.315689023424,261.071260506296,319.708640318969,312.735869034575,269.73029529887,290.137080224785,284.129689376366,301.881212337705,276.949817344872,349.670411630304,354.360936950354,306.696157609924,332.241756556509,305.681183361195,333.806619583548,310.332420870182,377.211356753211,370.499648944235,364.667350707315,343.186508372422
"FBgn0038672",275.093477975894,254.202554497826,280.704964458169,270.443636127562,284.964888414124,273.00822103306,305.252050431753,233.846510317325,295.366271031551,330.845992792098,296.77652433228,337.035412795764,257.980612476413,334.952063339307,278.990875021488,286.993279576931,333.742856468202,319.195432362824,354.312664874584,319.610461642671,296.440623745523,308.216612074603,219.332905572691,210.241357274896,292.922160512732,288.835902790725,290.443187233748,295.832361708137,263.859602060632,248.873247752488,253.939851785239,224.711946171028
"FBgn0038673",112.986510290653,144.051614880951,95.2699401744203,85.1916225812054,131.858213576388,89.8213678800904,118.021827761644,129.420801637094,149.132553105899,149.0597432692,166.565306891585,89.5319799326044,175.453430189539,106.387531800135,131.407785946931,202.602925492841,108.412816306458,171.877613574302,115.71188259615,116.152391519494,140.207636152016,171.802577637545,198.322833740492,228.244313601184,89.3117521547202,79.5288255232242,78.4207446408593,83.6841558429773,170.705623530456,108.21466659437,123.217368350553,97.4073907368642
"FBgn0038674",138.858883342153,149.763260232569,134.9206373212,153.101119397532,160.792096396251,105.778049534392,127.137680403051,166.194246196046,170.311874965043,215.582865344082,183.932199515977,181.649435800339,154.168298957309,155.656409729683,118.995275909168,167.610236292658,138.862291869976,121.258634661004,141.665631993035,187.085884597928,131.408279201606,133.606641935429,129.145746266932,173.09177904921,222.061021945778,179.935360064023,180.55596854242,185.106338974638,134.227780251434,136.10170443771,140.162226280436,144.291754466752
"FBgn0038675",377.829976898057,348.140547829476,376.334257128203,353.330704418028,327.134335362032,318.716977345197,348.762353196906,392.195635654818,362.259873068214,405.115881683012,417.338273829753,357.948005852713,340.849213497796,386.517349583844,437.350360673015,355.609790595155,396.207615849445,422.72116904521,395.583761277738,393.044133506524,391.443982441924,406.61775697206,386.964048543551,486.54856710049,338.481707979213,360.675871576218,388.403610511518,398.117889339603,366.096948065515,333.327440784529,365.233713179369,362.125763091398
"FBgn0038676",13.8410373047796,6.57742895089805,41.3301748956873,38.8833976415114,5.19965069878939,18.2982073722336,8.6738354206617,15.8635952721148,9.7314620426802,6.65303217090278,7.34088961648286,13.9359030245454,5.22021189663485,7.29928136175764,5.66852781183788,5.40321666538706,22.9519675098746,6.14423726800439,14.9203730856536,15.3012685775356,16.7478658388414,3.60306878834469,5.521528705495,8.22588282621072,50.1564440803381,42.5400059434984,28.987123455167,43.563556230395,19.7718792628562,12.2051888229385,17.1698653070455,22.9973411343103
"FBgn0038678",252.424036749099,230.63802288794,199.682808401861,179.212051515011,193.572869522316,212.774589677975,200.964250948565,214.286442135335,354.467867362609,368.607495835826,317.256912743529,361.411118471245,390.952569688877,344.961219011247,428.52840726674,333.732049404216,330.894650947911,317.809701816897,371.570785024745,279.210876902242,317.597969145041,331.089481537109,347.124956087546,314.705236844876,241.930237518969,234.413339391974,254.293728865315,252.249871701482,260.381965679132,246.370697896547,248.280979000489,172.020297929558
