gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEgreen,kMEpink,kMEred,kMEturquoise
Abca17,brown,0.1605160613058978,0.09800520591362119,-0.1132206911352116,0.1605160613058978,-0.1007250999529882,-0.24846856619161564,-0.272242361853515,-0.2776845197442286
Mcoln3,turquoise,0.7387206243826134,0.21454665431406916,0.2197939034170851,0.07229742558059975,0.40051575213200236,0.2456038965454841,0.2916202013053958,0.7387206243826134
Mill1,brown,0.9449548595401176,0.3550102507663205,0.5359887777573286,0.9449548595401176,0.09775736187475119,0.016787444797097647,0.261511595593193,0.25675353377744375
ENSMUSG00000115073,blue,0.07554030313104478,0.22856521783353412,0.07554030313104478,-0.043925897505790935,-0.1332828168544698,-0.09604668205636997,-0.11143168283196866,-0.24267296367300117
ENSMUSG00000109622,brown,-0.050964879544472104,0.00024373538238556586,-0.15428870669755707,-0.050964879544472104,-0.24280587867294667,-0.1697421884499146,-0.22981240908458614,-0.1496771229973914
Rac2,turquoise,0.5619861972117425,0.2082906534233838,0.3233158866236132,0.2754485491742988,0.4742009104277727,0.18456146797575373,0.1827339903973886,0.5619861972117425
ENSMUSG00000102712,grey,,0.02327711970647528,-0.22899914176812172,-0.15328802081142842,-0.21615452992835113,0.02180084025221326,-0.22890052987624285,-0.18373378724630665
Dnm3os,turquoise,0.5338806986836776,0.27647873354952585,0.49100157376579245,0.19846264550874265,0.15725378891936032,0.15305555933987153,0.366671028566193,0.5338806986836776
ENSMUSG00000103200,blue,0.18301122389979707,-0.004432954077133521,0.18301122389979707,0.06850906301908212,-0.09555020365899028,-0.01947980227581111,-0.2689099160151254,-0.0715449485505397
ENSMUSG00000084869,turquoise,0.027506547609027248,0.015563404077390708,-0.06934853489632142,0.001480267448335747,-0.14027450891571205,0.10720973833741966,-0.2093619383525158,0.027506547609027248
ENSMUSG00000101299,turquoise,0.022685799530510982,-0.06655721672960413,-0.11295511279445612,0.09070110964045443,0.17706696022222734,-0.0637735274197708,-0.18214177472774612,0.022685799530510982
ENSMUSG00000060096,grey,,-0.09552219152135194,-0.2905837300120867,-0.27582453004837815,-0.20230663691065578,-0.09077952260288563,-0.012061418366070865,-0.16224374781130244
ENSMUSG00000107172,blue,0.20419279918747418,0.32400194958432443,0.20419279918747418,0.1488090532690393,0.027968541222087976,0.1230424404111831,0.021656994038374164,-0.030086667685331782
ENSMUSG00000102945,turquoise,0.2925174784170756,0.24990586172435694,0.30885717558662573,0.189718648257973,0.030059855107852872,-0.07476276416646511,0.4423779045944403,0.2925174784170756
ENSMUSG00000097324,turquoise,0.7416640658532438,0.3806395109705678,0.4024394595268399,0.3573935492717515,0.4133882766397714,0.18642235678148955,0.3303741748997385,0.7416640658532438
Tmprss13,blue,0.9265549992272544,0.2863833310597102,0.9265549992272544,0.5704476131497221,0.2333960913639178,0.13156627667761994,0.5943288236701209,0.5571188202085124
Gm8983,grey,,-0.2846954201725774,-0.14980944283083808,-0.17642577729199474,-0.20894043769839654,-0.02263859035303331,-0.19894096975186598,-0.04047214847225939
Ido1,turquoise,0.15110468836548688,0.5177111589614601,0.11598650789159434,0.2177930412422497,0.1745546062387142,-0.33835490423045844,0.06927474513176482,0.15110468836548688
ENSMUSG00000103726,turquoise,0.38831323090305486,0.07959754000865468,-0.039721640382643524,0.16147344917063594,0.39113159470641323,0.16744187256406745,0.0006392847261652428,0.38831323090305486
Tnip3,blue,0.46741331189877233,0.45615985257177594,0.46741331189877233,0.4845776767110753,0.28236121485185534,0.03942890416524669,0.24053784586222463,0.27971887189435385
Gm2762,grey,,-0.002506253964202915,-0.3274994759215556,-0.08776590986698067,-0.2287169003603763,0.0749686601634138,-0.5470267480415806,-0.33368438944054946
E330013P04Rik,turquoise,0.7482557262850446,0.3849393895041986,0.3794413879212846,0.34326802304680404,0.5689447027396576,0.11523157837629465,0.27918399569821367,0.7482557262850446
Ltbp2,turquoise,0.7196352187181578,0.18426068375671134,0.14874928612996569,0.15614691137400197,0.5855476264680294,0.19674875824121263,0.07891886293637199,0.7196352187181578
Prss57,blue,0.15243204542825364,-0.05707857430607476,0.15243204542825364,0.25920138701794815,-0.03178420236545835,-0.0959834631670436,0.07658065311510323,-0.05580124488280503
2310002L09Rik,red,0.7937853190315218,0.15960344253062747,0.40564216734777475,0.31591314419326666,0.08181923217825007,0.04572255555297528,0.7937853190315218,0.2747582239672991
A330076C08Rik,grey,,-0.09335981605201399,-0.21764494381565375,-0.2530747060576721,-0.20549215551493372,0.010466960732442396,-0.29172640150065476,-0.26967192264995676
ENSMUSG00000081078,blue,0.28522588583524466,0.2659080535902628,0.28522588583524466,0.21732316033240892,-0.07618445852026826,-0.2951365223627652,0.08629373374303177,-0.004926112784316485
Esp18,pink,0.8215809046529512,-0.20363045947455344,0.14820209132362194,-0.02107635623567188,-0.01646501897029458,0.8215809046529512,0.11898804305480895,0.04794607739848956
ENSMUSG00000106058,blue,0.2526906319247185,-0.1427169250253621,0.2526906319247185,0.04455688163560046,-0.14037150603057816,0.026188987477581263,-0.04392070328485579,0.06478158545087985
4933439K11Rik,turquoise,0.6007124284378244,0.23268757548522737,0.585759982328889,0.4403639349071678,0.161965054800416,0.08886044985942032,0.44117432406979784,0.6007124284378244
Otop2,brown,0.26384912666808,-0.049870259433503726,-0.024235407898722545,0.26384912666808,-0.1370012779763899,-0.20168048422455753,-0.017961354657175146,-0.29774174653684465
ENSMUSG00000110162,blue,0.05811204210957761,-0.12747577545859778,0.05811204210957761,-0.09553948381363829,0.031163348822770113,0.22877096102911637,-0.026280500667579653,-0.07635553209529633
D11Bhm181e,green,0.16641850129007085,0.07823126393715638,-0.14501372805900353,-0.056640053840472264,0.16641850129007085,-0.18756879437549723,-0.22363934494942314,-0.003937807218059741
ENSMUSG00000118277,turquoise,0.36277545099304465,0.20631725036521342,0.2545948602950317,0.01324509945970852,0.310262979526361,0.05348964441196967,0.09877994186315439,0.36277545099304465
Fam3d,blue,0.9043595844142605,0.07033729851993628,0.9043595844142605,0.44889551657761423,0.033898139372095126,0.11200138341067671,0.5916907078238856,0.36173708480557937
2610206C17Rik,blue,0.28007652908519004,0.2529612886679255,0.28007652908519004,0.3491424461251043,0.35049385408198797,-0.038824266019093265,0.2031681941631768,0.14465332091939764
Pkp3,blue,0.8768138494835741,0.1578908713791439,0.8768138494835741,0.4576496066944108,0.21755893773950108,0.0914142988967691,0.6254101746887027,0.6184694576553552
Il5ra,blue,0.4569724497933866,0.0450891820593824,0.4569724497933866,0.17143040520946137,-0.012674842798390765,-0.1389852900901661,0.3914538720444345,0.049550100474982
Slamf7,turquoise,0.3808856090377499,0.1998117022531777,0.44536229194045307,0.26400243329673057,0.15433234433849474,0.14905217987474031,0.3708010547190714,0.3808856090377499
ENSMUSG00000080700,turquoise,0.3565234985184871,0.31043120006727387,0.396104736263699,0.2068508776220069,0.08593144609818122,-0.00407755053917251,0.30879463237052224,0.3565234985184871
Sdr9c7,blue,0.7734557580056224,0.19015321635872787,0.7734557580056224,0.5818097704321723,0.2039770155594182,0.06641897141006504,0.5369131710682757,0.6058733378021514
ENSMUSG00000097025,turquoise,0.10033241572339344,0.35933223464157554,0.04529014710652703,0.1973505363912816,-0.19290114014800955,-0.08377108685156823,0.13400379729326942,0.10033241572339344
Clec10a,blue,0.4257557183258834,0.22841737887036706,0.4257557183258834,0.34379233947526405,-0.08236832640534668,0.1170480713907011,0.249360603262877,0.30330713240624413
ENSMUSG00000100794,black,0.5097846686974928,0.5097846686974928,0.049575486743586805,0.17789151177659282,0.12743641620665905,0.22524483442543836,0.2121538168125785,0.11016306239549767
ENSMUSG00000107571,blue,0.07130904897917287,0.198366110269586,0.07130904897917287,0.11611085312103545,-0.18306699898888903,-0.23724646734834398,-0.18556339100690045,-0.10174267919392482
ENSMUSG00000058050,turquoise,0.04934032984740707,0.05918636503297287,-0.08961786865190849,0.022644097127428597,0.05562582343898175,-0.13548411719730327,-0.10621795585001828,0.04934032984740707
ENSMUSG00000116707,blue,0.2357627216608496,0.3479002993445526,0.2357627216608496,0.3171531106804777,0.045904861816238575,-0.0475005152719977,-0.00908534357644838,0.12218899695924909
Thegl,grey,,0.09070946362655688,0.04179863895639497,-0.03092313977440421,-0.10886740507110851,-0.03111337397209457,-0.007697221956667524,0.044775558253186895
ENSMUSG00000081004,brown,0.4096066603478673,0.37313804107948195,0.10569655073012778,0.4096066603478673,0.03340780119342594,-0.14231995610928735,-0.02921738241853505,0.16825186078300283
ENSMUSG00000082738,turquoise,-0.07647883202152943,0.14823257207098817,-0.10792841607183498,-0.19378638176792823,0.014024575057536348,-0.14660813144790813,-0.23302191510400255,-0.07647883202152943
ENSMUSG00000081422,turquoise,0.052018571120864505,-0.19755425290981982,-0.0027844900477654896,0.04815022345725547,-0.1214429474119382,0.04908522453111862,-0.139015416295738,0.052018571120864505
Rasal1,blue,0.27835962365803574,0.08185217806791095,0.27835962365803574,0.3468353185184999,-0.2157256054923495,-0.17081020416957798,-0.07995032321427611,-0.05988355476731593
ENSMUSG00000083494,pink,0.6279713657096079,-0.05893121139357428,0.04625088663712644,0.1756909021911655,0.0035230768377659265,0.6279713657096079,0.031652242321795865,-0.09961607920739787
Pou2f3,blue,0.608504960979303,0.1257401654323379,0.608504960979303,0.6125242237804838,0.2248707908512675,0.0018553759079141662,0.29898387386768344,0.24551334080768955
ENSMUSG00000108532,grey,,0.07119751870938437,-0.25588702177899847,-0.07252545760750709,0.21710722598415622,-0.13329539551399583,-0.15531182619663292,-0.11150927423460376
Tmprss2,blue,0.6488432078209838,0.15092472165274584,0.6488432078209838,0.2658486849557402,0.3974800899117793,0.13760089329139838,0.4603035219274677,0.5275835491124227
Pdzk1ip1,blue,0.9315141879531602,0.13888467842293456,0.9315141879531602,0.44913757184557324,0.10410090262722534,0.06619777143684345,0.5496119114502812,0.44175939212696164
Gbp8,turquoise,0.6397773313051877,0.05816038688958773,0.38031295952350475,0.20810553203336776,0.19980923689018396,0.26033282603034297,0.39866091806757825,0.6397773313051877
Zfp831,blue,0.4296965911654701,0.26204439522585316,0.4296965911654701,0.26734000095042,0.020301469838949867,0.06507419790408518,0.3953262036222132,0.30254971034345485
ENSMUSG00000111077,turquoise,0.13953543343924624,0.3281105611855217,0.08451584399375371,0.22327683646816723,0.1492180930474195,0.06179004353227658,-0.07858783610825076,0.13953543343924624
Fgf15,turquoise,0.21179779450301822,0.29085156108202137,-0.0036262071104380474,0.23263366307967995,0.13904730444892854,0.027669914820606687,-0.01374548156504783,0.21179779450301822
ENSMUSG00000110003,grey,,0.08185719817198953,-0.0010744658630074742,-0.2200081540567247,-0.12073158909625942,-0.10665697758003864,-0.1471928894273599,-0.06750783593910609
ENSMUSG00000114623,blue,0.11731577846133129,0.06853287523613187,0.11731577846133129,0.0928659464779294,-0.30652933583463476,-0.09138448830772675,-0.07541746581997912,0.02102386019890119
ENSMUSG00000106093,turquoise,0.45334673005451087,0.11895224056564756,0.39558161524187807,0.2868073658823479,0.07168840825350957,-0.0873602125088144,0.3092336528822801,0.45334673005451087
ENSMUSG00000108886,grey,,0.16628279765499387,0.015293362769480078,0.03526829364303976,0.061297874867559825,0.08135851400736782,0.13443003626634215,0.0687904456599902
Nat8f2,turquoise,0.1986488619899393,0.27251595182443933,0.04373250304245033,0.22231700057624004,0.2866655090484519,-0.03547290308998612,0.012080063286385145,0.1986488619899393
ENSMUSG00000093405,turquoise,0.11575830656164741,0.26158552184504436,0.1268025303848953,0.27791784394531394,0.11006262143791652,-0.17509085274273598,0.05644082244810329,0.11575830656164741
ENSMUSG00000075015,grey,,-0.06026431927095457,-0.19121291369813273,-0.17147031442276026,-0.17844159439143362,-0.016659004625520214,-0.23484180687798978,-0.18114963066605957
Btg4,grey,,-0.10842827279895748,-0.08626120035131894,-0.05082251683542139,-0.2833598831840913,-0.12695483814723643,-0.28203160977079883,-0.15751898195781924
ENSMUSG00000111509,blue,0.30380132351370726,0.06717845015718087,0.30380132351370726,0.22030729959463594,-0.00723876664017287,-0.20142378374910305,0.2190826593518842,-0.06133672279909801
Adam28,blue,0.8795189126308004,0.06419199546831944,0.8795189126308004,0.47264721924023345,-0.006134010383249433,0.05722959764826502,0.5194704520711302,0.34338622767596105
ENSMUSG00000106961,turquoise,0.36716389604541444,0.14255380197816375,0.2575582108006227,0.13251147545121625,0.32966226291568373,-0.01619389276616703,0.25382756585042227,0.36716389604541444
ENSMUSG00000091941,turquoise,0.24434812821284418,0.23057556598274173,0.2559494247876168,0.21501719551865534,0.08027074148582626,-0.2171827173245951,0.23891691014412164,0.24434812821284418
ENSMUSG00000102282,brown,-0.013323694927228938,0.0482484413827174,-0.1578558889960983,-0.013323694927228938,0.060885983267644855,-0.31881524261596356,-0.15067348770492056,-0.17345962096654183
ENSMUSG00000102139,turquoise,0.1447171650874884,-0.09462400429889961,0.1815270536462292,0.09844172775455264,0.19117026014241525,0.12849926251824223,0.12831656654698254,0.1447171650874884
Runx3,turquoise,0.6861874553590444,0.23665474337006015,0.2955383595288389,0.23600798133195458,0.43970052942401927,0.1858415524944487,0.221407651752338,0.6861874553590444
Ms4a4b,turquoise,0.6232802653573636,0.08393278132279966,0.4024982008538421,0.14071572764298396,0.18724173037826491,0.3591959158554256,0.3932614856196594,0.6232802653573636
1700093K21Rik,brown,0.25418088994448695,0.21590016340600957,0.06451758495789145,0.25418088994448695,-0.017557620468235943,-0.1494811541163771,-0.20591419126193583,0.023311555259832233
ENSMUSG00000108930,grey,,-0.14512442863942945,-0.1968179176440381,-0.35523825455608493,-0.08296045851182199,-0.0713365737320669,-0.18869170371944444,-0.06635246145585642
Vpreb3,brown,0.5083667554447612,0.07896686159664182,0.23068825399169712,0.5083667554447612,-0.19701490548261635,0.0064230349370827874,0.11304239745514195,-0.04820377186819722
ENSMUSG00000112969,grey,,0.03196467009325058,-0.09470634157601858,-0.0662041401333067,-0.12112328474563933,0.0636373000295421,-0.028399981403587845,-0.1665583749347621
ENSMUSG00000110368,brown,0.8476957763664634,0.3641149169146016,0.4041567648559673,0.8476957763664634,0.02731855162458831,0.02715629767317382,0.17405837633156368,0.1636857954334477
Lcn12,turquoise,0.1889126798193666,0.2590383761148186,-0.008172339367462998,-0.06685989991097607,0.03351700413872516,0.09856017283577362,0.26308794352269893,0.1889126798193666
Lhcgr,turquoise,0.3120796389844813,0.0512309891263279,0.10572542761113728,-0.005879033675553405,0.415974917210204,0.029186175536644394,0.16094751638493165,0.3120796389844813
ENSMUSG00000097434,turquoise,0.32103767749065804,-0.2579793104154269,0.2639803348881256,-0.12789597243147313,0.1122086859805338,0.045723360140699026,0.20690582990821757,0.32103767749065804
ENSMUSG00000114742,grey,,-0.21201967693847662,-0.19223169862228773,-0.0379448076308851,0.007227875835675766,-0.01314732009262628,-0.2254811695685194,-0.24069262429746024
Kcna7,red,0.8158695142799388,0.16130996869781764,0.42001028879532754,0.1917045544009476,-0.04611717064057228,0.07323764963136543,0.8158695142799388,0.18735342994644308
ENSMUSG00000085549,grey,,0.008611756548590713,-0.12843751780115775,-0.17695433493770507,-0.00014662614991983833,0.15448579021576803,-0.14559910773626503,-0.0879172352302869
ENSMUSG00000116876,blue,0.1651829352989576,0.27880189938836036,0.1651829352989576,0.19237550920891006,-0.0019340812503912386,-0.13425311833545617,0.12976457307558742,-0.024057877934876244
ENSMUSG00000053442,blue,0.2075958265205127,0.13019962606616756,0.2075958265205127,-0.029409395647813384,0.07427000863199919,0.34361885111553747,0.09166186145523152,0.14786329001652712
Krt7,blue,0.9049497995653163,0.2093812777629695,0.9049497995653163,0.48554946097008306,0.08414826858120418,0.0705444157768311,0.5808086701570163,0.4661674100131467
Dsg2,turquoise,0.847395153167804,0.20766225064571256,0.6718997135336304,0.43927266192550063,0.41225448736402787,0.13301177841054726,0.47925363637815066,0.847395153167804
Zfp264,grey,,-0.29052052492163943,-0.19237296212329377,-0.05899901019018214,-0.24914845631208862,-0.0729151974757804,0.024897708313320534,-0.192878735414627
Dlk1,turquoise,0.6374627985997469,0.048815082943039184,0.12208246624035778,0.03828549934577833,0.3244691249774435,0.22883952455297418,0.2595895941339846,0.6374627985997469
Apol7a,blue,0.8270584541951755,0.10967126575480425,0.8270584541951755,0.34470479897400985,0.07693600448953279,0.07099607758184619,0.4851557594808589,0.41175927195310674
Kprp,brown,0.7774326563192019,0.33284603320686473,0.4825298055399945,0.7774326563192019,0.25661281238703093,0.004486561152683707,0.28730390086584773,0.2823121403518374
ENSMUSG00000102240,turquoise,0.3955146493068233,0.3567506287282147,0.40413248314761074,0.39781882591999645,0.08752059738146857,0.10439860569843563,0.18702272046048835,0.3955146493068233
Ass-ps1,blue,0.09606826595128991,-0.04966512507822741,0.09606826595128991,0.11452946202830343,-0.270748181416491,-0.06681132854208192,0.08941142641748413,-0.35510368381607627
ENSMUSG00000110625,grey,,-0.0005581390783373296,-0.019747929387122904,0.04983465624086193,-0.10120552705059535,-0.17404587502675503,0.136568109088331,-0.2605138563121201
Gm36001,turquoise,0.35469101347221815,-0.14278664664281027,0.1376233402541315,-0.028869208994061455,0.18795559328744846,0.027173508394259135,0.25078132084011057,0.35469101347221815
Gm28231,grey,,0.10331335137357502,-0.1173285789743367,0.021070328012994684,-0.32075130460815254,0.195775213477447,-0.08817988643552663,-0.09908448682179122
Gm7903,turquoise,0.20601581708898076,0.2613901723702538,-0.08416385133402855,0.13834743045527023,0.09544980508801733,-0.04939453313096827,-0.008401983067046656,0.20601581708898076
ENSMUSG00000097356,grey,,0.16386381715462353,-0.0768782252626187,0.10152483780317169,-0.09711814028821354,-0.06525516354310845,0.08024523710023751,-0.1637993710202632
ENSMUSG00000105392,turquoise,0.20755077703661845,0.12436893896923068,0.20497716797598295,0.355080353788078,0.24701754626308686,-0.01607540802443924,0.3111141309148606,0.20755077703661845
Haao,turquoise,0.4259871724795066,0.1386674937114203,0.1104212596720906,0.07940568383447072,0.36771651114392406,-0.010247371908885364,0.22818421793314422,0.4259871724795066
Gal3st2b,turquoise,0.39455915267278463,0.25448199095630847,0.1516188521447939,0.08104157974792593,0.29189278854496414,0.4886676209039267,0.2844325729895452,0.39455915267278463
ENSMUSG00000052005,brown,-0.045705079039596974,-0.08647971530855335,-0.29279773956248006,-0.045705079039596974,-0.16404964225141674,-0.4216583482725995,-0.2788983806499726,-0.4253768542537596
Gm11837,green,0.8995299502089217,0.32786374855324574,0.2737522671866249,0.2402562861321033,0.8995299502089217,0.16445035154993423,0.32446385873620687,0.6690851672354743
Ccl11,turquoise,0.6290250888706608,0.23220321779952527,0.3956625108961463,0.2912919145138018,0.19291198289507852,0.16562922178927406,0.6085179473449125,0.6290250888706608
Ifi209,blue,0.8055094660073738,0.2386899917948826,0.8055094660073738,0.34067545869451327,0.21953199773504098,0.13917183618468462,0.5165197136254923,0.6367555054673987
Gm12092,brown,0.08138883819086615,-0.15566507777681352,-0.12527701739162644,0.08138883819086615,-0.008178733477127866,-0.06805930400255861,-0.13080545452210074,-0.11048437399048247
ENSMUSG00000108563,grey,,-0.11987483688674672,-0.27825838178620416,-0.16877944844540904,0.034995803199322974,0.03661246437984713,-0.1721747248118469,-0.054728548904347696
Gabre,turquoise,0.7757088837223043,0.2510156408814108,0.38957370997687635,0.4429169482257508,0.2933555072996241,0.06463178890086424,0.3452661519086806,0.7757088837223043
ENSMUSG00000110480,blue,0.3700302070929818,0.16381379294053597,0.3700302070929818,0.29550072322481125,0.017518601340944143,-0.053066520705332736,0.27726486202148326,0.20847008423819022
Dsg1a,turquoise,0.8833715932102648,0.1702478077976793,0.5428238033184449,0.34558286771572544,0.5432483987629325,0.12096307085555728,0.43933420717329286,0.8833715932102648
1700028J19Rik,turquoise,-0.05558041817313745,-0.07551409950743461,-0.06719852629151533,-0.05196026765900017,0.038152218856190086,0.25907294767230116,0.029256171104627374,-0.05558041817313745
ENSMUSG00000112036,blue,-0.05096875669632415,0.012255471301295213,-0.05096875669632415,-0.14518852029760948,-0.06084640985558406,-0.10581458618865597,-0.07627758379961024,-0.15191454728644502
ENSMUSG00000102709,blue,0.46644926807094517,0.47013444928630393,0.46644926807094517,0.4765016044969253,0.15691619238562826,-0.038231697453526996,0.14398539368836757,0.1696402027556613
BC048644,blue,0.21250568981522136,-0.012134325300664162,0.21250568981522136,-0.020060403396432485,-0.0949774834401048,0.14445240313867447,0.06974903782525478,-0.09695608258311521
Dcst1,brown,0.45070221426307083,0.3340805003972109,0.28769926473988605,0.45070221426307083,0.17103890488489612,0.4496743729811845,0.18152643553310227,0.2525985048203953
ENSMUSG00000102359,blue,0.3213426426260629,0.039949093988469846,0.3213426426260629,0.291604156569299,-0.1345688880690845,0.13812653999495034,0.001332739329171215,0.1392377372735547
1700065D16Rik,grey,,-0.36011124387811183,-0.31602547836967876,-0.07312458815197194,-0.34604587099400846,-0.19296003646246151,-0.4010177277635154,-0.47646104258723854
Stac,turquoise,0.856488882559774,0.22023987581514673,0.29438810330365367,0.14431192203440704,0.527350610057434,0.19032340936366662,0.21652698281288252,0.856488882559774
Fosl1,blue,0.12048757072416831,-0.19121219543461,0.12048757072416831,0.10838344001212631,-0.33400767582460317,0.0646888162174694,0.09757995213761872,-0.09604956162135757
ENSMUSG00000113695,brown,0.49971282980114007,0.30789404419267946,0.23924280458909128,0.49971282980114007,0.22815787016069133,0.05119819106806018,0.3064485356654056,0.1370115926427371
ENSMUSG00000111777,blue,0.08768425366206634,0.0764001035295035,0.08768425366206634,0.16163200522138899,-0.19443497806349827,-0.15162543487351254,-0.01050293931282614,0.0185222392179168
Pln,red,0.398139589259601,0.06569944402471335,0.24294226149251907,0.08101307443460865,-0.283243762008393,-0.15000561115038102,0.398139589259601,0.00910254256914578
ENSMUSG00000114957,brown,0.4477639719715055,0.16650219687801754,0.2931957791051815,0.4477639719715055,0.12765198823864604,0.07817807991832931,0.11140607362124894,0.0752362663944224
Tbx15,red,0.7999282453759927,0.2348376935814994,0.5570185741704979,0.39535005879817625,0.2544105632690063,0.18414540323979328,0.7999282453759927,0.4710372895053258
Gm20482,grey,,-0.041504392794800164,-0.14880529640300935,-0.08274829137235191,-0.14274482921737097,-0.1907188274157582,-0.13667409043177509,-0.19924370774935335
Bcl2a1d,turquoise,0.34277013333883816,-0.07823482344065073,0.11625442890149291,0.12029583650170621,0.01636492804523115,-0.206641511125095,-0.0942485973676537,0.34277013333883816
Tm4sf19,brown,0.21717391325214147,-0.01872160783883607,-0.0757937925877542,0.21717391325214147,-0.08238338480725893,-0.19293149954699093,-0.06116091518056262,-0.038360432934729474
Gm14130,turquoise,0.013338492181293127,0.3212155792833857,-0.017518585530190166,0.009574629052850966,0.11472964210443315,0.2723294247648587,-0.1426191822601651,0.013338492181293127
Gm34552,turquoise,0.13578093433224633,0.22137985156908546,-0.01988272035491501,-0.00010861804482082169,0.1365235787881533,0.08931625639194189,-0.023431208622834678,0.13578093433224633
ENSMUSG00000105909,turquoise,0.44991082963949014,0.1353387010154456,0.10474755717053018,0.11636176815879344,0.23516176909164663,0.09103568065223477,0.18083915412132404,0.44991082963949014
Nctc1,red,0.8562434189163073,0.33155811737191904,0.5797247746324964,0.3226138884874593,0.08881880689690323,0.1283330392262805,0.8562434189163073,0.26657837762622416
ENSMUSG00000108618,turquoise,-0.05324745277493728,0.13734107889560287,-0.07450320848008928,-0.004366537763157907,-0.058159888104749494,0.04206663758742388,-0.16726502868287346,-0.05324745277493728
ENSMUSG00000103390,blue,0.07211767874324462,0.10556773584487429,0.07211767874324462,0.005782680270328083,0.05203920908643202,-0.36343548751392746,-0.11320476442034945,-0.05176501250494343
Pnliprp2,grey,,-0.14392862345453422,-0.09455322733946105,0.020332992851992745,-0.25868246734736505,-0.06972595138343989,-0.2717262560700504,-0.10692896020925126
ENSMUSG00000106212,blue,0.2468005329599384,0.15889446354797288,0.2468005329599384,0.1965945946209319,0.09112469224967568,-0.10920379102236648,0.07271089241723339,0.08732123333614646
Rdh9,brown,0.452207988776072,0.22542641138757508,0.2782783044895909,0.452207988776072,-0.02623489820928173,0.09815785785486879,0.26612753974067777,0.19754395546998738
ENSMUSG00000107511,turquoise,0.24323367949385316,0.3405214832987636,0.15352684956833035,0.20476466697952767,0.2852784321868791,-0.04463007434064046,0.006751932633265952,0.24323367949385316
ENSMUSG00000085423,green,0.4746880083082716,0.08247696369570356,0.12505019708397386,-0.02009897413999621,0.4746880083082716,0.21001284449945187,0.1278940344514793,0.38700815229607355
Itih2,turquoise,0.7565799501579307,0.30117142390040924,0.2801063796920489,0.057008166883469005,0.531387858625755,0.23851330697290862,0.3290529289801836,0.7565799501579307
B3gnt5,green,0.9102581388487174,0.25394435317046016,0.15843158875750543,0.18822734702738084,0.9102581388487174,0.11602154242236248,0.2764759776966857,0.5086862046221002
Fam167b,turquoise,0.390410777985586,0.16489338759374472,0.164549505700427,0.07460281485433527,0.04233791197317118,0.13171601881719883,0.08579158480673285,0.390410777985586
Gm13413,grey,,-0.026190882542586096,-0.1329980309343722,-0.0511322645526082,-0.17641681625019684,0.11553123041612118,-0.16704573950527787,-0.17073166303964535
AB124611,turquoise,0.6162057922622309,0.14625702505509394,0.3598319466655765,0.1363819297658775,0.33283286771033804,0.09144001331784582,0.27743883174254186,0.6162057922622309
Gm16090,turquoise,0.2768385235276997,0.002128637809004676,0.008645046035306084,-0.2509411629248138,0.13915687646868305,0.15912819549849178,0.21063510927760584,0.2768385235276997
Muc17,brown,0.14253481449900318,0.14525002829639336,-0.07631765309033849,0.14253481449900318,-0.05065757929432667,0.07673476777660249,0.036227951338413424,-0.12481168895156607
Gm14633,turquoise,0.38493946054854167,0.005829998245012348,0.24713111013175826,0.2266112333913896,0.09124589949919143,0.09689899873675521,0.11842532865185877,0.38493946054854167
ENSMUSG00000090785,brown,0.38211055551853396,0.3439374420984228,0.02909819462672843,0.38211055551853396,0.24308560902167253,-0.08193728341727702,-0.02294842513094196,-0.08496678607349539
ENSMUSG00000097497,turquoise,0.3186300817652305,-0.2218756388925619,0.1710831305693374,0.004687991319070196,0.20305490399791448,0.16008295152203342,-0.0067018064905494164,0.3186300817652305
ENSMUSG00000085701,brown,0.8503793399489158,0.42189579228101426,0.6332051051946214,0.8503793399489158,0.04159427304221426,-0.004047217301861181,0.3382422844853082,0.2767956964878358
ENSMUSG00000117525,green,0.9398453557193923,0.2489393311850967,0.2081506674591062,0.1712338311205812,0.9398453557193923,0.07270011306665315,0.2748272489119684,0.5443179695077595
Vmn2r60,green,0.5304207729885047,0.26197039200602085,0.15929367701328465,0.17868901352256913,0.5304207729885047,0.003719232022166531,0.35064950120152116,0.28710257663502436
AAdacl4fm3,brown,0.8935150690945572,0.41166928012548143,0.5401137984295672,0.8935150690945572,0.12550957000599758,-0.10911613091872274,0.2703023635951401,0.2416436229797577
Gm14140,grey,,-0.28960199278235693,-0.232839143681513,-0.12331831167014419,-0.177604120503676,0.004342180609118698,-0.26246649082893897,-0.28932981881851766
Cilp,turquoise,0.9171306835630112,0.3955517076546136,0.6234827485909921,0.42320547881848447,0.6538211778447633,0.21254756308331846,0.5281050545064999,0.9171306835630112
ENSMUSG00000104402,turquoise,0.571645133379267,0.3485967432982418,0.5690840364702322,0.4638492316005682,0.43453248102804554,0.16640953021435353,0.49745719505734365,0.571645133379267
ENSMUSG00000083016,grey,,-0.2238393910882043,-0.022250895756339397,-0.001069913616438021,-0.018310701379084818,-0.07064377930583841,-0.2533466518046191,-0.05014510704032626
Cysltr1,turquoise,0.4945844713662201,0.10504587121597066,0.2183924227472847,0.05083993835634161,0.22877086499409818,0.10186067526723555,0.3280315115120104,0.4945844713662201
Or2y1,turquoise,0.04656775646958209,-0.13219879831198902,0.09505884817502311,-0.017300343788442727,-0.08943781734338198,-0.11853871401657659,0.004153051774373616,0.04656775646958209
