gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEgreenyellow,kMEmagenta,kMEmidnightblue,kMEpurple,kMEsalmon,kMEturquoise,kMEyellow
Uchl1,blue,0.5979187297928934,-0.2096616529166518,0.5979187297928934,0.32127156781270105,0.29969235110522136,-0.21034179338811554,0.007129480810044246,-0.3930452564811133,0.18358268223064989,0.29558081629027094,0.46668879132792146,-0.4869270072413026
Nudt10,blue,0.418654761324893,-0.11338354357457557,0.418654761324893,-0.07730862731673227,0.18785868538952036,-0.006911269033001505,-0.08486874932232778,0.07202222385940513,0.007480076697204411,0.24334471203085886,0.2400243387176501,-0.22965074067963054
ENSMUSG00000111053,brown,0.6473336953290362,0.10469554757251158,0.11175632697862214,0.6473336953290362,-0.05135605611277375,0.042095450902498326,-0.19701654887959769,-0.6231423474176514,-0.07440549659808444,-0.0496165869597769,0.13353411260459858,-0.1393607678658493
Pcdh18,turquoise,0.55603324502476,-0.49331126213582016,0.49621769512684993,-0.15895920021223856,0.25881641210726836,-0.2691448835587375,0.22035715612311432,0.05480623643633466,0.41140055175679974,0.1651656810206162,0.55603324502476,-0.5487057633851078
Per2,turquoise,0.6718703980745988,-0.45480250141639555,0.5485694356506259,0.10082598147234444,0.2740189628753885,-0.27376113647853817,0.003556060615293447,-0.2024856946130681,0.2774811823532507,0.25588202388583586,0.6718703980745988,-0.5609159001067998
ENSMUSG00000084844,turquoise,0.7030715433654262,-0.7283182443778449,0.5606868553250266,-0.2954690946203754,0.3142726040180302,-0.3102323998566907,0.24953183450322972,0.04888639381221347,0.46729864901706647,0.2389332730561321,0.7030715433654262,-0.5760428022418905
Tff1,greenyellow,0.5582870288713117,0.21549347997101573,0.057421064351526226,0.27163333063376743,-0.20145613128274736,0.5582870288713117,-0.3374853094881661,-0.145928010149338,-0.047222748860446175,0.06398077860910201,-0.18366720240382586,0.17015161575530005
Atp13a4,salmon,0.6230654508244083,-0.10955963157064755,0.3799566181003019,-0.16697384015813574,0.39576397943238567,0.3820046102378215,-0.13826176891098868,0.12624382778670065,-0.032228449640811396,0.6230654508244083,0.05386783187911215,0.020188595539986382
S100a3,brown,0.4008996059248707,0.42220300960943336,-0.11103148931573177,0.4008996059248707,-0.08469959826697832,0.45478788972559325,-0.2992358804950965,-0.2260161328443613,-0.20711627143170638,0.07803760421098462,-0.27152719427004646,0.31804866902588086
Tnmd,greenyellow,0.713502337874752,0.24440917330032721,0.10436138884603605,0.04896093202353714,-0.07224581426825974,0.713502337874752,-0.45773514658420755,0.05293870672336034,-0.28384478024926113,0.14624786060069514,-0.2567824482457087,0.34526735506666006
Bcas1,blue,0.6920233248515665,-0.5246886093824737,0.6920233248515665,-0.06646296479786402,0.3669507960677329,-0.24101321258813277,0.06322896386769641,-0.10672747315886191,0.5562112358052143,0.35959770284755943,0.6581767759830175,-0.5966905710251252
Col7a1,brown,0.4501966455544505,0.3934772194117634,-0.07369252086606566,0.4501966455544505,0.011439089686997691,0.04925749122003398,-0.1843749787994873,-0.4175890469964342,-0.31991741859227535,0.08443746480759094,-0.254654971855855,0.2861840377284737
Igkv5-43,grey,,-0.2541175645062649,0.0961389365996346,-0.07285850087449444,0.09522405256575416,-0.05100661524992077,0.23383870343783283,0.08837350728216331,0.5398607313404394,0.06786104824745498,0.2025807833786689,-0.33148313714312133
Bpifb9a,grey,,0.1207655619445145,0.01009567652149046,-0.04968401983170021,-0.059610891442619184,0.40981526718685746,-0.08862571329560377,-0.0016081286807413755,-0.1171862870314498,0.028264778333264053,-0.12272684909179994,0.2179392578112501
Naip1,purple,0.8994827191935622,-0.5732439701362666,0.36938012326103625,-0.28426973605409245,0.2777870935874282,-0.40482079412999716,0.3298533280825178,0.1012817547905759,0.8994827191935622,0.20271139953617362,0.5996382630964581,-0.6440148679265543
G6pc1,magenta,0.9477408670871853,-0.18699884103528563,-0.1035338680226654,-0.25342616905716253,0.31683627759073546,-0.45649691831973227,0.9477408670871853,0.1538511203580495,0.2733899314775615,-0.04467766209497087,0.21190330995595377,-0.21253445420234549
Rnf186,blue,0.8756147724264316,-0.5081489462945057,0.8756147724264316,0.050936013455731406,0.4688402074692283,-0.24088391101837725,0.10588121743657494,-0.14694116087527564,0.32126835714186075,0.44830987570097536,0.6221069576793219,-0.5767825290310111
2610318N02Rik,black,0.9401133780310835,0.9401133780310835,-0.4686658586962966,0.43197133753061046,-0.3015055922643222,0.3262037416239915,-0.245079304408307,-0.1530142514335325,-0.5131193654370049,-0.2024015105576038,-0.5707989094497777,0.6613490985407953
Chil3,grey,,-0.22775469757973024,0.2877391300662968,-0.05168342467853934,0.1426600842040804,0.09016880333111285,-0.05373100526375521,0.03561718014052415,-0.017219107577272196,0.12459456916880242,0.1013520209682898,-0.22099352750181547
ENSMUSG00000076672,grey,,-0.2655705131837247,0.02101355574539088,-0.24266887379642713,0.013824393966017522,-0.16610683954764854,0.19841683456949463,0.2163727901788925,0.5875816408716262,-0.06752020952821865,0.15680886871745153,-0.36431902354844603
Robo2,turquoise,0.4735621085373116,-0.3597814717800564,0.5214441877353263,-0.11334733208888581,0.3171699058619692,-0.07575850424744288,0.12709722313792382,0.03705735550056197,0.5707914793015063,0.3320934878063436,0.4735621085373116,-0.48508108886351087
Odad2,blue,0.8661772746720086,-0.4064990178973168,0.8661772746720086,-0.07563930910768289,0.37894015296626343,-0.10707597508255674,-0.09783826275410151,-0.04513760558602245,0.2928919397238684,0.4851614005013898,0.539505381241807,-0.43688972140921295
Gm29483,yellow,0.5671073392757069,0.3949194096270542,-0.2399554476038076,0.13366056726463751,-0.31133279229219835,0.585031242668024,-0.4038917752347316,-0.039274844962024304,-0.4177424805879797,-0.052478037849547306,-0.5015805493999121,0.5671073392757069
Rn18s|Rn18s-rs5,grey,,0.2559946169980284,-0.19959101098663556,0.285054141295185,-0.16933530513345793,-0.15297078960467295,-0.01753419861811355,-0.20414721957995452,-0.2238938163282487,-0.2616800295584903,-0.24503677725348036,0.18096737515931857
ENSMUSG00000085665,turquoise,0.6967984460489303,-0.5844095425911636,0.5638115484602662,-0.23462580435905336,0.3328265041845053,-0.31987983593952535,0.17425687661689682,0.05618857128649532,0.49402752570825675,0.21915323676496992,0.6967984460489303,-0.5675337960981957
Ccdc187,blue,0.9227173723495784,-0.4481353075933472,0.9227173723495784,0.041405147116664306,0.47800746657939686,-0.1355545468611248,-0.016743718302532348,-0.19729907536750763,0.287789835408713,0.6001155796686168,0.5938440533048136,-0.4789262464646842
Mamdc2,blue,0.8237482767085927,-0.5962746958373115,0.8237482767085927,-0.12910634276503183,0.5446378192888791,-0.4354166897830778,0.276141032049589,-0.04493065631291905,0.5374750475307126,0.3813893129611652,0.8850170110225081,-0.7408605894198278
ENSMUSG00000094786,turquoise,0.6049460551234553,-0.5269530775002914,0.3259767590690228,-0.31602620581253793,0.20421221476771642,-0.2719874789655536,0.23921350564481028,0.15029136972044665,0.40953044048669107,0.08168943026086278,0.6049460551234553,-0.4630355796146082
Clca4b,greenyellow,0.5677416870770018,0.07300060912903122,-0.10320420701623582,-0.1123522973738588,-0.02621856094852134,0.5677416870770018,-0.12137552200008192,0.18085848886869776,0.12447100403877917,0.17664065897284548,-0.18773203811513223,0.24735807939206914
Csdc2,turquoise,0.6895636748649149,-0.3079042843977469,0.5456329337631313,0.2863665910286217,0.20987101340563155,-0.34761265850115175,0.06038039275301423,-0.40545441598835297,0.190428210731914,0.1310239710766368,0.6895636748649149,-0.5486604922292302
Pnpla3,turquoise,0.7660970729589704,-0.3848055861862947,0.38074649011422323,0.026378713459140248,0.25533560265936706,-0.5042862618942068,0.3431471925801726,-0.1530836514462969,0.43395781945788536,0.05897606126586612,0.7660970729589704,-0.5895459640330826
2310065F04Rik,salmon,0.5183096779285726,0.28895797648113275,0.028048480000826003,0.019878223568790442,0.40627084795337365,0.3858502956065417,-0.02653440277053987,0.07090149101853441,-0.2209433882124231,0.5183096779285726,-0.253227818493646,0.4184188979100074
Saa4,magenta,0.8997833476026508,-0.21235666010004767,-0.07096749589113215,-0.21521948690915035,0.3760165021587996,-0.3414038531482624,0.8997833476026508,0.14346933338549245,0.32201493829055666,0.02290212317927318,0.2254559338999324,-0.2490719286397953
Mmp23,turquoise,0.6897771692074695,-0.4322325839622365,0.44481476146515403,0.2369819964614605,0.2390788786666168,-0.43124250982648543,0.25331846185219953,-0.34286838776132655,0.486213825381726,0.10026366424859856,0.6897771692074695,-0.6883822238135855
Zfp750,blue,0.6430829296200081,-0.23850692860960113,0.6430829296200081,0.06695715611920261,0.4504000985311678,0.19307975977941189,-0.03394021503489713,-0.09654710968488274,0.11438972041249724,0.6662737632372269,0.2563140148959187,-0.1640923378467398
AW551984,turquoise,0.6374159522130285,-0.5259682975269818,0.615985000794539,-0.1438888448722259,0.34828153612506907,-0.12197624971870547,0.20621958039279079,0.004858060180447898,0.5109849157226588,0.32126141329204666,0.6374159522130285,-0.5940058091512723
Xlr4e-ps,yellow,0.7284827248752246,0.3901350390664357,-0.4822753363443966,-0.31057647614204364,-0.285661961576006,0.44217689218394113,-0.22906523004843313,0.38573719718466287,-0.48320724872822884,-0.1484502159128897,-0.6131655754757139,0.7284827248752246
Rsph9,blue,0.7815604637884752,-0.3373524040492134,0.7815604637884752,0.2919151133091423,0.31222935387327166,-0.18525265172046945,-0.10172422387500601,-0.3993777039984977,0.23298939788703535,0.38367128464469213,0.541981119295985,-0.5120992518011276
Rilpl1,turquoise,0.7019436200550249,-0.4230138118548058,0.5975950283056608,0.08190592116130284,0.5361574615271111,-0.3133120942393575,0.19329791920590597,-0.21970451469739752,0.35145567751545925,0.3842725782812789,0.7019436200550249,-0.5363824509786288
Prxl2a,turquoise,0.8659281913245297,-0.6683354915615184,0.46233837327680144,-0.24738959364594057,0.274577364972632,-0.48603758837588323,0.28265867715119136,0.040395949330998555,0.5316615196843181,0.09185622380271917,0.8659281913245297,-0.6765820024217961
Rec114,turquoise,0.526307505067462,-0.4717071345893449,0.4033472440878387,-0.0439291662843445,0.2113133771802534,-0.11124557879735988,0.14624615207404024,-0.007279722427985068,0.32848689098619566,0.10438585262665075,0.526307505067462,-0.5430506412947093
Gm5111,yellow,0.6624962917644214,0.49452155485273713,-0.27761869914884235,0.028182901240882286,-0.16933259320508498,0.5491051338161328,-0.35436469089138456,0.09092561770498653,-0.4623562460620783,0.06871972784402125,-0.4849750080404592,0.6624962917644214
ENSMUSG00000105228,yellow,0.6681740733226462,0.6059298834302294,-0.5060508910610088,0.031603928486356986,-0.24086738011599895,0.23081715859212548,-0.1610698398322419,0.14045300108982714,-0.48128292571995424,-0.15440083865854143,-0.5660816780735716,0.6681740733226462
Cdh22,turquoise,0.6486175026401972,-0.34119559607047517,0.5067523860627147,0.35003579958632597,0.24572971683503228,-0.33154257751020255,0.008449103216599496,-0.48568527579061815,0.3243380238173348,0.1598975236583449,0.6486175026401972,-0.5835421486780024
Hmcn2,turquoise,0.6129799961629412,-0.23630228108617007,0.45725736617723384,0.3542014183341165,0.4561686865703486,-0.5070617191451579,0.3425494421697767,-0.4232501843818115,0.3308944361662694,0.23904538641365727,0.6129799961629412,-0.5640896826996641
Bank1,purple,0.8829946198231728,-0.5313555616025003,0.231626366847819,-0.39264692027838455,0.24307607923377503,-0.358346465639546,0.33576394239430085,0.2525219376776814,0.8829946198231728,0.14024173886672894,0.46165122276497106,-0.541507915143772
Phf11a,purple,0.6113628871869331,-0.327103871452783,0.16743033967343643,-0.14035017120734805,0.07527868274129604,-0.12667128028699132,0.18934509060142538,0.10485025788925849,0.6113628871869331,0.029488245254525522,0.28221619902576084,-0.38679420141501397
Sucnr1,turquoise,0.6401176721851776,-0.5947051624196525,0.3043457908966901,-0.32728272574625566,0.19030679200609915,-0.45116619810847686,0.47917528028617523,0.15051595235164994,0.5092261818108592,-0.013153550116548632,0.6401176721851776,-0.5870489533088005
Neil3,black,0.8881482762674406,0.8881482762674406,-0.5259664255924887,0.09732284428782731,-0.3117778223683055,0.36120477623682046,-0.21343382780814862,0.15360493815941012,-0.5127397907719574,-0.2110467919307313,-0.6148193634730862,0.7480334156414415
Col5a1,turquoise,0.6513823730208879,-0.4271297047015913,0.49067555850463723,0.2381323490139988,0.32419460679004447,-0.3540054492021983,0.3373393696148323,-0.35604387159625306,0.42012831657099503,0.11319801539230202,0.6513823730208879,-0.6047399655153315
Tubb3,brown,0.6522568267491612,0.3203632226835432,0.28654119709174714,0.6522568267491612,0.03223169813995283,0.041349671935932086,-0.19724457635588286,-0.5512988776895469,-0.11281347470197843,0.09892393552326527,0.12964432646672303,-0.12085862415334962
Tdo2,magenta,0.9007646465891928,-0.17245810661227526,-0.0792330545095778,-0.28881187200382613,0.3268641433482345,-0.3197372087473055,0.9007646465891928,0.22642727090254883,0.2754934811629781,-0.009474220297257589,0.17485743189521072,-0.24121203044770317
Retnla,turquoise,0.7758178022694386,-0.5567948739032808,0.49726017176249726,-0.06630381421734428,0.29056634734677095,-0.3998591741658532,0.37072296695602586,-0.09723387886653953,0.49633461619745534,0.13477085058267907,0.7758178022694386,-0.6980804321039668
Gm4221,turquoise,0.42874995306327024,-0.39561079315463166,0.3443319752880265,-0.3233080916937845,0.2567551363925399,-0.24667434745654002,0.26389039213230153,0.21546004689725148,0.49463558883186864,0.1871612058316576,0.42874995306327024,-0.4739985528160205
Ngp,grey,,0.2536481156369448,-0.30496086644105935,0.048106813540001264,-0.14270638458328297,0.2940930904826725,-0.08175919817770111,0.03570407876889229,-0.3558446308075161,-0.11113722160987469,-0.46629385022586034,0.38404079643170713
Klhl32,turquoise,0.3327272520104978,-0.17229118780186228,0.4763612258200287,-0.0334875024167853,0.13973347591330904,-0.035209712718306474,-0.19338784195007905,-0.058648301953025166,0.1095971542783056,0.269360859056901,0.3327272520104978,-0.23709991321596965
Ighv3-5,purple,0.5699329700380789,-0.3441409544100081,0.020802118593789946,-0.24440657996424095,-0.0478457716837602,-0.20034057639648303,0.09548756239419935,0.18138912077237676,0.5699329700380789,-0.03866873879951835,0.13483220514374994,-0.36156317912121044
Krt6a,salmon,0.6157103484486428,0.24334225330494028,0.19762111296377527,0.2237530000879587,0.2867182422318831,0.5147690659507547,-0.2665048608672801,-0.13378278837706137,-0.17565586491555593,0.6157103484486428,-0.1858884499011431,0.2511001282254101
Fhad1,blue,0.6702765184888958,-0.27198715913977,0.6702765184888958,0.1776774727003852,0.3242741171386821,0.06321934179793763,-0.10859311367915152,-0.2723447387132123,0.13142625849147063,0.4307572143838018,0.3672508051336257,-0.29819645203010997
ENSMUSG00000118353,grey,,-0.06661474193798818,-0.08085316481198467,-0.2655636649720394,-0.12731490479031823,0.04494645086298558,0.10024478316121105,0.2563335274878673,0.157780217626911,-0.16453571241676163,-0.019413242501070307,-0.045756202732122414
Xkr5,black,0.7545056585487789,0.7545056585487789,-0.4023495454194478,0.44298019914284903,-0.267163162301374,0.24009191159224788,-0.204454717935505,-0.1740495299361518,-0.3787671773365266,-0.1746403733274582,-0.46454027728671154,0.47608985727256664
Lgals2,grey,,-0.07820637491308788,0.13595214221477336,0.320997015031181,0.01584284836223109,-0.0035685771599550543,0.035377039105485515,-0.3131395028388379,0.1849942305465556,0.025334970195668705,0.22874399258512335,-0.31926226446006656
Fam161a,blue,0.7124332164534289,-0.5793337396723087,0.7124332164534289,-0.08843770365974775,0.33666445495363045,-0.2672377887282014,0.0928840519767544,-0.07872066817831874,0.4497813385859003,0.33712235156070985,0.6471992304674324,-0.5850247575995362
St8sia3,blue,0.5555341844222641,-0.4029651286211388,0.5555341844222641,-0.22869785076097743,0.23542380206020047,-0.12870738120107766,0.10362380585519745,0.037130319806310104,0.29790981875371014,0.26812102369593804,0.4969700566800629,-0.39299173796739256
ENSMUSG00000083853,brown,0.5390465653193601,0.49756095435207937,-0.3235139481624356,0.5390465653193601,-0.15920943318362513,0.09992365784843424,-0.16892107012376886,-0.45895524655419706,-0.4563100808065995,-0.13349763420603697,-0.33297492806947204,0.389429994277767
Plat,turquoise,0.7679331398881301,-0.44802351220788345,0.597308964339738,0.10985135439232455,0.3311127099030674,-0.39953616823867083,0.3005986156566399,-0.26131020357051477,0.5131774624585738,0.1809360760866586,0.7679331398881301,-0.703281895695481
Oscp1,turquoise,0.5704338302845667,-0.18444110364643596,0.5099312633244204,0.226711671117161,0.2300123367931624,-0.3366529491125662,0.14606409402609216,-0.24701165534722183,0.3408211020401162,0.1472451499499088,0.5704338302845667,-0.5664391998863106
Gvin2,purple,0.5530987338345549,-0.2780857068852692,0.20047262713390404,-0.2043194574710143,0.13349135193558218,-0.1674022872334266,0.22739522955739833,0.14274340019018897,0.5530987338345549,0.09150321790336725,0.2988094023847118,-0.3555815896686227
ENSMUSG00000052371,turquoise,0.63710699283656,-0.48413549037415216,0.37337689495218745,-0.09683188155049417,0.2887078220325249,-0.3528561742310335,0.2730451089796569,-0.016846083769781296,0.5186882413383503,0.12923982001921644,0.63710699283656,-0.6071451514144907
ENSMUSG00000086477,black,0.4552614036042892,0.4552614036042892,-0.3513064277744436,-0.338654081677577,-0.23842362019033672,0.22306569150391695,-0.09903727200970038,0.514776503655957,-0.18784425917682554,-0.1732693399311049,-0.42224448350163146,0.4362268012781703
Spc25,black,0.8831561395512172,0.8831561395512172,-0.535422902107373,0.03410985781593225,-0.32796714482257017,0.41386463272834995,-0.23217402021120012,0.25875376697751235,-0.47551796397046237,-0.23659445815174218,-0.6667504654602993,0.71502220096835
Neb,cyan,0.9307287332648845,-0.3666250535798908,0.5192082643149443,-0.2104985279763231,0.9307287332648845,-0.18256334493574683,0.36841017599041237,0.10220833006236228,0.3314976712568179,0.7307809885324753,0.5040952651240141,-0.31992020127281756
Iqcg,blue,0.8273977438880874,-0.26394163191385533,0.8273977438880874,0.03534555321397364,0.42645506667514543,-0.19338292273397076,-0.0057875503625366195,-0.11346775330617236,0.3141273965383868,0.4386238673904307,0.5441221986790572,-0.4765597895241422
Cfap126,blue,0.7857115531971386,-0.4833972495893616,0.7857115531971386,0.045867830778010724,0.37183831878712137,-0.17896241796929185,0.05496780452994169,-0.16270437879411068,0.4615803383575494,0.38870782614500266,0.6492562026214868,-0.5957444473944246
Sema3a,turquoise,0.47362049123465555,-0.5108785927793894,0.4449097083126935,-0.30540508696836954,0.298078811250832,-0.08546386267920453,0.15961570020485114,0.16897439870580874,0.653750005584215,0.27350340085931973,0.47362049123465555,-0.46516222003684227
Cdc42ep1,turquoise,0.7201126971009116,-0.3566875555336819,0.4709291458262684,0.37077189797232596,0.23934358088140026,-0.46191624332074893,0.2537432039176216,-0.47593508920928335,0.37073225937423976,0.07346562071593336,0.7201126971009116,-0.6593222974228489
Echdc3,turquoise,0.7261928696070339,-0.4075817829005771,0.42151669799197927,0.05096954020241119,0.2506242195274546,-0.4026000422904283,0.23169143450980842,-0.15481316463534617,0.41942050106971934,0.10171657753323475,0.7261928696070339,-0.6031495704677989
Mybpc1,cyan,0.922137962358789,-0.30437429198767724,0.46905753519080357,-0.1799447319439255,0.922137962358789,-0.1738599357990103,0.36000215967889815,0.1026760690272952,0.37347507550519915,0.7106751379684438,0.4202864387478114,-0.3011694892938041
2310020H05Rik,cyan,0.9041262433493007,-0.276620684422826,0.4788292051812087,-0.20496221210466656,0.9041262433493007,-0.09792383430112982,0.25943202063357707,0.10076229895127123,0.26990061748410904,0.8032494385005927,0.3525475455521043,-0.24144597693422798
Iglc1,grey,,-0.3628593699989838,0.16916794268208662,-0.16293206176273428,0.09479986338978798,-0.061540937187286746,0.15635461951248833,0.13293999445300783,0.6153085114537113,0.06339289411733291,0.30617788776410226,-0.43058876023832826
Etnk2,magenta,0.8645023718061668,-0.3595824589670375,0.28867458414243885,-0.07535991899980908,0.5326971171788791,-0.5528114546575109,0.8645023718061668,-0.046643956472908844,0.37989201114022275,0.18990724684867022,0.4861790519954916,-0.5076321991256083
Dach1,turquoise,0.6481846046975411,-0.45876318937211713,0.3772738252190844,-0.3135976027032393,0.24414960249358572,-0.43742594040228194,0.3473839450208011,0.17017692012293795,0.41715166811426496,0.054402929851884566,0.6481846046975411,-0.5088624167331322
Acot1,blue,0.5907162942438553,-0.5403883283885458,0.5907162942438553,0.02144124231395954,0.2963089282035421,-0.2119749891733095,0.07565692734773347,-0.18899821128753588,0.3403826452524475,0.23495572402571555,0.5685791892543572,-0.5093374525954831
Rpl21-ps8,grey,,-0.0721302222843615,0.11447008484008256,0.05617803600140988,0.05205171695714211,-0.12168957648957625,0.08538897069334314,-0.032851500015587155,0.2691605506317523,0.018862280812110988,0.11816950530507554,-0.22194144611140829
ENSMUSG00000100552,black,0.5974663233175328,0.5974663233175328,-0.2929695665814256,0.2516623971815277,-0.16725766007517914,0.3683296475594751,-0.19931600274877243,-0.02428167184270607,-0.40415804127421,-0.0574751149015251,-0.48566428710517795,0.5159895865942637
Dcdc2a,blue,0.5763024927763273,-0.1447815321531654,0.5763024927763273,0.10859555398469597,0.21668127862234596,0.10119833126624639,-0.14339312954745342,-0.13232089768193758,-0.008486660430709912,0.31449797755968956,0.27204184303752366,-0.1917204011917752
Slc5a8,blue,0.723990956163222,-0.12242930669843244,0.723990956163222,0.029778206290242668,0.23148089174511446,0.1881515433082976,-0.327102323448218,-0.04246592976876583,0.016348109104567826,0.5006694673793606,0.21312569811199183,-0.12812823144718538
Gm19951,purple,0.7738576492895457,-0.4563221147165115,0.25016685887103235,-0.2565740162595025,0.29918716312836496,-0.33096519415520015,0.3085113356966563,0.1531166847380498,0.7738576492895457,0.22456666719433932,0.439435073803452,-0.47809484338985986
Gm10343,yellow,0.6548197915635503,0.40934667708618605,-0.402302448674029,-0.18475812943719808,-0.2359257462956264,0.36861730036339213,-0.1505323175605012,0.28654124904711353,-0.35458744761529065,-0.09369958805843273,-0.4617513866715752,0.6548197915635503
Spa17,blue,0.7231534362104195,-0.5312418980452029,0.7231534362104195,-0.2233745422898394,0.370831274368779,-0.3403931690104117,0.1263939355678103,0.0991019067416522,0.4259614427665464,0.33089847829369834,0.6880879233478414,-0.6189406392358805
Ccdc63,yellow,0.6038013069912248,0.5481771955552961,-0.38051595280041595,0.28301821847325875,-0.2657390315959152,0.4036806191032282,-0.3736722405808603,-0.15992061639038788,-0.4639732778681546,-0.13814183707492148,-0.46987168896199877,0.6038013069912248
2610528J11Rik,blue,0.6235563249759751,-0.3209481814424664,0.6235563249759751,0.24071646472149236,0.40630821488309893,-0.07435858071225422,0.07510914977114988,-0.3270935492221774,0.20964102096809314,0.426067978596838,0.4451289547616557,-0.3646299142870684
Mkrn2os,magenta,0.3657586482192026,-0.1044660482041103,0.15630264536960906,0.07181593926460875,0.09744003883857262,0.12798467731368848,0.3657586482192026,-0.06331202000856456,0.19817278760864812,0.07748993407731466,0.11070939805490675,-0.19778202592959604
Crat,turquoise,0.8669909725725446,-0.5197413533378411,0.5061920653165508,0.13057621616544202,0.331537712105582,-0.48399804579259825,0.19529550766759318,-0.27845121256758454,0.44236354902683994,0.12527942056720462,0.8669909725725446,-0.685348212817181
Ankle1,black,0.8716898523601989,0.8716898523601989,-0.3936946851104949,0.45071330422983147,-0.26845904987979935,0.3518682246202719,-0.30112906896453645,-0.20395478557528024,-0.526177174901515,-0.12159051967736079,-0.564621329686168,0.6444374959033627
Vwf,turquoise,0.690082596601011,-0.35888805062321916,0.5477964029270499,0.3097779052252976,0.29824866705152336,-0.3484773157349133,0.20253167443168715,-0.4119773948233808,0.3504606266070586,0.14929173792812667,0.690082596601011,-0.6560913537109926
Doc2g,turquoise,0.5074245625371829,-0.2710120653564185,0.3416896437349862,0.2079873625077878,0.0931386235357636,-0.284748675233894,-0.03345503897036969,-0.3472863927456053,0.07267186454261998,0.05707843533539611,0.5074245625371829,-0.3590188019897758
ENSMUSG00000107855,yellow,0.692169218879207,0.55648498388956,-0.45601058315502296,0.17525493384018503,-0.23644999707789777,0.3902977540427903,-0.34202786436116045,-0.054293282336173566,-0.5755260614147413,-0.12076979734169155,-0.5250877204599165,0.692169218879207
Fsd2,turquoise,0.7919968573814367,-0.40679387196156563,0.4925214833612952,-0.12790306635122886,0.4257607170306159,-0.4510836020900329,0.3525430755760761,0.02845752973123718,0.40664319255546005,0.15154127301256692,0.7919968573814367,-0.5994224008714077
Ms4a1,purple,0.8939871383618511,-0.5274461278779625,0.28901688242846496,-0.34526257283081846,0.25246599563486205,-0.3517630477335097,0.3070041359888647,0.21515157043157773,0.8939871383618511,0.16838351190889353,0.49775684381792556,-0.5792460893050853
Clca3a1,purple,0.6920920910509194,-0.5633289094420951,0.5415194186171112,-0.2374339725019992,0.3473686139349026,-0.05664364230139752,0.1013202439243885,0.12206862098702635,0.6920920910509194,0.3711438809036431,0.6122550789664556,-0.5961888170051579
Igkv4-57,grey,,-0.21855783706511617,0.14854025638022428,-0.13520184864617943,0.02496888337150244,-0.1583647499319578,0.13118564040886654,0.18855128745925182,0.5348181647374453,0.011572667605226197,0.12335416271489963,-0.3305130692320465
Fasn,turquoise,0.7571703558768755,-0.3438287579521717,0.3787802129908569,0.31502277798761014,0.25288947552403696,-0.5701762031184882,0.30547241473650566,-0.46622106246640244,0.38347503541563677,0.03413152584108959,0.7571703558768755,-0.6215551937028175
Foxj1,blue,0.8780871350916661,-0.3370250404534273,0.8780871350916661,0.33116852826582216,0.39546742326627465,-0.06415164310200357,-0.15073248398615602,-0.4079599459193795,0.20300916168255959,0.49626622701079626,0.5602714420247871,-0.4637244024390089
ENSMUSG00000105485,yellow,0.5811541964301986,0.2760337725152004,-0.2219260860972818,-0.1551769721534533,-0.19327794369743137,0.5186087589894268,-0.2720430548746976,0.2095789531918677,-0.37647845333257096,0.019738120249391537,-0.39724732201484836,0.5811541964301986
Synpr,grey,,0.07814580186536954,-0.012043120677961233,0.009788842720008805,-0.1971208107052413,0.410534017105481,-0.3803399043570791,0.036449103545538875,-0.3235842588097981,-0.002978948602602089,-0.23093186213101952,0.24621228173691292
Fgf18,turquoise,0.6888652350181279,-0.45981461061659357,0.5159762859974116,0.06229784993805875,0.29098155275699655,-0.372293424211479,0.22957514602539306,-0.16828231979376979,0.41196729791236314,0.13182912681159661,0.6888652350181279,-0.6461656976670892
Pdk4,turquoise,0.7799363461471083,-0.47026819818950333,0.39624615644974553,-0.19903298827551166,0.33453428965511267,-0.4079440753549521,0.29000669291602255,0.03624119654625359,0.4037236633133719,0.0864358443997855,0.7799363461471083,-0.49380897348152153
Vsig8,salmon,0.6388268707280451,-0.06085240333547482,0.3286594216608777,0.36532083541817323,0.45325751783360685,0.11903239698691762,-0.11100621170634925,-0.38405934766591177,0.012196774859202885,0.6388268707280451,0.09748902395189062,-0.04498438034242214
Asb2,turquoise,0.6617398935415038,-0.3109700025179732,0.5737188112588081,0.36383798778458115,0.4717782997865603,-0.3272529630854998,0.15877585033957928,-0.4504437652110586,0.37049793806651843,0.3219387590435457,0.6617398935415038,-0.5673313251945592
Gpr82,grey,,-0.04971711639647824,-0.10274175269562731,-0.3399498169394158,-0.0021510124744559813,0.19234901603105617,-0.03212404396244433,0.3835464394545474,0.22233539265358207,0.04608215650774944,-0.1270491385632775,0.02142626915414108
Trav7-6,yellow,0.7981684351067789,0.6349291508825686,-0.5376970977191186,0.04389950274986633,-0.21595149568109095,0.41750837109040045,-0.2177296075782344,0.14109026408258837,-0.46802589637005315,-0.0962276028706008,-0.59798753307345,0.7981684351067789
Crym,turquoise,0.6536589621656568,-0.4295195174921408,0.47435947921207383,0.04864456511405922,0.36046421708376425,-0.4105653276494404,0.39936418639371557,-0.1688696747450428,0.5821890644247731,0.24912087714817777,0.6536589621656568,-0.671796318517392
