"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep7_B7",0.526457244806147,0.0767088244350857,0.441324238381302,0.564821576359365,-0.0555813508941488,0.0228266705014648,0.0711899669856372,-0.0183761307224667,0.325644026998997,-0.131554182659738,0.313545828930985,0.570079122460063,0.24458282311286,-0.0242584625787553,-0.0668763864583447,0.226111164867293,0.225633942014604,0.264737594102949,0.435798626980936,0.198015717216716,0.236067305486755,0.281591518742881,0.335318551936253,-0.381057206811428,0.221871534155117,0.516812951980467,0.416248760273215,0.564057357419741,0.32623105626777,0.516930397031037,0.375226347602678,0.576107720167701,0.263513114937668,0.208823802932063,0.253412374058464
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep8_B8",-0.580119485982451,-0.353378775525706,-0.625161122951876,-0.601764270754068,-0.419620796787939,-0.512066143114511,-0.486283827000256,-0.187072220402406,-0.603997430421335,-0.395719310005973,-0.627317146879422,-0.619220672230534,-0.531744825821767,-0.335842653840213,-0.257065865657727,-0.271506771655182,-0.0516573746251307,-0.319542261975419,-0.494139095744607,-0.38415604942326,-0.207870847669318,-0.327574782300067,-0.412724313068094,-0.370170418353383,-0.392011255630895,-0.362247482622866,-0.687748003137455,-0.574468673569391,-0.503064299425649,-0.692248722562167,-0.541379754637444,-0.624906232795087,-0.345674266786267,-0.500443446399123,-0.407397906352519
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep9_B9",0.735849628951577,0.561048400010137,0.748410897849045,0.689777786436005,0.337281324289325,0.528110460664076,0.517185181218928,0.4685405154233,0.680848583453066,0.213010243749002,0.367210389438359,0.604496711608749,0.468282948845949,0.345701690777392,0.338055876795827,0.71973631304042,0.329138981702946,0.499400940543305,0.169003921156851,0.34923212570004,0.643127270403843,0.508501511434663,0.389281230480699,0.0758830659282317,0.318255978372326,0.147210758124077,0.454880506714307,0.716873803795496,0.465115221324777,0.582750971725328,0.466035162541584,0.645351852862579,0.482621231483986,0.386191415473505,0.442668974202276
"Mmus_C57-6T_TMS_GC_ISS-T_Rep1_G1",-0.317757614111892,-0.177445906739624,-0.308336849866104,-0.246865936489889,-0.463552632190181,-0.40161031979586,-0.347851242613304,-0.246955898896842,-0.47887815967329,0.0364241667950508,-0.337675941670569,-0.412495314520413,-0.406656638067309,-0.28534358935564,0.195430133491136,0.302313995733801,0.248530036706523,-0.0649451275432113,0.344290272039271,-0.388255012836762,0.0403577298052528,0.341891405649048,-0.145032775949564,-0.276207043047913,0.177317899525156,0.329679861580545,-0.326223664349879,-0.55724692131628,-0.393438959045594,-0.514169344317505,-0.366469709953002,-0.5000292261867,-0.349695115400293,0.149764448648784,0.0124194105966288
"Mmus_C57-6T_TMS_GC_ISS-T_Rep2_G2",-0.339948404832231,-0.483308333147631,-0.528473555033358,-0.610118171706329,-0.546975745920389,-0.568794082321588,-0.37863194251718,-0.176098996460681,-0.503151769636095,-0.116987306853673,-0.518563995000956,-0.562309444985379,-0.47575619411623,-0.39427097039179,-0.21712675944602,-0.205520598894627,-0.063356539820612,-0.305657764619673,0.0545573558988902,-0.519113017530578,-0.122944121764916,0.160326376641523,-0.383804413981841,-0.376598413784518,-0.102618507657602,-0.0167642039193784,-0.491148345969381,-0.620495364003716,-0.289621837652139,-0.584130590202243,-0.398926067297295,-0.594787465498937,-0.455946310179277,-0.127748818699251,-0.0906504165479091
"Mmus_C57-6T_TMS_GC_ISS-T_Rep3_G3",-0.278283386335493,0.390155874807116,0.229301533219739,-0.148149484284744,-0.50801191473753,-0.294007794396452,0.00670999652914872,-0.279250559661196,-0.285563795565088,-0.0587653195010223,-0.426366239323314,-0.408171301410848,-0.112391552697842,-0.360795165493525,0.274845003388179,-0.420642896005103,-0.254621393398058,-0.38469469598937,-0.0599300377792059,-0.567719213537576,-0.322475115378876,0.132317786672855,-0.387381287084092,-0.357009215256161,0.115381584858859,-0.020507985364502,-0.4181219113623,-0.438038086646416,-0.502727419408217,-0.36090164770514,-0.475079637341453,-0.363363254772529,-0.475375270837301,-0.249735190061721,-0.0396393915900864
"Mmus_C57-6T_TMS_GC_ISS-T_Rep4_G4",0.719751191647367,0.479824075531667,0.629500478709213,0.821624011844664,0.682675564740373,0.636307567656463,0.69922047709153,0.346093111482457,0.720049916276065,0.359041818864257,0.762102096877013,0.733032704601652,0.295628993119317,0.641246374978995,0.192784644018477,0.345785067470522,0.480827856954253,0.525275082527092,0.633140549629419,0.717222005423686,0.449360369720865,0.597686765315145,0.702828763935386,0.343520506708627,0.657649730662635,0.564275068506357,0.745689141971287,0.748320192562941,0.692780842401572,0.642253989309201,0.710714949167224,0.711106297654166,0.583065572913366,0.655995667864073,0.347814264554587
"Mmus_C57-6T_TMS_GC_ISS-T_Rep5_G5",-0.450688996002988,-0.081278758353384,-0.182147551221704,-0.0335479467131204,0.32097769457768,0.0404979935705854,-0.090787831437097,-0.147335939268847,-0.298273118990772,0.0351004627300073,0.21399920284756,0.0961889102727155,0.28018405735639,0.336876131300885,-0.232320795265253,-0.0685527354098932,-0.144095463968694,0.0363430684402631,0.13348369060727,0.523102301143287,0.0539976507271055,-0.464304547654482,0.349269729960714,-0.139164856067913,0.159711927357125,0.385761515853203,0.143306669815986,0.409670676871932,0.313052347041266,0.356464616190679,0.269220932217375,0.370535248221104,0.285853496458636,-0.137741640093512,-0.219719265863421
"Mmus_C57-6T_TMS_GC_ISS-T_Rep6_G6",-0.726746476349159,-0.548800133063721,-0.719176825867947,-0.782976878399046,-0.551500065063466,-0.527377126152126,-0.664455021301653,-0.412999464654628,-0.708465194291544,-0.181931112474305,-0.622995356110218,-0.703920859399717,-0.236987421888042,-0.503153764463748,-0.144353425969506,-0.42926661893109,-0.2263613485932,-0.399059421656652,-0.093418541915249,-0.589179503027133,-0.482347749526096,-0.377588455872475,-0.61016451684759,-0.385019055395696,-0.287300510175559,-0.278699959280737,-0.572378717359814,-0.798645620189347,-0.576119851295813,-0.762560872886003,-0.560471353007714,-0.758848730031598,-0.6939202524204,-0.558949786665405,-0.426713952764171
"Mmus_C57-6T_TMS_GC_ISS-T_Rep7_G7",-0.307369289010867,-0.0905764229646228,-0.436405535862958,-0.40668201970792,-0.515591393486791,-0.514773540397359,-0.34226027538582,-0.0541594167955341,-0.318095499325656,-0.161441436388474,-0.352572224231245,-0.442062094724309,-0.169051113028674,-0.404034424783864,-0.101644378184202,-0.150673493485223,-0.111469974398659,-0.158129542495561,-0.28450854267571,-0.420315007427255,-0.0606040639353413,0.24012329596963,-0.0956840776684228,-0.121328557862042,-0.198702169886314,0.273791377117235,-0.556844132531032,-0.508073453908071,-0.271632903106079,-0.440631765455606,-0.393128485667768,-0.505307429176542,-0.314005731987194,-0.229961291095705,-0.0876346973022433
"Mmus_C57-6T_TMS_GC_ISS-T_Rep8_G8",-0.623665782306217,-0.184701775524138,-0.526024391821785,-0.600884128530435,-0.313411915352447,-0.464572696604042,-0.536486826293206,-0.148447196568939,-0.61810838503858,-0.192168955579233,-0.390928494665842,-0.455829254205483,-0.0783684018193741,-0.24202123360722,0.144561526603013,0.115412329477117,0.274517435655828,0.0839496660364855,-0.193421621985468,-0.039341472685168,0.121641760793829,0.160665224485527,-0.357064902909769,0.0402686307735891,-0.188532500364989,0.0384592808383591,-0.43463575725337,-0.378545221888392,-0.322550692932666,-0.373596939050672,-0.336797090964643,-0.429083549436509,-0.0610100136202543,-0.301549240877705,-0.274091960968265
"Mmus_C57-6T_TMS_GC_ISS-T_Rep9_G9",-0.0473428475720108,0.193392447815447,-0.171926114252262,-0.0507879244323243,-0.239336127950062,-0.221353808302772,0.0119383984010015,0.224972331065571,-0.0270616376621389,-0.0501413846987586,-0.103666517556875,-0.0807289932291856,0.140390156124372,-0.305285777777839,0.173769329875631,0.0772973751418997,0.0895432045535972,0.00811421770779089,-0.171459625657876,-0.302280686537301,0.0433077389233615,0.344053114525062,-0.321261336036807,-0.00538840545773345,-0.0104225206980787,-0.0816826657330661,-0.473770670456224,-0.0886193120920419,-0.0939182706150615,0.0138726635514331,-0.251427138389271,-0.0966008476975673,-0.181650743354807,-0.265137837276313,0.208213820590605
"Mmus_C57-6T_TMS_GC_ISS-T_Rep10_G10",-0.628489049977117,-0.142514660741283,-0.546053153052073,-0.548022786128519,-0.410932200748828,-0.466148468123712,-0.50728000367361,-0.0930750198759186,-0.622562157351183,-0.167650042063032,-0.285247530086596,-0.352616593027521,0.113846038710496,0.00521222637814081,0.214461470442896,0.295689903408473,0.388132869859104,0.179614163785967,-0.36449478960334,0.164618738782836,0.32888366205726,0.184421737615527,-0.0561211725239535,0.0814283096484537,-0.19180723435986,-0.0138090504620901,-0.358632736835253,-0.274108780754791,-0.0677332453696443,-0.411466880059346,-0.247894346602252,-0.362389807458275,0.131184044390436,-0.27725599167969,-0.162795590298813
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep1_F1",-0.336774444877388,0.602449887624625,0.510659362129611,-0.437142040861195,-0.00503952517336231,0.260420870949283,0.197448147493731,-0.195291940898113,-0.112250369094379,-0.170127852814713,-0.307200983515029,-0.244426198520526,0.107759156850069,-0.248506153343996,0.335896134378265,-0.493015143096648,-0.480018298556147,-0.544312605333233,-0.397329430072399,-0.644281717269092,-0.588576043153174,-0.168005452509613,-0.407710360457751,-0.00773830724487712,-0.11321294043815,-0.344303725450648,-0.514047649665582,-0.658989109363074,-0.476629188771304,-0.620016796465762,-0.493785758122271,-0.622796701771983,-0.517037297015118,-0.0738061648760126,-0.00253109533891563
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep2_F2",0.0979986332432863,-0.0720940992152272,0.23168422064768,0.236314855370241,-0.0794596404164032,-0.255948488845428,0.448765011046563,-0.0551566748220376,0.250014552318836,-0.0480618531185347,0.31124519189087,0.113130812499048,-0.0123646332207588,0.0158259781459095,-0.168587892449616,-0.257285450498413,0.0969397748484385,-0.0614376809401029,0.278987042041755,0.0533313148837189,-0.154576077325505,-0.38899274230699,0.156507071107154,0.114244123731968,-0.15681790283474,-0.0744965311456464,0.305826870216132,0.00211919652826936,0.00643437550826406,0.115529709517761,0.163979787246373,0.0953233321205541,0.179597158410177,0.205782500598091,-0.172662120089044
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep3_F3",-0.232046301527859,0.433374326394753,0.396499172146271,-0.100801089523427,0.134431342593377,0.436963750359815,0.425100466340186,-0.43389032828103,0.12771227826528,-0.158713315396559,-0.190949435472817,-0.0360797208061619,0.266392253514271,-0.361257787739806,-0.00799428472091565,-0.561650064601863,-0.543383384923286,-0.552270802064367,-0.266624221965962,-0.532398159916064,-0.518297085539446,-0.480780812079022,-0.20228458488326,-0.414864469974167,-0.0136728420499892,-0.108610352554249,-0.378489824236997,-0.24694741077504,-0.340044440172816,-0.233141430133306,-0.348930253126347,-0.203088450474936,-0.548844937643328,-0.256629909879189,0.123989747824478
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep4_F4",0.101557539263102,0.219348417343642,0.287593353913674,-0.105134132449206,0.516531253456833,0.398347921303893,0.506966218941282,-0.084404349376289,0.162376935397495,0.0284069626908744,0.246638201535576,0.137754764358782,-0.10173776600978,0.396127915723612,0.334135195635508,0.100466212600568,-0.0353170975904385,-0.0967751981771982,0.152472545399107,0.149781418374072,-0.116346545248372,-0.135523472934099,0.0475149533451339,0.275643870148927,0.139751384680804,-0.0464521112174059,0.200645094655899,-0.217714481898727,0.0988346518907771,-0.144092201531293,0.164359023549661,-0.10824245753678,0.0685291540932855,0.154837824705684,0.0204882089600251
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep5_F5",0.674121022037769,0.627611111289679,0.64058125375777,0.515859433518201,0.397243135214389,0.535100006872456,0.629801630560522,0.227269087418643,0.567334585036976,0.0568922889773636,0.354353318427417,0.485799682091278,0.270683887735129,-0.0325828072469768,0.252509975397021,-0.172695551987635,-0.229657060371797,-0.089669117000229,0.0549145401019804,-0.163884598124697,-0.251677070998847,0.0419903344634847,0.290634569026404,0.0396957952663542,-0.00405126406097633,-0.135339821976004,-0.00242918253833468,0.391018787086748,0.104481527118319,0.145757347859671,0.100934433245915,0.308092157040853,-0.106021840859579,0.265755233786975,0.300323453407833
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep6_F6",-0.430464095177767,0.0682401264937397,-0.430962049460502,-0.498067363587104,-0.309831657985458,-0.151927209484965,-0.398289213179535,-0.153632800907561,-0.545776189883144,-0.144625911506927,-0.529657921467667,-0.490854184109309,0.136810900826851,-0.322690508085839,0.178407158339649,0.110118998463339,0.160548934537544,-0.0367433092847358,-0.241955959077091,-0.367073047521028,0.124923021954772,0.255937758952448,-0.286389769998384,-0.0504670548267256,0.0908172107314652,-0.0620857201465226,-0.606790961591863,-0.560016915690285,-0.43202689350094,-0.602453675796082,-0.507617107018856,-0.579060501966492,-0.433280227471833,-0.207236916239655,-0.0193922788105928
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep7_F7",-0.357956758862568,-0.340217159449987,-0.285276222925328,0.00447884718368274,-0.0471049617811604,-0.114621544562426,-0.144297491733366,-0.495036446815595,-0.0681507318077173,-0.414110716342912,-0.163765667916372,-0.210090700549753,-0.218349963494806,-0.156701459066023,-0.240211795493096,-0.499666461523239,-0.404988698829586,-0.421714884925736,-0.27966454554257,-0.407102906088581,-0.53853757602085,-0.643389794885731,-0.295591026703977,0.0284929461400588,-0.460446860501368,-0.350502754934986,-0.283310159635004,-0.1525869628762,-0.371216961017675,-0.00725272585666517,-0.28076426361514,-0.101536285586816,-0.396976744090409,-0.19363068837306,-0.228723212795913
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep8_F8",0.512146854414381,0.689891231278535,0.640009655388513,0.406098976973491,0.612942141350844,0.58362669588528,0.655217782757098,0.195541912338167,0.610190233059168,0.070943814904962,0.442797997734485,0.52145876458062,0.482898967331264,0.384205660729026,0.578024532393508,0.268893047636715,-0.0565999167034093,0.209162499178218,-0.208093983255863,0.340812050879409,-0.0825641845061998,0.0362787195585029,0.367720563481144,0.417313703588872,0.406340021492827,-0.0339458820326224,0.342417733576861,0.423163719028024,0.33145289089786,0.303694334570163,0.32346449934661,0.364717371716183,0.510295651982747,0.324434691650578,0.319604497910909
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep9_F9",0.274590370665855,0.550778201724922,0.393761428911114,0.546739630499575,0.0795682149175322,0.157565484186705,0.313141623687579,0.36475422260654,0.376409604026603,0.163657332642588,-0.0516764159172661,0.24508889760718,0.253974159211414,0.0951705996432002,0.218835523610734,-0.161686623370394,-0.526004156624358,-0.103165659693687,-0.322528436855111,-0.193110781355054,-0.367686777136886,-0.000115261433685676,-0.231103090589496,0.233587101849654,-0.17225550204795,-0.372976431967416,-0.364215849529229,0.357097562111983,-0.243012775539161,0.146385674883163,-0.276027106572543,0.273985689144229,-0.0913059351758875,0.0341134996452653,0.11383618693073
"Mmus_C57-6T_TMS_FLT_ISS-T_Rep10_F10",-0.106329892239352,0.308639273030937,-0.062797933475383,-0.0475807287424095,-0.285215671678016,-0.220058369974759,-0.280054803358729,0.0883087194721593,-0.106959986173882,0.0314299237869726,-0.337736554800898,-0.209759134917157,0.252641773159016,-0.235708922637729,0.228095312933583,0.299513590703335,0.208470674112421,0.0356148431676635,-0.299556093659419,-0.411705509786054,0.0465280795898911,0.343965246668451,-0.383472401409427,-0.117288724068409,-0.0317520112206224,-0.0569638783846557,-0.538944883571271,-0.240004412116525,-0.409282305583723,-0.373674004965238,-0.461405040114704,-0.325390413471194,-0.324383226833311,-0.0551852144279314,0.100934072347796
