gene,beta_intercept,se_intercept,t_intercept,p_intercept,beta_isolation,se_isolation,t_isolation,p_isolation,beta_time_num,se_time_num,t_time_num,p_time_num,beta_iso_x_time,se_iso_x_time,t_iso_x_time,p_iso_x_time
EIF4E,8.049643167045463,0.11165032513413867,72.09690753138855,0.0,1.0375819988616015,0.25706943776372115,4.036193519881849,0.00020838495651021027,-0.012822603694641138,0.05056763960166506,-0.25357330885222734,0.800980196201734,-0.12788566990471817,0.15662709053766063,-0.8164977684621445,0.41851701071539127
EIF4E2,12.150938741136349,0.07822266593479307,155.33782434960028,0.0,-0.613238415030578,0.18010387993118462,-3.404915070485369,0.0014016695465643991,-0.009838292301867169,0.03542789127501249,-0.2776990655609858,0.7825152599530969,0.05864657181148547,0.10973356830574835,0.5344451357681157,0.5956644259848609
EIF4E3,9.297074880727278,0.11583351141110747,80.26239356355872,0.0,0.24961369188171062,0.266701020501965,0.9359307715130079,0.35430462210198765,-0.038611512370630374,0.052462249902049306,-0.7359865892660107,0.46555815346954654,-0.27474101339218865,0.1624954146554052,-1.6907616376426147,0.09779854183783576
EIF4EBP1,11.301570921818175,0.08067026340466948,140.09587231822525,0.0,-0.23918118374124775,0.18573935394075067,-1.2877248610304985,0.20442494444331616,0.05493131144522262,0.036536434636601084,1.5034666625679483,0.1397050484399811,-0.0889031779836792,0.11316714604099905,-0.7855917648702626,0.4362236772730186
EIF4EBP2,12.012138304545442,0.0670049597498045,179.2723754987479,0.0,0.10702170915327888,0.15427565759050565,0.6937044432333384,0.4914331126637177,0.004902533356640093,0.03034727083939473,0.16154775111691305,0.8723851529861606,-0.220439404747667,0.09399696673159084,-2.345175726543747,0.023487601025127258
EIF4ENIF1,7.541288037272729,0.06017264047472543,125.32752390083876,0.0,0.009320320919587543,0.13854457510098614,0.0672730845851878,0.9466623215143368,0.06818290492191284,0.027252839557348536,2.5018642471524695,0.016057815423325517,-0.0343465327680631,0.08441234359328523,-0.4068899322775736,0.686017752671574
EIF4G1,12.736392859090872,0.3262352854794344,39.04051286289742,0.0,-2.5188872092190935,0.7511408615794735,-3.3534152354892037,0.0016270007151020227,-0.2509553112354223,0.14775548859038815,-1.6984500110931755,0.09632812491531206,0.7782876121328728,0.4576545884123289,1.7006004786991582,0.09592013091902607
EIF4G2,12.34124604045455,0.08403733451760696,146.85432506035625,0.0,0.3701880699621343,0.19349187124756004,1.913197012232639,0.06209821692182027,-0.17632112771561437,0.038061417554005404,-4.63254232361241,3.092749513977644e-05,0.05211184729895596,0.11789059446283934,0.4420356648161809,0.6605805689723925
EIF4G3,8.086823913000005,0.17507411195849434,46.190860673434045,0.0,0.2745521327948805,0.4030996190479666,0.6811024367706245,0.49929678272482847,0.031682918863245174,0.07929295849754535,0.3995678741666068,0.6913650407017085,-0.05307200576068191,0.24560025912668984,-0.21609100067482168,0.8298933831268935
EIF4H,13.286655284999984,0.07682298671191731,172.95155855921527,0.0,0.04142317743591382,0.17688118666592145,0.23418645146332315,0.815902462367919,0.0018009023076906994,0.034793961419319855,0.05175904766884986,0.9589497687508883,0.013680905641030527,0.10777004796577926,0.12694534241438485,0.8995492119369395
EIF5,8.910850798181826,0.12091967471152681,73.69231532784126,0.0,1.0673170882348533,0.2784116638739607,3.8335932962853043,0.00038984334666003484,0.01961149919580027,0.054765828260838874,0.35809737236867034,0.7219448231910777,-0.1456765426124697,0.16963046740860607,-0.8587876036535576,0.3950092887174306
EIF5A,10.434221448636363,0.1510460702343064,69.07972800914675,0.0,0.19358486029954394,0.3477762228180029,0.5566362724022399,0.5805338304075605,-0.000821577622377001,0.06841039856963887,-0.012009542986957895,0.9904710878668388,-0.11583576892890335,0.21189285825655707,-0.5466714163091374,0.587305153227029
EIF5A2,6.831648182090914,0.12126461631784118,56.33669894427235,0.0,0.7637886913962743,0.2792058751285183,2.7355752848850434,0.008878893373571062,0.1501242309696957,0.05492205604441916,2.7334051523540954,0.008929073517572661,-0.11205867837995112,0.17011436389648013,-0.6587255527001958,0.5134285926180906
EIF5AL1,11.38465419436359,0.46613775436651217,24.423368602346955,0.0,-4.039901081767459,1.0732594848378383,-3.764141979493299,0.00048177160770945804,-0.3782322977622238,0.2111188296067751,-1.7915611718135716,0.0799295609853623,1.1782103170891685,0.6539148020256121,1.801779549016878,0.07828172722674354
EIF5B,8.206726658363639,0.13147537840850837,62.42025509038234,0.0,0.5980166116620078,0.3027156577165525,1.9755060447582136,0.05436282705872064,0.008504762160837231,0.05954662061096985,0.14282526990743216,0.8870657888510198,-0.11149546334032351,0.18443838808997923,-0.6045133255335644,0.5485384723301892
EIF6,12.51321992727272,0.0664330362280267,188.3583927177734,0.0,-0.06514168791374066,0.15295883152653647,-0.4258772590220747,0.6722274031138105,0.12845804013986672,0.03008824049179629,4.269376940632053,9.986575320231061e-05,-0.13775027565267967,0.0931946518514641,-1.4780920676889207,0.14634887929415896
ELAC1,7.253419710545466,0.1327120345895484,54.65532747635761,0.0,1.2136946662686507,0.30556299836500167,3.971994884075807,0.0002544787561276074,0.10777307548484474,0.06010671556813969,1.7930288565288235,0.0796911022761011,-0.2615541106835644,0.1861732138452917,-1.4048965760504812,0.1669177971871867
ELAC2,12.455930289090904,0.10836410443942708,114.94516891479935,0.0,0.46935721001166786,0.24950307460855728,1.8811680407066622,0.06642846296984639,0.09181526235431015,0.049079274712964006,1.8707542621867164,0.0678906688760299,-0.18004223607225717,0.1520170619895221,-1.184355451394441,0.24249035182550038
ELANE,7.737999394818174,0.4344259561380052,17.812009815454083,0.0,-0.5903780368950945,1.0002446133514837,-0.5902336578618864,0.557986553460841,-0.06747681158041746,0.1967562132685488,-0.3429462808796775,0.7332358155717322,0.12985447711888382,0.6094283512581734,0.21307587159474517,0.8322301614767196
ELAVL1,7.590295867181824,0.12856086761665864,59.040484152724325,0.0,0.5275469500233184,0.2960051385154936,1.7822222704275974,0.08146095521718277,0.021288994093240393,0.058226607156818634,0.3656231254536929,0.7163594390806591,-0.26768316152913624,0.18034980755857818,-1.4842442315453643,0.14471553499262324
ELF1,10.965142391818183,0.07971147337043606,137.5604028903198,0.0,0.34883119820105835,0.18353178656700833,1.900658216900746,0.06376381792244712,-0.10765570619580539,0.036102188262069394,-2.981971768977599,0.0046105241898635185,-0.054268707438808295,0.11182212090723374,-0.4853128075063873,0.629808948982659
ELF2,8.628311239454542,0.10412180594720057,82.86747584679713,0.0,0.04511216198777131,0.23973538887264625,0.1881748130716574,0.8515856362021412,-0.10039089899766862,0.04715789185107027,-2.128824997409001,0.038776762126198516,-0.0327228095984832,0.14606581313080674,-0.22402784674315848,0.8237496709558998
ELF4,12.730512064545454,0.08744444285655988,145.58400338175912,0.0,0.24758011462122106,0.20133657231799967,1.2296827733323201,0.22520652840573407,-0.028549234335663143,0.039604533764020976,-0.7208577307277608,0.47472547179863867,-0.2642884848310003,0.12267020854489116,-2.1544634835627914,0.03659424339248529
ELFN1,15.343308580909085,0.15550204554308253,98.66949677300646,0.0,-1.224358998024452,0.35803588902085437,-3.4196543854103334,0.001342861589236577,-0.02983654261071983,0.0704285579723759,-0.42364267379182424,0.6738445738861132,0.18679864741842045,0.21814386063637778,0.8563094412718476,0.39636366794399724
ELK3,6.620159191818195,0.39696344520046883,16.676999537010207,0.0,1.6647054445023317,0.913989005834358,1.8213626574016206,0.07520354304889709,-0.09378445981119374,0.17978903695816348,-0.5216361431037487,0.6044818017522333,-0.7445804844324019,0.5568745939329518,-1.3370703072908547,0.18791976764085572
ELK4,7.50960039095455,0.15619852835484496,48.0772800489808,0.0,0.4484697643018693,0.3596395067856639,1.2469980517717314,0.21884971905409767,0.14728623064335566,0.07074400256934993,2.0819606651316036,0.04306278566422672,-0.22438352243822673,0.21912091176708232,-1.024016925763518,0.31130079460453564
ELL,8.9056305875,0.10288907996308654,86.55564410426324,0.0,-0.12999472325639874,0.23689709731127193,-0.5487391982924621,0.5858969493247859,-0.07181425961538282,0.046599576922588024,-1.541092523966083,0.13029766106815077,0.01779995241025964,0.14433650079705412,0.12332259900970893,0.9024008190596731
ELL2,8.71034325018182,0.09335833554645516,93.30011293793416,0.0,0.2966825833438288,0.21495302231006075,1.3802205717111369,0.1743373193583695,0.0001073650675988691,0.0422829997140866,0.00253920176725542,0.9979852356975156,-0.0480019077470821,0.13096642984704496,-0.36652070155033845,0.7156943241198195
ELMO1,9.79760466963636,0.08400048513912414,116.637477193248,0.0,-0.043782159258147796,0.19340702734766865,-0.22637315643885547,0.8219363422020649,-0.07124478087878938,0.03804472807201396,-1.8726584336187615,0.06762127663954831,-0.03920823326864664,0.11783890082976704,-0.3327274184718323,0.7408851890862831
ELMO2,8.409112425454548,0.09259030339369209,90.82065958569304,0.0,0.23493798003264324,0.21318466567108046,1.1020397705111007,0.27630381153860095,-0.12354428856177149,0.04193514964686329,-2.946079591992406,0.0050817849428284045,0.10498721115151738,0.1298890067281948,0.8082840403207731,0.423179673539849
ELMO3,6.548818805999999,0.10141680448832031,64.57331049859883,0.0,0.3421216054166713,0.23350725471048453,1.4651433671337235,0.14983425248215076,0.16229012333333193,0.045932767439383175,3.533210219643393,0.000962464099937721,-0.015442174749997345,0.14227113982470102,-0.10854045851480755,0.9140495324816311
ELMOD2,9.749084857363647,0.11595276586272707,84.0780707974253,0.0,1.0392908718286737,0.26697559807074356,3.892830952862145,0.00032503055800270353,-0.08303657204429271,0.05251626153276466,-1.58115923755324,0.12084573371619878,0.020043693698137466,0.1626627090879866,0.12322242639703943,0.902479687628575
ELMOD3,9.190629781045448,0.08782798598229154,104.64352197371944,0.0,-0.6757719236576228,0.2022196616916448,-3.3417716062055107,0.0016825209700581656,0.0715854411130567,0.03977824459316898,1.7996128749570286,0.07862872137352728,0.26099344792220724,0.12320825663213944,2.118311345817111,0.03970429715376067
ELMSAN1,10.087981407000004,0.09075283724354215,111.15885423976485,0.0,0.3388162650000077,0.2089539893200585,1.6214874198024376,0.11189997881578528,-0.14503291358974235,0.04110294135773015,-3.5285288302722964,0.000975865806479792,-0.00339009741025309,0.12731134314581244,-0.02662840031756116,0.9788738612374681
ELN,7.586097781136347,0.33500162166555697,22.644958383842678,0.0,-1.3372818249280183,0.7713249238462588,-1.7337464194202112,0.08981044548875627,0.008060377403267316,0.15172585704524308,0.05312461277357487,0.9578677632962274,0.46809207988840795,0.46995232001192605,0.9960416407275724,0.32455592736625793
ELOF1,10.846973989363635,0.11222101020842955,96.65724777577219,0.0,-0.2641940344277274,0.2583834123626472,-1.0224883711069068,0.3120153822320948,-0.07372659873659415,0.050826109043004525,-1.4505654696922259,0.15383610681330806,0.016186599185318395,0.15742766807912376,0.1028192781028996,0.9185632442378779
ELOVL1,9.705144833636359,0.07995452676652738,121.38330656344246,0.0,0.1717886955303129,0.18409140517810235,0.9331706462021571,0.35571211427684957,0.026196572095570136,0.036212269773455416,0.723417014715077,0.4731675105815665,-0.17834826426223332,0.11216308495036882,-1.590079876468723,0.11881862529794707
ELOVL5,9.419593181136364,0.08553225327197389,110.12913632924078,0.0,0.44944025042774866,0.19693384889720722,2.2821889327026823,0.027257466018519194,-0.0055740142249444125,0.03873848242339809,-0.14388829598491706,0.8862311268283634,-0.06360642772377459,0.11998772024196598,-0.530107810995213,0.5986433363398471
ELOVL7,7.862396219909075,0.21933752331638806,35.84610649846627,0.0,-1.2295342241270295,0.5050139686712873,-2.4346538915784546,0.018935366525050235,-0.1322939883543089,0.09934033615092062,-1.3317247905556122,0.1896571233091302,0.14969664687995451,0.3076945640911338,0.4865105346340046,0.6289663665915688
ELP2,10.17696227272728,0.10258148301052186,99.20857033899014,0.0,0.39976228220222565,0.23618887030379448,1.6925534284830495,0.09745421181362746,0.1346354171678325,0.046460262936523285,2.8978617136062974,0.0057859118909429075,-0.21600636067423973,0.14390499273220458,-1.5010345129318057,0.14033128115366145
ELP3,8.880019340454561,0.0970569425615511,91.49288145794489,0.0,0.6868386400711054,0.22346888489028488,3.07353142433372,0.003587031075927838,0.08517850600233054,0.04395813882669429,1.9377186631615193,0.058948213732392896,-0.3277365716818156,0.13615496875296104,-2.407084917161263,0.02024489990447953
ELP4,8.425405231454551,0.09193806228564466,91.6421884689874,0.0,0.5372603307505908,0.21168291227510339,2.538042985975016,0.014678985081776563,0.09960474874591899,0.04163974259591644,2.3920596655102067,0.020992484601639605,-0.13712637218181611,0.12897401945019277,-1.0632092631242809,0.2933594555819514
ELP5,9.427500565818182,0.10766874716078664,87.56023279196948,0.0,0.40936531648311036,0.2479020483289629,1.6513188141950637,0.10563615863731779,0.12353006257342641,0.04876433988211206,2.5332048556806206,0.014856908641504463,-0.11418073318239735,0.15104158979715018,-0.7559555837285797,0.45361507205614093
ELP6,9.49441440236363,0.08228761906429465,115.38083748595594,0.0,0.45530470449534777,0.18946323660373704,2.40312956042031,0.0204393360226105,0.15732132517365838,0.03726895250437602,4.221243544614948,0.0001163787751146117,-0.14891587068647794,0.11543603071309796,-1.2900293761537072,0.20363060107452813
EMB,11.080250479909086,0.10504872077442147,105.47725282350167,0.0,0.7007292147383526,0.24186956513413277,2.8971367867211884,0.0057971605850764,0.028289198581584796,0.0475777015996584,0.594589432243358,0.5550959186819888,-0.09824915861363392,0.14736612257808696,-0.6667011175623031,0.5083671651192088
EMC1,7.20805960763636,0.09308095484727864,77.4386083540171,0.0,0.3182681491777476,0.21431436675488752,1.4850527941589309,0.14450194632002167,-0.038152957930069314,0.04215737099592958,-0.9050127422261007,0.3702786891257501,-0.002099315268646207,0.1305773102288878,-0.01607718266647043,0.9872438876835217
EMC10,9.451914901999993,0.06645943444715516,142.22081455591726,0.0,0.18749834834937187,0.15301961214084428,1.225322334347523,0.2268286195339262,0.11184486005128114,0.030100196530700885,3.7157518203312816,0.0005578192768831425,-0.06091162674679168,0.09323168422241779,-0.6533361190974316,0.5168641123440616
EMC2,7.873376728909101,0.1449302499795379,54.32528219623377,0.0,1.189142463751165,0.3336948444389569,3.5635625888990794,0.0008797518004852733,-0.09929857122611058,0.06564047744186657,-1.512764304830853,0.13733154991741459,0.12007306610431506,0.2033133657059994,0.5905812718576816,0.5577555877874527
EMC3,10.609907963636354,0.10574089809907875,100.338735100348,0.0,-0.18121949061071102,0.24346326972450155,-0.7443401660372654,0.4605401868103107,-0.023601087058273906,0.04789119619496444,-0.49280638057554854,0.6245455656308412,-0.06430106512120837,0.14833713381667457,-0.43347922038642145,0.6667376249551906
EMC3-AS1,7.438338320545457,0.1157508543775406,64.26162779139482,0.0,0.15728179664044878,0.2665107067064545,0.5901518876451189,0.5580408911500565,0.22335805422843802,0.052424813637721994,4.260540738817657,0.00010271547128426484,-0.003514119029717877,0.16237946039674542,-0.021641401080726284,0.9828296861210866
EMC4,11.549286956818175,0.08614588632442623,134.0666101376385,0.0,0.5511274135664445,0.19834670912486566,2.778606289956099,0.00793612639402852,0.07637358118881049,0.03901640346847162,1.9574736367109404,0.05651118746587169,-0.1782829288811169,0.12084854675140859,-1.4752591874178982,0.14710586958872818
EMC6,10.632174118181826,0.10408226568171046,102.1516398451166,0.0,0.8712829883566512,0.23964434933643033,3.6357334974482547,0.0007095401914289923,0.1668845141958023,0.0471399836372549,3.540190329296442,0.0009428082902600554,-0.23007700996503277,0.14601034462468854,-1.5757582831300956,0.12208656998420464
EMC7,12.071018495454547,0.08159302002139893,147.9418030156103,0.0,0.4217301223018764,0.18786395612502912,2.2448698036636805,0.029737583362709152,0.04292305792541312,0.03695436108669217,1.1615153574085297,0.25155643101413894,-0.15921834722027706,0.11446162220109146,-1.3910194889650866,0.17105957090409984
EMC8,10.45847021909091,0.07973293268937802,131.168763851128,0.0,0.4076601518962806,0.1835811956040942,2.220598632418913,0.03145632182285407,0.099638369020978,0.036111907419671935,2.759155529034727,0.008350180389576911,-0.25221884493123325,0.11185222481142533,-2.2549291742426743,0.0290500487039258
EMC9,8.209426737545458,0.0833402894199967,98.50489834722946,0.0,0.3375399622814797,0.19188695884696158,1.759056291838378,0.08536620970669473,0.15419818877971855,0.03774571829169053,4.085183585277386,0.00017876823570084355,-0.09723557706817854,0.1169127545373302,-0.8316934918946868,0.409973728177633
EMD,8.051742705000006,0.0837660654863285,96.12177268030017,0.0,0.24150873643590437,0.19286728751016666,1.2522016540683378,0.21696563783607448,0.14199663205127921,0.0379385568763289,3.7428053079128993,0.0005139845131201248,-0.10409617810256208,0.1175100485121574,-0.8858491628636547,0.38040830737162734
EME2,5.998445040181814,0.12219603511964466,49.088704345510166,0.0,0.19244434690152143,0.28135042157219875,0.684002340661634,0.49748113948718964,0.2241783926060602,0.055343905691800185,4.050642790815443,0.0001991871359645625,-0.04217045168939193,0.1714209916812473,-0.24600517868783972,0.806796871167268
EMG1,9.428247426136371,0.12375744035309379,76.18327754061922,0.0,1.0157319973091532,0.28494548110294227,3.5646538186096017,0.0008769087039035561,0.14944166767249106,0.056051083006531235,2.6661691381605896,0.010619582559907803,-0.1636207620410811,0.17361138708378282,-0.9424540912291638,0.3509926081524146
EMILIN1,12.492894199999983,0.2283526652022927,54.708773330640994,0.0,-1.0900720689743444,0.5257708939483554,-2.073283404465935,0.043900271868306584,0.020131561282057564,0.10342339139770658,0.1946519158769723,0.84654160236683,0.3152404415384666,0.3203413292723102,0.9840767104718245,0.33033944605658405
EMILIN2,12.428989792727272,0.11376660417506863,109.24989704009307,0.0,0.25064078765735337,0.2619420672213551,0.9568558052401276,0.34375264870767164,-0.07097206193473199,0.05152612526401969,-1.3773995535482513,0.17520150695113457,-0.13732944075757403,0.1595958828680767,-0.8604823526123898,0.3940847322483423
EMILIN3,9.560254019454527,0.26014374251700123,36.749890375816875,0.0,-2.0483469623006814,0.5989683016708722,-3.4197919265287426,0.0013423240559462535,-0.15004918127971414,0.1178219140913705,-1.273525238805334,0.2093708751071881,0.551752587202802,0.36493899559238896,1.5119036164035222,0.1375499074847557
EML2,7.52722295690909,0.10352209877603655,72.71126692662749,0.0,-0.2850114535212613,0.23835459230865247,-1.1957455938259896,0.23805895334303417,0.035644823107227636,0.04688627798822193,0.7602399814329854,0.4510761202094604,0.13066912092803426,0.14522452234834693,0.899773115552765,0.3730309430149825
EML3,8.408417922363638,0.10598213132751776,79.3380715884927,0.0,0.13300920638637087,0.2440186974881936,0.5450779295008993,0.5883914556167016,0.10728404831468458,0.04800045333273806,2.2350632309864653,0.030421720417439513,-0.03171088706468367,0.148675544463182,-0.21328919412524194,0.8320647820886524
EML4,12.413045746363627,0.10711000208936501,115.89063116633179,0.0,0.3897434073863775,0.24661556500532686,1.580368243902039,0.12102681965496997,0.05206782787878822,0.04851127819718718,1.0733138728512674,0.28885238260450263,-0.00010552662878204888,0.15025776212102038,-0.0007023040094065543,0.999442746731946
EMP1,6.964040328363653,0.2211818044709029,31.485593243181054,0.0,1.7280842909761087,0.5092603362380612,3.3933219770099874,0.0014496400598043024,-0.03205027594173038,0.10017563102922578,-0.31994084402003775,0.7504939684102943,-0.8361440439364818,0.310281788006676,-2.6947893052572307,0.009866892963465101
EMP3,13.442486314545448,0.1032226646845309,130.22804977597096,0.0,0.28219619006994334,0.23766515989134274,1.1873687763025913,0.24131220788763041,0.12357959130536067,0.04675066105020121,2.643376340126185,0.01125637878382113,-0.23560025361305037,0.14480446543849046,-1.627023399448464,0.11071520179385685
EMR1,9.488285499636362,0.09002670067208024,105.39412672910427,0.0,-0.6951351083671196,0.2072820952172771,-3.3535704453318336,0.00162627252957126,0.03158208722377953,0.04077406625232262,0.774563101662212,0.4426487744410743,0.10163378989161176,0.12629269265478674,0.8047479846630671,0.425196618031223
EMR2,12.279420559999988,0.15404434344457738,79.71354407062614,0.0,-0.29600174275639685,0.35467960090938216,-0.8345609445749403,0.40837369716943384,-0.09698022051282035,0.0697683489288712,-1.3900317551113563,0.17135737764382863,0.03812693480769652,0.21609894372023625,0.1764327680243362,0.8607456120505923
EMR3,11.430351017272724,0.13924606175823717,82.08742762950389,0.0,0.33582200023369263,0.32060727780234033,1.0474559483978165,0.30048294620612515,-0.00792903268065448,0.06306604712957295,-0.12572585474342177,0.9005089720374353,-0.40193658636421736,0.19533938209152127,-2.0576321172957344,0.04544683276379491
EMX1,11.45998479636362,0.20774265071414755,55.16433316398028,0.0,-1.5425998839084878,0.47831733901777856,-3.2250553305807528,0.0023479130851187247,-0.09405741904428389,0.0940888929663809,-0.999665487380022,0.3228177813786621,0.12961134035839644,0.291428859905661,0.44474435510729166,0.6586363591162694
EMX2OS,9.05714485545453,0.24306258812010287,37.262603535592994,0.0,-1.7319378012494004,0.5596397752927313,-3.0947367891130932,0.003382568206676817,-0.044532150433560735,0.11008567455525607,-0.4045226648559836,0.6877448039259724,0.5150098439976729,0.34097693804355045,1.5103949462174318,0.13793332617135934
EN2,15.040301192727258,0.18868156283117032,79.71261721096253,0.0,-1.0400741167016136,0.4344301121838678,-2.394111475084429,0.020888951451751847,-0.008990790139854377,0.0854559201440981,-0.10520968149068972,0.9166770024284292,0.27661855796037804,0.2646892804731195,1.045068986042561,0.30157261780539235
ENDOD1,9.869854973454538,0.08663482691655094,113.92479589024232,0.0,-0.22577345742248192,0.19947247103345264,-1.131852712571142,0.2636919267539217,-0.09830667981818178,0.03923784994988118,-2.5054043466639913,0.01591787951659618,0.0748069300938258,0.12153445019412809,0.6155203728188675,0.5413118387472822
ENDOG,9.851086158545451,0.08647383287426971,113.91985102439747,0.0,-0.5430778847377499,0.19910179008932802,-2.727639387340994,0.009063669985961198,0.006494470356644577,0.03916493400719752,0.16582360014831274,0.8690385514831402,0.03700449598951386,0.12130860196300013,0.3050442869731568,0.7617389108856023
ENDOV,6.829843864159081,0.11018434651371807,61.98560939242633,0.0,-0.49645475144273654,0.253694093363493,-1.9569030751197503,0.056580339234655996,0.056524386267484655,0.049903682031885374,1.132669654142335,0.2633522042668097,0.22117813034309752,0.1545705630189899,1.4309201313831308,0.15936130577360874
ENG,7.6266230640909,0.1375616182372263,55.44150440960005,0.0,-0.4741070405139761,0.31672892860478297,-1.4968858152694062,0.14140464033381006,-0.05528514369696652,0.06230314444391124,-0.8873571982668914,0.37960485443024017,0.09146686265851062,0.19297638415529517,0.4739795652140724,0.6378062389917587
ENGASE,10.122090394454547,0.08308403098634647,121.82955345676417,0.0,0.11515532554546436,0.19129693627979458,0.6019716143129232,0.5502141955829218,0.17405353207925334,0.03762965607599932,4.625435101711358,3.165379673464308e-05,0.05073878792074876,0.1165532659927142,0.43532703685815605,0.6654059866639641
ENHO,7.514862223045461,0.15780696020282828,47.62060059573201,0.0,0.47620533039044954,0.3633428428068136,1.310622569889574,0.19663517493090277,0.21928450212587244,0.07147247874633324,3.0680970629848545,0.0036412690909455314,-0.18338546417715454,0.22137727779535027,-0.82838431298574,0.41182502158135614
ENKD1,8.21678785572728,0.1038599316588594,79.11412731058134,0.0,0.5991079668624778,0.23913243607346937,2.5053396214238877,0.015920428051994007,0.1515278601165479,0.0470392861540616,3.2213044139375024,0.00237296457058056,-0.23713212624475366,0.14569844646330962,-1.62755425332877,0.11060213154830478
ENKUR,7.41286447877272,0.20158016867755832,36.7737785289292,0.0,-0.6455499978175891,0.4641285241578867,-1.3908862830373827,0.17109970977863198,-0.14610811896270262,0.09129783821303744,-1.6003458769940317,0.11651998996263435,0.10869327477680923,0.28278390852981905,0.3843686698507731,0.7025156652231836
ENO1,12.069097852727271,0.13046346177090373,92.50940982940367,0.0,0.4610561761188878,0.30038576892509355,1.5348802234165102,0.13181492272528383,0.05772665652680936,0.059088312623278426,0.9769555765596084,0.33381414491630435,-0.19244131844987822,0.183018835046813,-1.0514836814509017,0.2986504028195598
ENO1-AS1,7.309714388727275,0.14042483585829915,52.05428472854624,0.0,-0.0592894572016242,0.3233213477774103,-0.1833762527874957,0.8553265710921578,0.12890646509091064,0.06359992666635081,2.026833549151118,0.0486291622538888,0.06551861922960642,0.1969930087824605,0.33259362672082776,0.7409855172423938
ENO2,8.282013589727278,0.13699400104679035,60.45530115511082,0.0,0.3787217316958103,0.31542201765906847,1.200682610892309,0.23615664645721335,0.11499171024475546,0.06204606448034473,1.853328026649992,0.07039868177585751,0.04519079379370983,0.19218011035161092,0.23514813115170544,0.8151605687157497
ENO3,9.475789827545459,0.10721394794957362,88.38206230407863,0.0,0.4838534730635256,0.2468548952877026,1.960072424326881,0.05619713476504806,0.26130137417715565,0.04855835640131063,5.381182427544086,2.560906710691313e-06,-0.10724332293997402,0.15040358111114288,-0.7130370310845526,0.47950431006131455
ENOPH1,8.60000257054546,0.13961100252708075,61.59974797743675,0.0,1.0687045441660876,0.3214475361549333,3.324662422209348,0.001767379522924717,-0.13326337138694994,0.06323133275012682,-2.1075527842117587,0.04067352602914642,0.0791692819061798,0.19585133412367056,0.40423151703520316,0.6879573287562324
ENOSF1,9.019049135727276,0.16860579516362742,53.49192847715898,0.0,0.6326172728688844,0.38820663454714804,1.6295890295817508,0.1101696032077748,0.11280611632167553,0.07636338787498549,1.477227758757252,0.14657950903483052,0.008289031005248026,0.23652627175550464,0.03504486391184626,0.9721989609578463
ENOX1-AS2,7.208267487272711,0.2193326062354207,32.864550378504674,0.0,-1.5237177080804067,0.5050026473317553,-3.0172469711419536,0.004187469884384232,0.05996397457576175,0.09933810915177889,0.6036351515825883,0.549117148486943,0.5785394630780939,0.3076876662331569,1.8802816185673599,0.06655187362769754
ENOX2,8.426924095636368,0.09435272671772138,89.31298955299421,0.0,0.5082546056328751,0.2172425595685282,2.3395719818544505,0.023802972339105333,-0.11340698223776441,0.04273337022855895,-2.6538272462763515,0.010960166260265636,0.06409984835314894,0.13236139753589535,0.4842790235405725,0.630536600518016
ENPP4,9.06751815927273,0.10391502987170576,87.2589669701058,0.0,1.0022889227593303,0.2392592970260119,4.189132607249795,0.0001288439546140996,-0.260393336475528,0.04706424073047294,-5.532721497978606,1.5335577561170766e-06,0.18587594075116667,0.14577574021737244,1.2750814399844521,0.20882449578259532
ENSA,7.68949687018183,0.08969713578390046,85.72734015395396,0.0,0.8094083376835723,0.2065232881075866,3.919210976642584,0.000299642754261642,0.05465186786246737,0.04062480275066405,1.3452832792295595,0.1852741458962397,-0.16678412192015937,0.1258303671799889,-1.3254679745278803,0.19170616942549046
ENTHD2,12.930500704545441,0.06926349396768151,186.68565450334975,0.0,0.31055025385199253,0.15947582266716107,1.9473187136343295,0.05775288399756273,0.15282550079253954,0.03137018540968748,4.871679870446199,1.4085259861573718e-05,-0.1679061145745866,0.09716531973907945,-1.728045716573251,0.09083758298081057
ENTPD1,10.329562487272717,0.10204738132159055,101.2231999831558,0.0,-0.16100261329194496,0.23495912716854372,-0.6852366844913099,0.4967094150487079,-0.0738635192191141,0.04621836250601338,-1.598142279694653,0.1170103252747754,-0.026414118146267374,0.1431557356790965,-0.1845131668735809,0.8544399309984032
ENTPD1-AS1,9.816066217272702,0.3486583528401877,28.153824904266756,0.0,-2.050405492856043,0.802768882478128,-2.554166632028002,0.014099957442646804,-0.18739362473192667,0.1579111382734515,-1.1867030203241329,0.2415721447636323,0.6867138273152751,0.4891104735378341,1.4040055661620499,0.16718136780581605
ENTPD2,7.096522509090909,0.1644245089311932,43.159761006557694,0.0,0.039347408953968446,0.37857942656893867,0.10393435615499129,0.9176832884165063,0.1434492038671326,0.07446963812531739,1.9262777083156564,0.06040042466588247,-0.23572330168123348,0.23066061308855015,-1.0219486479503104,0.31226796542069524
ENTPD4,8.454586267318183,0.11254536713533,75.121584144392,0.0,0.2957777336497753,0.25913022839504923,1.1414250490253735,0.2597308947249657,0.07625278395803989,0.050973013802682564,1.4959441922193528,0.1416491645689153,-0.125152133733681,0.15788268763858423,-0.792690671824462,0.4321175324030315
