gene,beta_intercept,se_intercept,t_intercept,p_intercept,beta_inflight,se_inflight,t_inflight,p_inflight,beta_postflight,se_postflight,t_postflight,p_postflight
LATS2,-0.009727478000000074,0.2017224737644638,-0.048222083630394694,0.961707820059869,0.2639741441500002,0.2852786582331556,0.9253203369116261,0.3587004197261989,-0.22576148549999975,0.28527865823315557,-0.7913718008147914,0.43200788383835564
LAX1,-0.011042358500000028,0.3155526676078448,-0.03499370987325322,0.9722070169795958,-0.2737076305,0.4462588621740234,-0.6133382520777029,0.5420925374734169,-0.11692474995000018,0.44625886217402333,-0.2620110430533123,0.7942574883588427
LAYN,0.05156073600000012,0.5640285123616059,0.0914151232960079,0.9274832566489777,1.9595317408500006,0.797656771746904,2.4566101740207613,0.017094160638345235,0.4732112913500006,0.797656771746904,0.5932517695720764,0.555359448560135
LBH,0.04806696918750006,0.15676922099791016,0.3066097342420348,0.7602577018797758,0.182952847575,0.22170515849790956,0.8252078968957551,0.4126939071338471,0.15265930272500008,0.22170515849790953,0.6885690155307753,0.4938876474991458
LBP,-0.008198687000000128,0.2345567165095131,-0.034953963894133924,0.972238571260986,-0.7525701625000003,0.3317132896334547,-2.2687368460021458,0.027088656605084527,-0.3528077215000001,0.3317132896334547,-1.0635923628198765,0.29199860145979994
LBR,0.007917642500000118,0.36109019926128116,0.02192704902043324,0.9825827279297821,0.12324967589999981,0.5106586570353072,0.24135432583389704,0.8101466425844701,0.4443602093499999,0.5106586570353071,0.8701707162467173,0.38785699937719786
LBX1,-0.06493134499999992,0.483259671047629,-0.13436119107402286,0.8935902757642187,-1.8430252445000008,0.6834323809435175,-2.696719230592497,0.009191472832622116,0.22916509139999908,0.6834323809435175,0.33531494525270156,0.7386185183793428
LBX2,-0.011128051374999996,0.23046097370794555,-0.04828605553451386,0.9616570613986617,-0.5711459566750001,0.32592103461548594,-1.7524059389073334,0.08508174009867431,0.008172867999999764,0.3259210346154859,0.025076221329629507,0.9800817517203817
LCA5,0.06517288500000003,0.18816401988184583,0.34636209962416914,0.7303459344872092,0.8669702792000002,0.2661041088675471,3.2580116214272112,0.0018932260348416552,0.19198041500000035,0.2661041088675471,0.7214485180894306,0.4735826305180222
LCA5L,0.03186943800000001,0.2565279113264613,0.1242338030010406,0.9015672387344082,-0.42636821900000027,0.36278525132512435,-1.1752633753512034,0.24477538587671077,0.08442461554999985,0.3627852513251243,0.23271236976042173,0.8168183626751806
LCAT,-0.021847318850000012,0.27042533457767176,-0.0807887281867262,0.9358929718724904,0.6000777776499999,0.3824391757690253,1.569080302621554,0.12216442680549822,-0.06111268434999984,0.38243917576902525,-0.1597971343472117,0.8736058038898451
LCE1A,-0.05183896999999986,0.27876304832744475,-0.18596069425639228,0.853135798360912,-0.1307499878000003,0.39423048363313895,-0.33165874590680555,0.7413633491368108,0.46292276899999985,0.3942304836331389,1.1742439720384086,0.24518003968056923
LCE1B,-0.08515100499999992,0.35150599746689387,-0.2422462365183961,0.8094588704660448,0.34657892849999977,0.49710454887316413,0.6971952465243466,0.48851458628708944,0.33151874299999995,0.4971045488731641,0.6668994354436832,0.5075271151357026
LCE1C,-0.059956812499999845,0.2925742076133536,-0.20492856492406444,0.8383579852976093,0.1926757586999998,0.4137624124073664,0.4656676220997631,0.6432278950259791,0.4751700336249999,0.41376241240736633,1.1484127590525917,0.2555949326778315
LCE1D,-0.02866654499999982,0.36621996926502065,-0.07827684835846524,0.9378819798483811,-0.6570156115000003,0.5179132473464503,-1.268582363680108,0.2097465561030245,0.5979853197499995,0.5179132473464502,1.1546051830375104,0.2530698863756782
LCE1E,-0.04354410149999984,0.3225379466500541,-0.13500458458379208,0.8930838630248314,0.2871682439999999,0.45613753853247635,0.6295650319066075,0.5314946668020708,0.47999101949999984,0.4561375385324763,1.052294492236414,0.2971051130906368
LCE2A,-0.08750509999999997,0.389295745230741,-0.2247779511387531,0.8229558874063403,0.4435861065000001,0.5505473226794552,0.8057183973597651,0.4237538395355802,0.21510215230000004,0.550547322679455,0.39070601824584456,0.6974710389057499
LCE2B,-0.03676466999999995,0.4305846991691794,-0.08538313152078561,0.9322560090750698,0.399126539,0.6089387213153927,0.6554461475825202,0.5148173509811942,0.08764119330000011,0.6089387213153927,0.1439244873616887,0.886067741725985
LCE2C,0.004932025000000071,0.461109701464368,0.01069599052966616,0.9915033458208837,0.5393049470000002,0.6521075935527184,0.8270183514684086,0.41167549463131614,0.2133574253000002,0.6521075935527183,0.32718132315806525,0.7447293035697957
LCE2D,-0.052469729999999944,0.39311807533187765,-0.1334706626137809,0.8942912809765207,0.27256462360000006,0.5559529137483494,0.4902656625402195,0.6258278544467422,0.1018004880000001,0.5559529137483494,0.18310990999874463,0.8553615541341213
LCE3A,-0.037631536500000104,0.40386502847404243,-0.09317849738608598,0.9260885025942116,0.8833955990000002,0.5711514006361872,1.5466925197347223,0.12747201927783824,-0.45537920229999956,0.5711514006361871,-0.7973003336641867,0.4285854798017843
LCE3B,-0.06269583499999987,0.3294939514732628,-0.1902791681597451,0.8497664315887912,0.16678327599999979,0.4659748148933908,0.3579233698245209,0.7217227259024859,0.4936587728999998,0.46597481489339077,1.0594108460839087,0.29388150097045673
LCE3C,-0.08364212599999996,0.33726643613690643,-0.24800014777055118,0.8050255547106431,0.6448386533,0.47696676811805244,1.3519571936726589,0.18172938170116826,0.1418370045000002,0.4769667681180524,0.2973729282223172,0.7672629073214945
LCE3D,-0.025282334999999854,0.36275900845966175,-0.06969457521497005,0.9446806959840539,0.9935976810000002,0.5130187096366701,1.9367669489163186,0.05773630633693072,0.4475872275000002,0.51301870963667,0.8724579027868016,0.386619068748127
LCE3E,-0.022913359999999893,0.36670270141016786,-0.06248484102212986,0.9503953322166456,1.0286843621500006,0.5185959336931109,1.983595117733307,0.05212513202471447,0.37457716725000034,0.5185959336931109,0.7222909840084932,0.4730686210708521
LCE4A,-0.04016833499999978,0.41260752518172195,-0.09735240524832578,0.922788055590968,0.5588079369999996,0.5835151580491895,0.9576579619083228,0.3422796821781793,0.7787958049999999,0.5835151580491895,1.334662509203143,0.18729381591696592
LCE5A,0.004732370500000177,0.4782721031291445,0.009894724089149579,0.9921398318573913,0.788092269,0.6763788947499398,1.165163897213796,0.24880565661428578,0.6422939445,0.6763788947499397,0.949606721152142,0.34632118459467853
LCE6A,-0.07367248499999988,0.3611670030068415,-0.20398454007882974,0.8390921366589259,0.4610141994999999,0.5107672739339197,0.9025914991563132,0.37054124589713844,0.30336603185,0.5107672739339197,0.5939417956704247,0.5549010061333068
LCK,-0.02049530750000006,0.2878519270626978,-0.07120086952044591,0.9434871239992852,-0.9272435322000003,0.40708409920729827,-2.2777689769892553,0.026509458701178934,-0.1771813885000002,0.4070840992072982,-0.4352451713172286,0.6650281330803931
LCLAT1,0.012786372600000054,0.10935450471015008,0.1169258882740223,0.907329801512621,0.19973443576666672,0.15465062366768675,1.2915204027618798,0.2017360613450212,0.21018824305000022,0.15465062366768675,1.3591166855017196,0.1794630616638102
LCMT1,-0.0035181999999998677,0.33568186516612225,-0.010480756826880657,0.9916743161953303,0.08519091449999977,0.4747258463606268,0.17945286769847424,0.8582185256174291,0.4661189124499998,0.4747258463606267,0.9818696749363661,0.3303134030291961
LCMT2,0.003561258499999935,0.21005255006891638,0.016954131234453083,0.9865324148850274,0.13567211910000013,0.29705916511851516,0.45671749951183016,0.649609845999803,-0.21645693789999992,0.2970591651185151,-0.728666081767388,0.4691892466881067
LCN1,0.007772357049999988,0.2254097377787555,0.03448101722042161,0.9726140464224111,-0.8271793308833334,0.3187775082576791,-2.5948484741109628,0.012010819098917214,0.006193269049999554,0.31877750825767903,0.019428187025645857,0.9845673738831211
LCN10,-0.011388732000000065,0.23626898000816168,-0.04820240049966209,0.9617234377193584,-0.5002097605000003,0.3341347958955999,-1.4970298413826089,0.13990278872084372,-0.21006672510000013,0.3341347958955999,-0.6286885642572684,0.532064330632668
LCN12,-0.002674149799999793,0.24329393871747837,-0.010991436178379731,0.9912686599338238,-0.24632003920000042,0.34406958777742663,-0.7159018057688409,0.47697467711563135,0.7318988612999996,0.3440695877774266,2.1271826610070925,0.03774464996031157
LCN15,-0.0072975636500000034,0.25117386408024367,-0.029053833593405312,0.9769231442340665,-0.5508819028500002,0.355213485095937,-1.5508473804174876,0.12647332105190223,-0.011081282150000229,0.355213485095937,-0.031196118995897262,0.9752221138033321
LCN2,-0.03497304999999991,0.5225182972053103,-0.06693172313209567,0.9468702807319895,1.9250604240000004,0.7389524624958456,2.605120791529703,0.011694446576144157,0.43815103400000055,0.7389524624958455,0.5929353459627505,0.5555697388935097
LCN6,-0.010446071000000038,0.19953627038158195,-0.05235174026267785,0.9584314703496446,-0.54306089545,0.28218689975897815,-1.9244723830689516,0.05929224609542727,-0.12613275150000025,0.2821868997589781,-0.44698301589383826,0.6565811665359762
LCN8,-0.018307216750000136,0.22468414172681755,-0.08147979029271672,0.9353458324524533,-0.8579604248000001,0.31775136048022407,-2.700099925625329,0.00910926068732465,-0.4115035071250003,0.317751360480224,-1.2950487654972958,0.20052446461263207
LCN9,-0.012054419499999962,0.24808275336747276,-0.04859031648259863,0.9614156470049355,-0.6175559054500002,0.3508419944031396,-1.760210907763765,0.0837369841756408,0.14519221814999972,0.35084199440313957,0.4138393364141144,0.6805448249584063
LCNL1,-0.020971752150000023,0.28292248419143895,-0.07412543478096116,0.9411701031822628,-0.8224573590500001,0.40011281424382056,-2.055563655476456,0.04441587731507535,-0.12256849135000034,0.4001128142438205,-0.3063348310442005,0.7604659009571835
LCOR,0.08140395000000003,0.29233757750842626,0.27845872806979,0.7816679419786055,0.5532060064000003,0.41342776690371236,1.3380959158673114,0.18617898859534243,0.1399220210000003,0.4134277669037123,0.338443694887548,0.7362723722214572
LCORL,-0.0027842764749999873,0.12518211193988063,-0.022241807809866242,0.9823327478178014,-0.1638904220750001,0.17703424047188615,-0.9257555015241622,0.35847612402317464,0.03286693267499988,0.17703424047188612,0.18565297078911297,0.853375996661289
LCP1,-0.006811761500000062,0.285144982003855,-0.023888765119170045,0.9810247708373885,0.5836132830000003,0.40325590079248397,1.4472529276151336,0.15330378882530282,-0.23763069719999966,0.4032559007924839,-0.5892801487417906,0.5580018169871115
LCP2,-0.015499245000000097,0.23486712786372385,-0.06599154654368308,0.9476154738125842,-0.4283725548499999,0.3321522775804942,-1.2896872421601493,0.2023677051544912,-0.3741341946000001,0.3321522775804941,-1.1263935846694053,0.26471895001621126
LCT,-0.027453592249999905,0.21462625269600127,-0.12791348637524527,0.8986676657736163,0.24410165490000002,0.3035273574040001,0.8042163216777081,0.42461356718754883,0.28335308705000006,0.30352735740400005,0.933533930758183,0.3544821910818068
LCTL,0.018005238000000034,0.2435849538844663,0.07391769365418202,0.9413346718806177,-0.19544197065000016,0.3444811453734372,-0.5673517209138687,0.5727030657053089,0.12616048799999985,0.34448114537343716,0.36623336195435224,0.7155468219512882
LDB1,-0.016292048000000135,0.27314211603462185,-0.05964678108422889,0.9526455929704909,-0.840863916,0.38628128495144787,-2.1768176423708674,0.03365069933377396,-0.53504637715,0.38628128495144787,-1.3851211487433326,0.17141262998562534
LDB2,-0.06139663609999996,0.23176736610302387,-0.26490630295512907,0.7920372715662469,0.13011081814999997,0.32776855245838676,0.3969594312026586,0.6928798297987369,0.09754107517499996,0.3277685524583867,0.2975913169320407,0.7670970529233658
LDB3,-0.01659816492500005,0.17107313265169602,-0.09702379717798133,0.9230478481459301,-0.5615247206250003,0.2419339443536801,-2.320983614453516,0.023887569943702003,-0.08270386665000024,0.24193394435368007,-0.3418448240942021,0.7337248386120074
LDHA,0.007175397875000127,0.18143137746666127,0.03954882543025742,0.9685910251680754,0.4102605665500001,0.2565827146533848,1.5989407825239408,0.11536282546986842,0.46440248362500003,0.2565827146533847,1.8099523354578158,0.07557602300956545
LDHAL6A,-0.03239889,0.21955958613683288,-0.1475630855844687,0.8832083299717541,-0.3582736248000002,0.31050414446373287,-1.1538449041276704,0.25337893665285827,-0.034745099700000094,0.3105041444637328,-0.11189898853043605,0.9112966269112861
LDHAL6B,0.22778250734999983,0.34542413433144903,0.659428466950815,0.5122762100593699,-1.0305049646,0.4885034955425211,-2.109514003488438,0.039303592300252044,-0.38881396485000014,0.48850349554252104,-0.7959287259924149,0.42937583443822147
LDHB,0.023550225000000116,0.33441808483559,0.07042150549835878,0.9441046678801941,0.37500363279999993,0.47293859107732766,0.792922463666504,0.4311111561559955,0.44424884235000006,0.4729385910773276,0.9393372643539748,0.35152125833907477
LDHC,-0.02584734065,0.12444434793846386,-0.20770200558068883,0.8362019673930376,-0.07813091005000003,0.17599088461525195,-0.44394861825263504,0.6587605679787991,-0.03006002465000009,0.17599088461525192,-0.17080444089883842,0.8649824104880224
LDHD,-0.006979799500000018,0.14881245529466058,-0.04690332866411925,0.9627542245484946,-0.07505867155000004,0.21045259252774892,-0.3566535847739832,0.722668071971494,-0.07887912390000004,0.2104525925277489,-0.3748070905308499,0.7091948833313397
LDLR,0.024747657999999992,0.20069577365732613,0.12330931314106729,0.902295945873431,0.26464268215000014,0.2838266850171516,0.9324094460463006,0.3550577818397378,-0.012655759899999827,0.2838266850171515,-0.04458974637721272,0.9645901617122459
LDLRAD1,-0.09643983824999997,0.225982009744715,-0.4267589192562059,0.6711625234174947,-0.1487249119000002,0.31958682303330493,-0.46536622032286107,0.6434423762518633,0.03969786064999982,0.3195868230333049,0.12421619975821974,0.9015811132786771
LDLRAD2,-0.011615585500000131,0.33531401464831306,-0.03464091863915348,0.9724870990389596,-1.528755357,0.47420562716941506,-3.223823736814991,0.0020945792570210564,-0.4421199668500003,0.474205627169415,-0.9323380860937112,0.35509432932903073
LDLRAD3,0.006542780499999668,0.2389921353879992,0.02737655148935168,0.9782550255251208,-0.6554090554999997,0.33798591916621545,-1.9391608298855825,0.057437434965387224,-1.2101530626499999,0.3379859191662154,-3.5804836652229537,0.0007095116329103313
LDLRAP1,0.008326546199999877,0.24407031434979756,0.03411535819987681,0.9729043495565932,-0.11768423749999979,0.3451675487261484,-0.34094815093225633,0.7343961792632463,-0.4079716683499998,0.34516754872614835,-1.1819525614607516,0.24213203672677275
LDOC1,0.0018660068499999625,0.3924845118983827,0.0047543451867040456,0.9962231963751909,-0.9253944578500005,0.5550569197480772,-1.6672064160014575,0.10095928865462955,-0.1831022443500004,0.5550569197480771,-0.32988012190372246,0.7426998464466779
LDOC1L,0.009089994499999948,0.21306446726698822,0.04266311795954883,0.9661191801410973,-0.007608273249999896,0.30131865926877316,-0.02524992401221789,0.9799438079859555,-0.1710319751999999,0.3013186592687731,-0.5676116295454546,0.5725277178828918
LEAP2,0.011758273000000029,0.10567848315296786,0.11126458905527743,0.911797407451975,-0.23632774737500015,0.14945194412594381,-1.581295905898994,0.11934403525364523,0.10959173649999987,0.1494519441259438,0.733290805555841,0.46638634946843904
LECT1,0.03460429899999997,0.29371172813443797,0.11781721901197238,0.9066266795296012,0.2749141610000001,0.41537110935576155,0.6618519073856401,0.5107330912417232,-0.013665898099999824,0.4153711093557615,-0.032900454057085395,0.9738689095861788
LECT2,-0.008303638000000039,0.23976170850728465,-0.03463287800081617,0.9724934825675038,-0.6904535798000002,0.33907425990874673,-2.036290162473018,0.04637704289929889,-0.10388537195000022,0.3390742599087466,-0.306379410746066,0.760432137124607
LEF1,-0.050710155000000035,0.16783169105435966,-0.30214886521983103,0.7636383516739222,-0.5499364406000004,0.23734985368508674,-2.3169866425519277,0.02411999804641951,-0.16568813315000022,0.2373498536850867,-0.6980755647308445,0.48796808281734116
LEFTY1,0.056868672999999974,0.2998082953399799,0.18968345400687267,0.8502310547139054,0.6490791225000003,0.423992957381758,1.530872414740553,0.13133242603189355,-0.021483423499999644,0.4239929573817579,-0.050669293265303554,0.9597661911842268
LEFTY2,-0.010705868199999956,0.28522676722650375,-0.0375345845135854,0.9701899147734858,-0.22215264130000004,0.40337156256355544,-0.5507394717866299,0.5839644802014445,0.09728272864999986,0.4033715625635554,0.24117398864644046,0.810285722900931
LEKR1,-0.007501489499999984,0.16254582437045342,-0.0461499981869947,0.9633520062037908,0.027251400749999932,0.22987450933181042,0.11854903281452633,0.9060494478423446,0.03317099612500003,0.2298745093318104,0.14430045428447066,0.8857722149003893
LELP1,-0.010515378999999972,0.3206258760614683,-0.03279641409224261,0.9739515128373233,-0.6206939230000004,0.4534334623738836,-1.3688754238614183,0.17640877309404868,0.009288644849999604,0.45343346237388354,0.02048513314692366,0.9837279135336177
LEMD1,0.016339779000000044,0.2767311876265429,0.059045672228498755,0.953122254714891,-0.7537365182000008,0.39135699867307067,-1.9259564049080733,0.05910255969240086,0.14480004434999966,0.3913569986730706,0.369994774185607,0.7127576185254689
LEMD2,-0.04682703249999999,0.14684578966376458,-0.3188857685822704,0.7509787815521709,0.044874430499999986,0.20767130731988276,0.21608392165066148,0.8296937705303029,-0.00891408395000004,0.20767130731988273,-0.04292400363363338,0.9659121274117219
LEMD3,0.04277534499999994,0.24253050238852322,0.17637099077738153,0.8606276462717157,0.11468985845000017,0.3429899257670099,0.3343825862917852,0.7393181482300548,-0.22593066649999988,0.3429899257670099,-0.6587093367094188,0.512734593937501
LENEP,-0.010807403000000007,0.2540973964992555,-0.04253252157989613,0.9662228292469721,-0.5054093580000003,0.35934798429294096,-1.4064622040233568,0.16501562362241584,0.017245473649999774,0.35934798429294096,0.04799101262229772,0.961891165232654
LENG1,-0.004763365999999888,0.18589335656074843,-0.025624186297605846,0.9796465945396757,0.08071512229999983,0.26289290600326803,0.307026627409248,0.7599420001301982,0.42784057574999995,0.262892906003268,1.6274329431494112,0.1091611080661099
LENG8,-0.025396457449999923,0.20508384789720122,-0.12383450822870244,0.9018819629317603,-0.6243533742166671,0.29003235911988295,-2.15270246434328,0.03558837988050767,0.22164224901666635,0.2900323591198829,0.7641983456234,0.44790110137172623
LENG9,0.00034670999999989946,0.3841889866820092,0.0009024464834200705,0.9992831030119238,-0.353352195,0.5433252754800738,-0.650351108160362,0.5180783026334392,-0.3408789092500001,0.5433252754800737,-0.6273938000561539,0.5329064485634083
LEO1,0.016154457124999935,0.16319434360893104,0.09898907503627387,0.9214942557740431,0.19433967400000024,0.2307916540343253,0.8420567667975394,0.4032754267496932,-0.23988912097499976,0.23079165403432528,-1.0394185265439513,0.30299923571674126
LEP,0.03950545900000004,0.3341052495922968,0.1182425569433821,0.9062911801785849,-0.3444564187500001,0.47249617523347415,-0.7290141948340516,0.46897793417834754,0.15515646899999985,0.4724961752334741,0.32837613748583794,0.7438305952892068
LEPR,-0.01250607122499995,0.10830343869377956,-0.11547252216395451,0.9084764420386073,-0.08060735042500008,0.1531641918523861,-0.5262806498707375,0.6007351246674015,0.15213293148749987,0.15316419185238608,0.9932669617329349,0.324777831673845
LEPRE1,-0.0251500975,0.2654229563126442,-0.09475479381811822,0.924841916242364,-0.25598563615000014,0.3753647445825029,-0.6819650482485204,0.49802293412499177,0.03198318697499983,0.37536474458250285,0.0852056231614744,0.9323964995176883
LEPREL1,0.12834065,0.5093783862737605,0.2519554293201293,0.8019817785763594,1.3524693125000002,0.7203698222480734,1.8774652556645426,0.06557455169187376,0.15180368300000058,0.7203698222480734,0.21073020872288015,0.8338493444421575
LEPREL2,-0.02084569900000002,0.15866161981665047,-0.13138463494882588,0.8959336887868685,-0.4977365495000002,0.22438141457279095,-2.218261037562587,0.030536416740945427,-0.0909123374000002,0.22438141457279093,-0.40516875059858215,0.6868701670880124
LEPREL4,0.016580725000000022,0.24089166961959355,0.06883062841560124,0.9453653361773635,0.30823784335,0.3406722662387281,0.9047928871732708,0.36938362630755694,0.13345458100000007,0.34067226623872804,0.3917389063496029,0.6967119102450821
LEPROT,0.043441677500000005,0.21677777692426478,0.2003972829520119,0.841883188505304,0.42516846897500016,0.3065700721473847,1.3868557553478307,0.17088566500421787,0.04412931710000015,0.30657007214738463,0.1439452872581275,0.8860513916511565
LEPROTL1,0.004793811000000094,0.17163696517750018,0.027929945015297396,0.9778155846385208,0.022839067324999896,0.24273132395857944,0.09409196535712563,0.9253660795926584,0.3137856978249999,0.2427313239585794,1.2927284897047133,0.2013206036705919
LETM1,-0.03305740394999998,0.13534114084097484,-0.24425244049658384,0.8079123948083975,-0.4816226394,0.19140127692435382,-2.516297942935607,0.014699292860141266,0.04993374589999977,0.1914012769243538,0.2608851241872056,0.795121357489551
LETM2,-0.016702508999999848,0.12050627993094858,-0.13860280982510265,0.8902525434807838,0.5401448990000001,0.17042161542947623,3.1694623809238713,0.0024567308131491217,0.5354239504000001,0.1704216154294762,3.1417607974826938,0.0026631528552931716
LETMD1,-0.019767904999999895,0.19354238631990833,-0.10213734250090989,0.9190061291967528,0.5099816848500002,0.2737102676276674,1.8632172233441262,0.06758662379047897,0.3061417562000001,0.27371026762766737,1.1184883886652357,0.26805016384516733
LEUTX,-0.010319258100000003,0.16217480148582658,-0.06363046543270696,0.9494870955295509,-0.6558435716500003,0.22934980373642033,-2.859577645000851,0.005917242510385723,-0.037868239100000284,0.2293498037364203,-0.1651112775466783,0.8694405823788911
LFNG,0.01335190674999994,0.27999175837324325,0.047686784881007714,0.9621325603643542,-0.00021122579999995463,0.3959681420441312,-0.0005334413998801278,0.9995762379550712,-0.23286288559999996,0.39596814204413117,-0.5880849009667224,0.5587982571654755
LGALS1,-0.035775709999999926,0.39428558708769473,-0.09073552564842523,0.9280208508515637,0.8133135436000002,0.557604024707656,1.458586214520975,0.15016769504819738,0.21609373150000033,0.5576040247076559,0.3875397628510578,0.6998000361072731
LGALS12,-0.018576145000000023,0.15863867922965744,-0.11709719905766348,0.9071946580170023,-0.6312446867500004,0.2243489716835366,-2.8136731896432536,0.006709736831169044,-0.09536966875000023,0.22434897168353657,-0.4250951900262209,0.672367828493251
LGALS13,-0.030200194500000162,0.28899533878168115,-0.1045006283745449,0.9171389196289841,-0.9663724316500003,0.40870112756766086,-2.364496612478801,0.02148336265305195,-0.5969162186500002,0.4087011275676608,-1.4605201169922886,0.1496376053072388
LGALS14,-0.009491300499999987,0.2552524253292855,-0.03718397773402483,0.9704682366071353,-0.06678273849999998,0.3609814417293013,-0.18500324609507243,0.8538831951073245,0.03957754964999993,0.36098144172930124,0.10963873782652517,0.913080981194359
LGALS16,-0.010637354250000102,0.2981207829496773,-0.03568135755163263,0.9716611014908971,-0.5544170379000002,0.4216064544727195,-1.3150107926914443,0.19377226207032772,-0.36466048405,0.42160645447271944,-0.8649309804947396,0.3907023190622585
LGALS2,-0.033429264300000296,0.26705590315424427,-0.12517702812467865,0.9008238517136684,-0.7055219152000001,0.37767408015252807,-1.8680707845109912,0.06689543719221502,-1.0485320816999995,0.37767408015252807,-2.776288172268898,0.007426298612755788
LGALS3,-0.013889552999999931,0.18114082013771263,-0.07667820532909354,0.9391480580390748,-0.22031712045000032,0.2561718045381387,-0.8600365713440553,0.3933718430102662,0.2705639139749998,0.25617180453813865,1.056181473456102,0.2953413672617682
LGALS3BP,-0.05176841999999991,0.20497927774729738,-0.2525544072987762,0.8015211042548915,-0.34033177350000027,0.2898844745956696,-1.1740255285306138,0.2452668138278602,0.26410583724999986,0.2898844745956695,0.9110727217053426,0.36609401951601606
LGALS4,-0.025071049999999987,0.16642366790634402,-0.15064594066096945,0.8807868721536749,0.0007052446499999522,0.23535860825302773,0.002996468475211931,0.9976196303161942,0.051930882149999975,0.2353586082530277,0.2206457734240614,0.8261566925171446
LGALS7,-0.04402432479999988,0.2957637310434207,-0.14884963969276113,0.8821976562473386,0.2539808510999999,0.418273079699674,0.6072129989392618,0.5461209534214397,0.3652699157499999,0.4182730796996739,0.8732809580101807,0.3861741996091872
LGALS8,0.04295711575000004,0.15214501799633837,0.28234322960896346,0.7787030443308305,-0.10523280260000005,0.21516554789792036,-0.4890783102967999,0.6266629675662425,0.16115497,0.21516554789792033,0.7489812917282453,0.45694828074545546
LGALS9,-0.013102995824999946,0.2620170029431816,-0.05000818907863522,0.9602906910344755,-0.3633296560750003,0.3705479991345986,-0.9805198163896269,0.33097314702549685,0.21187486729999963,0.37054799913459857,0.5717879135626848,0.5697137748767462
LGALS9C,-0.08740661000000002,0.2163105486332153,-0.4040792765414789,0.6876665627806731,-0.4817832040500002,0.30590931156145806,-1.5749216707096168,0.12080914368913964,-0.22730384510000018,0.305909311561458,-0.7430432370292012,0.4605070978368
LGALSL,0.01018819795000001,0.15811010859086982,0.06443735976656166,0.9488474401648126,-0.14780316140000005,0.22360145991749097,-0.6610116117065581,0.511267864551419,0.029985619049999898,0.22360145991749092,0.1341029663270741,0.8937935360778693
LGI1,-0.009048227500000046,0.19293987729434028,-0.04689661684710456,0.9627595504049578,-0.5741179205000001,0.27285819119225685,-2.1040890067891516,0.03979337871334998,-0.1706061088500002,0.27285819119225685,-0.6252555882765877,0.5342986606520457
LGI2,0.023563388000000005,0.2627873801538589,0.08966712170958864,0.9288660774983337,-0.42943049105000003,0.3716374770340816,-1.1555091119365726,0.25270279381084126,-0.046028656900000124,0.37163747703408156,-0.12385364702004743,0.9018668773720317
LGI3,-0.0032555579999999306,0.23308289680640015,-0.013967382611964075,0.9889047773841126,-0.7550846805000003,0.3296289938208197,-2.2907107525573145,0.02569869120776702,0.23348899149999972,0.32962899382081967,0.7083387562288288,0.48162172048180074
LGI4,-0.030317952999999967,0.24593403811698658,-0.12327676653517249,0.9023216015048896,-0.6759581978500001,0.34780325215422414,-1.9435074101902428,0.0568981477289332,0.10452924949999964,0.34780325215422414,0.3005413228673575,0.7648577591840868
LGMN,-0.013445854000000056,0.30827993158440453,-0.04361572915530082,0.9653631487514898,-0.7628923925000004,0.4359736602541148,-1.7498589067406856,0.08552444134608295,-0.20797632880000025,0.43597366025411477,-0.47703874742978203,0.6351584887042241
LGR4,0.026829957999999845,0.4625885042289321,0.057999621163784626,0.9539517835597988,1.014767284000001,0.6541989364784397,1.5511600943017498,0.12639840817816772,-0.5176706399999995,0.6541989364784396,-0.7913046187244304,0.4320467593994628
LGR5,0.08344061385000012,0.29830857401388367,0.27971242236609895,0.7807106847025471,1.0722176554000005,0.42187203114261257,2.541570846723282,0.013780075090658706,0.31782483115000026,0.4218720311426125,0.7533678643952592,0.45432952019518913
LGR6,-0.028082729325000035,0.17785544961937694,-0.1578963668816392,0.8750965039546323,-0.366376090875,0.25152558899368765,-1.4566155767324123,0.15070936497977638,-0.15716826610000012,0.2515255889936876,-0.6248599465716567,0.5345564735927206
LGSN,0.050282144999999986,0.2971761655520916,0.16919979065813104,0.8662385315715144,-0.6345408951500002,0.42027056373780014,-1.5098390177663734,0.13660838824743626,-0.006884538550000291,0.4202705637378001,-0.01638120568990276,0.986987478544378
LHB,-0.023691606499999976,0.23940460565376967,-0.09896052933193404,0.9215168195517398,-0.8746719756500002,0.3385692402101436,-2.583436035438741,0.012371422106676189,0.10512223249999958,0.3385692402101436,0.31048961339415293,0.7573211672700095
LHCGR,-0.011818278649999979,0.14427566947154077,-0.08191456461985923,0.9350016215890944,-0.28044338450000017,0.20403660848711092,-1.3744758187240498,0.1746740125787858,0.09693942434999986,0.2040366084871109,0.4751079968873506,0.636525530584418
LHFP,0.08316750499999997,0.4626761552417019,0.17975316872889913,0.8579838506659079,1.1367342655000006,0.6543228937294545,1.7372680619822705,0.08774102440020393,-0.16488926399999937,0.6543228937294544,-0.2519998391928142,0.8019476204892282
LHFPL1,0.00862921035000013,0.3753517926643741,0.02298966068270801,0.9817388133872011,1.7211902756500008,0.5308275958470119,3.2424657065983804,0.0019824125307981166,0.3401196868250007,0.5308275958470118,0.6407347498245468,0.5242627601990479
LHFPL2,0.013013362000000079,0.2658007625444443,0.04895908452416169,0.9611230546366849,0.6118093221000002,0.3758990432794637,1.627589463283491,0.10912780161942148,0.2981982435000001,0.3758990432794637,0.7932934356481014,0.43089679236009815
