gene,module_color,kME_assigned,kMEblue,kMEbrown,kMEred,kMEturquoise,kMEyellow
ENSMUSG00000108523,brown,0.06312208279541667,0.04877303795304777,0.06312208279541667,-0.011651227839302185,0.08886373081814271,0.00979249193099336
Nr1i3,blue,0.12986480007374662,0.12986480007374662,0.06810797780630942,-0.21816865612514394,0.007294594210315177,0.06657532229490809
Gdf7,brown,0.7180038324699927,-0.12901552614193038,0.7180038324699927,-0.3939249301747755,0.06867213109588376,-0.6595819823011294
Gm7059,blue,0.3452332729396684,0.3452332729396684,-0.25834129582823345,0.13245471770076317,-0.2718445121182664,0.24472470772833202
ENSMUSG00000114157,yellow,0.40242236121028363,0.1671593849541721,-0.3687374331756987,0.2689615704503284,-0.15205996829670707,0.40242236121028363
ENSMUSG00000116563,brown,0.2526869426848728,0.09806074282958462,0.2526869426848728,-0.23285228102927308,0.14305265732515424,-0.11517466667838583
ENSMUSG00000118345,turquoise,0.188591118570235,-0.03765433650668085,-0.15138507530166062,0.0071575932197497525,0.188591118570235,0.2284435922068728
Cd40lg,red,0.4377245119224053,0.12121756235546242,-0.2873346988725524,0.4377245119224053,-0.35228119592318946,0.27413196394741685
ENSMUSG00000107668,yellow,0.180991779043952,-0.08813045936930443,-0.07457180043558903,-0.06990218842160696,0.1176341790997272,0.180991779043952
Magee2,turquoise,0.6476919572068793,-0.24752072448588114,-0.09997850711622241,-0.00849276198274951,0.6476919572068793,0.12391912850556279
ENSMUSG00000097755,turquoise,0.5697495806796797,-0.3372442485999194,-0.08234358934643134,-0.02802351641947905,0.5697495806796797,0.1021971939079353
ENSMUSG00000107605,blue,0.6665264591033333,0.6665264591033333,-0.4484461528924747,0.2834099951808179,-0.40044984315718707,0.5810403235551945
Etv4,brown,0.6446627063080619,-0.41314806785682906,0.6446627063080619,-0.5949443747236502,0.7419337776082872,-0.5395926840508498
ENSMUSG00000085721,yellow,0.29883276661558766,0.20337203352883687,-0.22907440596890702,0.35439770777279483,-0.23637464202754002,0.29883276661558766
Sprr2a2,yellow,0.4077801717504461,-0.19109561563837035,-0.22522480577754844,0.33083351492171315,0.11923249667222867,0.4077801717504461
Hand2,brown,0.6297199216395647,-0.5575413175760394,0.6297199216395647,-0.49696985223292883,0.24415289559727413,-0.5916109765133549
ENSMUSG00000072898,brown,0.7023804481604594,-0.33734277164512166,0.7023804481604594,-0.5135155499076473,0.37497821662741015,-0.6659489809259056
Slc16a11,brown,0.8544924848746019,-0.45301317028616583,0.8544924848746019,-0.6987764840428554,0.4650194669364229,-0.7499547824935434
ENSMUSG00000111082,brown,0.10662124423346793,0.04551909430320236,0.10662124423346793,-0.15073166848986938,0.01927372751374465,-0.0480540926716364
Gjd4,brown,-0.06230236818225657,-0.016336904844508695,-0.06230236818225657,-0.014127697460419109,0.021120301233228972,0.05271172088715678
Slc40a1,turquoise,0.8493262274767827,-0.42148672658690023,-0.12227545992961375,-0.12676153597558867,0.8493262274767827,0.07963351724986532
Aadacl2fm2,red,0.4983124041156494,-0.2141034591769068,-0.5144914885159332,0.4983124041156494,-0.1970338785908358,0.5275129912116331
Nxph3,brown,0.7911899398129102,-0.08073066442843221,0.7911899398129102,-0.523071874353202,-0.08517217733569725,-0.6536155507102349
F630040K05Rik,turquoise,0.1638944640734791,0.12878189841216575,-0.006231193356793616,-0.06310583704443114,0.1638944640734791,0.10753528600198388
Ttyh3,brown,0.8478057905397602,-0.3500925209029425,0.8478057905397602,-0.692206223230607,0.6700814444156745,-0.728733137890864
Col3a1,brown,0.3901228099454915,-0.4281756541806452,0.3901228099454915,0.03795222754342633,0.10590930408427975,-0.4021685047046675
Kcnv1,yellow,0.48966668191704726,0.04423242932001997,-0.4337174830917679,0.3812017353593807,-0.18887645015584692,0.48966668191704726
Or5m9,yellow,0.7050010527812771,0.4346176576002875,-0.6801095012994113,0.6095301870515473,-0.47042848212474414,0.7050010527812771
ENSMUSG00000115678,turquoise,0.38900505230840954,-0.25826590828724477,-0.09104303421798968,0.13892388097270725,0.38900505230840954,0.08461282939937964
Gm26387,brown,0.4234370168842982,-0.2335953647195487,0.4234370168842982,-0.39897830523561867,0.20236749860199676,-0.40177992486799424
1110046J04Rik,blue,0.8439246518624112,0.8439246518624112,-0.5721370098111219,0.36229433281544804,-0.5737403015192283,0.596020433985466
ENSMUSG00000104535,yellow,0.3256170934989646,0.18920754439115894,-0.2048941027217252,0.1107304673066008,-0.0855861939869851,0.3256170934989646
ENSMUSG00000078915,brown,0.8550618214725381,-0.07685897442880661,0.8550618214725381,-0.5761201898924676,0.21072957181492566,-0.7334926406681018
ENSMUSG00000106831,red,0.3532278498338644,-0.07524248062988298,-0.1926876434098207,0.3532278498338644,-0.0917676902109441,0.02008372794285323
Gpr37,turquoise,0.8290678866560179,-0.3120095412513522,0.05195726358584234,-0.2761443533018995,0.8290678866560179,-0.05555297325080636
Cacng6,blue,0.9681900995483088,0.9681900995483088,-0.23243627087517607,0.20139729141491344,-0.3855167425996787,0.29461214967470484
Rex1bd,brown,0.9666614477660485,-0.09724152803871788,0.9666614477660485,-0.6576059583928641,0.23411451416136778,-0.8068898334190764
ENSMUSG00000097664,yellow,0.09135251020614325,-0.016724282190723125,-0.030146101296409877,-0.035174708871500836,0.09133035970504551,0.09135251020614325
A730036I17Rik,blue,0.4779257882362531,0.4779257882362531,-0.0902440224772732,-0.019220503839690713,-0.34064911526937713,0.12481053741125575
Lce1j,brown,0.3786834700249284,-0.22556223952139468,0.3786834700249284,-0.34836526622868297,0.12113832285532054,-0.09671900030298289
Or6x1,blue,0.3385757385112944,0.3385757385112944,-0.41390736833484043,0.26272357796347745,-0.23488467955422304,0.5334482394630422
ENSMUSG00000115207,turquoise,0.5644549839573255,-0.44936107647062823,0.21020142827897134,-0.23625642801472577,0.5644549839573255,-0.18486474903481995
Cnga3,blue,0.6691790880376778,0.6691790880376778,-0.3855831176377204,0.26116254465777333,-0.3541556382790996,0.5176934065945235
Cfd,brown,0.6938077138989338,0.19788648331998573,0.6938077138989338,-0.3219787507317856,0.04768937333939242,-0.48566193636507327
Pkd1l1,blue,0.36075200471784535,0.36075200471784535,-0.23049579811538126,0.00715306742521616,-0.11780708211919244,0.39854217717640705
ENSMUSG00000056023,blue,0.3352785668182246,0.3352785668182246,-0.2359745394470147,0.11910400242783634,-0.2931953607717529,0.41105329515490335
A330033J07Rik,turquoise,0.051147553639717916,-0.1604184565398654,-0.16312565628794504,0.08534024929143806,0.051147553639717916,0.14335617072699414
ENSMUSG00000097597,brown,0.4740167769386963,-0.2575581004273464,0.4740167769386963,-0.38569399602554905,0.28595388549141076,-0.49120422639899197
ENSMUSG00000114259,turquoise,0.2497408376145139,-0.08564000856425362,-0.1685414270590284,0.005569324257451127,0.2497408376145139,0.1692532950091188
ND6,yellow,0.8771384891261181,0.42608838880593247,-0.8842777716347549,0.5800803928418696,-0.28263608568597715,0.8771384891261181
ENSMUSG00000097414,brown,0.2974859182456257,0.05660905812531886,0.2974859182456257,-0.24394683605944972,-0.09813537238724852,-0.21350688762844686
ENSMUSG00000082699,brown,0.09308659280026563,0.030616108377224352,0.09308659280026563,-0.09201823021285446,0.10623396223351363,0.06456046381626523
Ret,turquoise,0.8586836840764848,-0.3703449900432997,0.4650913135159747,-0.5838148223836681,0.8586836840764848,-0.3624830898427879
ENSMUSG00000087270,turquoise,0.26953627835844535,-0.09490728668916512,-0.05924081815768154,-0.15573825104966596,0.26953627835844535,0.11102645199972053
Pip5kl1,brown,0.7170928735150678,-0.28786186974950356,0.7170928735150678,-0.5978150263543093,0.48942075149982317,-0.6181244641658947
Bglap3,turquoise,0.7124083925799418,-0.5998091033450992,0.3334010040438092,-0.3381826162830645,0.7124083925799418,-0.14623542267788722
Gm16104,brown,0.254970506130654,0.04360248352294953,0.254970506130654,-0.01716778778679266,-0.11219987002696254,-0.23074593130534882
ENSMUSG00000105674,yellow,0.283615417031763,0.14205335684515663,-0.16531584578112882,0.011506306087008835,-0.1177777003345012,0.283615417031763
ENSMUSG00000110580,blue,0.8515797312911909,0.8515797312911909,-0.12964315161232698,0.00238169621081917,-0.42030360676659095,0.28158536641121396
Gm29763,brown,0.11697896141209678,0.0011010240093501107,0.11697896141209678,0.07419308564372629,-0.10210048627074508,-0.14849986834953385
ENSMUSG00000103513,blue,0.14311615406913009,0.14311615406913009,0.02575908041266178,0.04818253340044845,-0.13961416108866942,-0.02260287470573728
Gm14718,red,0.4978186890893563,0.10345828832801987,-0.3888012808645293,0.4978186890893563,-0.20231099105553219,0.32280366536705646
Palm3,turquoise,0.742959040643127,-0.46231896479200546,0.42672187622549324,-0.30493465059837604,0.742959040643127,-0.32781708170882456
Serpina3j,yellow,0.16598037767699178,0.03954525764504784,-0.02803439873350431,0.023947142708226662,-0.2426929404349543,0.16598037767699178
ENSMUSG00000087411,brown,0.425121425827254,-0.05750093414114807,0.425121425827254,-0.25533678441645,0.1347650971490725,-0.3575877113308237
Spo11,turquoise,0.7989143483465349,-0.26867973254532124,0.03109506492331256,-0.23275289789582432,0.7989143483465349,-0.01125329790373438
ENSMUSG00000097580,yellow,0.3933365291245554,0.19587032820591088,-0.31701422159941856,0.20984124176682525,-0.14467262091812141,0.3933365291245554
Gm18869,yellow,0.33364202811354876,0.056620956199892894,-0.37146848252694686,0.28076813902750186,-0.13762563592011645,0.33364202811354876
ENSMUSG00000097364,blue,0.3670890162822356,0.3670890162822356,-0.1415519470269915,0.08500203249420267,-0.13802457521438927,0.31319595967851527
Tubb4b-ps1,brown,0.5261374320581004,-0.1523431158665649,0.5261374320581004,-0.3840543486527509,0.1881132474918589,-0.4471265387749358
Kcnj4,brown,0.5767296721533053,-0.09455670485560355,0.5767296721533053,-0.40318808532900574,0.26917012858728495,-0.6181176491671058
ENSMUSG00000079800,yellow,0.6258531396076734,0.3050889266318416,-0.5086549188553116,0.5546203347344201,-0.22642462623623996,0.6258531396076734
Ttc34,brown,0.4029093063332569,0.043279984688758565,0.4029093063332569,-0.19096666758389746,-0.1350206068568284,-0.3350154728094175
Msc,blue,0.6519588399465325,0.6519588399465325,-0.17423588744448423,0.35658389620213593,-0.4565359201498174,0.3215159648988251
ENSMUSG00000093456,brown,0.22969469892330632,0.09000380024141386,0.22969469892330632,-0.11029334310918565,-0.11779822216720569,-0.14878560505516294
Car14,blue,0.9522899132016648,0.9522899132016648,-0.26498347157240704,0.21191393772217834,-0.532467288414282,0.29814161001033673
Gm4799,turquoise,0.242354765161925,-0.2969872623731924,0.18324130759772933,-0.0636842821892797,0.242354765161925,-0.18767137408949244
Garin5b,brown,0.12691965118908025,0.06395421798921175,0.12691965118908025,-0.025777898869067836,-0.11240502546309508,-0.15964729879993303
Mos,brown,0.4442709195530411,-0.2907768737937258,0.4442709195530411,-0.32693092694166137,0.14945043599007826,-0.45504501302310857
ENSMUSG00000103819,yellow,0.36803245388308303,0.26023754058321347,-0.31735031879517916,0.29917355125114736,-0.2670421560889297,0.36803245388308303
ENSMUSG00000107996,red,0.2480189348359933,-0.012472695964208667,-0.19904584608311254,0.2480189348359933,-0.22940773671279976,0.09644686894013063
ENSMUSG00000085513,yellow,0.10070118936013821,0.06997697371056587,-0.0778751395290371,-0.00375747369289699,-0.11379315974023195,0.10070118936013821
Ndufb7,brown,0.8904781046795971,0.030942689381988187,0.8904781046795971,-0.5983340433184529,0.2556415334507477,-0.6816621667661098
Ncan,brown,0.2430281356326499,-0.04816092805841548,0.2430281356326499,-0.29145069615771985,0.20567078429973767,-0.050750713279488276
Gm867,turquoise,0.153481319424393,0.050803620236790706,-0.11920750005755239,0.12952072825688904,0.153481319424393,0.22268083506445766
1700028I16Rik,turquoise,0.5837165543489896,-0.38168712577008235,0.22344038214137557,-0.32144535451428874,0.5837165543489896,-0.23335790332572431
ENSMUSG00000084038,turquoise,0.1629519644493038,-0.33109735055471723,0.14234584658890626,-0.19118611487500428,0.1629519644493038,-0.0943467922137079
Ttn,blue,0.9653306735339062,0.9653306735339062,-0.35051681234471826,0.270062598778795,-0.4171030728707604,0.40154204288070044
B3gat2,yellow,0.10221474354377243,-0.0029873775601789603,0.05189055227203718,-0.1456983976007152,0.08588749491659406,0.10221474354377243
ENSMUSG00000115480,turquoise,0.41175464730567,-0.1917975799692876,0.09038630594561631,-0.05667229594850285,0.41175464730567,-0.10952428508811402
Ccl3,red,0.5049015395054574,-0.00925181396706762,-0.3154957413985083,0.5049015395054574,-0.24210518696940383,0.36003729770442705
Itgb1bp2,blue,0.9601917973324973,0.9601917973324973,-0.3884492433646963,0.3025156199829239,-0.46186426663071833,0.48629660711550005
Abcc6,brown,0.5337149959134934,-0.0360578823896086,0.5337149959134934,-0.3837438691577324,0.0317717741466336,-0.3692382673558028
ENSMUSG00000109751,blue,0.21208369559055926,0.21208369559055926,0.013130235409562228,0.025656550211651273,0.037180685545868425,0.13239396403985282
Nat8,brown,0.4999738783256911,-0.0774029070722661,0.4999738783256911,-0.1851474985792745,-0.049544355581578506,-0.46226858007239946
Zfp419,yellow,0.6666921345458974,0.413634827998826,-0.5637771737050792,0.32543046454617863,-0.39891522355501907,0.6666921345458974
1700031A10Rik,turquoise,0.6226858238825771,-0.34862570420272077,0.20661442271542751,-0.2309743551085292,0.6226858238825771,-0.19838254833364108
Gm11833,blue,0.33553979701774844,0.33553979701774844,-0.23877846836685707,0.012285243779704032,-0.18099469033622664,0.24108304424685129
6720483E21Rik,turquoise,0.25753571131971975,-0.17402503915390505,-0.23208894690073983,0.06463777403741897,0.25753571131971975,0.1892295096710569
Tceal5,blue,0.8558724732010167,0.8558724732010167,-0.39427653432252946,0.34219998339048907,-0.3754141181835878,0.5096697261018012
ENSMUSG00000105355,brown,0.10848435344998128,0.07901608696848572,0.10848435344998128,-0.08982757312123275,0.09598905238877137,0.016451277561501863
D030045P18Rik,brown,0.3567989448651995,-0.18566515096479327,0.3567989448651995,-0.05947550549085077,-0.20773835698395163,-0.4903673314175549
Efcab3,yellow,0.15271266751958573,-0.011935484034387786,-0.10883479397443074,0.06226190668830539,-0.09407142961178362,0.15271266751958573
ENSMUSG00000086487,turquoise,0.17144414125338747,-0.08384511257707297,0.18700637734633166,-0.23638067996553072,0.17144414125338747,-0.0626166438222987
Myh14,brown,0.9312601917702562,-0.21095966907108327,0.9312601917702562,-0.8048895067385088,0.46858414294727074,-0.7965821249372539
Agr2,turquoise,0.4082114899999687,-0.17092336306320205,-0.0563828902485547,-0.03984383060000375,0.4082114899999687,0.10818807868867845
ENSMUSG00000108888,blue,0.12147007867275372,0.12147007867275372,0.10050637758076261,0.010604476792955769,-0.13909769058941082,-0.012435143003693699
Prg2,red,0.3730405204585455,0.038712493492278316,-0.13395834911370383,0.3730405204585455,-0.10525963172265836,0.20784693583399977
ENSMUSG00000090451,turquoise,0.43563170231429293,-0.11851542424084145,-0.04131857750642452,-0.07864992725300166,0.43563170231429293,0.07148003382021541
ENSMUSG00000111950,blue,0.5596672946526471,0.5596672946526471,-0.5837946665966698,0.3157946666250599,-0.5901805391146767,0.6335094922965866
Klra10,blue,0.2658035215797704,0.2658035215797704,-0.4467735428098036,0.43553223491803983,-0.34525094360769887,0.37915990175149417
ENSMUSG00000097410,blue,0.08465336857503462,0.08465336857503462,-0.011485720391667413,-0.09707719158196444,0.014082725382262457,0.08943591752720609
Gm19303,yellow,0.28153531929114045,-0.13692209919450304,-0.4152163261364397,0.2944105519134993,0.029573461806166688,0.28153531929114045
Tnni2,blue,0.9311980681366355,0.9311980681366355,0.010970968623357516,0.03572108395493071,-0.3021838198569775,0.08548118509169023
Inhca,brown,0.26875871815057906,-0.05758620992457829,0.26875871815057906,-0.15606152165898904,0.13132321916058026,-0.19733344899797406
ENSMUSG00000094935,yellow,0.3258019225456863,0.2178806891350712,-0.3713298673974807,0.33272179022459003,-0.3608858814213267,0.3258019225456863
Gm12530,blue,0.166863460799927,0.166863460799927,0.11196723756015012,-0.06085934662780202,-0.05789551827335439,0.007915336099497754
Irx4,brown,0.7111313214577943,-0.4837631110466012,0.7111313214577943,-0.698745118610226,0.7352992848481537,-0.5739692171682741
ENSMUSG00000108155,yellow,0.31664294915382446,0.04283326542021596,-0.2761874804950398,0.03117370478094729,0.02891669571058856,0.31664294915382446
4933428G20Rik,brown,0.4560338147911899,-0.051180565420711366,0.4560338147911899,-0.27057967633253155,-0.09191002378377033,-0.4228463241178477
Mslnl,brown,0.656929355382413,-0.2120117455897964,0.656929355382413,-0.5864453359277256,0.4622018792031823,-0.5943373696536903
ENSMUSG00000117926,blue,0.3626768767831692,0.3626768767831692,-0.29091149048410386,0.2819362979063634,-0.4408600401841734,0.17686635698537956
ENSMUSG00000085735,blue,0.22726982301474788,0.22726982301474788,0.11652448073325404,-0.14350529077996646,-0.020979511321470502,-0.028015070931158136
Gm57854,brown,0.9193350936175457,-0.18923674488115041,0.9193350936175457,-0.7231778962495313,0.3649570443212333,-0.7732598964883723
ENSMUSG00000065145,brown,0.4684955969943612,0.007423220428482521,0.4684955969943612,-0.5864543982080397,0.056524452533531576,-0.31273666064099154
ENSMUSG00000107633,red,0.5845933486091464,0.2957746318792494,-0.4551809463904415,0.5845933486091464,-0.4183460876166009,0.3921073464672198
ENSMUSG00000090389,red,0.3124101598390475,0.02480718579797647,-0.2388592551151366,0.3124101598390475,-0.05202114366892266,0.18638279357923826
ENSMUSG00000112711,yellow,0.3280727620452852,0.25210806473148684,-0.20354554175956624,0.06671194080458968,-0.2894491014176531,0.3280727620452852
Sp7,turquoise,0.663946024134782,-0.3648375424687344,0.4031231308531319,-0.3260922379317299,0.663946024134782,-0.3679268030650088
ENSMUSG00000097893,turquoise,0.34580784896538247,-0.0200791092022262,0.010382510824154772,-0.1803059497711891,0.34580784896538247,0.05775781988404142
Zic5,blue,0.34490419638307357,0.34490419638307357,-0.371092755445678,0.22437793188093388,-0.3319556519404772,0.39390079308647313
Adra1b,brown,0.7115247137269559,-0.0882184120410179,0.7115247137269559,-0.262260667091549,-0.07462935014143018,-0.6411359940463276
ENSMUSG00000107240,turquoise,0.6626979927367619,-0.2619071127492875,0.14095119229044287,-0.3762088280123157,0.6626979927367619,-0.07992411417600351
Slc12a1,turquoise,0.2642667491342954,0.1364661655587658,-0.05085763909081113,-0.24909160999745156,0.2642667491342954,0.15152923047886893
Ncor2,brown,0.9174597395584874,-0.09706622733614861,0.9174597395584874,-0.726559578760923,0.24370006998095375,-0.7173734834875287
ENSMUSG00000098447,brown,0.30670478259463607,-0.06145044354953072,0.30670478259463607,-0.2491981305288702,-0.045882789940263395,-0.2962273808647936
Klrc3,yellow,0.1652562493990102,0.16971758128121184,-0.11600164054456542,0.2493489906829197,-0.21761963649938382,0.1652562493990102
ENSMUSG00000085779,blue,0.9814028140467312,0.9814028140467312,-0.2518137441483521,0.16954206951772463,-0.4433693504489355,0.3282434470550075
ENSMUSG00000115024,blue,0.046409905593097184,0.046409905593097184,-0.013013841374277028,-0.1595081057669564,-0.16211965461827285,0.08673476978843919
ENSMUSG00000073752,blue,0.2927080874797929,0.2927080874797929,0.2708123444013693,-0.15266451198128256,-0.10419286946937495,-0.21379362103909805
Retnla,blue,0.40745446293635357,0.40745446293635357,-0.26299833529972283,0.5703360309687272,-0.4515737193116967,0.27499994338578104
9830132P13Rik,blue,0.13603622535445975,0.13603622535445975,-0.04308237176629318,-0.07153453605524351,-0.23275061395937643,0.053733679057679014
ENSMUSG00000111665,yellow,0.33405524057710073,0.11554560108245751,-0.19776590814812334,-0.07703003857837323,0.04783172830167433,0.33405524057710073
ENSMUSG00000117049,turquoise,0.2873929658090352,-0.17347061087920154,0.09324406973353333,-0.14286955859486533,0.2873929658090352,-0.02792879750009724
Gm7434,turquoise,0.2127836167167105,-0.01176012808827022,0.07152158611183192,-0.24174819963399344,0.2127836167167105,-0.022162709321578832
Ndst4,red,0.5105791508561159,0.03553588333099669,-0.2704551139284356,0.5105791508561159,-0.32996467159547654,0.21117127229936686
Ahcyl,turquoise,0.34419512333843916,-0.182345214058687,0.22298761754485685,-0.1372322874138514,0.34419512333843916,-0.21201143223742508
ENSMUSG00000091172,turquoise,0.17702131920260647,-0.2729410260625206,0.12006846377209275,-0.22558334393825433,0.17702131920260647,0.010099624974104748
ENSMUSG00000109134,brown,-0.058228310911786624,0.06848823653079714,-0.058228310911786624,0.02308433666598301,0.08239104259730222,0.0901244091456168
Comp,brown,0.7348313400618974,-0.32319847241051186,0.7348313400618974,-0.3743949727840975,0.10127572767036995,-0.61628064443919
ENSMUSG00000117084,blue,0.47137927632751625,0.47137927632751625,-0.44900212516371585,0.23441199250796083,-0.2809181901707849,0.5918869153727576
Gm14506,turquoise,0.20557802576595377,-0.21605113691990363,-0.2172479745615845,0.09575468831590583,0.20557802576595377,0.24324904752886586
ENSMUSG00000086407,brown,0.07598522885928444,0.010462319412301985,0.07598522885928444,-0.09213329750576,-0.10191404100772829,0.024422683425598554
Bcl2a1d,red,0.8617877660901138,0.16826374346658782,-0.5868918094586056,0.8617877660901138,-0.4061956593537533,0.5576248220261427
Podn,brown,0.8420802053904509,-0.034796759360714954,0.8420802053904509,-0.4266228865999447,-0.04736907659645603,-0.6911676619492195
Otos,brown,0.06385928892088626,0.11503481306770595,0.06385928892088626,0.04459452803050691,-0.0007067538761360528,0.06636175371008943
ENSMUSG00000097834,turquoise,0.6088878347366046,-0.24793642135426067,0.10950859477787664,-0.3635580314893086,0.6088878347366046,-0.036027270750855676
Gm29538,brown,0.07788669014781495,0.006745211977514188,0.07788669014781495,-0.04142668244854426,-0.11504088672213399,0.0024408595326460805
ENSMUSG00000096385,turquoise,0.11660884566348853,-0.09642501183870421,0.050245614463420796,0.0016701746768467344,0.11660884566348853,-0.001217084571553671
Gm18066,blue,0.8709675000432304,0.8709675000432304,-0.47864747005475083,0.39161997976475066,-0.5649416948762244,0.47575086588814713
ENSMUSG00000116743,brown,0.43661756531223656,0.01139707704888707,0.43661756531223656,-0.4189015112379592,0.024611840552118434,-0.3206642026782897
Srpk3,blue,0.8944132744413631,0.8944132744413631,0.04752839392176437,0.05506337772098568,-0.4841046206815513,0.09289470394058098
Bcl2a1a,red,0.769317392181312,0.2681326899519504,-0.49040551884379446,0.769317392181312,-0.4407402037824311,0.5044547423713226
Gm11826,brown,-0.03180609541061172,-0.11530729971221794,-0.03180609541061172,-0.03499218315490656,0.07339940423834644,0.10026405988519188
ENSMUSG00000083449,turquoise,0.19610135787819785,-0.09963289906588953,-0.12068968691499384,-0.0819597389888962,0.19610135787819785,0.10619272343339817
Gck,blue,0.6050593756711592,0.6050593756711592,0.40720399007318203,-0.27055994789792975,-0.30336400663137664,-0.2436113850682053
Nexmif,yellow,0.8098964524224156,0.4200731985252672,-0.7075714488796737,0.6778752736874014,-0.41384805263497204,0.8098964524224156
ENSMUSG00000114134,yellow,0.39537738127228195,0.2164336527740412,-0.34425677935959803,0.3723721985229059,-0.3571626870798564,0.39537738127228195
Eme1,turquoise,0.7971055526019045,-0.3149892360394078,0.38508164110452947,-0.41493981568807103,0.7971055526019045,-0.23706441895484967
ENSMUSG00000082255,brown,0.03611944148062272,-0.04661331481203188,0.03611944148062272,-0.16777568781324723,-0.026349937570579133,0.027449113391756038
Gm26347,brown,0.0016821835684805342,0.013802509454147764,0.0016821835684805342,-0.23376711334303063,0.03766288698232117,0.0291616413763512
Ggn,brown,0.885895640054564,-0.13960883072797364,0.885895640054564,-0.6144837848812295,0.30566596400401747,-0.7485215802550195
Gm12238,yellow,0.4945891189963154,0.09797731321065609,-0.4410001615908079,0.21882864478572597,-0.03427398743292802,0.4945891189963154
ENSMUSG00000114503,turquoise,0.6590485064248319,-0.24741494748169582,0.10932922102835711,-0.1276868658353956,0.6590485064248319,-0.11630297573948611
ENSMUSG00000108563,brown,0.35159646740408645,-0.13583952065118818,0.35159646740408645,-0.11490792930652859,0.11481745318274666,-0.2880383950200656
ENSMUSG00000073290,yellow,0.26212125338459646,-0.07538110795648725,-0.2421116665817947,0.19365175474113958,-0.05063683985001544,0.26212125338459646
ENSMUSG00000116681,blue,0.2397967411777234,0.2397967411777234,0.030579637978572802,-0.15978236191281253,-0.23495296324844994,0.1218709251129962
Nlrp12,brown,0.3427951231735089,-0.400114633238186,0.3427951231735089,-0.11376426344434228,-0.1044447542497065,-0.32277057057689257
Myh4,blue,0.8785792883683329,0.8785792883683329,-0.07655077611053572,0.08793874424308003,-0.2632634233093206,0.13633915477548458
Ifi205,red,0.8352349117239798,0.42216541174812877,-0.6915510485565519,0.8352349117239798,-0.47388366313805186,0.6935583468500558
Gm29884,blue,0.9031005190623194,0.9031005190623194,-0.14587977617950104,0.147154961038859,-0.44870090798683704,0.2544894392983656
Iigp1c,red,0.841527069109216,0.3900552691637656,-0.7267323357199422,0.841527069109216,-0.40377439833012857,0.7773686747733449
Slpi,turquoise,0.3922841125918636,-0.2936445131978227,0.31259538414255844,-0.1419521816806235,0.3922841125918636,-0.04655482760408398
ENSMUSG00000090551,brown,0.04471751335098003,-0.03795526801187302,0.04471751335098003,-0.08097566575296601,0.10785730150783543,0.05648165718495936
Gm42814,yellow,0.2698867236688431,0.16648838249788725,-0.17937643470820758,0.07222715601727882,0.07455725164644786,0.2698867236688431
Cldn14,turquoise,0.7592798695364877,-0.19791339125957677,0.5665927115297759,-0.6584674142975427,0.7592798695364877,-0.46295779277009275
ENSMUSG00000111833,turquoise,0.5054937270558705,-0.2601182207334004,-0.2154746131210079,0.02330263991272622,0.5054937270558705,0.2687646358685079
2610307P16Rik,turquoise,0.7632350224068011,-0.23827443517686597,-0.053415358207781746,-0.2181647517236335,0.7632350224068011,0.05330148280780744
ENSMUSG00000083563,yellow,0.5945971379205658,0.37419907350784637,-0.4218036891416399,0.019768178597701393,-0.09280786474130134,0.5945971379205658
Pcdh15,blue,0.14791931732362565,0.14791931732362565,0.10508181942645721,0.17846147414878516,-0.13871429936471466,-0.03572119274161877
ENSMUSG00000115591,yellow,0.5831064181184454,0.0967663763976004,-0.6116226309921231,0.43940491022969436,-0.09859974640079941,0.5831064181184454
Siglech,red,0.472726150108177,0.11635115624645763,-0.021798596144026773,0.472726150108177,-0.48803844640375016,-0.1291718609280733
ENSMUSG00000082049,yellow,0.27942486368681063,-0.07525877268554493,-0.31755726754184255,0.21851144748729803,0.02390134895645509,0.27942486368681063
ENSMUSG00000108934,brown,0.6877995319625093,-0.05651126481780623,0.6877995319625093,-0.4413566706465323,0.08305415823626776,-0.6436071858766774
ENSMUSG00000085885,brown,0.021713726150981483,-0.02303020091751819,0.021713726150981483,0.03677280170604382,-0.07357509475814702,0.02811484734675217
Tmprss11a,yellow,0.574465312004684,-0.11240240636223399,-0.4477804902629874,0.3657491285794988,0.09127604169227135,0.574465312004684
ENSMUSG00000106339,red,0.7154629862753555,0.20893269863302616,-0.7690064282950372,0.7154629862753555,-0.4204796652738629,0.6861220024061979
ENSMUSG00000107785,blue,0.3589400795011803,0.3589400795011803,-0.24353428863982998,-0.027524961352628236,-0.14279212079749382,0.29332779451840607
Adss1,blue,0.9448679357345456,0.9448679357345456,0.006742822643409141,0.03218577141081289,-0.39234796160414354,0.09283790475078765
Mir684-1,brown,0.3630325119148468,-0.2607715701482545,0.3630325119148468,-0.23020009708691633,0.1278400543218338,-0.41099433973300636
ENSMUSG00000106086,turquoise,0.721788294064985,-0.3081091272577939,0.3178020784847631,-0.4483695073433064,0.721788294064985,-0.3180312347326153
ENSMUSG00000094832,yellow,0.766038767420036,0.3969770636049269,-0.7374004357597488,0.5932470520663315,-0.3711421615929619,0.766038767420036
ENSMUSG00000110509,yellow,0.16587229402051062,0.05389710828899412,-0.13383678548877512,0.0774658955032513,-0.13033968752440667,0.16587229402051062
2310065F04Rik,blue,0.8527386695803445,0.8527386695803445,-0.1618221834413082,0.12085693608055989,-0.299022158952653,0.19308408643827207
