"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",0.789173789173789,0.972374847374847,0.0409883873374721,0.228763401250356,0.805538305877747,50,"reactome","Fgf16; Sos1; Fgf4; Fgfr4; Fgf5; Fgf22; Kl; Fgf2; Mapk1; Fgf7; Fgf3; Kras; Frs2; Nras; Flt3l; Pik3r4","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",0.325102880658436,0.637971726806005,0.156312403073186,-0.235192908801151,-1.06449992615659,103,"reactome","Cacna1e; Adcy1; Adipor2; Adcy5; Abcc8; Cacna2d2; Adcy4; Syt5; Stk11; Prkar2b; Kcnc2; Gnb3; Adcy6; Kcns3; Slc2a1; Rapgef3; Adcy2; Cd36; Stx1a; Itpr1; Ffar1; Cacna1d; Cacnb2; Prkar1b; Gcgr; Acacb; Gngt2","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",1.79458427252071e-15,2.2013567076254e-13,1.00731795687447,0.682426176920495,2.63722493504592,84,"reactome","Col3a1; Fn1; Col1a2; Col1a1; Col5a1; Lum; Col6a1; Col5a2; Col6a2; Comp; Col6a3; Col4a3; Col8a1; Col4a4; Col18a1; Fbn1; Col10a1; Col16a1; Col13a1; Itgam; Cd44; Itgb5; Col4a5; Itga10; Itgav; Tnc; Col5a3; Spp1; Col6a6; Col9a2","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTEGRIN_SIGNALING",0.167177914110429,0.447971886354161,0.130777137971974,0.405200350797996,1.24692250997708,27,"reactome","Fn1; Rapgef4; Sos1; Itgb3; Akt1; Vwf; Ptpn1; Itga2b; Fgg; Shc1; Fga","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS",0.014389600339778,0.095126459731227,0.380730400722792,0.478110857212776,1.56892681920181,36,"reactome","Rcc1; Nupl2; Nup214; Npm1; Rae1; Aaas; Nup93; Nup88; Ranbp1; Sec13; Nup37; Nup54; Rangap1; Pom121; Ndc1; Ran; Nup50; Nup160; Nup205; Nup62; Seh1l; Nup153; Nup155; Kpnb1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS",0.105882352941176,0.339808481532148,0.16440575583821,0.398350408609916,1.30236093253027,35,"reactome","Nupl2; Nup214; Rae1; Aaas; Slc25a5; Nup93; Nup88; Sec13; Nup37; Nup54; Pom121; Ndc1; Nup50; Nup160; Nup205; Nup62; Seh1l; Nup153; Nup155; Banf1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS",0.322485207100592,0.636363636363636,0.130777137971974,-0.30571398236495,-1.08706958047817,31,"reactome","Scn5a; Scn8a; Scn3a; Sptbn1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",0.00917627651867154,0.0689157093647169,0.380730400722792,0.525795456942304,1.62871246447523,28,"reactome","Glrx; Txn1; Nme1; Ak9; Rrm1; Nudt13; Dut; Guk1; Rrm2; Ak7; Cmpk1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.0833333333333333,0.285261936417407,0.287857117255149,-0.321538388555085,-1.33095604459287,64,"reactome","Irf3; Ifitm1; Socs3; Ifit1bl1; H2-T23; Ifi35; H2-M2; Isg20; Psmb8; Rnasel; H2-D1; Isg15; Tyk2; Oasl1; Irf8; Irf7; Irf2; Socs1; Usp18; Ifitm2; H2-Q1; Xaf1; H2-M3; Irf9; Stat2; Bst2; Irf1; Egr1; Mx2; Samhd1; Oas1a","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERFERON_GAMMA_SIGNALING",0.0304241270725194,0.162262011053437,0.352487857583619,-0.306039997474702,-1.37356046133687,91,"reactome","Trim68; Ifngr1; Irf3; Trim10; Mid1; Socs3; Trim2; H2-T23; H2-M2; Trim21; Vcam1; Camk2d; Gbp10; Ifng; Trim17; H2-D1; Oasl1; Trim46; Irf8; Trim34a; Irf7; Trim25; Irf2; Socs1; Gbp8; Trim5","skin","MHU-2_femoral","GLDS-239"
