"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS",0.984526112185687,0.984526112185687,0.0448645113168564,0.180947719839183,0.514564788256599,16,"mitocarta","Mtif3; Mtrf1; Tufm; Cox14; Timm21; Hemk1; Gfm1; Mrrf; Gfm2","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS",0.059447983014862,0.109509442395798,0.271288554688953,0.430092384899045,1.45988252392779,34,"mitocarta","Bnip3; Bcl2l11; Ghitm; Bok; Bcl2l1; Diablo; Chchd2; Bcl2l13; Bik; Sphk2; Pmaip1; Bnip3l; Bad; Bcl2a1d; Bax","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY",0.00618472511216393,0.0309236255608196,0.407017918923954,0.619947438583369,1.81929990130246,18,"mitocarta","Vps13d; Pink1; Nbr1; Snap29; Bcl2l13; Park7; Nipsnap2; Tomm7; Nipsnap1; Usp30; Fkbp8; Stx17; Marchf5; Prkn","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION",0.282442748091603,0.353053435114504,0.109684061970549,0.404354292337247,1.1382630107768,15,"mitocarta","Oma1; Fis1; Mief2; Mief1; Mtfp1; Stx17; Slc25a46; Mff; Mul1; Rab24; Mtfr1; Dnm1l","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS",0.872881355932203,0.898554336989033,0.0545680646670941,0.224548750862227,0.731186998769354,28,"mitocarta","Coa4; Cox16; Cox17; Sco2; Surf1; Sco1; Cox18; Cox14; Timm21; Coa6; Cox11; Cox19","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS",0.0426578238442734,0.0995349223033046,0.321775918075361,0.554660817802007,1.6017439774197,17,"mitocarta","Cox7c; Cox8a; Cox7b; Ndufa4; Cox6a2; Cox8b; Cox4i1; Cox6b1; Cox7a2l; Cox5a; Cox4i2; Cox6c; Cox7a2; Cox5b","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS",0.0537190082644628,0.109509442395798,0.282013350011725,0.489812390821653,1.49333206338811,21,"mitocarta","Ndufaf4; Dmac1; Ecsit; Ndufaf8; Tmem70; Tmem126a; Ndufaf5","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS",5.89860235013731e-05,0.000688170274182687,0.557332238758646,0.595154499574828,2.05433183762555,36,"mitocarta","Ndufa7; Ndufa6; Ndufa12; Ndufa11; Ndufb4; Ndufb11; Ndufs3; Ndufv1; Ndufs7; Ndufa5; Ndufa3; Ndufa9; Ndufs5; Ndufb7; Ndufb6; Ndufc1; Ndufa13; Ndufa2; Ndufb2; Ndufb5; Ndufa1; Ndufb9; Ndufb10; Ndufv3; Ndufb8; Ndufs4; Ndufs2; Ndufa8","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_OXPHOS_COMPLEX_V_CV_SUBUNITS",0.0077692461982569,0.0339904521173739,0.407017918923954,0.591068458139355,1.75307652835438,19,"mitocarta","Atp5g2; Atp5k; Atp5c1; Atp5o; Dmac2l; Atp5j2; Atp5e; Atp5pb; Atp5j; Atp5l; Atp5g1; Atp5md; Atp5d; Atp5g3; Atp5b","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS",0.00526206571626929,0.0309236255608196,0.407017918923954,0.418551458747097,1.65725348961803,66,"mitocarta","Higd2a; Ndufaf4; Sdhaf1; Dmac1; Uqcc2; Lyrm7; Ecsit; Fmc1; Ndufaf8; Coa4; Uqcc3; Atpaf2; Cox16; Tmem70; Cox17; Sco2; Tmem126a; Ndufaf5; Rab5if; Surf1; Sco1; Cox18","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_OXPHOS_OXPHOS_SUBUNITS",5.90709901417461e-09,2.06748465496111e-07,0.761460801445585,0.556694080087752,2.31185005554176,87,"mitocarta","Atp5g2; Atp5k; Ndufa7; Ndufa6; Cox7c; Ndufa12; Ndufa11; Cox8a; Ndufb4; Uqcr10; Ndufb11; Cox7b; Ndufa4; Ndufs3; Atp5c1; Ndufv1; Ndufs7; Ndufa5; Uqcrq; Atp5o; Ndufa3; Ndufa9; Ndufs5; Dmac2l; Ndufb7; Cox6a2; Uqcr11; Ndufb6; Ndufc1; Uqcrb; Ndufa13; Ndufa2; Atp5j2; Cox8b; Ndufb2; Ndufb5; Atp5e; Atp5pb; Atp5j; Atp5l; Ndufa1; Ndufb9; Uqcrfs1; Cox4i1; Cox6b1; Atp5g1; Atp5md; Ndufb10; Ndufv3; Ndufb8; Sdha; Ndufs4; Uqcrh; Ndufs2; Uqcrc2; Ndufa8; Cox7a2l; Ndufs6; Atp5d; Sdhd; Atp5g3","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES",0.311507936507937,0.369100294985251,0.105920292736253,0.382288659925989,1.10396937915827,17,"mitocarta","Timm8b; Timm10; Timm9; Phb2; Dnaja3; Dnlz; Phb; Maip1; Hspe1; Timm8a1; Hspd1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES",0.105042016806723,0.158647140864714,0.199915231309662,0.399167537340295,1.31542091010598,29,"mitocarta","Ide; Clpp; Immp2l; Clpb; Pmpca; Oma1; Afg3l2; Lonp1; Atp23; Atad1; Immp1l; Mipep; Yme1l1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY",0.316371681415929,0.369100294985251,0.111918316325105,0.295185609377571,1.08115989468134,49,"mitocarta","Slc25a34; Slc25a25; Slc25a44; Slc25a20; Ucp3; Slc25a47; Slc25a36; Slc25a26; Slc25a38; Slc25a28; Slc25a48; Slc25a43; Slc25a22; Slc25a4; Slc25a18; Slc25a42; Slc25a27; Slc25a15; Slc25a3; Slc25a39","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
