"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER",0.560836501901141,0.830768116466881,0.070619624712259,0.328680715844207,0.924423909280908,17,"kegg","Pold3; Lig1; Pold1; Fen1; Rfc3; Pole; Pcna; Pole2; Rfc2; Pole4","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY",0.00376942589535398,0.0362534025335371,0.431707695803346,0.593210951888774,1.76663357309338,22,"kegg","Gng10; Gng7; Gng13; Lpar4; Rhoa; Gng8; Gnb5; Gnb1; Gnb4; Lpar1; Gng11; Lpar5","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY",0.391578947368421,0.699428571428571,0.0956031492204301,-0.349435310093745,-1.02293275774975,19,"kegg","Vdac2; Vdac1; Chrm1; Vdac3","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.59108527131783,0.830768116466881,0.0689567351672811,0.312992576460461,0.911851803178561,20,"kegg","Apaf1; Casp3; Slc25a31; Plcb2; Plcb1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION",0.698292220113852,0.911887487442795,0.0598603117764473,0.28841607532735,0.837268237147144,19,"kegg","Aurkb; Tubb1; Aurka; Kif18b; Tubb4a; Kif2c; Mapre1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS",0.571125265392781,0.830768116466881,0.0753093764172773,-0.326722448161048,-0.925509897586256,16,"kegg","Tubb4b; Tuba4a; Tuba8","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION",0.752577319587629,0.923050635074329,0.0602484086158019,-0.264774225829947,-0.820389877622913,23,"kegg","Tubb4b; Tuba4a; Tuba8; Nedd1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY",0.228991596638655,0.567642956764296,0.130777137971974,-0.40254134504764,-1.16257352735519,17,"kegg","Tubb4b; Tuba4a; Tuba8; Rock2","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR",0.582375478927203,0.830768116466881,0.069119845655101,0.286996024510476,0.892952575693958,26,"kegg","Pold3; Lig1; Pold1; Exo1; Msh6; Rpa3; Rfc3; Pole; Pcna; Pole2; Rfc2","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS",0.00230334099482764,0.0253347379185637,0.431707695803346,-0.437918565988243,-1.67063552275612,61,"kegg","Ndufaf4; Ndufa6; Ndufa12; Ndufa11; Cox8a; Ndufb11; Ndufaf8; Ndufa4; Cox16; Ndufs3; Ndufv1; Ndufs7; Uqcrq; Atp5o; Ndufaf5; Ndufa9; Ndufb7; Cox6a2; Uqcrb; Ndufa13; Ndufa2; Atp5e; Ndufa1; Ndufb9; Uqcrfs1; Cox4i1; Cox6b1; Ndufb10; Ndufb8; Sdha; Ndufs4; Cox14; Coa6; Cox11; Ndufs2; Uqcrc2; Ndufa8; Ndufs6; Atp5d; Sdhd","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA",0.592592592592593,0.830768116466881,0.0718276293603809,-0.277098622641908,-0.919066658725422,30,"kegg","Nup35; Ranbp2; Ddx19b; Nup54; Nup88; Nup62","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS",0.0790960451977401,0.33767926988266,0.219250346703755,0.518167067916692,1.43262529665718,16,"kegg","B4galt2; St6gal2; Man1a; Ganab; Man1a2","skin","MHU-2_dorsal","GLDS-238"
